trans_rail_reference_month,trans_rail_country_iso2,trans_rail_operator_code,trans_rail_origin_station_code,trans_rail_destination_station_code,trans_rail_passenger_km_million,trans_rail_freight_tonne_km_million,trans_rail_on_time_performance_pct,trans_rail_delay_minutes_avg,trans_rail_cancelled_services_count,trans_rail_ticket_price_index,trans_rail_capacity_train_km_million,trans_rail_electrified_network_share_pct,trans_rail_ertms_equipped_km,trans_rail_cross_border_service_flag,trans_rail_night_train_service_flag,trans_rail_rail_freight_corridor_code,trans_rail_data_source,trans_rail_data_quality_flag,trans_rail_data_extract_date
2022-11,IT,IT_RAIL_OP059,ITST029,ESST009,1444.99,4915.55,77.49,3.36,312,111.86,24.775,79.43,1322.39,1,0,RFC9_RHINE_DANUBE,INFRA_MANAGER_DATA,1,2024-02-26
2022-12,NL,NL_RAIL_OP060,NLST030,CZST010,3921.56,943.4,68.24,5.15,749,116.39,61.895,70.09,8246.67,1,0,RFC10_ALPINE_WEST_BALKANS,OPERATOR_REPORTING,1,2024-04-28
2023-01,SI,SI_RAIL_OP001,SIST031,HUST011,5269.14,1443.06,80.96,6.61,654,133.91,85.5,75.82,6690.39,1,0,RFC1_RHINE_ALPINE,EUROSTAT_RAIL,1,2024-12-27
2023-02,BG,BG_RAIL_OP002,BGST032,NLST012,3588.41,4479.79,93.84,9.67,93,110.17,4.132,47.08,545.54,0,0,RFC2_NSEA_MED,ERA_PERFORMANCE_REPORT,1,2024-07-19
2023-03,EE,EE_RAIL_OP003,EEST033,SEST013,1069.64,636.02,69.43,14.43,984,134.76,56.557,54.46,305.23,1,0,RFC3_SCAND_MED,INFRA_MANAGER_DATA,1,2025-07-27
2023-04,HU,HU_RAIL_OP004,HUST034,DKST014,1806.95,4178.2,75.66,7.61,267,92.45,101.138,72.77,947.96,1,0,RFC4_ATLANTIC,OPERATOR_REPORTING,1,2024-11-10
2023-05,LU,LU_RAIL_OP005,LUST035,IEST015,6990.83,2177.35,85.31,13.09,500,122.97,6.973,55.25,4562.85,1,0,RFC5_BALTIC_ADRIATIC,EUROSTAT_RAIL,1,2025-07-09
2023-06,RO,RO_RAIL_OP006,ROST036,PLST016,2687.67,4314.26,91.46,10.93,652,139.3,79.616,52.73,5936.16,1,0,RFC6_MEDITERRANEAN,ERA_PERFORMANCE_REPORT,1,2024-05-18
2023-07,AT,AT_RAIL_OP007,ATST037,ATST017,1882.0,340.95,77.67,7.9,428,105.01,87.169,94.94,7148.55,0,0,RFC7_ORIENT_EASTMED,INFRA_MANAGER_DATA,1,2024-10-04
2023-08,CZ,CZ_RAIL_OP008,CZST038,EEST018,2216.38,1633.57,95.94,1.83,144,104.05,80.569,64.89,9236.1,1,1,RFC8_NORTH_SEA_BALTIC,OPERATOR_REPORTING,0,2025-04-22
2023-09,DE,DE_RAIL_OP009,DEST039,ITST019,1894.67,275.26,87.83,4.87,583,144.36,29.396,57.89,6566.96,0,0,RFC9_RHINE_DANUBE,EUROSTAT_RAIL,0,2026-01-10
2023-10,LV,LV_RAIL_OP010,LVST040,PTST020,1377.57,131.92,71.65,2.57,969,97.25,39.005,40.54,4575.28,1,1,RFC10_ALPINE_WEST_BALKANS,ERA_PERFORMANCE_REPORT,1,2024-12-12
2023-11,PL,PL_RAIL_OP011,PLST041,BEST021,2979.11,129.96,76.75,7.4,95,88.06,64.224,77.91,3016.93,1,0,RFC1_RHINE_ALPINE,INFRA_MANAGER_DATA,1,2024-05-17
2023-12,ES,ES_RAIL_OP012,ESST042,FIST022,3320.84,4440.4,81.59,13.09,299,100.07,5.943,97.95,5300.81,1,1,RFC2_NSEA_MED,OPERATOR_REPORTING,1,2025-02-12
2024-01,HR,HR_RAIL_OP013,HRST043,LVST023,4690.78,2243.27,76.24,7.5,556,131.03,103.031,38.49,4606.63,1,0,RFC3_SCAND_MED,EUROSTAT_RAIL,1,2024-01-17
2024-02,FI,FI_RAIL_OP014,FIST044,ROST024,4981.42,3752.55,77.84,23.21,43,87.05,58.428,37.72,6483.61,1,1,RFC4_ATLANTIC,ERA_PERFORMANCE_REPORT,1,2026-01-03
2024-03,IE,IE_RAIL_OP015,IEST045,BGST025,2424.22,2291.45,97.83,14.29,616,131.86,61.421,99.59,390.58,1,0,RFC5_BALTIC_ADRIATIC,INFRA_MANAGER_DATA,1,2026-02-13
2024-04,MT,MT_RAIL_OP016,MTST046,FRST026,389.79,2631.97,69.89,4.87,221,143.12,87.965,88.11,743.66,1,0,RFC6_MEDITERRANEAN,OPERATOR_REPORTING,1,2024-04-25
2024-05,SK,SK_RAIL_OP017,SKST047,LTST027,7058.63,1475.04,71.59,18.89,794,111.45,73.233,64.14,3854.59,1,0,RFC7_ORIENT_EASTMED,EUROSTAT_RAIL,1,2024-04-13
2024-06,BE,BE_RAIL_OP018,BEST048,SKST028,1827.1,1275.74,94.67,0.82,217,132.55,153.503,88.81,10028.58,0,0,RFC8_NORTH_SEA_BALTIC,ERA_PERFORMANCE_REPORT,1,2025-12-11
2024-07,DK,DK_RAIL_OP019,DKST049,HRST029,3727.75,4388.81,75.08,2.64,247,122.84,104.873,47.57,5790.02,1,0,RFC9_RHINE_DANUBE,INFRA_MANAGER_DATA,1,2024-06-26
2024-08,GR,GR_RAIL_OP020,GRST050,DEST030,188.48,5297.84,77.56,13.98,99,97.47,37.396,86.72,4691.23,0,0,RFC10_ALPINE_WEST_BALKANS,OPERATOR_REPORTING,1,2025-07-09
2024-09,LT,LT_RAIL_OP021,LTST051,LUST031,751.1,1717.9,70.84,3.47,664,105.82,29.878,80.56,3821.69,0,0,RFC1_RHINE_ALPINE,EUROSTAT_RAIL,1,2024-12-02
2024-10,PT,PT_RAIL_OP022,PTST052,SIST032,1696.48,3061.86,91.23,6.31,376,113.5,50.098,62.6,6399.57,1,0,RFC2_NSEA_MED,ERA_PERFORMANCE_REPORT,1,2024-02-15
2024-11,SE,SE_RAIL_OP023,SEST053,CYST033,5271.45,4657.92,82.64,4.13,115,137.95,25.484,99.22,5744.43,1,1,RFC3_SCAND_MED,INFRA_MANAGER_DATA,1,2024-09-10
2024-12,CY,CY_RAIL_OP024,CYST054,GRST034,619.52,1191.01,96.9,5.5,83,113.63,3.077,88.27,7585.46,1,0,RFC4_ATLANTIC,OPERATOR_REPORTING,1,2026-01-20
2025-01,FR,FR_RAIL_OP025,FRST055,MTST035,863.63,3797.66,93.3,4.39,136,118.91,74.272,82.53,8943.05,1,0,RFC5_BALTIC_ADRIATIC,EUROSTAT_RAIL,1,2025-05-06
2025-02,IT,IT_RAIL_OP026,ITST056,ESST036,3651.82,1259.22,88.76,6.47,312,104.95,158.737,86.34,2754.42,0,0,RFC6_MEDITERRANEAN,ERA_PERFORMANCE_REPORT,1,2025-03-12
2025-03,NL,NL_RAIL_OP027,NLST057,CZST037,785.05,1184.02,76.34,1.24,50,141.13,70.387,49.44,4263.0,0,0,RFC7_ORIENT_EASTMED,INFRA_MANAGER_DATA,1,2024-04-15
2025-04,SI,SI_RAIL_OP028,SIST058,HUST038,3630.25,1325.87,96.23,10.13,666,92.47,48.732,51.84,5303.87,1,0,RFC8_NORTH_SEA_BALTIC,OPERATOR_REPORTING,1,2025-12-22
2025-05,BG,BG_RAIL_OP029,BGST059,NLST039,3218.47,5298.07,75.59,7.79,341,119.36,51.314,41.81,4865.25,0,0,RFC9_RHINE_DANUBE,EUROSTAT_RAIL,1,2024-10-16
2025-06,EE,EE_RAIL_OP030,EEST060,SEST040,2591.6,4739.38,88.82,6.25,258,100.93,50.528,82.01,1692.93,1,0,RFC10_ALPINE_WEST_BALKANS,ERA_PERFORMANCE_REPORT,1,2024-06-09
2025-07,HU,HU_RAIL_OP031,HUST061,DKST041,873.08,2639.67,89.17,11.82,566,93.31,48.585,52.56,4091.86,1,1,RFC1_RHINE_ALPINE,INFRA_MANAGER_DATA,1,2026-02-06
2025-08,LU,LU_RAIL_OP032,LUST062,IEST042,411.48,1626.89,79.35,5.22,482,125.76,67.764,72.3,3268.42,0,0,RFC2_NSEA_MED,OPERATOR_REPORTING,1,2024-07-10
2025-09,RO,RO_RAIL_OP033,ROST063,PLST043,1026.64,3756.59,72.45,8.88,1052,121.57,106.862,96.67,10151.02,1,0,RFC3_SCAND_MED,EUROSTAT_RAIL,1,2024-10-13
2025-10,AT,AT_RAIL_OP034,ATST064,ATST044,2619.71,4524.09,83.14,3.26,115,92.88,20.586,74.81,7735.14,0,0,RFC4_ATLANTIC,ERA_PERFORMANCE_REPORT,1,2025-09-24
2025-11,CZ,CZ_RAIL_OP035,CZST065,EEST045,499.38,2525.91,71.17,5.5,166,103.74,68.573,66.82,9893.45,0,0,RFC5_BALTIC_ADRIATIC,INFRA_MANAGER_DATA,1,2025-06-05
2025-12,DE,DE_RAIL_OP036,DEST066,ITST046,2812.03,3925.08,82.99,10.5,74,92.32,78.142,71.84,6516.82,1,1,RFC6_MEDITERRANEAN,OPERATOR_REPORTING,1,2025-05-29
2026-01,LV,LV_RAIL_OP037,LVST067,PTST047,1391.66,1640.08,73.89,11.49,760,121.16,75.876,89.03,8706.47,0,0,RFC7_ORIENT_EASTMED,EUROSTAT_RAIL,1,2025-08-03
2026-02,PL,PL_RAIL_OP038,PLST068,BEST048,3714.85,3698.07,96.34,5.0,580,107.63,12.16,53.4,6385.69,0,0,RFC8_NORTH_SEA_BALTIC,ERA_PERFORMANCE_REPORT,1,2024-07-02
2026-03,ES,ES_RAIL_OP039,ESST069,FIST049,916.03,4892.27,81.16,0.8,508,134.01,42.266,51.18,857.5,1,0,RFC9_RHINE_DANUBE,INFRA_MANAGER_DATA,1,2025-10-28
2026-04,HR,HR_RAIL_OP040,HRST070,LVST050,868.93,914.24,74.81,16.68,624,126.07,101.854,33.22,1673.37,0,0,RFC10_ALPINE_WEST_BALKANS,OPERATOR_REPORTING,1,2024-03-08
2026-05,FI,FI_RAIL_OP041,FIST071,ROST051,1833.52,3437.47,70.87,18.96,638,143.44,11.729,81.01,8462.41,0,1,RFC1_RHINE_ALPINE,EUROSTAT_RAIL,1,2026-01-17
2026-06,IE,IE_RAIL_OP042,IEST072,BGST052,1650.91,3516.73,87.2,4.3,49,119.27,131.656,45.14,5941.99,0,0,RFC2_NSEA_MED,ERA_PERFORMANCE_REPORT,1,2025-07-04
2026-07,MT,MT_RAIL_OP043,MTST073,FRST053,3014.98,1510.31,97.33,9.57,372,129.24,14.236,79.22,4561.68,0,0,RFC3_SCAND_MED,INFRA_MANAGER_DATA,1,2024-07-30
2026-08,SK,SK_RAIL_OP044,SKST074,LTST054,3598.49,1824.41,78.82,4.91,244,86.04,46.591,91.03,1424.12,1,1,RFC4_ATLANTIC,OPERATOR_REPORTING,1,2024-10-17
2026-09,BE,BE_RAIL_OP045,BEST075,SKST055,1107.82,4132.04,80.61,14.23,210,91.82,59.738,63.33,3171.72,1,0,RFC5_BALTIC_ADRIATIC,EUROSTAT_RAIL,1,2024-02-10
2026-10,DK,DK_RAIL_OP046,DKST076,HRST056,2755.13,2338.16,68.54,16.03,410,110.15,82.204,32.26,1439.0,1,0,RFC6_MEDITERRANEAN,ERA_PERFORMANCE_REPORT,1,2025-06-17
2026-11,GR,GR_RAIL_OP047,GRST077,DEST057,4843.32,2258.86,75.8,20.31,476,138.79,104.185,96.99,4012.56,1,1,RFC7_ORIENT_EASTMED,INFRA_MANAGER_DATA,1,2025-09-26
2026-12,LT,LT_RAIL_OP048,LTST078,LUST058,539.13,2657.79,90.01,2.53,657,124.06,103.564,30.15,609.04,0,1,RFC8_NORTH_SEA_BALTIC,OPERATOR_REPORTING,1,2024-06-27
2016-01,PT,PT_RAIL_OP049,PTST079,SIST059,1231.74,356.73,94.63,6.27,459,144.71,76.728,40.72,497.34,0,0,RFC9_RHINE_DANUBE,EUROSTAT_RAIL,1,2026-01-12
2016-02,SE,SE_RAIL_OP050,SEST080,CYST060,525.52,4315.0,96.01,6.18,659,125.27,72.896,74.02,1531.19,0,1,RFC10_ALPINE_WEST_BALKANS,ERA_PERFORMANCE_REPORT,1,2024-09-08
2016-03,CY,CY_RAIL_OP051,CYST081,GRST061,557.29,3290.16,91.95,9.42,419,85.71,23.349,57.74,3708.86,0,0,RFC1_RHINE_ALPINE,INFRA_MANAGER_DATA,1,2025-11-09
2016-04,FR,FR_RAIL_OP052,FRST082,MTST062,1680.56,3527.92,81.6,5.87,199,106.27,126.017,74.0,5352.29,1,0,RFC2_NSEA_MED,OPERATOR_REPORTING,1,2024-12-03
2016-05,IT,IT_RAIL_OP053,ITST083,ESST063,3367.25,4606.0,89.8,2.71,383,97.21,122.107,67.98,6793.9,0,1,RFC3_SCAND_MED,EUROSTAT_RAIL,1,2024-09-25
2016-06,NL,NL_RAIL_OP054,NLST084,CZST064,269.87,581.02,86.36,5.32,255,130.58,44.447,60.06,8489.29,1,0,RFC4_ATLANTIC,ERA_PERFORMANCE_REPORT,1,2024-08-22
2016-07,SI,SI_RAIL_OP055,SIST085,HUST065,4360.05,1437.25,78.29,5.31,183,125.35,56.899,96.11,3392.09,1,0,RFC5_BALTIC_ADRIATIC,INFRA_MANAGER_DATA,1,2025-11-03
2016-08,BG,BG_RAIL_OP056,BGST086,NLST066,1116.05,1403.99,78.02,12.9,17,138.01,124.293,72.71,6098.58,1,1,RFC6_MEDITERRANEAN,OPERATOR_REPORTING,1,2024-10-25
2016-09,EE,EE_RAIL_OP057,EEST087,SEST067,3771.22,2688.29,88.65,8.99,526,87.65,72.343,36.22,5478.61,1,0,RFC7_ORIENT_EASTMED,EUROSTAT_RAIL,1,2025-10-22
2016-10,HU,HU_RAIL_OP058,HUST088,DKST068,888.14,1406.6,84.16,3.71,183,122.77,90.146,35.8,884.49,1,0,RFC8_NORTH_SEA_BALTIC,ERA_PERFORMANCE_REPORT,1,2025-12-22
2016-11,LU,LU_RAIL_OP059,LUST089,IEST069,2074.13,3049.86,87.95,3.3,161,133.79,18.843,78.71,9142.15,1,0,RFC9_RHINE_DANUBE,INFRA_MANAGER_DATA,1,2025-08-01
2016-12,RO,RO_RAIL_OP060,ROST090,PLST070,2683.89,5365.1,86.29,12.57,504,119.72,29.781,60.52,6953.06,1,1,RFC10_ALPINE_WEST_BALKANS,OPERATOR_REPORTING,1,2025-07-25
2017-01,AT,AT_RAIL_OP001,ATST091,ATST071,3052.69,2031.39,75.2,23.29,307,89.85,104.311,60.8,4014.86,0,0,RFC1_RHINE_ALPINE,EUROSTAT_RAIL,1,2024-08-29
2017-02,CZ,CZ_RAIL_OP002,CZST092,EEST072,2867.58,3771.44,79.93,10.27,471,107.85,91.44,49.83,345.4,1,0,RFC2_NSEA_MED,ERA_PERFORMANCE_REPORT,1,2025-09-22
2017-03,DE,DE_RAIL_OP003,DEST093,ITST073,6540.2,1795.37,97.88,7.72,592,143.36,85.293,98.95,8821.23,1,0,RFC3_SCAND_MED,INFRA_MANAGER_DATA,1,2025-07-14
2017-04,LV,LV_RAIL_OP004,LVST094,PTST074,1559.4,457.88,72.0,20.71,1010,93.19,119.264,33.58,6076.79,1,0,RFC4_ATLANTIC,OPERATOR_REPORTING,1,2025-08-11
2017-05,PL,PL_RAIL_OP005,PLST095,BEST075,4918.04,698.32,78.63,2.18,372,138.42,83.991,85.97,3605.0,0,1,RFC5_BALTIC_ADRIATIC,EUROSTAT_RAIL,1,2025-05-25
2017-06,ES,ES_RAIL_OP006,ESST096,FIST076,515.88,1995.61,95.91,5.57,232,86.89,54.231,89.69,5675.35,1,0,RFC6_MEDITERRANEAN,ERA_PERFORMANCE_REPORT,1,2024-08-31
2017-07,HR,HR_RAIL_OP007,HRST097,LVST077,2938.0,760.4,89.06,7.69,414,134.98,13.312,59.68,863.73,1,0,RFC7_ORIENT_EASTMED,INFRA_MANAGER_DATA,1,2025-08-06
2017-08,FI,FI_RAIL_OP008,FIST098,ROST078,4688.97,5173.05,68.26,19.99,1070,98.08,63.593,82.58,2233.82,1,0,RFC8_NORTH_SEA_BALTIC,OPERATOR_REPORTING,1,2025-08-31
2017-09,IE,IE_RAIL_OP009,IEST099,BGST079,1917.18,2555.15,74.21,5.95,558,125.44,111.832,39.94,3538.67,0,0,RFC9_RHINE_DANUBE,EUROSTAT_RAIL,1,2025-01-25
2017-10,MT,MT_RAIL_OP010,MTST100,FRST080,1535.79,1458.73,73.18,2.97,400,139.61,94.097,46.54,5363.85,0,0,RFC10_ALPINE_WEST_BALKANS,ERA_PERFORMANCE_REPORT,1,2025-04-21
2017-11,SK,SK_RAIL_OP011,SKST101,LTST081,3118.68,1252.04,78.38,2.31,633,111.55,46.569,60.69,7091.9,1,0,RFC1_RHINE_ALPINE,INFRA_MANAGER_DATA,1,2025-01-17
2017-12,BE,BE_RAIL_OP012,BEST102,SKST082,3298.29,985.72,74.33,13.92,1111,104.29,64.414,90.83,2392.41,1,0,RFC2_NSEA_MED,OPERATOR_REPORTING,1,2025-05-01
2018-01,DK,DK_RAIL_OP013,DKST103,HRST083,2066.49,4197.37,74.28,14.7,850,103.56,8.141,56.24,6113.08,1,0,RFC3_SCAND_MED,EUROSTAT_RAIL,0,2024-12-24
2018-02,GR,GR_RAIL_OP014,GRST104,DEST084,1659.28,2578.79,85.32,5.71,655,97.29,13.207,67.92,6647.91,1,0,RFC4_ATLANTIC,ERA_PERFORMANCE_REPORT,1,2025-01-20
2018-03,LT,LT_RAIL_OP015,LTST105,LUST085,2094.01,810.54,96.82,8.35,407,99.45,18.142,30.22,4560.91,1,0,RFC5_BALTIC_ADRIATIC,INFRA_MANAGER_DATA,0,2025-10-01
2018-04,PT,PT_RAIL_OP016,PTST106,SIST086,5638.86,2284.83,68.78,11.5,738,130.52,130.253,60.87,1455.38,1,1,RFC6_MEDITERRANEAN,OPERATOR_REPORTING,0,2025-04-15
2018-05,SE,SE_RAIL_OP017,SEST107,CYST087,262.37,74.35,89.15,4.7,121,133.97,95.536,57.38,296.71,1,0,RFC7_ORIENT_EASTMED,EUROSTAT_RAIL,1,2024-10-01
2018-06,CY,CY_RAIL_OP018,CYST108,GRST088,110.12,1066.87,84.96,11.27,477,85.43,33.757,66.33,7425.74,1,0,RFC8_NORTH_SEA_BALTIC,ERA_PERFORMANCE_REPORT,0,2024-11-20
2018-07,FR,FR_RAIL_OP019,FRST109,MTST089,4498.85,898.16,73.81,22.64,69,142.3,123.859,57.49,2991.04,1,0,RFC9_RHINE_DANUBE,INFRA_MANAGER_DATA,1,2025-06-17
2018-08,IT,IT_RAIL_OP020,ITST110,ESST090,2635.92,3737.69,97.29,2.12,207,136.52,51.872,72.16,5667.88,1,1,RFC10_ALPINE_WEST_BALKANS,OPERATOR_REPORTING,1,2024-05-05
2018-09,NL,NL_RAIL_OP021,NLST111,CZST091,3891.54,5182.71,84.71,7.39,612,97.61,76.62,32.03,459.54,1,1,RFC1_RHINE_ALPINE,EUROSTAT_RAIL,1,2024-05-29
2018-10,SI,SI_RAIL_OP022,SIST112,HUST092,2413.39,2764.94,92.75,14.35,432,93.36,55.072,88.56,4643.51,1,0,RFC2_NSEA_MED,ERA_PERFORMANCE_REPORT,1,2025-06-02
2018-11,BG,BG_RAIL_OP023,BGST113,NLST093,2423.67,3541.41,72.74,9.04,455,93.83,87.632,80.18,2320.39,0,0,RFC3_SCAND_MED,INFRA_MANAGER_DATA,1,2024-01-07
2018-12,EE,EE_RAIL_OP024,EEST114,SEST094,3167.6,4209.97,84.02,12.22,480,109.94,1.905,47.79,690.44,0,0,RFC4_ATLANTIC,OPERATOR_REPORTING,1,2024-04-20
2019-01,HU,HU_RAIL_OP025,HUST115,DKST095,5502.47,2814.27,70.43,12.37,1010,119.35,11.086,69.05,1367.56,1,0,RFC5_BALTIC_ADRIATIC,EUROSTAT_RAIL,1,2024-08-08
2019-02,LU,LU_RAIL_OP026,LUST116,IEST096,2985.28,5953.4,69.47,17.9,748,128.34,27.641,38.13,1403.18,0,0,RFC6_MEDITERRANEAN,ERA_PERFORMANCE_REPORT,1,2024-11-01
2019-03,RO,RO_RAIL_OP027,ROST117,PLST097,572.73,679.1,80.88,2.09,500,130.81,65.583,38.09,204.29,1,0,RFC7_ORIENT_EASTMED,INFRA_MANAGER_DATA,1,2025-02-16
2019-04,AT,AT_RAIL_OP028,ATST118,ATST098,20.7,940.2,97.93,14.2,187,121.28,145.972,31.73,5486.26,0,1,RFC8_NORTH_SEA_BALTIC,OPERATOR_REPORTING,1,2025-12-20
2019-05,CZ,CZ_RAIL_OP029,CZST119,EEST099,1206.43,3573.33,91.28,3.52,322,128.05,156.707,51.34,4447.39,1,1,RFC9_RHINE_DANUBE,EUROSTAT_RAIL,1,2024-04-23
2019-06,DE,DE_RAIL_OP030,DEST120,ITST100,4947.95,2374.02,92.53,5.37,274,91.81,20.473,64.63,1564.77,1,1,RFC10_ALPINE_WEST_BALKANS,ERA_PERFORMANCE_REPORT,1,2024-11-05
2019-07,LV,LV_RAIL_OP031,LVST121,PTST101,1449.05,4811.68,77.13,17.82,283,126.92,117.513,33.14,1541.31,1,1,RFC1_RHINE_ALPINE,INFRA_MANAGER_DATA,1,2024-04-27
2019-08,PL,PL_RAIL_OP032,PLST122,BEST102,4026.37,4640.14,87.68,13.9,622,125.75,59.186,38.99,6133.02,1,0,RFC2_NSEA_MED,OPERATOR_REPORTING,1,2025-06-18
2019-09,ES,ES_RAIL_OP033,ESST123,FIST103,4172.89,1184.25,92.17,6.38,537,114.17,72.263,95.8,2527.43,1,0,RFC3_SCAND_MED,EUROSTAT_RAIL,1,2024-12-08
2019-10,HR,HR_RAIL_OP034,HRST124,LVST104,5488.89,364.73,77.61,13.98,597,99.05,51.172,73.74,5612.02,1,0,RFC4_ATLANTIC,ERA_PERFORMANCE_REPORT,1,2025-06-12
2019-11,FI,FI_RAIL_OP035,FIST125,ROST105,845.32,1538.07,80.35,1.83,46,85.65,2.822,38.21,6224.12,0,0,RFC5_BALTIC_ADRIATIC,INFRA_MANAGER_DATA,1,2024-08-03
2019-12,IE,IE_RAIL_OP036,IEST126,BGST106,3763.31,2014.17,97.66,6.18,62,119.76,7.116,77.48,9661.97,0,0,RFC6_MEDITERRANEAN,OPERATOR_REPORTING,1,2024-03-27
2020-01,MT,MT_RAIL_OP037,MTST127,FRST107,4805.85,4120.43,79.45,3.57,395,111.57,19.942,31.49,4292.18,1,0,RFC7_ORIENT_EASTMED,EUROSTAT_RAIL,1,2024-01-13
2020-02,SK,SK_RAIL_OP038,SKST128,LTST108,1459.09,1756.36,96.25,4.18,95,143.63,13.964,62.54,3507.41,0,0,RFC8_NORTH_SEA_BALTIC,ERA_PERFORMANCE_REPORT,1,2025-08-02
2020-03,BE,BE_RAIL_OP039,BEST129,SKST109,3846.75,2189.37,95.21,1.33,620,100.59,64.749,55.57,4359.64,1,0,RFC9_RHINE_DANUBE,INFRA_MANAGER_DATA,1,2025-10-28
2020-04,DK,DK_RAIL_OP040,DKST130,HRST110,3611.96,2342.9,84.26,11.11,614,143.87,59.366,44.61,1583.1,1,1,RFC10_ALPINE_WEST_BALKANS,OPERATOR_REPORTING,1,2025-10-10
2020-05,GR,GR_RAIL_OP041,GRST131,DEST111,1140.84,890.54,82.97,13.63,93,92.52,107.872,75.83,5324.98,1,0,RFC1_RHINE_ALPINE,EUROSTAT_RAIL,1,2025-03-10
2020-06,LT,LT_RAIL_OP042,LTST132,LUST112,18.26,3439.02,92.08,5.15,498,140.32,95.654,88.99,6223.28,0,1,RFC2_NSEA_MED,ERA_PERFORMANCE_REPORT,1,2024-04-21
2020-07,PT,PT_RAIL_OP043,PTST133,SIST113,5148.58,3160.28,69.07,10.47,117,135.44,36.216,74.95,7252.49,0,0,RFC3_SCAND_MED,INFRA_MANAGER_DATA,1,2025-08-12
2020-08,SE,SE_RAIL_OP044,SEST134,CYST114,1790.08,924.49,68.16,2.99,970,119.3,72.459,84.23,1262.19,1,0,RFC4_ATLANTIC,OPERATOR_REPORTING,1,2024-02-28
2020-09,CY,CY_RAIL_OP045,CYST135,GRST115,3067.47,3263.79,96.9,3.14,259,119.65,3.222,88.12,6548.97,1,0,RFC5_BALTIC_ADRIATIC,EUROSTAT_RAIL,1,2024-06-20
2020-10,FR,FR_RAIL_OP046,FRST136,MTST116,4487.82,332.03,71.85,12.14,620,129.92,17.502,35.89,1917.58,0,0,RFC6_MEDITERRANEAN,ERA_PERFORMANCE_REPORT,1,2025-05-06
2020-11,IT,IT_RAIL_OP047,ITST137,ESST117,5713.71,5338.3,88.13,6.89,580,118.91,23.254,86.51,7033.34,0,0,RFC7_ORIENT_EASTMED,INFRA_MANAGER_DATA,1,2024-12-09
2020-12,NL,NL_RAIL_OP048,NLST138,CZST118,5554.91,969.21,74.86,22.88,495,90.94,94.263,89.82,6107.64,0,0,RFC8_NORTH_SEA_BALTIC,OPERATOR_REPORTING,1,2025-08-02
2021-01,SI,SI_RAIL_OP049,SIST139,HUST119,1409.96,450.45,71.27,17.9,387,119.13,73.501,67.64,4142.68,0,0,RFC9_RHINE_DANUBE,EUROSTAT_RAIL,1,2025-12-17
2021-02,BG,BG_RAIL_OP050,BGST140,NLST120,6730.74,3407.1,94.18,8.82,202,141.48,131.02,89.44,4363.56,1,0,RFC10_ALPINE_WEST_BALKANS,ERA_PERFORMANCE_REPORT,1,2025-03-31
2021-03,EE,EE_RAIL_OP051,EEST141,SEST121,3825.61,2331.93,68.03,20.81,76,139.02,2.329,46.26,398.96,1,0,RFC1_RHINE_ALPINE,INFRA_MANAGER_DATA,1,2025-07-06
2021-04,HU,HU_RAIL_OP052,HUST142,DKST122,2632.29,905.39,90.47,8.75,658,103.64,52.8,30.19,6675.42,1,0,RFC2_NSEA_MED,OPERATOR_REPORTING,1,2024-12-30
2021-05,LU,LU_RAIL_OP053,LUST143,IEST123,1680.57,588.25,94.8,10.19,75,91.82,45.051,59.47,876.04,1,0,RFC3_SCAND_MED,EUROSTAT_RAIL,1,2024-10-14
2021-06,RO,RO_RAIL_OP054,ROST144,PLST124,1929.64,3174.76,79.5,1.1,55,101.73,5.671,71.27,443.88,1,0,RFC4_ATLANTIC,ERA_PERFORMANCE_REPORT,1,2025-03-24
2021-07,AT,AT_RAIL_OP055,ATST145,ATST125,4015.24,473.53,80.56,5.81,406,136.83,67.415,60.45,4594.11,0,0,RFC5_BALTIC_ADRIATIC,INFRA_MANAGER_DATA,1,2025-05-11
2021-08,CZ,CZ_RAIL_OP056,CZST146,EEST126,2588.14,2694.25,72.48,21.32,471,114.49,109.091,48.42,5080.23,1,0,RFC6_MEDITERRANEAN,OPERATOR_REPORTING,1,2024-08-10
2021-09,DE,DE_RAIL_OP057,DEST147,ITST127,6676.64,1829.8,69.37,19.44,466,121.81,32.733,51.53,3217.61,1,0,RFC7_ORIENT_EASTMED,EUROSTAT_RAIL,1,2024-05-15
2021-10,LV,LV_RAIL_OP058,LVST148,PTST128,4368.82,75.77,96.83,6.97,301,115.05,28.121,36.95,6179.6,1,0,RFC8_NORTH_SEA_BALTIC,ERA_PERFORMANCE_REPORT,1,2024-04-09
2021-11,PL,PL_RAIL_OP059,PLST149,BEST129,548.56,2294.69,80.61,1.32,665,140.71,85.214,58.5,1818.58,1,0,RFC9_RHINE_DANUBE,INFRA_MANAGER_DATA,1,2024-04-18
2021-12,ES,ES_RAIL_OP060,ESST150,FIST130,4401.37,1604.92,79.44,11.87,85,88.86,78.578,95.67,2863.19,1,0,RFC10_ALPINE_WEST_BALKANS,OPERATOR_REPORTING,1,2025-10-02
2022-01,HR,HR_RAIL_OP001,HRST151,LVST131,6967.55,3105.12,75.33,15.23,43,121.77,125.133,86.12,10174.07,0,0,RFC1_RHINE_ALPINE,EUROSTAT_RAIL,1,2025-03-06
