env_ets_reference_date,env_ets_phase_code,env_ets_allowance_type_code,env_ets_auction_platform_code,env_ets_allowances_auctioned_count,env_ets_allowances_surrendered_count,env_ets_allowances_in_circulation_count,env_ets_msr_intake_count,env_ets_msr_release_count,env_ets_allowance_price_eur_per_t,env_ets_price_change_pct,env_ets_verified_emissions_tco2,env_ets_covered_installations_count,env_ets_sector_coverage_code,env_ets_free_allocation_tco2,env_ets_innovation_fund_disbursed_eur,env_ets_modernisation_fund_disbursed_eur,env_ets_cbam_transition_flag,env_ets_data_source,env_ets_data_extract_date
2015-04-23,PHASE_3,EUAA,NATIONAL_PLATFORM,8869009,6002941,16203934650,62048393,13768511,10.82,-3.794,25094726,1221,MULTI_SECTOR,4379497,211672369.35,34183676.66,0,EC_ETS_REPORTING,2024-08-19
2015-05-06,PHASE_3,EUA,EXCH_CENTRAL,8866696,8928720,16194148776,15897002,15759217,10.6,-0.181,22455674,1472,AVIATION,5476140,171303180.9,194653372.37,0,EUTL_AGGREGATE,2026-02-05
2015-05-19,PHASE_3,EUAA,ICE,8946397,8570469,16225444839,19953189,3196803,10.55,-2.39,19910915,1296,POWER,5918527,52776149.46,61163916.91,0,MARKET_DATA_PROVIDER,2025-05-15
2015-06-01,PHASE_3,EUA,EEX,8792638,7567132,16299379464,45612854,9772897,11.26,6.608,9798931,1159,MARITIME_PILOT,3622479,215718933.08,17674382.83,0,EEX_AUCTION_DATA,2025-01-21
2015-06-14,PHASE_3,EUAA,NATIONAL_PLATFORM,8844577,5919330,16300694877,3377760,6800077,11.4,7.469,13183727,1352,INDUSTRY,1762329,283847864.64,158667777.57,0,EC_ETS_REPORTING,2025-08-09
2015-06-27,PHASE_3,EUA,EXCH_CENTRAL,8874527,8128668,16370422317,20269047,9543486,8.16,7.027,23304248,1173,MULTI_SECTOR,3441952,6549223.11,44087977.93,0,EUTL_AGGREGATE,2024-03-03
2015-07-10,PHASE_3,EUAA,ICE,8978912,8096828,16391319997,31708393,380602,4.88,-2.0,26450859,1198,AVIATION,2279831,151818644.71,156393584.78,0,MARKET_DATA_PROVIDER,2024-02-21
2015-07-23,PHASE_3,EUA,EEX,8947498,6421622,16447673271,33006676,3275121,7.12,4.795,28023900,1461,POWER,9425658,262209812.29,121698049.0,0,EEX_AUCTION_DATA,2024-09-02
2015-08-05,PHASE_3,EUAA,NATIONAL_PLATFORM,9017634,7778263,16464239583,2447215,12968530,9.19,-5.254,11538110,1509,MARITIME_PILOT,4324395,198537076.82,164727308.41,0,EC_ETS_REPORTING,2024-02-26
2015-08-18,PHASE_3,EUA,EXCH_CENTRAL,8944362,7214282,16479721511,31987856,12299831,7.12,-5.11,13746672,1134,INDUSTRY,4054922,61637471.26,5279404.21,0,EUTL_AGGREGATE,2025-02-19
2015-08-31,PHASE_3,EUAA,ICE,9063177,8706298,16514468172,27945446,4209128,4.67,2.542,20779569,1434,MULTI_SECTOR,9328258,7460409.92,102372859.93,0,MARKET_DATA_PROVIDER,2025-07-17
2015-09-13,PHASE_3,EUA,EEX,8987284,8060581,16582071895,1430662,10183353,11.97,-0.279,28268159,1035,AVIATION,4025822,131492921.74,114943310.32,0,EEX_AUCTION_DATA,2026-02-23
2015-09-26,PHASE_3,EUAA,NATIONAL_PLATFORM,9005068,8282030,16594091200,27304862,14518376,8.5,1.793,21652130,1006,POWER,8738080,205441966.84,33986806.35,0,EC_ETS_REPORTING,2024-03-12
2015-10-09,PHASE_3,EUA,EXCH_CENTRAL,9003168,6392461,16632225107,43235697,3309544,8.11,6.48,26153570,1527,MARITIME_PILOT,10276483,22914998.04,190078047.53,0,EUTL_AGGREGATE,2026-02-20
2015-10-22,PHASE_3,EUAA,ICE,9047693,7117644,16668494816,59850674,11072414,5.91,-4.54,23529532,1489,INDUSTRY,6801491,314099161.0,142499512.5,0,MARKET_DATA_PROVIDER,2024-02-16
2015-11-04,PHASE_3,EUA,EEX,9097133,9436962,16714745554,55741518,12779403,11.55,-3.011,9295325,1052,MULTI_SECTOR,2990508,33561839.26,15495226.39,0,EEX_AUCTION_DATA,2024-01-30
2015-11-17,PHASE_3,EUAA,NATIONAL_PLATFORM,9067758,7053319,16735504938,47127025,3475560,9.59,-6.827,26460550,1394,AVIATION,2127492,67507229.53,47755267.4,0,EC_ETS_REPORTING,2025-08-08
2015-11-30,PHASE_3,EUA,EXCH_CENTRAL,9099573,9277598,16757933105,8250947,7975975,5.6,-4.072,16082880,1243,POWER,4231700,319841560.15,103852882.57,0,EUTL_AGGREGATE,2024-08-28
2015-12-13,PHASE_3,EUAA,ICE,9249036,8475283,16803117348,53666466,403235,9.52,-5.448,20220787,1493,MARITIME_PILOT,3963227,338824095.97,48246199.85,0,MARKET_DATA_PROVIDER,2024-07-12
2015-12-26,PHASE_3,EUA,EEX,9339117,7245578,16851487135,59997908,7443763,7.42,1.988,29179530,1026,INDUSTRY,8096844,204482988.35,188407511.34,0,EEX_AUCTION_DATA,2025-09-16
2016-01-08,PHASE_3,EUAA,NATIONAL_PLATFORM,9337896,6956145,16876081918,62027232,3378591,9.1,-7.462,8495343,1540,MULTI_SECTOR,724331,45986388.54,23363424.81,0,EC_ETS_REPORTING,2024-09-29
2016-01-21,PHASE_3,EUA,EXCH_CENTRAL,9240809,8114159,16930035195,48212839,15976834,10.04,1.614,13663085,1523,AVIATION,4389208,166475682.98,143047663.47,0,EUTL_AGGREGATE,2025-05-21
2016-02-03,PHASE_3,EUAA,ICE,9370310,8530908,16947939146,43978303,15775343,7.43,1.794,24640497,1256,POWER,6980195,153730063.89,231068281.97,0,MARKET_DATA_PROVIDER,2024-09-01
2016-02-16,PHASE_3,EUA,EEX,9335434,7612564,16997345807,55888695,7988326,12.1,1.804,18991252,1084,MARITIME_PILOT,4157209,27504316.34,67186899.35,0,EEX_AUCTION_DATA,2025-11-07
2016-02-29,PHASE_3,EUAA,NATIONAL_PLATFORM,9281796,9345062,17003251107,33657678,6310335,12.2,6.496,14102260,996,INDUSTRY,5455718,340800651.85,156309846.54,0,EC_ETS_REPORTING,2024-06-22
2016-03-13,PHASE_3,EUA,EXCH_CENTRAL,9275704,9185804,17042034449,7727832,17817290,23.02,-5.364,29626291,1293,MULTI_SECTOR,4558630,7450225.76,121856989.93,0,EUTL_AGGREGATE,2025-01-05
2016-03-26,PHASE_3,EUAA,ICE,9359385,6979559,17076508330,6190266,3631735,26.12,6.267,20636000,1340,AVIATION,1064101,337788002.79,120943541.77,0,MARKET_DATA_PROVIDER,2025-03-04
2016-04-08,PHASE_3,EUA,EEX,9380545,9121616,17103703063,25035209,2018831,20.15,-0.3,15472275,1048,POWER,4981063,309468123.45,17432134.6,0,EEX_AUCTION_DATA,2024-11-28
2016-04-21,PHASE_3,EUAA,NATIONAL_PLATFORM,9511271,9020978,17169691431,26587421,1092570,26.1,5.324,11757057,985,MARITIME_PILOT,2306681,91821829.88,225337035.29,0,EC_ETS_REPORTING,2024-06-25
2016-05-04,PHASE_3,EUA,EXCH_CENTRAL,9409142,6584431,17199555057,46574246,2463358,11.14,-5.92,20007816,1015,INDUSTRY,1148381,122584500.67,8757530.0,0,EUTL_AGGREGATE,2025-12-19
2016-05-17,PHASE_3,EUAA,ICE,9353490,8830785,17206109910,13712622,12538572,23.24,0.381,11134871,1411,MULTI_SECTOR,1948242,179398618.3,226926897.86,0,MARKET_DATA_PROVIDER,2025-06-29
2016-05-30,PHASE_3,EUA,EEX,9369118,6845151,17252443963,8183087,4729419,24.02,5.585,15861476,1179,AVIATION,3652589,50279676.35,149088267.61,0,EEX_AUCTION_DATA,2026-01-15
2016-06-12,PHASE_3,EUAA,NATIONAL_PLATFORM,9445295,7450972,17309027974,50502572,2195869,14.01,7.363,13645431,1534,POWER,3479163,6153947.79,221425426.55,0,EC_ETS_REPORTING,2024-04-11
2016-06-25,PHASE_3,EUA,EXCH_CENTRAL,9584278,6678901,17336177516,59127877,1510839,11.37,3.542,11016623,1417,MARITIME_PILOT,4092182,36930790.14,170298090.9,0,EUTL_AGGREGATE,2024-10-06
2016-07-08,PHASE_3,EUAA,ICE,9623914,9869825,17352717256,27312822,11419654,22.99,-3.234,21758998,1033,INDUSTRY,6591399,337585695.01,74142868.8,0,MARKET_DATA_PROVIDER,2025-09-28
2016-07-21,PHASE_3,EUA,EEX,9572707,7181819,17397906673,16995544,1686076,26.64,1.719,26442410,975,MULTI_SECTOR,4131399,103130382.1,177138876.04,0,EEX_AUCTION_DATA,2024-02-08
2016-08-03,PHASE_3,EUAA,NATIONAL_PLATFORM,9563025,8740278,17458004578,41964111,3720645,21.92,0.406,19338618,1149,AVIATION,5273637,136590359.01,49668707.93,0,EC_ETS_REPORTING,2024-09-28
2016-08-16,PHASE_3,EUA,EXCH_CENTRAL,9578784,7347249,17495066536,20324878,14704390,13.64,6.922,25961422,1273,POWER,11664426,284664667.66,140802748.02,0,EUTL_AGGREGATE,2025-01-10
2016-08-29,PHASE_3,EUAA,ICE,9592402,9479525,17513657132,18450269,853100,13.57,7.478,20616019,1275,MARITIME_PILOT,5097279,29790043.19,188924196.11,0,MARKET_DATA_PROVIDER,2024-08-02
2016-09-11,PHASE_3,EUA,EEX,9508569,9126311,17532875418,46050773,2252980,25.49,6.245,17932609,1220,INDUSTRY,3235554,74507799.07,213889070.28,0,EEX_AUCTION_DATA,2025-12-09
2016-09-24,PHASE_3,EUAA,NATIONAL_PLATFORM,9663867,10021884,17602642523,61037599,17273360,18.8,6.179,23394312,1423,MULTI_SECTOR,5441517,94963197.63,133804587.41,0,EC_ETS_REPORTING,2024-08-19
2016-10-07,PHASE_3,EUA,EXCH_CENTRAL,9716335,8468487,17605702823,5428340,3406072,15.63,3.906,30313435,1397,AVIATION,4772449,72846876.32,230834040.05,0,EUTL_AGGREGATE,2025-01-07
2016-10-20,PHASE_3,EUAA,ICE,9760214,8182236,17668411300,41129075,7818063,23.81,-6.877,12133731,1278,POWER,5275621,127403016.29,166675288.47,0,MARKET_DATA_PROVIDER,2025-03-15
2016-11-02,PHASE_3,EUA,EEX,9738663,7070754,17671067872,13598228,4276712,10.62,-1.464,10251270,1007,MARITIME_PILOT,3754731,35084108.34,10440057.49,0,EEX_AUCTION_DATA,2024-06-04
2016-11-15,PHASE_3,EUAA,NATIONAL_PLATFORM,9622930,7762455,17704198076,47808342,15527950,17.82,1.486,9160273,1055,INDUSTRY,2448435,107356558.61,159094661.75,0,EC_ETS_REPORTING,2025-02-20
2016-11-28,PHASE_3,EUA,EXCH_CENTRAL,9775588,7311501,17760157444,34635970,6665775,17.34,-4.321,17722929,1114,MULTI_SECTOR,3486630,258862296.94,86038571.19,0,EUTL_AGGREGATE,2025-04-02
2016-12-11,PHASE_3,EUAA,ICE,9651581,8942749,17812450726,44979809,12776842,23.57,-5.11,26990272,1042,AVIATION,1418382,33771161.63,96714791.28,0,MARKET_DATA_PROVIDER,2025-08-01
2016-12-24,PHASE_3,EUA,EEX,9763549,6448123,17827169761,5141549,14986248,13.28,3.839,10395409,1569,POWER,2416228,198888945.29,239763830.82,0,EEX_AUCTION_DATA,2025-07-10
2017-01-06,PHASE_3,EUAA,NATIONAL_PLATFORM,9685571,8850093,17857374360,42689614,10278395,20.51,-2.359,22113865,1557,MARITIME_PILOT,7615730,264189650.8,184672605.76,0,EC_ETS_REPORTING,2024-12-24
2017-01-19,PHASE_3,EUA,EXCH_CENTRAL,9870081,8181297,17910665715,40836371,15930775,17.56,4.116,17213620,1505,INDUSTRY,4622072,285369114.37,147091135.71,0,EUTL_AGGREGATE,2025-04-16
2017-02-01,PHASE_3,EUAA,ICE,9904924,9627617,17929977645,61627653,2631668,24.38,2.087,28564383,1541,MULTI_SECTOR,5339268,203570703.63,108174349.09,0,MARKET_DATA_PROVIDER,2024-06-15
2017-02-14,PHASE_3,EUA,EEX,9870001,6642384,17959669814,34933943,8421292,19.11,-3.914,18109315,1520,AVIATION,5598625,65548022.92,108036508.96,0,EEX_AUCTION_DATA,2024-08-29
2017-02-27,PHASE_3,EUAA,NATIONAL_PLATFORM,9925505,8643282,17981481569,47732539,2042249,18.07,1.05,24672863,1241,POWER,2062277,212772816.98,46325395.64,0,EC_ETS_REPORTING,2025-01-28
2017-03-12,PHASE_3,EUA,EXCH_CENTRAL,9824585,8486409,18048417563,23739242,13258558,16.06,4.587,26910079,1528,MARITIME_PILOT,1719852,187024528.12,75842546.51,0,EUTL_AGGREGATE,2025-10-30
2017-03-25,PHASE_3,EUAA,ICE,9900790,7288157,18092264645,35384593,2293522,25.21,-0.892,12055100,1040,INDUSTRY,2694759,356927381.41,25911608.41,0,MARKET_DATA_PROVIDER,2024-02-08
2017-04-07,PHASE_3,EUA,EEX,9968946,9966723,18123792335,42745823,2743169,16.68,2.289,25002558,1300,MULTI_SECTOR,9242411,324309908.34,1607865.27,0,EEX_AUCTION_DATA,2026-01-13
2017-04-20,PHASE_3,EUAA,NATIONAL_PLATFORM,9973504,9648034,18135145659,48894600,9674128,26.04,-2.882,30381424,1545,AVIATION,8141938,142434962.86,176444111.9,0,EC_ETS_REPORTING,2024-04-27
2017-05-03,PHASE_3,EUA,EXCH_CENTRAL,9873648,10272092,18152630439,33173252,2700205,11.67,-7.346,21094833,1165,POWER,4218745,16016933.11,20855705.97,0,EUTL_AGGREGATE,2025-11-30
2017-05-16,PHASE_3,EUAA,ICE,9965778,8908098,18197914447,14592051,277611,14.13,4.213,17043717,1262,MARITIME_PILOT,7548796,179263233.02,166537331.92,0,MARKET_DATA_PROVIDER,2025-06-26
2017-05-29,PHASE_3,EUA,EEX,10028186,7758680,18234225007,24556762,12335480,15.68,0.613,18394030,1212,INDUSTRY,6201269,297298164.78,153509810.4,0,EEX_AUCTION_DATA,2025-08-31
2017-06-11,PHASE_3,EUAA,NATIONAL_PLATFORM,10041678,8925098,18265186587,42293038,221812,21.61,-6.517,14588711,1063,MULTI_SECTOR,3397380,215891029.33,219233702.7,0,EC_ETS_REPORTING,2024-06-26
2017-06-24,PHASE_3,EUA,EXCH_CENTRAL,10115726,8587050,18323673197,27064813,7971863,19.49,-6.921,18321327,1383,AVIATION,5198897,60796554.46,126736719.16,0,EUTL_AGGREGATE,2025-04-12
2017-07-07,PHASE_3,EUAA,ICE,10185285,9876814,18361189347,11118850,16841157,18.44,5.707,30408020,1130,POWER,6734368,76452961.18,134927128.4,0,MARKET_DATA_PROVIDER,2025-12-11
2017-07-20,PHASE_3,EUA,EEX,10024557,6528384,18376640780,50121214,4613883,23.92,-1.588,12762757,1504,MARITIME_PILOT,4787927,253299116.78,170900720.39,0,EEX_AUCTION_DATA,2025-03-05
2017-08-02,PHASE_3,EUAA,NATIONAL_PLATFORM,10186444,6832031,18426319208,56500009,13860412,23.04,3.38,12799370,1498,INDUSTRY,2403017,259000084.65,212633431.27,0,EC_ETS_REPORTING,2024-06-30
2017-08-15,PHASE_3,EUA,EXCH_CENTRAL,10050849,7752613,18459479404,29581588,12854237,15.78,-2.468,20535489,1064,MULTI_SECTOR,2065538,134725371.83,183300866.63,0,EUTL_AGGREGATE,2024-07-03
2017-08-28,PHASE_3,EUAA,ICE,10213349,6676557,18469081843,41401456,17079040,23.0,-2.658,24508855,1244,AVIATION,8313441,9572080.02,77813582.98,0,MARKET_DATA_PROVIDER,2024-05-22
2017-09-10,PHASE_3,EUA,EEX,10082501,10500351,18519889841,58510814,10217031,15.09,-3.339,20599123,1140,POWER,9028208,85785342.72,148682420.14,0,EEX_AUCTION_DATA,2024-12-15
2017-09-23,PHASE_3,EUAA,NATIONAL_PLATFORM,10294261,8506027,18561683672,49701378,7745101,9.95,5.026,17395941,1209,MARITIME_PILOT,7712608,54626327.77,228567983.39,0,EC_ETS_REPORTING,2026-01-04
2017-10-06,PHASE_3,EUA,EXCH_CENTRAL,10233924,8006429,18612447761,10569919,8235588,15.08,-6.721,29889180,1105,INDUSTRY,10472264,132987734.64,114003519.51,0,EUTL_AGGREGATE,2024-04-11
2017-10-19,PHASE_3,EUAA,ICE,10196292,7491498,18654677671,22471213,16652878,14.1,7.042,12921124,1247,MULTI_SECTOR,2725218,303633831.73,204306220.22,0,MARKET_DATA_PROVIDER,2025-04-20
2017-11-01,PHASE_3,EUA,EEX,10253321,9780780,18687096420,1201399,1944637,19.21,1.899,23374167,1356,AVIATION,7976152,91691931.94,77362639.6,0,EEX_AUCTION_DATA,2025-07-14
2017-11-14,PHASE_3,EUAA,NATIONAL_PLATFORM,10347414,9339504,18708500124,35969698,13370750,21.07,1.995,11635032,1093,POWER,4652425,264937254.54,183675089.0,0,EC_ETS_REPORTING,2025-10-13
2017-11-27,PHASE_3,EUA,EXCH_CENTRAL,10321506,8698885,18731753282,49235151,2845077,23.57,5.512,28487566,1578,MARITIME_PILOT,11987591,45301485.24,40989588.27,0,EUTL_AGGREGATE,2025-01-18
2017-12-10,PHASE_3,EUAA,ICE,10250419,9185981,18788639493,53394851,3503559,11.89,-5.356,27544112,1572,INDUSTRY,9555523,124978822.25,91957801.16,0,MARKET_DATA_PROVIDER,2025-05-23
2017-12-23,PHASE_3,EUA,EEX,10435122,7980652,18791310497,34591977,10807191,13.88,0.305,27457484,1573,MULTI_SECTOR,12032757,166935635.44,20307362.63,0,EEX_AUCTION_DATA,2024-09-30
2018-01-05,PHASE_3,EUAA,NATIONAL_PLATFORM,10360789,9722468,18849842727,17926307,5942864,25.78,3.635,18146994,1485,AVIATION,5595013,326524260.8,75162136.36,0,EC_ETS_REPORTING,2026-02-20
2018-01-18,PHASE_3,EUA,EXCH_CENTRAL,10494701,10385319,18862794301,41980751,3206750,26.88,-5.332,18121950,1407,POWER,4673052,119908584.84,5332053.75,0,EUTL_AGGREGATE,2025-04-05
2018-01-31,PHASE_3,EUAA,ICE,10423551,8358493,18894033182,13014467,12281642,18.1,4.053,23303852,1139,MARITIME_PILOT,2856163,285927542.25,98762138.27,0,MARKET_DATA_PROVIDER,2025-04-12
2018-02-13,PHASE_3,EUA,EEX,10422888,9709753,18951387176,19641487,5020913,22.27,-6.08,23351075,1047,INDUSTRY,1406046,225531126.36,183405787.27,0,EEX_AUCTION_DATA,2026-02-25
2018-02-26,PHASE_3,EUAA,NATIONAL_PLATFORM,10325561,9705259,18961446734,54112885,49216,7.71,4.06,14575952,1365,MULTI_SECTOR,4059393,48146688.27,126005464.03,0,EC_ETS_REPORTING,2026-02-24
2018-03-11,PHASE_3,EUA,EXCH_CENTRAL,10407502,8018850,19026987323,20237416,16494836,14.29,-2.659,19764781,1391,AVIATION,7682496,323302113.38,219728281.22,0,EUTL_AGGREGATE,2024-08-14
2018-03-24,PHASE_3,EUAA,ICE,10397221,8758862,19066643197,60277883,10455446,15.76,2.741,28018963,1246,POWER,3956709,229605723.21,146986260.75,0,MARKET_DATA_PROVIDER,2024-12-18
2018-04-06,PHASE_3,EUA,EEX,10507944,9528961,19100892145,33574315,11890761,22.93,-6.338,16447849,1212,MARITIME_PILOT,6154454,154049360.96,123644921.88,0,EEX_AUCTION_DATA,2025-04-12
2018-04-19,PHASE_3,EUAA,NATIONAL_PLATFORM,10446386,6906333,19100485348,48647066,4437958,27.78,1.973,16690515,1267,INDUSTRY,3539889,31758102.83,75543898.78,0,EC_ETS_REPORTING,2025-05-09
2018-05-02,PHASE_3,EUA,EXCH_CENTRAL,10596308,9886159,19157043023,50703551,8037097,22.98,-6.577,12372826,1080,MULTI_SECTOR,5191954,242247990.09,149165415.97,0,EUTL_AGGREGATE,2026-02-09
2018-05-15,PHASE_3,EUAA,ICE,10641605,9905608,19178102027,29880495,16655202,21.61,-4.204,15963355,1418,AVIATION,3191742,121058099.52,2936747.99,0,MARKET_DATA_PROVIDER,2024-07-22
2018-05-28,PHASE_3,EUA,EEX,10536316,10983316,19230333826,22749497,3073893,8.38,-6.204,10283931,1142,POWER,2248744,130769986.54,86968280.73,0,EEX_AUCTION_DATA,2024-07-16
2018-06-10,PHASE_3,EUAA,NATIONAL_PLATFORM,10613005,10815850,19279618241,51287289,11388815,14.02,-6.235,17178450,1530,MARITIME_PILOT,3005428,104632393.7,153646606.48,0,EC_ETS_REPORTING,2025-03-24
2018-06-23,PHASE_3,EUA,EXCH_CENTRAL,10634577,9326940,19289038723,6674467,7309071,7.41,-6.46,21986439,1302,INDUSTRY,1395979,126369630.51,231961156.38,0,EUTL_AGGREGATE,2024-08-12
2018-07-06,PHASE_3,EUAA,ICE,10534259,10594331,19345751408,15324778,3046971,20.21,-1.145,10748432,1250,MULTI_SECTOR,2872568,237010446.34,40113833.21,0,MARKET_DATA_PROVIDER,2024-12-12
2018-07-19,PHASE_3,EUA,EEX,10619718,8896738,19368144195,10553053,6111175,21.6,0.568,21970568,1214,AVIATION,9327844,289958166.87,186011358.49,0,EEX_AUCTION_DATA,2026-02-24
2018-08-01,PHASE_3,EUAA,NATIONAL_PLATFORM,10692001,8601485,19375448945,7930390,944987,9.36,4.444,20919664,1042,POWER,9139932,58617741.89,140842080.71,0,EC_ETS_REPORTING,2026-01-11
2018-08-14,PHASE_3,EUA,EXCH_CENTRAL,10572394,7038550,19416002018,61684734,13319218,15.5,2.708,25817925,1341,MARITIME_PILOT,4112660,115432306.19,146963978.34,0,EUTL_AGGREGATE,2024-02-13
2018-08-27,PHASE_3,EUAA,ICE,10760755,8724939,19470657467,44522827,15203354,25.95,1.912,22280368,1321,INDUSTRY,8643051,190704556.59,133757719.66,0,MARKET_DATA_PROVIDER,2025-03-31
2018-09-09,PHASE_3,EUA,EEX,10717655,9171769,19480511788,44431976,1858512,15.9,-7.469,30355515,1275,MULTI_SECTOR,12462030,14126684.62,48326014.44,0,EEX_AUCTION_DATA,2025-01-09
2018-09-22,PHASE_3,EUAA,NATIONAL_PLATFORM,10793946,7173065,19528321756,34548463,4397055,10.44,1.317,21134357,1275,AVIATION,4695249,158406447.24,54450952.48,0,EC_ETS_REPORTING,2024-01-09
2018-10-05,PHASE_3,EUA,EXCH_CENTRAL,10878220,9218453,19557440961,34644962,3841944,18.0,5.733,19246321,1316,POWER,6976152,311093862.08,138007188.58,0,EUTL_AGGREGATE,2025-04-23
2018-10-18,PHASE_3,EUAA,ICE,10722933,8266887,19597300546,6379819,13800996,22.93,4.962,31378861,1153,MARITIME_PILOT,11821248,175486637.14,145286398.46,0,MARKET_DATA_PROVIDER,2026-02-07
2018-10-31,PHASE_3,EUA,EEX,10875644,11295656,19656566128,30219760,17636780,23.35,2.162,33213377,1208,INDUSTRY,6450965,303446758.58,174457149.76,0,EEX_AUCTION_DATA,2024-09-28
2018-11-13,PHASE_3,EUAA,NATIONAL_PLATFORM,10810302,7601141,19662721851,14819973,14629568,13.15,5.303,32380856,1128,MULTI_SECTOR,6231475,278716789.59,23543705.66,0,EC_ETS_REPORTING,2025-08-27
2018-11-26,PHASE_3,EUA,EXCH_CENTRAL,10835847,7557070,19727296252,26999667,16947815,17.77,2.282,24540448,1299,AVIATION,9717240,89702700.83,237997165.5,0,EUTL_AGGREGATE,2024-05-04
2018-12-09,PHASE_3,EUAA,ICE,10869964,11384645,19765836766,21263396,3918152,18.68,-4.693,25698220,1195,POWER,3170978,340660763.51,62342325.4,0,MARKET_DATA_PROVIDER,2024-11-10
2018-12-22,PHASE_3,EUA,EEX,10858299,10694551,19766646349,22890909,6867597,11.11,-5.307,32050425,1531,MARITIME_PILOT,8876931,153444461.69,150296016.13,0,EEX_AUCTION_DATA,2025-08-21
2019-01-04,PHASE_3,EUAA,NATIONAL_PLATFORM,10992396,9716997,19806784969,121308157,4823885,25.81,-4.844,29285158,1620,INDUSTRY,6050705,204679001.17,150553548.18,0,EC_ETS_REPORTING,2025-03-12
2019-01-17,PHASE_3,EUA,EXCH_CENTRAL,10972642,7134918,19848128565,22400051,9724469,56.71,-5.499,22526122,1040,MULTI_SECTOR,2681464,217929658.22,109286050.56,0,EUTL_AGGREGATE,2025-08-20
2019-01-30,PHASE_3,EUAA,ICE,10940547,10172254,19887879618,137146393,11784763,32.96,-6.278,16995810,1468,AVIATION,4472123,178013641.55,8309997.81,0,MARKET_DATA_PROVIDER,2026-01-28
2019-02-12,PHASE_3,EUA,EEX,11040862,8870029,19937608739,33466900,1339063,36.68,5.673,23937819,1351,POWER,6661643,122165315.15,178098353.38,0,EEX_AUCTION_DATA,2024-08-16
2019-02-25,PHASE_3,EUAA,NATIONAL_PLATFORM,11055835,11027873,19955200969,113006259,7504661,21.64,-1.938,24235200,1483,MARITIME_PILOT,6415169,273938962.16,187984933.1,0,EC_ETS_REPORTING,2024-12-29
2019-03-10,PHASE_3,EUA,EXCH_CENTRAL,11026392,9487457,19999041918,98290126,13255260,19.56,-1.116,10688937,1045,INDUSTRY,655734,59320466.24,121963087.8,0,EUTL_AGGREGATE,2026-02-19
2019-03-23,PHASE_3,EUAA,ICE,11090709,8318586,20037530157,244066855,14354641,59.04,2.254,25603827,1280,MULTI_SECTOR,8340173,345651726.45,4929017.76,0,MARKET_DATA_PROVIDER,2025-09-17
2019-04-05,PHASE_3,EUA,EEX,10941368,8816777,20053852409,190358849,1361868,21.04,-5.146,30517643,1284,AVIATION,12537172,21145283.82,44975242.35,0,EEX_AUCTION_DATA,2024-04-20
2019-04-18,PHASE_3,EUAA,NATIONAL_PLATFORM,11153419,10242969,20076182129,11203437,12074707,25.98,-4.678,19024714,1515,POWER,2009954,341363917.67,11664288.57,0,EC_ETS_REPORTING,2025-04-20
2019-05-01,PHASE_3,EUA,EXCH_CENTRAL,11190627,9004506,20151437120,1493516,6415415,20.64,3.09,19357826,1221,MARITIME_PILOT,1004681,218761133.36,115104091.59,0,EUTL_AGGREGATE,2025-09-13
2019-05-14,PHASE_3,EUAA,ICE,11130012,8219880,20172633003,237317324,604693,60.56,-2.475,12676769,1322,INDUSTRY,1784398,179162124.55,199802117.03,0,MARKET_DATA_PROVIDER,2024-10-08
2019-05-27,PHASE_3,EUA,EEX,11149026,10121066,20216180391,166767237,13953228,30.73,0.127,17398484,1092,MULTI_SECTOR,1723575,203769540.63,74281596.77,0,EEX_AUCTION_DATA,2024-07-02
2019-06-09,PHASE_3,EUAA,NATIONAL_PLATFORM,11149684,7511805,20218820682,144285967,204579,34.79,1.487,11426407,1366,AVIATION,1970613,215635485.86,39747277.52,0,EC_ETS_REPORTING,2025-12-09
2019-06-22,PHASE_3,EUA,EXCH_CENTRAL,11094442,10271603,20290069514,42440167,2753444,55.16,-4.342,23689707,1219,POWER,3963412,227524916.26,177767572.02,0,EUTL_AGGREGATE,2025-06-10
2019-07-05,PHASE_3,EUAA,ICE,11145782,10485688,20293041833,25470236,9417309,41.35,-6.709,21275476,1259,MARITIME_PILOT,5991140,336643320.25,231075846.62,0,MARKET_DATA_PROVIDER,2025-10-26
2019-07-18,PHASE_3,EUA,EEX,11096552,7682967,20361770317,162346749,13307980,21.07,2.719,30933418,1178,INDUSTRY,10843597,268447687.17,77121871.36,0,EEX_AUCTION_DATA,2025-06-06
2019-07-31,PHASE_3,EUAA,NATIONAL_PLATFORM,11191132,8694585,20388010239,98386839,6699237,54.84,-4.479,27844634,1356,MULTI_SECTOR,8786607,330924153.03,123315217.77,0,EC_ETS_REPORTING,2024-04-26
2019-08-13,PHASE_3,EUA,EXCH_CENTRAL,11249770,9199067,20434579550,61372340,10701771,26.66,5.122,34418493,1094,AVIATION,1985022,158680015.0,14109956.96,0,EUTL_AGGREGATE,2024-05-29
2019-08-26,PHASE_3,EUAA,ICE,11232936,7394079,20469191564,128758344,12507949,39.99,-6.76,28685485,1141,POWER,6012291,36117219.59,53908143.65,0,MARKET_DATA_PROVIDER,2025-08-19
2019-09-08,PHASE_3,EUA,EEX,11225781,10389116,20461454341,71251025,15338499,40.5,3.488,14404745,1495,MARITIME_PILOT,2767256,308626259.04,162338857.29,0,EEX_AUCTION_DATA,2025-11-21
