env_air_monitor_date,env_air_monitor_site_id,env_air_pollutant_code,env_air_daily_avg_concentration,env_air_daily_max_8hr_concentration,env_air_aqi_value,env_air_exceedance_flag,env_air_exceptional_event_flag,env_air_wildfire_smoke_flag,env_air_temperature_c,env_air_relative_humidity_pct,env_air_wind_speed_m_s,env_air_wind_direction_deg,env_air_barometric_pressure_hpa,env_air_instrument_method_code,env_air_data_completeness_pct,env_air_calibration_check_flag,env_air_near_roadway_indicator,env_air_population_exposure_estimate,env_air_health_advisory_level
2021-05-28,IN-AIR-SITE-00649,Pb,0.11,0.11,0,0,0,0,19.3,83,0.4,62,1002.6,TEOM,92.7,0,0,26200,none
2020-12-17,IN-AIR-SITE-00650,PM25,70.67,102.73,88,0,0,0,25.3,83,2.2,227,1002.6,UVFL,91.8,0,1,13670,sensitive
2022-08-11,IN-AIR-SITE-00651,PM25,60.96,83.42,57,0,0,0,17.4,69,0.0,100,1013.7,XRF,94.0,0,0,38470,sensitive
2024-11-28,IN-AIR-SITE-00652,O3,52.4,75.86,68,0,0,0,29.6,81,3.1,355,1011.0,NDIR,83.2,0,0,19071,sensitive
2019-04-01,IN-AIR-SITE-00653,PM10,92.03,129.22,106,1,0,0,27.5,57,2.3,138,1014.6,BAM,100.0,0,0,85255,unhealthy
2020-04-08,IN-AIR-SITE-00654,PM25,89.06,116.1,90,0,0,0,30.2,51,3.6,118,1006.0,FRM,88.9,0,0,56941,sensitive
2020-06-13,IN-AIR-SITE-00655,SO2,15.47,18.11,17,0,0,0,27.1,81,2.4,56,1000.4,UVFL,89.8,0,1,9928,none
2021-10-16,IN-AIR-SITE-00656,NO2,45.45,56.06,35,0,0,0,29.4,65,1.7,130,1004.0,XRF,97.2,0,1,23111,none
2023-05-13,IN-AIR-SITE-00657,Pb,0.3,0.41,0,0,1,0,31.2,28,0.5,36,1015.2,XRF,95.7,0,1,70613,none
2024-08-31,IN-AIR-SITE-00658,PM25,64.39,92.79,68,0,0,0,19.6,82,1.8,110,996.8,FRM,100.0,0,0,40039,sensitive
2023-06-20,IN-AIR-SITE-00659,PM10,145.07,220.18,187,1,0,0,30.4,56,1.3,152,1018.1,FRM,86.2,0,1,28380,very_unhealthy
2024-07-23,IN-AIR-SITE-00660,NO2,37.8,57.09,41,0,1,0,38.1,48,2.6,249,1000.2,NDIR,86.4,0,0,6667,none
2018-07-09,IN-AIR-SITE-00661,O3,23.58,38.51,28,0,0,0,21.3,78,1.7,241,1013.5,TEOM,84.8,0,0,23611,none
2019-05-20,IN-AIR-SITE-00662,NO2,51.31,62.68,61,0,0,1,30.2,75,2.9,207,1000.9,XRF,92.8,0,0,30522,sensitive
2021-04-29,IN-AIR-SITE-00663,NO2,47.27,51.65,43,0,0,0,37.1,43,3.7,169,1003.8,UVFL,90.4,0,1,7835,none
2022-03-12,IN-AIR-SITE-00664,PM25,7.33,9.22,6,0,0,0,19.9,57,0.6,256,993.6,FRM,87.8,0,1,38872,none
2020-04-03,IN-AIR-SITE-00665,CO,0.81,1.21,1,0,0,0,33.6,44,2.2,278,1021.0,NDIR,91.6,0,0,17657,none
2020-07-17,IN-AIR-SITE-00666,PM10,161.69,212.28,159,1,0,0,26.4,44,2.1,112,1012.0,XRF,85.8,0,1,32234,very_unhealthy
2020-07-22,IN-AIR-SITE-00667,PM25,14.33,22.07,12,0,0,0,35.1,10,2.5,174,1012.4,FEM,100.0,1,1,29118,none
2021-02-14,IN-AIR-SITE-00668,SO2,24.44,33.71,30,0,0,0,22.2,42,3.0,88,1004.5,XRF,87.8,0,1,23081,none
2018-05-14,IN-AIR-SITE-00669,PM25,56.47,90.8,58,0,0,0,27.9,57,3.9,134,1001.5,GC,88.6,0,0,43258,sensitive
2023-10-07,IN-AIR-SITE-00670,PM25,93.51,151.36,120,1,0,0,17.4,10,1.0,293,1013.4,FRM,77.7,0,0,31849,unhealthy
2019-11-16,IN-AIR-SITE-00671,CO,1.2,1.31,1,0,0,0,31.1,35,0.5,302,999.6,FRM,82.1,0,1,137247,none
2025-06-12,IN-AIR-SITE-00672,PM10,91.12,120.63,94,0,0,0,31.1,71,2.4,358,1006.8,UVFL,88.5,0,1,78178,sensitive
2024-01-30,IN-AIR-SITE-00673,O3,50.55,71.56,64,0,0,0,31.8,35,2.7,205,999.2,GC,90.2,0,1,14655,sensitive
2023-01-27,IN-AIR-SITE-00674,PM10,118.78,142.96,119,1,0,0,31.4,57,3.0,317,1008.9,FEM,96.3,0,0,54835,unhealthy
2020-03-25,IN-AIR-SITE-00675,O3,30.4,39.35,37,0,0,0,27.4,30,1.4,72,994.6,FRM,83.0,0,1,17292,none
2021-03-18,IN-AIR-SITE-00676,PM25,115.46,168.18,106,1,0,0,17.7,67,0.5,258,997.6,UVFL,94.7,0,0,13299,unhealthy
2018-03-21,IN-AIR-SITE-00677,PM10,81.16,96.25,75,0,0,0,34.9,54,3.5,357,1002.0,UVFL,95.7,0,1,11096,sensitive
2026-01-12,IN-AIR-SITE-00678,Pb,0.0,0.0,0,0,0,0,27.7,43,2.8,147,1012.3,XRF,96.1,0,0,21701,none
2018-07-22,IN-AIR-SITE-00679,O3,73.47,107.89,76,0,0,0,30.8,12,1.8,224,1004.3,NDIR,98.2,0,1,49194,sensitive
2025-09-12,IN-AIR-SITE-00680,PM10,96.66,106.74,100,0,0,0,26.7,44,0.0,104,1014.9,GC,85.0,0,0,29585,sensitive
2021-06-06,IN-AIR-SITE-00681,PM10,108.13,145.81,108,1,0,0,41.7,72,1.5,43,1018.5,FRM,95.2,0,0,36500,unhealthy
2022-08-27,IN-AIR-SITE-00682,CO,0.99,1.19,1,0,0,0,24.0,88,3.0,355,1005.8,BAM,100.0,0,0,3881,none
2021-06-04,IN-AIR-SITE-00683,NO2,26.46,39.28,33,0,0,0,23.8,56,2.7,25,997.7,BAM,100.0,0,0,23449,none
2022-08-10,IN-AIR-SITE-00684,O3,31.21,36.32,33,0,0,0,17.1,58,0.7,303,1014.8,TEOM,100.0,0,1,14307,none
2022-04-05,IN-AIR-SITE-00685,O3,27.06,42.9,26,0,0,0,28.8,48,2.9,260,997.2,BAM,93.4,0,1,10426,none
2023-09-26,IN-AIR-SITE-00686,PM25,61.62,80.63,67,0,0,0,41.0,82,2.1,58,1001.7,BAM,88.4,0,1,13065,sensitive
2021-06-10,IN-AIR-SITE-00687,PM25,49.95,58.38,58,0,0,0,28.9,56,3.6,60,996.1,UVFL,76.8,0,1,28073,sensitive
2022-03-30,IN-AIR-SITE-00688,SO2,22.3,29.28,28,0,0,0,29.6,76,1.4,304,1014.7,UVFL,84.5,0,1,39921,none
2021-03-12,IN-AIR-SITE-00689,PM25,72.07,93.34,72,0,0,0,34.8,64,1.5,69,1012.0,NDIR,88.8,0,0,15580,sensitive
2021-10-28,IN-AIR-SITE-00690,PM25,36.81,48.13,28,0,0,0,29.1,62,2.3,270,1019.3,GC,89.9,0,1,38309,none
2025-05-27,IN-AIR-SITE-00691,NH3,26.3,36.86,25,0,0,0,36.4,42,1.7,256,1004.9,FRM,87.2,0,0,43908,none
2019-04-16,IN-AIR-SITE-00692,NO2,28.73,39.15,28,0,0,0,37.4,92,1.2,124,1002.2,GC,94.0,0,1,32786,none
2020-11-01,IN-AIR-SITE-00693,O3,27.15,30.95,34,0,0,0,23.8,86,4.2,18,1004.3,GC,93.2,0,0,16075,none
2021-09-15,IN-AIR-SITE-00694,NO2,45.34,49.39,42,0,0,0,18.0,98,3.8,118,998.7,FRM,92.2,0,0,19962,none
2025-08-15,IN-AIR-SITE-00695,NO2,33.18,49.36,42,0,0,0,32.8,40,1.1,319,1018.0,XRF,96.7,1,0,32750,none
2025-10-02,IN-AIR-SITE-00696,PM25,49.81,69.03,49,0,0,0,30.3,65,2.4,65,1031.6,XRF,89.2,0,0,17511,none
2020-08-25,IN-AIR-SITE-00697,PM10,85.78,108.54,110,1,0,0,20.7,46,0.5,244,1002.9,UVFL,98.6,0,0,39656,unhealthy
2018-12-24,IN-AIR-SITE-00698,PM10,78.88,121.09,56,0,0,0,23.3,68,4.1,56,1012.1,XRF,84.8,0,0,13838,sensitive
2019-10-30,IN-AIR-SITE-00699,PM10,199.55,255.99,247,1,0,0,23.2,65,3.0,43,1006.9,FRM,90.2,0,1,33812,hazardous
2019-01-08,IN-AIR-SITE-00700,O3,51.01,77.93,64,0,0,0,29.0,53,3.3,11,1011.1,UVFL,93.9,0,0,46359,sensitive
2020-10-28,IN-AIR-SITE-00701,PM10,76.35,94.18,97,0,0,0,35.0,56,1.9,235,1015.4,GC,80.5,0,0,30178,sensitive
2021-02-19,IN-AIR-SITE-00702,PM10,131.51,143.84,93,0,0,0,35.4,98,3.5,23,1000.0,GC,89.0,0,1,14849,sensitive
2021-10-03,IN-AIR-SITE-00703,PM10,162.48,261.53,130,1,0,0,33.5,58,3.5,256,1004.6,BAM,96.3,0,0,10115,unhealthy
2025-06-16,IN-AIR-SITE-00704,PM25,64.19,82.59,70,0,0,0,26.0,20,2.0,283,1016.4,FRM,89.4,0,0,13844,sensitive
2018-03-31,IN-AIR-SITE-00705,PM10,174.96,266.92,125,1,0,0,43.5,50,0.9,323,1011.6,XRF,81.1,0,0,36042,unhealthy
2025-07-08,IN-AIR-SITE-00706,PM25,21.43,26.09,16,0,0,0,28.2,40,2.7,250,1010.3,BAM,86.7,0,1,23776,none
2019-06-24,IN-AIR-SITE-00707,PM25,10.22,14.69,9,0,0,0,25.3,43,2.1,93,1011.6,TEOM,83.9,0,0,18764,none
2025-08-11,IN-AIR-SITE-00708,PM25,66.51,104.69,67,0,0,0,18.4,73,4.2,21,1012.3,NDIR,95.0,0,1,34154,sensitive
2020-05-18,IN-AIR-SITE-00709,PM10,131.06,140.89,135,1,0,0,25.6,76,2.3,156,1016.1,NDIR,92.7,0,0,8172,unhealthy
2018-02-10,IN-AIR-SITE-00710,O3,0.0,0.0,0,0,0,0,31.1,45,2.3,88,1013.3,GC,82.6,0,1,22988,none
2020-01-10,IN-AIR-SITE-00711,PM25,44.41,61.86,36,0,0,0,16.9,50,3.1,201,1007.6,GC,82.2,0,0,13849,none
2023-05-01,IN-AIR-SITE-00712,PM10,79.65,112.67,80,0,0,0,21.3,47,2.2,196,1010.5,FRM,87.7,0,0,11964,sensitive
2024-12-24,IN-AIR-SITE-00713,SO2,1.08,1.47,1,0,0,0,24.7,87,3.0,44,1007.5,GC,92.2,1,1,19757,none
2021-05-09,IN-AIR-SITE-00714,PM25,34.72,54.68,27,0,0,0,22.6,77,1.6,78,1002.8,UVFL,88.0,0,0,118575,none
2020-07-17,IN-AIR-SITE-00715,NH3,32.15,34.59,30,0,0,0,22.0,72,1.0,38,1007.6,NDIR,94.1,0,1,39312,none
2023-07-30,IN-AIR-SITE-00716,NO2,19.74,23.82,25,0,0,0,35.9,41,1.2,283,1007.2,XRF,93.9,0,1,13652,none
2024-11-13,IN-AIR-SITE-00717,PM10,80.68,127.1,105,1,1,0,16.4,29,1.8,154,996.1,UVFL,95.2,0,0,55634,unhealthy
2025-08-11,IN-AIR-SITE-00718,NO2,10.72,16.09,14,0,0,0,29.2,82,2.3,148,1013.4,NDIR,83.5,0,0,12283,none
2025-08-31,IN-AIR-SITE-00719,PM25,91.72,97.28,113,1,0,0,31.6,95,2.7,342,1014.6,TEOM,90.3,1,0,66862,unhealthy
2020-07-13,IN-AIR-SITE-00720,NO2,41.52,56.47,39,0,0,0,24.6,28,2.7,51,1011.8,UVFL,98.5,0,0,15853,none
2026-02-04,IN-AIR-SITE-00721,PM10,20.31,27.77,23,0,0,0,26.4,98,2.2,250,1014.2,BAM,88.0,1,1,28731,none
2022-05-01,IN-AIR-SITE-00722,NH3,13.21,17.05,13,0,0,0,27.7,58,1.0,146,1006.8,UVFL,87.1,0,0,94031,none
2019-01-25,IN-AIR-SITE-00723,PM25,73.21,89.94,80,0,0,0,32.4,63,3.0,328,1004.4,XRF,89.1,0,0,21802,sensitive
2022-06-06,IN-AIR-SITE-00724,NO2,54.22,79.11,48,0,0,0,38.7,36,0.5,349,1014.6,TEOM,88.9,0,1,81036,none
2026-01-09,IN-AIR-SITE-00725,NO2,47.61,55.93,51,0,0,0,19.0,28,0.9,257,1000.6,FEM,92.7,0,0,25764,sensitive
2018-09-13,IN-AIR-SITE-00726,PM25,51.11,78.16,52,0,0,0,21.6,19,2.2,272,1000.3,XRF,88.5,0,0,25533,sensitive
2019-12-10,IN-AIR-SITE-00727,PM10,42.74,65.48,31,0,0,0,21.9,79,3.1,124,1011.1,XRF,79.9,0,0,15809,none
2023-01-13,IN-AIR-SITE-00728,O3,60.66,78.81,71,0,0,0,27.9,59,2.9,203,1010.9,FEM,99.1,0,0,62784,sensitive
2023-04-29,IN-AIR-SITE-00729,CO,1.02,1.25,1,0,0,0,25.2,68,2.1,255,1014.5,XRF,95.0,0,1,19983,none
2024-11-02,IN-AIR-SITE-00730,PM10,122.75,149.8,108,1,0,0,32.7,80,2.7,130,996.0,BAM,92.9,0,0,84381,unhealthy
2018-01-10,IN-AIR-SITE-00731,O3,41.81,55.99,29,0,0,0,23.4,58,1.0,20,1007.3,FEM,91.4,0,1,18460,none
2025-11-11,IN-AIR-SITE-00732,Pb,0.05,0.07,0,0,0,0,21.8,90,1.6,77,1000.1,GC,90.1,0,0,20472,none
2020-03-08,IN-AIR-SITE-00733,CO,1.42,1.79,1,0,0,0,22.7,45,1.6,334,1014.0,UVFL,87.2,0,0,49137,none
2020-05-26,IN-AIR-SITE-00734,PM25,65.66,92.98,82,0,0,0,28.8,52,1.1,50,1017.3,TEOM,80.7,0,1,25208,sensitive
2020-10-25,IN-AIR-SITE-00735,O3,37.34,47.77,35,0,0,0,34.7,44,1.8,265,1011.5,NDIR,100.0,0,0,31986,none
2020-10-12,IN-AIR-SITE-00736,PM10,138.84,171.16,135,1,0,0,27.7,75,2.0,115,1004.1,BAM,92.1,1,0,12266,unhealthy
2022-12-30,IN-AIR-SITE-00737,Pb,0.04,0.05,0,0,1,0,24.1,80,1.7,54,1002.8,FEM,82.3,0,0,28742,none
2019-01-09,IN-AIR-SITE-00738,PM10,109.24,114.96,118,1,0,0,20.8,52,1.9,291,1005.1,UVFL,85.8,0,0,33612,unhealthy
2024-01-03,IN-AIR-SITE-00739,PM25,60.65,71.95,71,0,0,0,38.2,35,0.0,50,1002.1,NDIR,93.8,0,1,75703,sensitive
2018-08-12,IN-AIR-SITE-00740,O3,13.77,17.82,15,0,0,0,15.7,82,2.6,329,1006.9,NDIR,93.7,0,0,20190,none
2021-06-16,IN-AIR-SITE-00741,PM10,117.72,183.73,135,1,0,0,26.7,44,1.8,272,1002.7,UVFL,87.5,0,0,32942,unhealthy
2024-02-03,IN-AIR-SITE-00742,Pb,0.36,0.55,0,0,0,0,33.2,53,1.8,253,998.3,FRM,85.5,0,0,55611,none
2022-12-08,IN-AIR-SITE-00743,Pb,0.2,0.25,0,0,0,0,26.6,41,0.7,60,1010.7,FRM,88.6,0,1,27600,none
2020-05-02,IN-AIR-SITE-00744,SO2,14.66,17.54,16,0,0,0,24.0,65,3.9,346,1011.2,GC,80.4,0,0,51622,none
2018-03-04,IN-AIR-SITE-00745,PM25,74.06,87.86,61,0,0,0,31.7,46,4.0,350,1019.9,TEOM,89.1,0,1,120447,sensitive
2021-05-25,IN-AIR-SITE-00746,SO2,11.12,13.94,12,0,0,0,20.3,73,0.4,224,1005.0,GC,89.2,0,1,27385,none
2025-11-14,IN-AIR-SITE-00747,PM25,52.56,70.89,53,0,0,0,15.8,50,1.9,335,994.8,GC,100.0,0,0,59527,sensitive
2025-10-13,IN-AIR-SITE-00748,PM25,30.58,40.16,35,0,0,0,30.5,70,3.2,102,1013.7,BAM,89.3,0,1,36640,none
2019-11-20,IN-AIR-SITE-00749,CO,1.19,1.41,1,0,0,0,21.0,43,1.8,47,1014.5,FEM,93.5,1,1,45002,none
2022-01-24,IN-AIR-SITE-00750,PM25,51.63,58.25,59,0,0,0,28.9,82,1.5,224,1016.0,FEM,100.0,0,0,41069,sensitive
2022-06-22,IN-AIR-SITE-00751,PM10,139.96,148.02,169,1,0,0,27.1,51,1.5,341,1018.3,UVFL,85.6,0,0,51016,very_unhealthy
2023-11-23,IN-AIR-SITE-00752,Pb,0.33,0.38,0,0,0,0,29.8,62,2.5,232,1018.4,FEM,88.3,0,0,49029,none
2019-05-26,IN-AIR-SITE-00753,PM10,151.65,223.41,109,1,0,0,26.4,39,5.1,69,1001.2,GC,88.8,0,0,25792,unhealthy
2019-01-20,IN-AIR-SITE-00754,PM10,99.67,119.22,85,0,0,0,31.9,60,3.1,46,1018.8,TEOM,82.0,0,0,19272,sensitive
2019-02-09,IN-AIR-SITE-00755,NH3,0.0,0.0,0,0,0,0,23.1,39,1.0,227,1005.7,FRM,90.4,0,1,34725,none
2025-11-10,IN-AIR-SITE-00756,PM25,78.54,110.33,94,0,0,0,33.5,59,1.5,9,1013.6,UVFL,99.0,0,1,11250,sensitive
2019-06-02,IN-AIR-SITE-00757,O3,52.76,83.47,59,0,0,0,19.5,43,1.9,184,1009.8,XRF,97.1,0,0,38994,sensitive
2019-04-21,IN-AIR-SITE-00758,Pb,0.15,0.24,0,0,0,0,36.2,57,1.3,79,1001.2,BAM,99.1,0,1,42088,none
2023-06-24,IN-AIR-SITE-00759,NH3,31.66,47.41,36,0,0,1,42.4,68,1.0,12,1016.1,UVFL,88.2,0,0,24166,none
2025-07-19,IN-AIR-SITE-00760,SO2,0.51,0.55,1,0,0,1,28.8,35,3.0,313,1004.8,GC,85.2,0,0,27626,none
2022-07-27,IN-AIR-SITE-00761,PM10,161.21,224.89,193,1,0,0,39.0,59,1.6,339,1021.0,FEM,100.0,0,1,46496,very_unhealthy
2023-03-09,IN-AIR-SITE-00762,PM25,51.66,78.62,55,0,0,0,40.8,67,2.6,323,1002.7,TEOM,93.3,0,0,42120,sensitive
2025-09-19,IN-AIR-SITE-00763,O3,30.08,31.9,33,0,0,0,25.8,67,4.2,83,1001.0,GC,82.3,0,0,46914,none
2021-12-31,IN-AIR-SITE-00764,CO,0.83,1.14,1,0,0,0,28.3,95,1.6,85,1003.4,BAM,100.0,0,1,42882,none
2025-06-17,IN-AIR-SITE-00765,NO2,31.53,49.33,35,0,0,0,22.3,47,2.5,156,1018.5,UVFL,91.5,0,1,28675,none
2019-12-15,IN-AIR-SITE-00766,PM25,59.7,79.67,57,0,0,0,22.8,60,1.1,143,997.0,FEM,74.3,0,0,26664,sensitive
2018-03-24,IN-AIR-SITE-00767,PM25,61.21,64.42,48,0,1,0,29.6,91,2.7,62,1014.4,UVFL,100.0,0,1,34662,none
2021-03-14,IN-AIR-SITE-00768,PM25,49.26,52.05,58,0,0,0,16.5,35,3.6,42,1020.8,BAM,78.1,0,1,64350,sensitive
2024-11-09,IN-AIR-SITE-00769,O3,48.6,63.18,49,0,0,0,33.8,19,3.6,157,1006.8,GC,93.7,0,1,31526,none
2023-03-17,IN-AIR-SITE-00770,PM10,120.33,137.54,155,1,0,0,29.2,70,2.2,184,1005.2,FEM,97.1,0,0,58870,very_unhealthy
2023-08-11,IN-AIR-SITE-00771,NH3,17.23,24.96,15,0,0,0,32.8,79,1.6,285,1008.6,FRM,96.1,0,0,7945,none
2018-02-20,IN-AIR-SITE-00772,O3,30.63,45.19,30,0,0,0,26.7,22,2.5,322,1000.1,NDIR,100.0,0,0,32629,none
2019-11-16,IN-AIR-SITE-00773,PM25,75.21,87.0,73,0,0,0,32.7,54,2.3,23,1026.5,BAM,98.1,0,0,28271,sensitive
2019-12-18,IN-AIR-SITE-00774,NO2,42.86,67.86,33,0,0,0,29.7,42,2.7,356,1012.7,FRM,100.0,0,0,9902,none
2022-01-09,IN-AIR-SITE-00775,PM10,122.29,160.82,117,1,0,0,31.6,66,1.5,204,999.5,FRM,91.4,0,0,10839,unhealthy
2019-03-25,IN-AIR-SITE-00776,NO2,48.86,55.49,43,0,0,1,34.3,59,1.8,223,1002.3,FEM,89.5,0,0,35482,none
2020-05-30,IN-AIR-SITE-00777,O3,9.7,14.63,8,0,0,1,19.1,84,2.0,100,1009.3,UVFL,89.9,0,1,28689,none
2019-05-03,IN-AIR-SITE-00778,O3,34.84,53.1,30,0,0,0,23.1,36,2.9,203,998.9,GC,100.0,0,0,43230,none
2022-12-29,IN-AIR-SITE-00779,CO,0.51,0.73,0,0,0,0,44.2,67,3.1,7,997.5,UVFL,88.2,0,1,5664,none
2023-09-13,IN-AIR-SITE-00780,PM25,116.41,181.84,133,1,0,0,29.5,71,1.7,171,1010.1,TEOM,97.1,0,0,51106,unhealthy
2023-11-13,IN-AIR-SITE-00781,PM25,77.83,116.16,56,0,0,0,16.0,61,0.9,207,1015.0,BAM,86.8,0,1,51332,sensitive
2022-04-24,IN-AIR-SITE-00782,O3,43.58,68.82,47,0,1,0,16.0,24,2.6,95,1014.4,BAM,86.9,0,0,11732,none
2024-01-11,IN-AIR-SITE-00783,PM25,79.62,104.33,92,0,0,0,27.5,67,3.0,161,1007.6,GC,99.1,0,0,62617,sensitive
2018-09-07,IN-AIR-SITE-00784,PM10,164.65,246.74,163,1,0,0,24.3,47,2.1,290,1006.1,XRF,94.6,0,0,78767,very_unhealthy
2019-11-05,IN-AIR-SITE-00785,PM25,87.64,144.59,110,1,0,1,22.4,29,1.4,95,1008.4,FEM,79.0,0,1,12086,unhealthy
2019-03-14,IN-AIR-SITE-00786,SO2,24.22,35.96,27,0,0,0,40.6,67,1.7,305,1014.9,FEM,86.9,0,1,28698,none
2023-12-06,IN-AIR-SITE-00787,PM25,53.44,59.77,61,0,0,0,25.4,74,4.0,144,999.2,TEOM,76.6,1,0,30300,sensitive
2020-02-10,IN-AIR-SITE-00788,SO2,9.99,13.59,8,0,0,0,33.7,49,2.4,257,1002.6,TEOM,89.7,0,1,9149,none
2018-09-25,IN-AIR-SITE-00789,Pb,0.11,0.15,0,0,0,0,29.8,75,3.3,299,1005.4,FRM,90.4,0,0,22070,none
2023-06-08,IN-AIR-SITE-00790,PM25,72.56,83.77,87,0,0,0,25.9,75,1.3,101,1006.3,XRF,89.2,0,0,62471,sensitive
2020-12-13,IN-AIR-SITE-00791,PM25,56.03,91.2,51,0,0,0,20.0,60,3.5,176,1007.6,NDIR,99.2,0,1,16059,sensitive
2018-08-24,IN-AIR-SITE-00792,PM10,103.26,119.3,86,0,0,0,33.4,71,3.2,327,1007.8,XRF,94.5,0,0,80595,sensitive
2019-01-24,IN-AIR-SITE-00793,CO,0.92,1.06,1,0,0,0,11.6,78,2.1,109,1012.7,XRF,100.0,0,0,33561,none
2020-02-02,IN-AIR-SITE-00794,PM25,96.25,153.92,110,1,0,0,34.1,69,2.9,197,995.7,TEOM,95.2,0,1,16734,unhealthy
2023-01-23,IN-AIR-SITE-00795,PM10,158.11,210.14,150,1,0,0,29.1,19,3.6,128,996.8,XRF,95.3,0,0,27641,unhealthy
2024-09-14,IN-AIR-SITE-00796,PM25,105.76,115.06,121,1,0,0,32.3,15,1.0,358,1003.3,UVFL,93.6,0,0,11180,unhealthy
2019-09-16,IN-AIR-SITE-00797,O3,54.52,76.82,42,0,0,0,28.1,79,1.6,136,1014.0,FRM,90.4,0,1,34785,none
2025-09-15,IN-AIR-SITE-00798,PM10,122.28,172.55,145,1,0,0,19.4,48,2.8,26,1003.4,NDIR,88.1,0,1,23972,unhealthy
2026-02-14,IN-AIR-SITE-00799,O3,44.54,48.49,38,0,0,0,30.8,51,2.2,136,1007.7,TEOM,90.6,0,0,20833,none
2021-06-06,IN-AIR-SITE-00800,NH3,12.76,20.84,11,0,0,0,33.9,94,2.7,163,1008.9,XRF,90.9,0,1,11298,none
2025-12-10,IN-AIR-SITE-00801,PM25,28.46,39.18,30,0,0,0,24.6,47,3.0,348,1010.2,NDIR,91.4,0,1,25628,none
2019-08-01,IN-AIR-SITE-00802,O3,54.13,75.02,40,0,0,0,32.6,58,2.7,355,1019.0,UVFL,95.8,0,0,30427,none
2023-10-24,IN-AIR-SITE-00803,PM25,36.63,49.9,26,0,0,0,30.1,60,1.9,130,1012.9,XRF,93.8,0,1,11823,none
2019-03-11,IN-AIR-SITE-00804,NH3,27.54,39.01,24,0,0,0,31.2,56,2.0,150,1015.0,UVFL,88.9,0,1,51466,none
2023-11-21,IN-AIR-SITE-00805,SO2,26.15,31.61,27,0,0,0,22.0,84,3.9,245,1007.1,FRM,87.6,0,0,31785,none
2020-02-03,IN-AIR-SITE-00806,CO,0.8,0.98,1,0,0,0,37.0,53,2.3,109,1018.3,FRM,93.3,0,1,16172,none
2025-08-17,IN-AIR-SITE-00807,PM25,110.26,149.6,133,1,0,0,30.1,73,3.7,72,1008.5,UVFL,86.4,0,0,25406,unhealthy
2025-10-24,IN-AIR-SITE-00808,PM25,35.23,54.05,35,0,0,0,33.8,61,3.8,285,994.3,FEM,89.4,0,1,44452,none
2021-08-22,IN-AIR-SITE-00809,PM10,159.61,172.36,115,1,1,0,25.3,77,1.3,274,1025.2,GC,88.8,0,0,61193,unhealthy
2023-11-16,IN-AIR-SITE-00810,PM10,136.99,193.44,140,1,0,0,34.9,35,3.0,357,1008.3,XRF,100.0,0,0,69715,unhealthy
2025-10-16,IN-AIR-SITE-00811,PM25,89.85,137.84,101,1,0,0,25.0,19,1.0,66,1011.7,XRF,84.4,0,1,79232,unhealthy
2021-09-20,IN-AIR-SITE-00812,PM10,75.35,86.21,68,0,0,0,21.8,61,4.0,49,1000.5,FRM,87.2,0,0,12110,sensitive
2025-12-16,IN-AIR-SITE-00813,PM25,117.68,124.62,90,0,0,0,40.4,45,2.4,303,1023.4,GC,88.7,0,0,17571,sensitive
2024-10-18,IN-AIR-SITE-00814,PM10,112.85,139.67,98,0,0,0,11.4,86,2.4,2,1002.4,BAM,89.3,0,1,11606,sensitive
2019-03-23,IN-AIR-SITE-00815,O3,57.18,80.22,66,0,0,0,48.9,59,1.2,225,1005.3,FEM,98.0,0,0,51771,sensitive
2023-07-11,IN-AIR-SITE-00816,PM10,177.78,201.42,162,1,0,0,32.9,64,1.5,65,997.3,BAM,90.5,1,0,24252,very_unhealthy
2021-08-24,IN-AIR-SITE-00817,PM25,44.88,58.6,53,0,0,0,25.8,54,2.4,154,1010.6,NDIR,84.1,0,0,57391,sensitive
2018-09-06,IN-AIR-SITE-00818,PM10,153.03,211.39,136,1,0,0,30.3,48,2.3,110,1006.0,NDIR,100.0,0,0,11495,unhealthy
2018-06-15,IN-AIR-SITE-00819,PM25,40.71,57.38,32,0,0,1,32.9,61,1.8,295,997.2,NDIR,93.6,0,1,17792,none
2021-09-20,IN-AIR-SITE-00820,Pb,0.46,0.56,0,0,0,1,25.7,78,3.2,255,1007.5,TEOM,94.5,0,1,16664,none
2020-10-16,IN-AIR-SITE-00821,PM25,41.0,52.88,40,0,0,0,42.2,54,2.2,273,1008.7,FRM,95.9,0,0,56560,none
2019-06-26,IN-AIR-SITE-00822,O3,45.69,69.32,32,0,0,0,38.3,53,1.1,154,1006.3,FRM,84.6,0,0,40964,none
2020-01-29,IN-AIR-SITE-00823,Pb,0.3,0.48,0,0,0,0,47.1,74,3.0,138,995.3,UVFL,92.0,0,1,7963,none
2023-10-30,IN-AIR-SITE-00824,CO,1.67,2.62,1,0,0,0,19.4,30,0.9,166,1010.0,GC,96.9,0,0,20340,none
2023-12-21,IN-AIR-SITE-00825,SO2,34.68,48.16,27,0,0,0,29.5,81,0.1,18,999.1,FRM,88.2,0,1,47842,none
2020-03-07,IN-AIR-SITE-00826,CO,0.93,1.2,1,0,0,0,18.3,45,2.3,344,1014.2,GC,93.8,0,0,52476,none
2026-01-26,IN-AIR-SITE-00827,Pb,0.42,0.53,1,0,0,0,20.4,77,1.1,222,1004.1,NDIR,95.3,0,0,34482,none
