soc_outcome_cohort_start_date,soc_outcome_participant_id_hash,soc_outcome_baseline_employment_flag,soc_outcome_employment_6mo_flag,soc_outcome_employment_12mo_flag,soc_outcome_earnings_change_usd,soc_outcome_housing_stability_score,soc_outcome_food_security_improvement_flag,soc_outcome_healthcare_utilization_change,soc_outcome_school_attendance_change,soc_outcome_recidivism_change_flag,soc_outcome_benefit_exit_reason_code,soc_outcome_program_completion_flag,soc_outcome_case_management_contacts_count,soc_outcome_barrier_resolution_index,soc_outcome_cost_per_participant_usd,soc_outcome_return_on_investment_ratio,soc_outcome_impact_estimate_method,soc_outcome_confidence_level_pct,soc_outcome_evidence_rating_code
2017-09-25,4a499d782f5f2136,1,0,1,35596.97,57.11,0,3.9224,-4.078,0,INELIGIBLE,0,68,0.1567,15176.17,0.6795,DIFF_IN_DIFF,73.61,MODERATE
2017-09-26,134674775ee61354,1,1,0,71512.69,82.89,0,1.4885,2.353,0,EARNINGS_UP,1,8,0.3627,15568.75,7.2686,DIFF_IN_DIFF,78.23,VERY_HIGH
2017-09-27,b0e7f9fa78b224f8,0,1,1,70386.77,70.97,0,-1.2629,8.845,0,VOLUNTARY_EXIT,1,112,0.1181,2782.45,1.3082,QUASI_EXPERIMENT,62.47,MODERATE
2017-09-28,7ed87089cdfaf303,0,1,1,59631.03,70.19,1,3.9942,-9.759,0,EARNINGS_UP,1,39,0.5589,19086.09,6.5715,REGRESSION,69.15,HIGH
2017-09-29,19723f3667ee7002,0,1,0,-1153.5,56.73,0,0.9216,-6.012,0,MOVED_OUT,0,213,0.9599,12294.68,3.0248,REGRESSION,55.51,LOW
2017-09-30,9a165005f5514d8c,1,1,0,950.3,56.84,0,1.0643,0.513,0,VOLUNTARY_EXIT,1,250,0.1331,13966.37,0.7989,DIFF_IN_DIFF,80.5,VERY_HIGH
2017-10-01,cb6c9b0aaf723115,0,0,0,3656.24,34.93,0,4.6441,-7.583,0,INELIGIBLE,0,36,0.2297,23661.09,2.1597,QUASI_EXPERIMENT,64.32,MODERATE
2017-10-02,b938e877e43a570c,1,0,1,69349.46,98.54,1,-3.4233,7.058,0,VOLUNTARY_EXIT,0,22,0.3623,13175.73,0.7203,DIFF_IN_DIFF,71.74,HIGH
2017-10-03,ff85a6129a7a2fcf,0,0,1,54240.68,3.99,0,-0.5323,-13.125,0,OTHER,0,70,0.9296,13368.04,2.1738,REGRESSION,73.3,LOW
2017-10-04,0b1133a6b7db75ad,1,1,1,74541.06,49.8,0,2.1592,-13.461,0,EARNINGS_UP,0,124,0.8742,16920.3,5.7231,QUASI_EXPERIMENT,82.88,LOW
2017-10-05,1422d2f7f2b4e8c2,1,0,1,55918.4,72.97,0,0.6684,12.652,0,MOVED_OUT,0,180,0.9993,3963.25,3.5065,REGRESSION,81.24,HIGH
2017-10-06,443e4cf55e5a2ba2,1,1,0,23455.33,93.61,0,-0.6282,-8.588,0,INELIGIBLE,1,114,0.0912,20267.43,1.6399,RCT,96.12,MODERATE
2017-10-07,62efe5bdf437d967,1,0,0,79376.16,39.73,0,-2.2429,-10.111,0,EARNINGS_UP,0,259,0.5085,16039.97,0.1593,OTHER,79.46,MODERATE
2017-10-08,dedcf12ca30aa0a4,0,1,1,21414.19,99.94,1,2.0183,-3.596,0,MOVED_OUT,0,267,0.3078,7785.26,1.0627,OTHER,58.11,HIGH
2017-10-09,cd45c9cd7be67c08,1,0,1,-5299.91,8.37,0,4.7458,-0.72,0,OTHER,1,96,0.8772,23853.38,3.7721,OTHER,73.77,VERY_HIGH
2017-10-10,ce57b132215b6a48,0,0,1,-1613.45,16.62,0,-1.5044,-3.85,0,INELIGIBLE,0,78,0.8906,12800.65,-0.5196,REGRESSION,55.25,MODERATE
2017-10-11,d34562ff63b6e287,1,1,1,4741.32,51.55,0,1.2195,-6.854,0,INELIGIBLE,0,148,0.5968,8164.2,-0.6829,QUASI_EXPERIMENT,61.32,HIGH
2017-10-12,1d98fb84278e60e4,0,1,1,74959.64,43.59,0,-3.1934,5.078,0,TIME_LIMIT,1,50,0.3869,13463.19,3.3025,DIFF_IN_DIFF,77.33,MODERATE
2017-10-13,251fd0350ccbffaf,0,1,1,18444.67,68.78,0,3.3381,13.942,0,INELIGIBLE,0,2,0.4841,2505.38,4.4647,REGRESSION,58.55,LOW
2017-10-14,7c1ab1f1d07d535e,0,0,0,51401.89,15.96,1,-1.0353,2.741,0,SANCTION,1,216,0.29,18207.43,5.328,REGRESSION,80.39,HIGH
2017-10-15,768bbc419ea4e69c,1,0,0,62541.67,50.69,0,0.8114,13.317,0,TIME_LIMIT,1,195,0.2156,2372.87,3.1366,MATCHING,83.04,MODERATE
2017-10-16,7dbc0c2e43d3570e,1,0,1,-999.48,94.39,1,-3.8017,-6.582,1,TIME_LIMIT,0,232,0.237,3930.38,2.7229,REGRESSION,60.48,LOW
2017-10-17,9b8e7710fc66c81e,1,1,1,38252.22,21.89,1,1.3372,10.038,0,OTHER,1,75,0.8816,18952.88,7.6739,QUASI_EXPERIMENT,91.53,MODERATE
2017-10-18,e617be741c244f7c,0,1,1,66397.53,68.04,1,2.481,-1.705,1,SANCTION,1,224,0.7447,10700.88,5.6862,REGRESSION,60.51,HIGH
2017-10-19,220877011ecc124b,0,0,0,55720.46,59.18,1,-1.8441,-0.141,0,EARNINGS_UP,1,279,0.0108,12677.84,2.8328,REGRESSION,75.09,LOW
2017-10-20,edf6f8bf2021f6ef,1,0,0,-16089.16,76.16,1,2.897,1.724,0,OTHER,1,156,0.3269,22868.08,2.2217,DIFF_IN_DIFF,83.28,HIGH
2017-10-21,9142d38ab7367db6,1,1,0,46430.49,3.25,1,3.1888,9.588,0,VOLUNTARY_EXIT,1,53,0.6858,20840.51,4.2921,REGRESSION,62.68,HIGH
2017-10-22,c936a3e021f6159a,0,0,1,58034.87,66.7,1,-0.9303,-7.881,0,INELIGIBLE,1,90,0.9111,10094.28,-0.85,RCT,81.32,HIGH
2017-10-23,9f440dbae0cb6388,1,0,1,13722.5,76.58,0,-3.6738,-2.828,0,EARNINGS_UP,1,203,0.6276,2420.12,3.1437,REGRESSION,75.73,VERY_HIGH
2017-10-24,81c90fef5b862af0,0,0,1,55080.84,58.09,1,-2.458,-9.839,0,INELIGIBLE,0,131,0.9302,16374.3,5.6566,OTHER,65.17,MODERATE
2017-10-25,3f0a76d38ab2d7e8,0,1,0,-15276.54,50.86,0,-3.0179,-13.75,0,EARNINGS_UP,1,194,0.8451,20277.93,5.617,QUASI_EXPERIMENT,78.73,MODERATE
2017-10-26,6f2d951a824a9432,0,1,0,-12314.1,1.11,1,1.4674,-0.941,0,SANCTION,1,144,0.3163,11017.77,0.4158,MATCHING,73.02,MODERATE
2017-10-27,ce5ca4c376eadf4b,0,0,1,45856.68,81.99,0,3.5138,5.556,0,INELIGIBLE,0,225,0.3401,6060.42,7.2016,MATCHING,74.0,LOW
2017-10-28,ebfb306cc25f6d28,0,1,1,-2597.33,88.07,0,-2.4713,-2.268,0,SANCTION,1,283,0.4319,2593.69,-0.1854,REGRESSION,67.69,MODERATE
2017-10-29,2528e2370f6bc956,0,1,0,75564.86,34.75,1,1.3577,-5.252,0,TIME_LIMIT,1,122,0.6341,15131.71,0.7451,REGRESSION,56.47,LOW
2017-10-30,cb6a6bcf9c17d246,0,0,1,-15393.0,6.2,0,4.9233,1.944,0,MOVED_OUT,1,247,0.2854,3799.49,3.9389,SYNTH_CONTROL,66.11,HIGH
2017-10-31,7f390b854c719436,1,1,1,2628.95,97.77,1,-1.4143,-12.622,0,TIME_LIMIT,1,113,0.4262,9981.25,-0.8065,QUASI_EXPERIMENT,97.69,MODERATE
2017-11-01,803f9bffebc0fc6c,0,1,0,27910.61,88.52,1,-3.6822,5.492,0,EARNINGS_UP,0,2,0.1477,18312.42,0.8033,OTHER,69.43,MODERATE
2017-11-02,78510371409c8359,1,0,0,67624.59,30.96,1,1.7933,8.012,0,VOLUNTARY_EXIT,0,213,0.6453,3659.09,-0.4402,RCT,58.44,LOW
2017-11-03,de933e37918f2b09,0,0,1,60888.39,8.48,0,3.8578,-1.897,0,INELIGIBLE,0,285,0.8174,2196.13,6.6949,QUASI_EXPERIMENT,96.96,MODERATE
2017-11-04,6bbb988ff8663407,1,0,0,73211.16,10.92,1,-4.1909,-11.789,0,EARNINGS_UP,1,270,0.2287,13774.78,-0.9377,MATCHING,57.77,HIGH
2017-11-05,7dbb159542e8a6e7,0,1,1,42200.55,31.01,0,0.4828,-10.903,0,SANCTION,0,113,0.4895,21102.85,7.9475,QUASI_EXPERIMENT,75.66,HIGH
2017-11-06,42af4c74446f690d,0,0,0,75051.43,97.21,0,1.6165,14.472,0,INELIGIBLE,0,114,0.3348,6199.2,-0.0023,OTHER,65.62,LOW
2017-11-07,e4df0c23c8f8ae72,0,1,0,58205.16,72.75,0,2.0367,6.418,0,EARNINGS_UP,0,172,0.4047,10794.72,7.7191,REGRESSION,52.8,MODERATE
2017-11-08,2c003ab391ee4916,1,0,0,23434.97,19.51,0,-3.0564,-13.778,0,MOVED_OUT,0,197,0.9621,17592.97,7.5871,REGRESSION,87.48,MODERATE
2017-11-09,ea3a87720ebc8a1f,0,1,1,19719.7,24.5,1,-3.4136,5.805,0,VOLUNTARY_EXIT,1,285,0.0637,20429.19,0.0261,MATCHING,58.05,MODERATE
2017-11-10,76d8de5e59ddb2c9,0,1,1,71312.45,15.64,1,-4.5425,0.858,0,VOLUNTARY_EXIT,0,242,0.6117,3212.25,4.9662,OTHER,96.06,LOW
2017-11-11,97dd95f17fca93c7,1,0,1,49986.04,18.5,1,-2.7065,-3.652,0,EARNINGS_UP,1,79,0.9387,22802.59,0.7221,REGRESSION,91.22,MODERATE
2017-11-12,31b2bb1ae316709a,1,1,1,58263.89,54.34,0,3.592,0.262,0,EARNINGS_UP,0,253,0.7507,8481.62,0.7023,RCT,58.75,HIGH
2017-11-13,93494433f6c06019,0,1,1,6865.21,75.33,1,-4.8584,4.607,0,VOLUNTARY_EXIT,1,300,0.4432,3708.21,2.6098,QUASI_EXPERIMENT,84.22,LOW
2017-11-14,6e1bd880b77057b9,0,1,1,78465.07,54.19,0,-0.4867,2.232,0,SANCTION,1,124,0.7034,12667.45,4.391,OTHER,96.77,HIGH
2017-11-15,e947fdcd10854880,0,0,0,-18770.23,96.77,0,-0.759,-11.041,0,VOLUNTARY_EXIT,1,113,0.4767,15901.51,0.2196,RCT,53.62,HIGH
2017-11-16,0cecd590f0651fe6,0,1,0,-17615.75,8.85,0,0.4502,-5.138,0,EARNINGS_UP,1,144,0.8136,8249.66,7.9819,MATCHING,51.71,LOW
2017-11-17,cee11d4f5053184a,0,0,1,47256.51,63.47,0,-2.8857,4.683,0,VOLUNTARY_EXIT,1,254,0.2271,11580.65,6.4554,QUASI_EXPERIMENT,73.89,MODERATE
2017-11-18,c318910e7dd13c7b,1,0,1,47826.48,82.49,0,2.4087,-3.675,0,SANCTION,1,203,0.7326,24838.07,-0.7733,OTHER,76.97,MODERATE
2017-11-19,f75ccf95c091c2e9,1,0,0,-391.43,23.48,1,-0.6666,10.076,0,SANCTION,1,81,0.8489,24918.24,0.5933,SYNTH_CONTROL,68.55,HIGH
2017-11-20,6b585a364fbd11c0,0,0,0,-16241.54,61.21,0,-3.2882,1.081,0,INELIGIBLE,0,236,0.4973,18066.6,3.878,DIFF_IN_DIFF,65.56,MODERATE
2017-11-21,fefb8ae28efa95bf,1,1,0,52409.06,65.78,1,0.5852,-8.54,0,INELIGIBLE,0,34,0.1071,7908.57,1.208,SYNTH_CONTROL,64.03,LOW
2017-11-22,55b13c09f2690769,1,1,0,36864.58,1.43,0,-0.5529,12.489,0,INELIGIBLE,0,218,0.8022,22262.77,6.1559,QUASI_EXPERIMENT,88.41,MODERATE
2017-11-23,9c7fdb238a917dab,1,1,0,42841.92,15.64,0,-4.9705,8.968,0,OTHER,1,276,0.0062,20658.42,1.1757,REGRESSION,50.31,MODERATE
2017-11-24,d950574886b39e98,1,1,1,9402.02,15.87,1,-2.0176,-14.917,0,SANCTION,0,299,0.083,10681.17,3.7399,DIFF_IN_DIFF,93.5,HIGH
2017-11-25,9c11b456d7337537,1,0,1,18460.76,86.45,0,-0.292,6.946,0,TIME_LIMIT,1,236,0.171,18207.22,4.6391,OTHER,73.44,MODERATE
2017-11-26,a4e5dedf20a04ad9,0,0,1,1274.91,58.65,0,3.7522,11.287,0,TIME_LIMIT,1,165,0.3672,1211.09,3.0858,REGRESSION,84.58,MODERATE
2017-11-27,e4ca4af635085c34,0,0,1,65440.09,15.35,0,0.6362,-1.681,0,EARNINGS_UP,1,220,0.9142,19316.05,6.1691,SYNTH_CONTROL,79.59,HIGH
2017-11-28,2014f506ae9002d1,1,1,0,58533.77,54.94,0,-3.2875,-2.546,0,VOLUNTARY_EXIT,0,246,0.9936,23890.38,6.8855,OTHER,92.54,HIGH
2017-11-29,a3934a58e81ca0d7,0,1,1,72348.72,47.07,0,0.039,-4.137,0,INELIGIBLE,1,124,0.2571,13955.67,5.4979,REGRESSION,78.51,LOW
2017-11-30,660d03e9ebb33bfe,1,1,0,-12522.45,72.15,0,4.5165,0.746,0,TIME_LIMIT,0,287,0.6222,20714.69,1.852,MATCHING,89.31,LOW
2017-12-01,6750a729d7ea54ff,0,0,1,65407.08,41.67,1,-2.3564,12.742,0,EARNINGS_UP,0,57,0.3376,15715.71,6.4401,DIFF_IN_DIFF,92.6,MODERATE
2017-12-02,2d09afadd1736512,0,0,1,1838.23,74.71,0,4.0942,-7.73,0,INELIGIBLE,1,174,0.9228,16107.02,2.0263,QUASI_EXPERIMENT,93.78,HIGH
2017-12-03,dfa544c27f1c551b,1,0,0,-16670.79,52.59,1,-3.5748,-3.497,0,TIME_LIMIT,1,99,0.4884,20666.73,3.4966,OTHER,63.63,LOW
2017-12-04,de2cbbe0f14b784e,0,1,0,-12949.24,13.95,1,0.1176,-9.414,0,MOVED_OUT,1,276,0.7751,22774.33,-0.4943,QUASI_EXPERIMENT,77.56,MODERATE
2017-12-05,91b77063b04de896,1,0,1,44893.82,6.87,0,-0.6576,7.983,0,EARNINGS_UP,1,152,0.8346,10009.22,2.263,OTHER,79.33,HIGH
2017-12-06,56fd4f769d593ff7,0,0,1,56091.38,76.28,0,-3.202,7.101,0,INELIGIBLE,1,103,0.753,5455.53,2.8655,RCT,82.72,MODERATE
2017-12-07,8ab58cbbe808a3ad,0,1,1,41969.86,6.16,1,3.6827,7.837,1,TIME_LIMIT,1,230,0.4351,14670.95,-0.2748,DIFF_IN_DIFF,83.53,LOW
2017-12-08,66477931a2ab18f9,0,1,1,-12468.86,88.84,0,-2.8918,-6.409,1,MOVED_OUT,0,248,0.1409,293.59,4.374,MATCHING,86.71,MODERATE
2017-12-09,984ece3786a57ad7,0,1,1,2819.71,98.59,0,1.3595,7.734,1,MOVED_OUT,1,102,0.5859,18541.17,6.7225,OTHER,61.21,HIGH
2017-12-10,3fb6b8de7ef5fa71,0,1,1,20598.19,58.74,1,-2.858,-5.878,0,VOLUNTARY_EXIT,0,281,0.8701,13101.04,3.7497,QUASI_EXPERIMENT,52.2,HIGH
2017-12-11,8313b3c1340ebb22,1,1,1,64168.22,20.48,0,3.7787,-8.609,0,MOVED_OUT,1,132,0.1424,8797.81,1.102,REGRESSION,77.45,MODERATE
2017-12-12,0ee6234c5d57edf6,0,0,0,65575.84,6.88,0,-2.8831,5.453,0,VOLUNTARY_EXIT,0,281,0.2858,22415.87,2.2496,REGRESSION,58.45,LOW
2017-12-13,d61355c199c3ec17,0,0,0,3973.92,15.99,1,-2.3184,-4.108,0,TIME_LIMIT,1,126,0.99,12316.6,6.2084,MATCHING,59.69,LOW
2017-12-14,1a526ff23b651db3,0,1,0,15050.24,40.37,1,-2.7682,-12.651,0,TIME_LIMIT,0,247,0.6555,1719.56,0.2199,REGRESSION,80.0,MODERATE
2017-12-15,36775d12ba0066bb,0,0,0,40425.66,17.39,0,-0.1329,-6.359,0,EARNINGS_UP,1,256,0.3876,22451.83,3.386,OTHER,94.69,MODERATE
2017-12-16,7beda31825a9e8a8,0,0,0,42531.89,37.21,0,3.0231,10.155,1,SANCTION,0,104,0.6344,9852.24,5.6641,RCT,97.6,LOW
2017-12-17,6f91744876749b38,1,1,1,26083.38,78.49,0,-3.8719,11.099,0,EARNINGS_UP,0,7,0.1244,5646.4,6.4349,REGRESSION,67.54,LOW
2017-12-18,3edb5be00fb4592a,0,1,1,-12234.35,77.8,1,-0.1053,-2.082,0,MOVED_OUT,1,35,0.601,3995.61,4.3104,QUASI_EXPERIMENT,62.69,HIGH
2017-12-19,1752331677c10885,0,0,0,47553.36,19.1,1,-2.8809,3.591,1,INELIGIBLE,0,33,0.938,4078.67,5.6099,OTHER,96.0,MODERATE
2017-12-20,e799a817966c042b,1,1,1,51786.9,62.2,1,-0.9591,-10.374,0,MOVED_OUT,1,211,0.699,11071.81,2.1364,QUASI_EXPERIMENT,95.32,HIGH
2017-12-21,4f8731ad441cfb93,0,0,0,39409.03,68.9,0,2.6471,-6.12,1,TIME_LIMIT,1,246,0.0957,4200.82,3.4715,REGRESSION,87.85,HIGH
2017-12-22,27fa7ab5846b7356,0,0,0,28524.39,92.75,0,4.5843,-6.863,0,SANCTION,1,292,0.7636,18801.81,6.2823,MATCHING,80.04,MODERATE
2017-12-23,a76877d08bd91daa,0,0,0,54662.73,65.02,0,1.7458,10.641,0,INELIGIBLE,1,243,0.1176,14308.4,5.4898,DIFF_IN_DIFF,79.87,HIGH
2017-12-24,faf2692d4754eb05,1,1,0,-11041.71,89.69,0,1.2629,-8.901,0,TIME_LIMIT,0,243,0.0293,420.68,3.4066,OTHER,56.42,MODERATE
2017-12-25,46376da927de0845,0,0,0,65774.59,39.55,0,3.1895,0.183,1,OTHER,1,2,0.2213,13606.35,3.1881,DIFF_IN_DIFF,95.61,LOW
2017-12-26,7d310457f5195529,1,1,1,42540.76,2.18,1,-0.3381,-5.236,0,TIME_LIMIT,1,287,0.6387,9822.11,1.9095,QUASI_EXPERIMENT,57.65,HIGH
2017-12-27,26f2c6c978ce4ddf,1,1,0,10147.0,46.11,1,4.6227,11.212,0,INELIGIBLE,1,193,0.3575,10956.46,0.8836,OTHER,87.35,HIGH
2017-12-28,a9a2bb10b290ce6f,0,0,0,44459.18,88.48,0,-1.4361,-6.242,0,OTHER,1,242,0.8253,10643.77,6.0039,OTHER,71.47,LOW
2017-12-29,15f0bf027392c822,0,1,1,23328.56,39.41,1,4.6743,-11.033,0,EARNINGS_UP,1,243,0.8199,19998.79,0.1481,DIFF_IN_DIFF,95.1,LOW
2017-12-30,4f81f6259d9cc2f2,0,1,0,39562.93,1.12,0,2.8759,-3.98,1,SANCTION,1,46,0.0657,14091.81,5.199,QUASI_EXPERIMENT,83.39,LOW
2017-12-31,a0735adb2505860b,0,1,1,13956.53,25.23,0,4.7063,-7.303,0,TIME_LIMIT,0,237,0.3243,6724.87,4.5855,DIFF_IN_DIFF,60.5,MODERATE
2018-01-01,55db9d1fbf90f100,1,1,1,10422.79,5.53,0,-2.5716,-14.219,1,OTHER,0,25,0.027,22736.47,2.7401,SYNTH_CONTROL,96.39,MODERATE
2018-01-02,e3fa930d87d2bdb0,0,0,0,73549.96,6.34,1,1.177,12.341,0,INELIGIBLE,0,196,0.614,17801.71,2.1525,OTHER,87.53,HIGH
2018-01-03,5cab061572f45525,0,1,0,72635.82,28.85,0,1.7341,12.118,0,SANCTION,0,127,0.2389,4480.51,3.8227,SYNTH_CONTROL,69.67,VERY_HIGH
2018-01-04,4c9e49552f38c767,0,0,0,-12704.25,72.99,0,-2.8235,-5.766,1,SANCTION,0,83,0.7317,11051.76,5.0548,MATCHING,78.1,MODERATE
2018-01-05,4f729a95c6c00f98,1,1,0,63635.16,9.3,1,4.2959,-11.249,0,INELIGIBLE,0,201,0.7952,18569.82,0.6701,DIFF_IN_DIFF,94.31,MODERATE
2018-01-06,2e60cb638b301f75,0,0,0,37067.5,69.12,1,-1.2582,-9.684,0,EARNINGS_UP,0,36,0.4677,14052.54,6.0758,DIFF_IN_DIFF,53.62,HIGH
2018-01-07,42717c8d16319236,0,1,0,2511.65,55.21,1,-3.0128,-13.642,0,EARNINGS_UP,0,272,0.3535,6546.7,4.5349,MATCHING,63.5,MODERATE
2018-01-08,0461207fd4502424,1,1,0,73949.68,4.8,0,-1.1865,-3.298,0,EARNINGS_UP,1,255,0.4782,6904.64,1.4119,RCT,92.69,MODERATE
2018-01-09,956660d10f02a173,1,1,0,57405.23,79.9,1,0.1716,-9.75,1,SANCTION,1,179,0.6426,14638.63,6.4516,MATCHING,74.01,MODERATE
2018-01-10,1ad43d2e614be207,1,1,1,75086.75,78.54,0,0.291,-4.173,0,SANCTION,0,200,0.3274,13840.9,2.195,MATCHING,65.16,HIGH
2018-01-11,46af73a60b606ea8,0,1,0,39338.84,2.88,1,-1.4751,-12.122,0,VOLUNTARY_EXIT,1,164,0.325,3574.99,3.6625,OTHER,84.56,MODERATE
2018-01-12,a556da0d7c761805,0,1,1,60582.22,43.69,1,4.2088,3.813,0,MOVED_OUT,1,174,0.551,20314.36,1.0557,REGRESSION,98.66,LOW
2018-01-13,f3688b3cddbd7fff,0,0,0,16807.42,11.88,0,4.2988,-2.35,0,VOLUNTARY_EXIT,1,18,0.2512,21040.51,3.5351,QUASI_EXPERIMENT,97.35,LOW
2018-01-14,e5a7f58baf267759,0,1,1,67321.65,8.73,0,3.9318,0.796,0,OTHER,1,250,0.4522,4676.63,6.6671,RCT,72.95,MODERATE
2018-01-15,9e5ba9ad4c55a28c,1,1,1,58399.22,4.15,1,-2.4483,-5.439,0,INELIGIBLE,0,258,0.5687,8160.55,1.9015,QUASI_EXPERIMENT,74.88,MODERATE
2018-01-16,dde4281c8fd0acd5,0,0,0,24663.77,78.18,1,-1.0754,-12.565,0,TIME_LIMIT,0,10,0.9354,10685.92,3.9385,QUASI_EXPERIMENT,62.65,MODERATE
2018-01-17,bd2044da001c6107,0,1,0,3782.73,45.09,1,3.6048,10.926,0,VOLUNTARY_EXIT,1,87,0.9517,22619.9,2.8183,OTHER,93.23,HIGH
2018-01-18,f0026aca90a1a04e,1,0,0,41894.84,67.53,1,-3.2461,3.962,0,OTHER,1,295,0.5347,14479.51,2.9167,QUASI_EXPERIMENT,72.56,HIGH
2018-01-19,89eb621ee1b56e29,0,0,1,28438.13,35.7,0,0.0116,10.891,0,INELIGIBLE,0,183,0.5509,18645.03,0.708,RCT,82.3,HIGH
2018-01-20,6305b7012caf8969,1,0,0,372.6,67.83,1,4.3248,6.498,0,OTHER,0,8,0.1417,6722.41,6.9778,OTHER,72.13,LOW
2018-01-21,0eaa9847c1ff5bfb,0,0,0,-17085.87,40.78,0,-4.4565,14.091,1,SANCTION,1,298,0.66,1646.73,2.8254,OTHER,65.15,HIGH
2018-01-22,a2d7c05b955d9d74,0,0,1,2804.36,64.91,1,1.9255,-7.374,0,EARNINGS_UP,1,298,0.1481,24336.62,5.5998,RCT,71.52,HIGH
2018-01-23,a5455d0e6cb32cd5,0,0,1,8475.72,4.98,1,1.161,11.161,0,VOLUNTARY_EXIT,1,273,0.8957,17182.46,6.8606,RCT,91.68,HIGH
2018-01-24,fc1e0855067bbdbd,0,1,0,34074.12,95.86,1,2.7785,-6.652,0,VOLUNTARY_EXIT,1,271,0.8922,12694.8,4.8459,SYNTH_CONTROL,83.43,HIGH
2018-01-25,ae446280e14ee05d,1,0,0,67641.65,35.23,0,1.1943,-2.347,0,VOLUNTARY_EXIT,1,191,0.6606,10676.13,3.9237,RCT,61.2,MODERATE
2018-01-26,d119f45f6202ad30,1,0,1,9220.92,70.48,0,-0.6402,0.314,0,MOVED_OUT,0,182,0.5628,19633.23,2.8432,REGRESSION,50.41,MODERATE
2018-01-27,9c649903fd327635,1,1,0,73304.34,12.02,0,-3.5885,-8.797,0,VOLUNTARY_EXIT,0,59,0.7358,17648.11,6.8314,REGRESSION,63.04,HIGH
2018-01-28,0cddf258ca55b790,1,0,1,52327.94,69.08,0,4.5913,-2.06,0,EARNINGS_UP,0,247,0.1888,14351.19,5.3613,QUASI_EXPERIMENT,91.09,MODERATE
2018-01-29,466fbf469583df28,0,0,1,70235.29,45.34,0,2.027,-8.044,0,VOLUNTARY_EXIT,1,78,0.3056,19370.74,4.3757,MATCHING,63.38,MODERATE
2018-01-30,f0de3f026fb6a1d3,0,0,1,9166.25,99.4,1,-1.3,10.423,0,TIME_LIMIT,1,205,0.6879,13926.98,3.2495,QUASI_EXPERIMENT,69.13,VERY_HIGH
2018-01-31,e9426f98c7dfd349,0,1,0,8677.4,56.42,0,2.1914,3.253,0,EARNINGS_UP,1,267,0.8167,10133.69,5.5079,REGRESSION,92.68,HIGH
2018-02-01,66d164c9a89d1034,1,0,0,-10036.08,43.03,0,-0.8752,2.9,0,OTHER,1,30,0.8784,5588.52,2.8435,DIFF_IN_DIFF,90.49,HIGH
2018-02-02,c53956bc14a7d745,1,1,1,45939.18,41.31,1,-3.3942,-11.595,0,TIME_LIMIT,1,267,0.7133,20922.42,5.0407,QUASI_EXPERIMENT,59.54,MODERATE
2018-02-03,932b3d51ccb6d77a,0,1,1,55632.21,23.63,0,4.5629,-13.068,1,INELIGIBLE,0,149,0.0199,8528.98,7.3052,REGRESSION,94.31,VERY_HIGH
2018-02-04,574f4b4d2f72069f,1,0,0,57081.43,34.27,1,2.4344,7.018,0,TIME_LIMIT,1,254,0.9428,9062.05,2.5371,REGRESSION,51.34,MODERATE
2018-02-05,cc18fd1076c872e4,0,1,1,17387.88,2.73,0,-1.6548,-13.469,0,EARNINGS_UP,1,205,0.44,23786.92,5.6596,MATCHING,92.99,LOW
2018-02-06,b35206d4f2f02f27,0,1,1,50351.17,93.14,1,-0.001,8.592,0,TIME_LIMIT,0,215,0.0499,3555.71,-0.01,MATCHING,70.57,MODERATE
2018-02-07,771068c6946dfc20,0,1,0,66265.41,76.37,1,-0.1316,4.972,0,INELIGIBLE,1,267,0.0847,7541.12,7.7847,REGRESSION,59.32,MODERATE
2018-02-08,a4db7875779f136b,0,1,0,43160.79,68.36,0,-2.1517,0.087,0,VOLUNTARY_EXIT,1,182,0.0145,22795.24,3.1092,QUASI_EXPERIMENT,78.8,LOW
2018-02-09,a935fb9b0034a8db,1,1,1,64694.89,37.33,1,2.5448,-2.379,0,TIME_LIMIT,1,149,0.4184,7488.98,5.6124,REGRESSION,80.79,MODERATE
2018-02-10,e1edddf99fe2018e,1,1,1,49959.97,10.22,1,-2.8582,7.415,0,MOVED_OUT,1,261,0.764,5165.19,1.7718,RCT,84.36,MODERATE
2018-02-11,eb67837d532668df,0,1,0,4287.06,29.23,0,3.2816,5.591,0,VOLUNTARY_EXIT,1,284,0.3991,19638.46,5.4605,QUASI_EXPERIMENT,83.44,MODERATE
2018-02-12,8ec16fe6833aa226,1,0,1,-17999.87,49.61,0,-2.7035,7.203,0,INELIGIBLE,0,145,0.723,7984.56,3.5706,REGRESSION,68.49,MODERATE
2018-02-13,1c0dfb6c4fc157fa,0,1,0,14749.07,96.78,0,2.5971,-14.603,0,SANCTION,1,126,0.0313,16209.62,3.6809,REGRESSION,95.73,LOW
2018-02-14,d452f525b57ede46,1,1,0,52966.51,99.25,0,-1.0864,9.462,0,EARNINGS_UP,1,151,0.0814,12313.13,5.6278,RCT,83.9,MODERATE
2018-02-15,bcdc20ea319b19fe,0,0,1,5131.37,43.41,0,-0.0521,-1.259,0,INELIGIBLE,1,90,0.2796,4793.17,3.4781,OTHER,68.87,LOW
2018-02-16,4768c3773ec44042,0,0,1,53382.74,95.98,0,1.6214,-6.7,0,EARNINGS_UP,0,96,0.7405,19622.53,1.7881,SYNTH_CONTROL,79.23,MODERATE
