tech_cyber_incident_date,tech_cyber_reporting_country_iso2,tech_cyber_sector_nis2_code,tech_cyber_entity_size_class,tech_cyber_incident_type_code,tech_cyber_attack_vector_code,tech_cyber_ransomware_flag,tech_cyber_service_disruption_hours,tech_cyber_records_exposed_count,tech_cyber_data_breach_gdpr_notification_flag,tech_cyber_time_to_detect_hours_median,tech_cyber_time_to_recover_hours_median,tech_cyber_financial_loss_eur_estimate,tech_cyber_incident_severity_level,tech_cyber_csirt_involved_flag,tech_cyber_cross_border_impact_flag,tech_cyber_enisa_reporting_flag,tech_cyber_sanctions_imposed_flag,tech_cyber_data_source,tech_cyber_data_extract_date
2020-09-21,BG,SPACE,LARGE,DDOS,CLOUD_MISCONFIG,0,206.06,13631,0,19.38,335.05,10334479.66,CRITICAL,1,0,0,0,NATIONAL_AUTHORITY,2024-06-20
2020-10-02,FR,ENERGY,MEDIUM,RANSOMWARE,EMAIL,1,147.35,180767,1,69.51,68.27,14255087.49,HIGH,1,0,0,0,CSIRT_REPORTING,2025-03-12
2020-10-13,LT,DRINKING_WATER,SMALL,INSIDER,THIRD_PARTY,0,236.88,252735,0,165.46,124.6,2597339.23,MEDIUM,0,0,0,0,SECTORAL_REGULATOR,2024-02-13
2020-10-24,SK,POSTAL,MICRO,MALWARE,USB,1,325.75,40982,0,6.52,136.13,2053741.82,LOW,0,0,1,0,ENISA_PORTAL,2025-04-26
2020-11-04,HR,TRANSPORT,LARGE,PHISHING,WEB_APP,0,73.52,184959,0,48.37,334.74,1658938.8,CRITICAL,1,1,1,0,INSURANCE_CLAIMS_DB,2024-01-17
2020-11-15,DE,DIGITAL_INFRA,MEDIUM,SUPPLY_CHAIN,VULNERABILITY,0,210.12,156372,0,45.37,130.75,14487046.07,HIGH,1,1,1,0,NATIONAL_AUTHORITY,2025-11-17
2020-11-26,LU,WASTE_WATER,SMALL,DATA_BREACH,RDP,0,55.33,15977,1,162.66,140.73,5641083.65,MEDIUM,0,0,1,0,CSIRT_REPORTING,2024-03-18
2020-12-07,SI,BANKING,MICRO,DDOS,CLOUD_MISCONFIG,0,46.82,131406,0,54.3,238.88,4619387.62,LOW,0,0,0,0,SECTORAL_REGULATOR,2025-06-24
2020-12-18,CY,ICT_SERVICE,LARGE,RANSOMWARE,EMAIL,1,289.55,31438,1,13.42,193.17,12855253.89,CRITICAL,1,0,0,0,ENISA_PORTAL,2024-04-24
2020-12-29,GR,FOOD,MEDIUM,INSIDER,THIRD_PARTY,0,133.47,178799,0,142.95,352.33,17203708.27,HIGH,1,1,0,0,INSURANCE_CLAIMS_DB,2025-02-23
2021-01-09,MT,FIN_MARKETS,SMALL,MALWARE,USB,0,184.75,108247,0,83.93,321.1,2281112.51,MEDIUM,0,0,1,0,NATIONAL_AUTHORITY,2025-03-11
2021-01-20,ES,PUBLIC_ADMIN,MICRO,PHISHING,WEB_APP,0,102.81,91607,0,152.33,310.97,466619.78,LOW,1,1,0,0,CSIRT_REPORTING,2024-10-15
2021-01-31,CZ,CHEMICALS,LARGE,SUPPLY_CHAIN,VULNERABILITY,0,145.61,213528,0,73.29,281.28,2868612.47,CRITICAL,1,0,1,0,SECTORAL_REGULATOR,2024-11-24
2021-02-11,HU,HEALTH,MEDIUM,DATA_BREACH,RDP,0,56.67,174791,1,118.2,95.17,6080550.73,HIGH,0,1,1,0,ENISA_PORTAL,2025-06-23
2021-02-22,NL,SPACE,SMALL,DDOS,CLOUD_MISCONFIG,0,189.64,233411,0,96.9,303.01,6528540.5,MEDIUM,0,0,1,0,INSURANCE_CLAIMS_DB,2025-04-16
2021-03-05,SE,ENERGY,MICRO,RANSOMWARE,EMAIL,1,239.62,132220,1,156.99,256.57,34002347.77,LOW,0,0,1,0,NATIONAL_AUTHORITY,2025-01-30
2021-03-16,DK,DRINKING_WATER,LARGE,INSIDER,THIRD_PARTY,0,134.65,189422,0,128.51,345.49,3829226.74,CRITICAL,0,0,0,0,CSIRT_REPORTING,2025-06-16
2021-03-27,IE,POSTAL,MEDIUM,MALWARE,USB,0,116.13,135632,0,70.73,26.29,9386324.23,HIGH,1,0,0,0,SECTORAL_REGULATOR,2024-12-19
2021-04-07,PL,TRANSPORT,SMALL,PHISHING,WEB_APP,0,116.71,153688,0,78.43,272.25,5605602.68,MEDIUM,1,1,0,0,ENISA_PORTAL,2025-10-19
2021-04-18,AT,DIGITAL_INFRA,MICRO,SUPPLY_CHAIN,VULNERABILITY,0,137.07,98801,0,71.24,22.76,1340114.54,LOW,0,0,0,0,INSURANCE_CLAIMS_DB,2025-05-29
2021-04-29,EE,WASTE_WATER,LARGE,DATA_BREACH,RDP,0,40.01,8280,1,9.94,134.68,14129203.13,CRITICAL,1,0,0,0,NATIONAL_AUTHORITY,2024-11-12
2021-05-10,IT,BANKING,MEDIUM,DDOS,CLOUD_MISCONFIG,0,127.47,121072,0,109.37,179.3,528379.09,HIGH,1,0,0,0,CSIRT_REPORTING,2024-05-18
2021-05-21,PT,ICT_SERVICE,SMALL,RANSOMWARE,EMAIL,1,206.31,242337,1,167.02,25.5,1212224.11,MEDIUM,0,0,1,0,SECTORAL_REGULATOR,2025-08-01
2021-06-01,BE,FOOD,MICRO,INSIDER,THIRD_PARTY,0,35.94,253587,0,107.89,136.31,15034294.63,LOW,0,0,0,0,ENISA_PORTAL,2026-02-25
2021-06-12,FI,FIN_MARKETS,LARGE,MALWARE,USB,0,184.07,147605,0,137.18,329.8,10565521.42,CRITICAL,1,0,1,0,INSURANCE_CLAIMS_DB,2025-06-29
2021-06-23,LV,PUBLIC_ADMIN,MEDIUM,PHISHING,WEB_APP,0,11.38,149200,0,11.21,268.1,10206930.67,HIGH,0,0,1,0,NATIONAL_AUTHORITY,2025-09-18
2021-07-04,RO,CHEMICALS,SMALL,SUPPLY_CHAIN,VULNERABILITY,0,19.26,35750,0,85.08,246.26,5068584.31,MEDIUM,0,0,0,0,CSIRT_REPORTING,2025-02-16
2021-07-15,BG,HEALTH,MICRO,DATA_BREACH,RDP,0,122.28,26305,0,151.47,325.36,1170660.85,LOW,1,0,1,0,SECTORAL_REGULATOR,2024-01-13
2021-07-26,FR,SPACE,LARGE,DDOS,CLOUD_MISCONFIG,0,130.16,96130,0,100.03,282.93,3172643.94,CRITICAL,0,0,1,0,ENISA_PORTAL,2024-02-20
2021-08-06,LT,ENERGY,MEDIUM,RANSOMWARE,EMAIL,1,34.27,114226,1,156.85,160.75,1120729.88,HIGH,0,0,0,0,INSURANCE_CLAIMS_DB,2025-11-30
2021-08-17,SK,DRINKING_WATER,SMALL,INSIDER,THIRD_PARTY,0,148.07,191755,1,4.9,222.74,2573361.23,MEDIUM,0,0,1,0,NATIONAL_AUTHORITY,2024-01-14
2021-08-28,HR,POSTAL,MICRO,MALWARE,USB,0,149.89,56387,0,38.77,113.98,13534676.28,LOW,0,0,0,0,CSIRT_REPORTING,2025-03-06
2021-09-08,DE,TRANSPORT,LARGE,PHISHING,WEB_APP,0,18.48,28838,0,68.1,83.88,9270022.21,CRITICAL,0,0,0,0,SECTORAL_REGULATOR,2024-12-13
2021-09-19,LU,DIGITAL_INFRA,MEDIUM,SUPPLY_CHAIN,VULNERABILITY,0,115.69,190706,0,143.13,175.47,10084770.96,HIGH,0,0,0,0,ENISA_PORTAL,2025-03-25
2021-09-30,SI,WASTE_WATER,SMALL,DATA_BREACH,RDP,0,133.47,22288,1,11.31,279.82,6532945.73,MEDIUM,0,0,1,0,INSURANCE_CLAIMS_DB,2025-08-10
2021-10-11,CY,BANKING,MICRO,DDOS,CLOUD_MISCONFIG,0,97.57,53661,0,161.62,138.82,2401884.57,LOW,1,0,1,0,NATIONAL_AUTHORITY,2024-10-11
2021-10-22,GR,ICT_SERVICE,LARGE,RANSOMWARE,EMAIL,1,258.12,247900,1,101.11,259.05,11815915.38,CRITICAL,0,0,0,1,CSIRT_REPORTING,2024-06-11
2021-11-02,MT,FOOD,MEDIUM,INSIDER,THIRD_PARTY,0,165.26,71755,1,40.03,351.73,8356341.14,HIGH,0,0,0,0,SECTORAL_REGULATOR,2025-11-01
2021-11-13,ES,FIN_MARKETS,SMALL,MALWARE,USB,0,112.84,223709,0,153.78,25.36,9587139.5,MEDIUM,0,0,0,0,ENISA_PORTAL,2025-05-31
2021-11-24,CZ,PUBLIC_ADMIN,MICRO,PHISHING,WEB_APP,0,111.96,244653,0,63.04,259.11,17930062.31,LOW,0,0,1,0,INSURANCE_CLAIMS_DB,2024-09-04
2021-12-05,HU,CHEMICALS,LARGE,SUPPLY_CHAIN,VULNERABILITY,0,92.86,180731,0,165.63,412.43,2256026.06,CRITICAL,0,0,1,0,NATIONAL_AUTHORITY,2024-09-25
2021-12-16,NL,HEALTH,MEDIUM,DATA_BREACH,RDP,0,164.71,79637,1,43.36,58.93,14361770.57,HIGH,1,0,1,0,CSIRT_REPORTING,2024-08-25
2021-12-27,SE,SPACE,SMALL,DDOS,CLOUD_MISCONFIG,0,221.19,199049,0,57.65,214.55,901678.1,MEDIUM,0,0,0,0,SECTORAL_REGULATOR,2025-06-27
2022-01-07,DK,ENERGY,MICRO,RANSOMWARE,EMAIL,1,210.26,117770,1,159.73,461.36,16491706.69,LOW,0,0,0,0,ENISA_PORTAL,2025-06-08
2022-01-18,IE,DRINKING_WATER,LARGE,INSIDER,THIRD_PARTY,0,115.09,194438,0,138.64,264.94,1318640.09,CRITICAL,1,0,0,0,INSURANCE_CLAIMS_DB,2024-08-23
2022-01-29,PL,POSTAL,MEDIUM,MALWARE,USB,0,198.45,13315,0,31.92,206.99,5513594.66,HIGH,1,0,1,0,NATIONAL_AUTHORITY,2025-01-08
2022-02-09,AT,TRANSPORT,SMALL,PHISHING,WEB_APP,0,239.67,203039,0,51.93,323.47,14635847.52,MEDIUM,0,0,0,0,CSIRT_REPORTING,2024-09-30
2022-02-20,EE,DIGITAL_INFRA,MICRO,SUPPLY_CHAIN,VULNERABILITY,0,219.31,176437,0,42.92,150.44,6728888.31,LOW,0,0,0,0,SECTORAL_REGULATOR,2025-12-07
2022-03-03,IT,WASTE_WATER,LARGE,DATA_BREACH,RDP,0,121.09,221655,1,56.97,130.37,14898494.35,CRITICAL,1,0,1,0,ENISA_PORTAL,2025-08-23
2022-03-14,PT,BANKING,MEDIUM,DDOS,CLOUD_MISCONFIG,0,59.26,238597,0,96.15,43.5,21181392.15,HIGH,1,0,0,0,INSURANCE_CLAIMS_DB,2024-08-17
2022-03-25,BE,ICT_SERVICE,SMALL,RANSOMWARE,EMAIL,1,14.86,236052,1,95.49,163.36,1355881.26,MEDIUM,1,0,0,0,NATIONAL_AUTHORITY,2025-11-07
2022-04-05,FI,FOOD,MICRO,INSIDER,THIRD_PARTY,0,191.74,160039,0,159.75,344.86,7175984.06,LOW,0,0,1,0,CSIRT_REPORTING,2024-08-30
2022-04-16,LV,FIN_MARKETS,LARGE,MALWARE,USB,1,274.52,44266,0,77.86,70.11,23645472.3,CRITICAL,1,1,0,0,SECTORAL_REGULATOR,2025-08-23
2022-04-27,RO,PUBLIC_ADMIN,MEDIUM,PHISHING,WEB_APP,0,179.9,172337,0,52.31,339.73,5438691.13,HIGH,1,0,0,0,ENISA_PORTAL,2026-02-13
2022-05-08,BG,CHEMICALS,SMALL,SUPPLY_CHAIN,VULNERABILITY,0,71.54,103587,0,80.78,23.28,11864896.39,MEDIUM,1,0,0,0,INSURANCE_CLAIMS_DB,2025-09-25
2022-05-19,FR,HEALTH,MICRO,DATA_BREACH,RDP,0,230.71,140725,1,0.59,71.91,4597628.97,LOW,0,0,0,0,NATIONAL_AUTHORITY,2026-02-11
2022-05-30,LT,SPACE,LARGE,DDOS,CLOUD_MISCONFIG,0,227.37,241308,0,118.29,345.94,18556807.22,CRITICAL,0,0,1,0,CSIRT_REPORTING,2024-04-19
2022-06-10,SK,ENERGY,MEDIUM,RANSOMWARE,EMAIL,1,78.01,56816,1,142.65,49.74,14132972.39,HIGH,1,0,1,0,SECTORAL_REGULATOR,2025-06-19
2022-06-21,HR,DRINKING_WATER,SMALL,INSIDER,THIRD_PARTY,0,192.38,96063,0,3.22,199.64,1012934.65,MEDIUM,0,0,1,0,ENISA_PORTAL,2024-10-28
2022-07-02,DE,POSTAL,MICRO,MALWARE,USB,0,35.56,36999,0,149.36,17.85,9132431.24,LOW,0,0,0,0,INSURANCE_CLAIMS_DB,2025-01-18
2022-07-13,LU,TRANSPORT,LARGE,PHISHING,WEB_APP,0,80.71,176102,0,143.55,110.0,20828037.77,CRITICAL,1,0,0,0,NATIONAL_AUTHORITY,2024-02-02
2022-07-24,SI,DIGITAL_INFRA,MEDIUM,SUPPLY_CHAIN,VULNERABILITY,0,30.67,53744,0,39.64,377.72,11122105.49,HIGH,1,1,0,0,CSIRT_REPORTING,2025-06-03
2022-08-04,CY,WASTE_WATER,SMALL,DATA_BREACH,RDP,0,132.64,226037,1,1.89,356.31,21403149.29,MEDIUM,0,0,1,0,SECTORAL_REGULATOR,2026-01-14
2022-08-15,GR,BANKING,MICRO,DDOS,CLOUD_MISCONFIG,0,11.63,92571,0,73.62,82.56,946958.56,LOW,1,0,0,0,ENISA_PORTAL,2026-02-20
2022-08-26,MT,ICT_SERVICE,LARGE,RANSOMWARE,EMAIL,1,98.69,34051,1,91.38,32.24,14301641.27,CRITICAL,1,0,0,0,INSURANCE_CLAIMS_DB,2024-04-04
2022-09-06,ES,FOOD,MEDIUM,INSIDER,THIRD_PARTY,0,49.12,161761,0,2.14,98.22,11167678.99,HIGH,1,0,0,0,NATIONAL_AUTHORITY,2025-01-02
2022-09-17,CZ,FIN_MARKETS,SMALL,MALWARE,USB,0,4.9,219008,1,119.29,25.37,4697304.41,MEDIUM,0,0,0,0,CSIRT_REPORTING,2025-12-28
2022-09-28,HU,PUBLIC_ADMIN,MICRO,PHISHING,WEB_APP,0,62.78,144835,0,99.39,281.58,924143.85,LOW,0,0,1,0,SECTORAL_REGULATOR,2025-04-22
2022-10-09,NL,CHEMICALS,LARGE,SUPPLY_CHAIN,VULNERABILITY,0,142.28,126845,0,60.84,310.5,17448219.99,CRITICAL,1,0,1,0,ENISA_PORTAL,2025-09-25
2022-10-20,SE,HEALTH,MEDIUM,DATA_BREACH,RDP,0,82.64,26570,1,139.56,117.7,18173696.76,HIGH,1,0,1,0,INSURANCE_CLAIMS_DB,2024-07-29
2022-10-31,DK,SPACE,SMALL,DDOS,CLOUD_MISCONFIG,0,233.74,89554,0,98.1,353.13,458996.51,MEDIUM,1,0,1,0,NATIONAL_AUTHORITY,2025-06-12
2022-11-11,IE,ENERGY,MICRO,RANSOMWARE,EMAIL,1,265.76,142608,1,87.32,151.64,27653613.18,LOW,0,0,1,0,CSIRT_REPORTING,2026-02-19
2022-11-22,PL,DRINKING_WATER,LARGE,INSIDER,THIRD_PARTY,0,39.3,150815,0,38.12,251.16,674025.5,CRITICAL,1,0,0,0,SECTORAL_REGULATOR,2025-11-19
2022-12-03,AT,POSTAL,MEDIUM,MALWARE,USB,0,193.05,179479,0,117.12,239.31,15417617.93,HIGH,1,0,0,0,ENISA_PORTAL,2025-06-11
2022-12-14,EE,TRANSPORT,SMALL,PHISHING,WEB_APP,0,176.89,100183,0,152.31,182.2,13752429.49,MEDIUM,0,1,1,0,INSURANCE_CLAIMS_DB,2025-02-07
2022-12-25,IT,DIGITAL_INFRA,MICRO,SUPPLY_CHAIN,VULNERABILITY,0,168.08,67146,0,75.96,97.69,10589655.55,LOW,0,0,1,0,NATIONAL_AUTHORITY,2024-01-25
2023-01-05,PT,WASTE_WATER,LARGE,DATA_BREACH,RDP,0,11.99,76263,1,88.64,309.61,807507.71,CRITICAL,1,0,0,1,CSIRT_REPORTING,2024-02-24
2023-01-16,BE,BANKING,MEDIUM,DDOS,CLOUD_MISCONFIG,1,281.13,90014,0,146.42,267.58,7961737.06,HIGH,1,0,1,0,SECTORAL_REGULATOR,2024-09-13
2023-01-27,FI,ICT_SERVICE,SMALL,RANSOMWARE,EMAIL,1,153.24,176704,1,81.96,332.0,3066948.65,MEDIUM,1,0,0,0,ENISA_PORTAL,2024-09-20
2023-02-07,LV,FOOD,MICRO,INSIDER,THIRD_PARTY,0,19.52,112660,1,18.2,68.83,10944019.23,LOW,0,0,1,0,INSURANCE_CLAIMS_DB,2024-11-03
2023-02-18,RO,FIN_MARKETS,LARGE,MALWARE,USB,0,236.77,98265,0,64.4,2.98,400587.1,CRITICAL,1,1,0,0,NATIONAL_AUTHORITY,2025-06-22
2023-03-01,BG,PUBLIC_ADMIN,MEDIUM,PHISHING,WEB_APP,0,80.6,96014,1,11.66,237.72,7354491.05,HIGH,0,1,0,0,CSIRT_REPORTING,2025-09-28
2023-03-12,FR,CHEMICALS,SMALL,SUPPLY_CHAIN,VULNERABILITY,0,84.61,184197,0,19.63,14.52,13610885.9,MEDIUM,0,0,1,0,SECTORAL_REGULATOR,2025-12-26
2023-03-23,LT,HEALTH,MICRO,DATA_BREACH,RDP,0,213.65,68681,0,8.74,223.83,19626764.01,LOW,0,0,0,0,ENISA_PORTAL,2025-02-14
2023-04-03,SK,SPACE,LARGE,DDOS,CLOUD_MISCONFIG,0,168.04,164929,0,19.24,24.22,8818166.37,CRITICAL,1,0,0,0,INSURANCE_CLAIMS_DB,2025-08-08
2023-04-14,HR,ENERGY,MEDIUM,RANSOMWARE,EMAIL,1,109.39,105974,1,89.72,278.63,28535289.58,HIGH,0,0,1,0,NATIONAL_AUTHORITY,2024-06-26
2023-04-25,DE,DRINKING_WATER,SMALL,INSIDER,THIRD_PARTY,0,155.76,83589,0,46.18,134.74,11103009.67,MEDIUM,1,0,0,0,CSIRT_REPORTING,2025-01-15
2023-05-06,LU,POSTAL,MICRO,MALWARE,USB,0,207.31,203968,0,25.69,41.22,662930.88,LOW,0,1,1,0,SECTORAL_REGULATOR,2024-03-23
2023-05-17,SI,TRANSPORT,LARGE,PHISHING,WEB_APP,0,155.37,178177,0,51.66,334.7,11546933.29,CRITICAL,1,0,1,0,ENISA_PORTAL,2024-08-31
2023-05-28,CY,DIGITAL_INFRA,MEDIUM,SUPPLY_CHAIN,VULNERABILITY,0,149.58,171095,0,55.9,465.36,6234010.85,HIGH,0,0,1,0,INSURANCE_CLAIMS_DB,2025-05-24
2023-06-08,GR,WASTE_WATER,SMALL,DATA_BREACH,RDP,0,119.95,77114,1,73.77,48.12,3713516.3,MEDIUM,0,0,0,0,NATIONAL_AUTHORITY,2025-08-28
2023-06-19,MT,BANKING,MICRO,DDOS,CLOUD_MISCONFIG,0,77.38,141054,0,135.32,64.75,4337837.37,LOW,0,0,1,0,CSIRT_REPORTING,2026-01-12
2023-06-30,ES,ICT_SERVICE,LARGE,RANSOMWARE,EMAIL,1,77.02,29825,1,98.04,191.65,9687828.21,CRITICAL,0,0,1,0,SECTORAL_REGULATOR,2025-04-08
2023-07-11,CZ,FOOD,MEDIUM,INSIDER,THIRD_PARTY,0,96.76,253553,0,40.02,257.5,19928118.95,HIGH,0,0,1,0,ENISA_PORTAL,2025-03-12
2023-07-22,HU,FIN_MARKETS,SMALL,MALWARE,USB,0,229.16,117445,0,150.76,27.56,9545837.21,MEDIUM,0,0,0,0,INSURANCE_CLAIMS_DB,2024-07-17
2023-08-02,NL,PUBLIC_ADMIN,MICRO,PHISHING,WEB_APP,0,176.88,173191,0,128.02,195.9,8314030.13,LOW,0,1,0,0,NATIONAL_AUTHORITY,2024-04-10
2023-08-13,SE,CHEMICALS,LARGE,SUPPLY_CHAIN,VULNERABILITY,0,30.67,183286,0,62.96,407.13,9036152.62,CRITICAL,1,0,0,0,CSIRT_REPORTING,2024-12-13
2023-08-24,DK,HEALTH,MEDIUM,DATA_BREACH,RDP,0,146.59,48378,1,94.76,258.15,1742961.76,HIGH,1,0,1,0,SECTORAL_REGULATOR,2024-04-20
2023-09-04,IE,SPACE,SMALL,DDOS,CLOUD_MISCONFIG,0,94.27,85884,0,34.27,32.66,10229074.87,MEDIUM,0,0,1,0,ENISA_PORTAL,2025-09-10
2023-09-15,PL,ENERGY,MICRO,RANSOMWARE,EMAIL,1,250.87,187397,0,161.4,31.77,34246427.37,LOW,0,0,0,0,INSURANCE_CLAIMS_DB,2025-05-05
2023-09-26,AT,DRINKING_WATER,LARGE,INSIDER,THIRD_PARTY,0,192.67,113824,0,105.74,312.97,13267364.99,CRITICAL,1,1,0,0,NATIONAL_AUTHORITY,2025-02-12
2023-10-07,EE,POSTAL,MEDIUM,MALWARE,USB,0,52.0,89611,0,10.05,19.16,12585285.19,HIGH,1,1,1,0,CSIRT_REPORTING,2024-04-25
2023-10-18,IT,TRANSPORT,SMALL,PHISHING,WEB_APP,0,116.95,172542,0,113.67,193.71,349108.97,MEDIUM,0,0,0,0,SECTORAL_REGULATOR,2024-09-27
2023-10-29,PT,DIGITAL_INFRA,MICRO,SUPPLY_CHAIN,VULNERABILITY,0,157.1,66542,1,33.89,298.55,11847899.71,LOW,0,0,0,0,ENISA_PORTAL,2025-02-18
2023-11-09,BE,WASTE_WATER,LARGE,DATA_BREACH,RDP,0,32.42,235648,1,82.04,308.04,19628570.16,CRITICAL,1,0,0,0,INSURANCE_CLAIMS_DB,2025-05-30
2023-11-20,FI,BANKING,MEDIUM,DDOS,CLOUD_MISCONFIG,0,26.02,214310,0,143.56,51.1,12587886.33,HIGH,1,0,1,0,NATIONAL_AUTHORITY,2025-10-25
2023-12-01,LV,ICT_SERVICE,SMALL,RANSOMWARE,EMAIL,1,23.58,70483,0,20.88,468.0,1720144.02,MEDIUM,0,0,0,0,CSIRT_REPORTING,2025-11-23
2023-12-12,RO,FOOD,MICRO,INSIDER,THIRD_PARTY,0,171.41,30346,0,146.64,262.19,5551722.42,LOW,0,0,1,0,SECTORAL_REGULATOR,2025-01-02
2023-12-23,BG,FIN_MARKETS,LARGE,MALWARE,USB,0,119.19,148155,1,72.66,52.67,8067472.67,CRITICAL,1,0,0,0,ENISA_PORTAL,2025-01-23
2024-01-03,FR,PUBLIC_ADMIN,MEDIUM,PHISHING,WEB_APP,0,13.88,175766,0,109.13,313.24,9936908.01,HIGH,1,1,1,0,INSURANCE_CLAIMS_DB,2025-11-12
2024-01-14,LT,CHEMICALS,SMALL,SUPPLY_CHAIN,VULNERABILITY,0,51.64,182188,1,109.89,4.9,19954322.96,MEDIUM,0,0,0,0,NATIONAL_AUTHORITY,2026-02-17
2024-01-25,SK,HEALTH,MICRO,DATA_BREACH,RDP,0,187.51,29671,1,36.27,199.87,11896388.8,LOW,1,0,1,0,CSIRT_REPORTING,2024-08-18
2024-02-05,HR,SPACE,LARGE,DDOS,CLOUD_MISCONFIG,0,146.03,45596,0,24.68,60.29,3693444.42,CRITICAL,0,0,1,0,SECTORAL_REGULATOR,2024-12-24
2024-02-16,DE,ENERGY,MEDIUM,RANSOMWARE,EMAIL,1,171.19,21380,0,23.88,231.49,12711615.6,HIGH,1,0,0,0,ENISA_PORTAL,2024-05-30
2024-02-27,LU,DRINKING_WATER,SMALL,INSIDER,THIRD_PARTY,0,60.08,133590,0,103.49,207.48,19997201.86,MEDIUM,0,0,0,0,INSURANCE_CLAIMS_DB,2025-06-30
2024-03-09,SI,POSTAL,MICRO,MALWARE,USB,0,195.9,207560,0,117.58,153.75,12174893.17,LOW,0,1,0,0,NATIONAL_AUTHORITY,2025-04-05
2024-03-20,CY,TRANSPORT,LARGE,PHISHING,WEB_APP,0,52.45,28327,0,111.0,258.47,5686400.26,CRITICAL,1,1,1,0,CSIRT_REPORTING,2025-07-06
2024-03-31,GR,DIGITAL_INFRA,MEDIUM,SUPPLY_CHAIN,VULNERABILITY,0,178.38,122894,0,149.19,371.25,16187333.31,HIGH,1,0,1,0,SECTORAL_REGULATOR,2025-10-06
2024-04-11,MT,WASTE_WATER,SMALL,DATA_BREACH,RDP,0,155.16,84876,1,69.0,236.58,6705932.14,MEDIUM,0,1,1,0,ENISA_PORTAL,2024-09-22
2024-04-22,ES,BANKING,MICRO,DDOS,CLOUD_MISCONFIG,0,228.48,149206,0,149.26,167.8,13661100.82,LOW,0,0,0,0,INSURANCE_CLAIMS_DB,2024-07-22
2024-05-03,CZ,ICT_SERVICE,LARGE,RANSOMWARE,EMAIL,1,116.82,186184,0,111.31,333.87,18970924.69,CRITICAL,0,1,0,0,NATIONAL_AUTHORITY,2025-08-01
2024-05-14,HU,FOOD,MEDIUM,INSIDER,THIRD_PARTY,0,62.89,82838,0,132.25,235.79,18276461.06,HIGH,0,0,1,0,CSIRT_REPORTING,2024-05-02
2024-05-25,NL,FIN_MARKETS,SMALL,MALWARE,USB,0,29.88,189905,0,164.25,280.45,20957572.61,MEDIUM,0,1,0,0,SECTORAL_REGULATOR,2024-12-09
2024-06-05,SE,PUBLIC_ADMIN,MICRO,PHISHING,WEB_APP,0,66.0,74760,0,88.26,22.98,16012087.23,LOW,1,0,1,0,ENISA_PORTAL,2025-05-05
2024-06-16,DK,CHEMICALS,LARGE,SUPPLY_CHAIN,VULNERABILITY,0,174.57,246136,1,27.79,47.3,21098307.77,CRITICAL,1,0,1,0,INSURANCE_CLAIMS_DB,2024-03-14
2024-06-27,IE,HEALTH,MEDIUM,DATA_BREACH,RDP,0,181.53,58517,0,38.47,149.43,9071262.29,HIGH,1,0,0,0,NATIONAL_AUTHORITY,2024-11-14
2024-07-08,PL,SPACE,SMALL,DDOS,CLOUD_MISCONFIG,0,107.47,28028,1,62.95,283.27,20169349.29,MEDIUM,0,0,0,0,CSIRT_REPORTING,2026-01-27
2024-07-19,AT,ENERGY,MICRO,RANSOMWARE,EMAIL,1,266.13,116200,1,39.75,396.08,30567637.97,LOW,0,0,0,0,SECTORAL_REGULATOR,2025-01-15
2024-07-30,EE,DRINKING_WATER,LARGE,INSIDER,THIRD_PARTY,0,236.93,16285,0,105.52,112.34,6694858.07,CRITICAL,0,0,0,0,ENISA_PORTAL,2025-12-02
2024-08-10,IT,POSTAL,MEDIUM,MALWARE,USB,0,49.88,26480,0,142.07,299.78,10697216.85,HIGH,1,0,1,0,INSURANCE_CLAIMS_DB,2024-03-29
2024-08-21,PT,TRANSPORT,SMALL,PHISHING,WEB_APP,0,155.56,48528,0,157.8,52.65,10034741.37,MEDIUM,1,1,0,0,NATIONAL_AUTHORITY,2026-02-12
2024-09-01,BE,DIGITAL_INFRA,MICRO,SUPPLY_CHAIN,VULNERABILITY,0,182.72,74383,0,124.37,65.4,10108236.61,LOW,1,1,0,0,CSIRT_REPORTING,2025-08-17
2024-09-12,FI,WASTE_WATER,LARGE,DATA_BREACH,RDP,0,53.85,105807,0,84.81,90.14,9255958.15,CRITICAL,0,0,0,0,SECTORAL_REGULATOR,2024-10-20
2024-09-23,LV,BANKING,MEDIUM,DDOS,CLOUD_MISCONFIG,0,158.28,192668,0,98.57,201.23,18804473.6,HIGH,1,0,0,0,ENISA_PORTAL,2026-01-14
2024-10-04,RO,ICT_SERVICE,SMALL,RANSOMWARE,EMAIL,1,74.48,42720,0,102.93,469.18,13242933.57,MEDIUM,0,0,0,0,INSURANCE_CLAIMS_DB,2024-01-28
2024-10-15,BG,FOOD,MICRO,INSIDER,THIRD_PARTY,1,246.05,110598,0,157.19,40.8,31495997.83,LOW,1,0,0,0,NATIONAL_AUTHORITY,2025-11-20
2024-10-26,FR,FIN_MARKETS,LARGE,MALWARE,USB,0,91.67,47818,1,48.85,306.95,7039280.09,CRITICAL,0,1,0,1,CSIRT_REPORTING,2025-12-11
2024-11-06,LT,PUBLIC_ADMIN,MEDIUM,PHISHING,WEB_APP,0,17.04,18401,0,118.77,189.47,9200118.27,HIGH,1,1,0,0,SECTORAL_REGULATOR,2024-01-30
