civ_leg_act_id,civ_leg_act_type_code,civ_leg_policy_area_code,civ_leg_proposal_date,civ_leg_adoption_date,civ_leg_entry_into_force_date,civ_leg_celex_number,civ_leg_legal_basis_tfeu_article,civ_leg_ordinary_legislative_procedure_flag,civ_leg_council_voting_rule_code,civ_leg_parliament_committee_code,civ_leg_trilogue_rounds_count,civ_leg_amendments_count,civ_leg_impact_assessment_published_flag,civ_leg_delegated_act_flag,civ_leg_implementing_act_flag,civ_leg_transposition_deadline_date,civ_leg_infringement_cases_count,civ_leg_eurlex_url_hash,civ_leg_data_extract_date
ACT_2021_0486,DIRECTIVE,ENERGY,2021-09-10,2023-06-06,2023-09-26,32021L0486,TFEU_91,1,SIMPLE_MAJORITY,LIBE,7,2731,0,1,1,2024-10-30,100,643575683e68b46f201917dfbd1b,2025-06-10
ACT_2022_0487,DECISION,CONSUMER,2022-11-03,2023-10-12,2023-12-25,32022D0487,TFEU_173,0,QMV,AGRI,7,2937,1,0,0,,15,e97380b6c2089d4f8221bb855133,2024-09-03
ACT_2023_0488,RECOMMENDATION,HEALTH,2023-04-22,2024-07-29,2024-10-26,32023D0488,TFEU_77,0,UNANIMITY,AFET,0,1322,1,0,0,,11,63b597ab6a5a1e5ad21373f0186b,2025-04-26
ACT_2024_0489,REGULATION,COMPETITION,2024-01-04,2024-04-23,2024-07-21,32024R0489,TFEU_83,1,SIMPLE_MAJORITY,ECON,11,74,1,0,0,,16,763cffb13196f4e79d07ea37ec8a,2025-09-18
ACT_2025_0490,DIRECTIVE,TRANSPORT,2025-10-24,2026-02-25,2026-02-25,32025L0490,TFEU_352,0,QMV,CULT,8,3698,1,0,0,2027-07-18,37,5a1f1c282652f6c21dbb6555e0fe,2025-01-19
ACT_2012_0491,DECISION,DATA_GOV,2012-02-14,2012-06-11,2012-07-02,32012D0491,TFEU_114,0,UNANIMITY,ENVI,9,850,0,0,0,,78,c9747a0ff9151f430919df056ce5,2025-10-11
ACT_2013_0492,RECOMMENDATION,FINANCE,2013-12-23,2015-12-30,2016-02-26,32013D0492,TFEU_192,0,SIMPLE_MAJORITY,JURI,2,3752,1,0,1,,31,ea19b7514890b99e75de1309a9b4,2025-03-13
ACT_2014_0493,REGULATION,SPACE,2014-07-14,2015-03-03,2015-06-26,32014R0493,TFEU_153,1,QMV,IMCO,9,24,0,0,1,,9,057ccc88a49cea9e386842541949,2025-01-03
ACT_2015_0494,DIRECTIVE,AGRICULTURE,2015-08-15,2016-10-15,2016-11-20,32015L0494,TFEU_207,1,UNANIMITY,TRAN,6,2438,1,0,1,2018-05-27,83,8a1781ce503fc3181e4cbbff72da,2024-08-24
ACT_2016_0495,DECISION,DIGITAL,2016-11-17,2019-06-02,2019-08-15,32016D0495,TFEU_168,1,SIMPLE_MAJORITY,BUDG,12,1707,1,0,0,,55,a0731dd7879eb740e6cc64b49d2e,2024-08-23
ACT_2017_0496,RECOMMENDATION,MIGRATION,2017-04-11,2019-06-25,2019-07-24,32017D0496,TFEU_91,0,QMV,ITRE,12,1687,1,0,0,,33,fa16d7394701c387ff53ed4890a8,2024-12-25
ACT_2018_0497,REGULATION,CLIMATE,2018-11-16,2019-04-24,2019-08-16,32018R0497,TFEU_173,0,UNANIMITY,EMPL,6,1863,1,0,1,,2,40b9eb5194501d75ecebef44505f,2026-02-15
ACT_2019_0498,DIRECTIVE,SECURITY,2019-12-14,2020-09-26,2020-11-16,32019L0498,TFEU_77,1,SIMPLE_MAJORITY,LIBE,7,3037,1,0,0,2022-12-17,40,ad1042a143a71b144bc0ef4540a6,2025-07-19
ACT_2020_0499,DECISION,ENERGY,2020-12-07,2021-10-30,2022-01-20,32020D0499,TFEU_83,0,QMV,AGRI,1,2715,1,0,0,,73,c2e4d2ec33a52fddb0aa4bb1f876,2025-05-10
ACT_2021_0500,RECOMMENDATION,CONSUMER,2021-12-14,2023-04-15,2023-08-04,32021D0500,TFEU_352,0,UNANIMITY,AFET,11,3167,1,0,0,,19,a5f6254735fe56c0ceb0e4300c0e,2025-01-02
ACT_2022_0501,REGULATION,HEALTH,2022-07-24,2023-11-14,2024-01-20,32022R0501,TFEU_114,1,SIMPLE_MAJORITY,ECON,3,20,1,0,0,,30,6bf0d8db8bae2de0d2163fbda520,2026-02-09
ACT_2023_0502,DIRECTIVE,COMPETITION,2023-10-26,2025-02-14,2025-04-19,32023L0502,TFEU_192,1,QMV,CULT,12,394,1,0,0,2027-12-08,66,5548d95c43eb52eeecec4430a19a,2024-11-23
ACT_2024_0503,DECISION,TRANSPORT,2024-07-18,2025-09-24,2026-01-15,32024D0503,TFEU_153,0,UNANIMITY,ENVI,3,1150,1,1,0,,83,73cb0ee89f2906a3ed4a26c6b343,2024-11-03
ACT_2025_0504,RECOMMENDATION,DATA_GOV,2025-04-18,2026-02-25,2026-02-25,32025D0504,TFEU_207,0,SIMPLE_MAJORITY,JURI,10,449,1,0,0,,25,feb86e01c506a5eb8778c67949cc,2025-06-17
ACT_2012_0505,REGULATION,FINANCE,2012-12-22,2014-02-07,2014-04-18,32012R0505,TFEU_168,1,QMV,IMCO,11,3779,1,0,0,,4,d2d9c9f4c4884a983640d3d81916,2024-09-13
ACT_2013_0506,DIRECTIVE,SPACE,2013-04-27,2014-08-10,2014-09-25,32013L0506,TFEU_91,0,UNANIMITY,TRAN,12,813,1,0,0,2015-10-13,19,23f870cc30c652df32bb120e58bf,2024-09-04
ACT_2014_0507,DECISION,AGRICULTURE,2014-01-26,2014-04-10,2014-08-06,32014D0507,TFEU_173,0,SIMPLE_MAJORITY,BUDG,5,1423,1,0,1,,118,e0ae0518f7654aa89b62f4416c55,2024-04-21
ACT_2015_0508,RECOMMENDATION,DIGITAL,2015-09-01,2017-09-08,2017-10-28,32015D0508,TFEU_77,0,QMV,ITRE,9,1206,1,0,1,,21,9333f4e02998f5d44fa611a590a6,2025-04-18
ACT_2016_0509,REGULATION,MIGRATION,2016-05-02,2016-07-26,2016-09-04,32016R0509,TFEU_83,1,UNANIMITY,EMPL,12,574,0,0,0,,20,d47afbcccd2a47ff0ce9e82694a7,2025-07-27
ACT_2017_0510,DIRECTIVE,CLIMATE,2017-07-27,2018-11-06,2019-02-17,32017L0510,TFEU_352,1,SIMPLE_MAJORITY,LIBE,7,158,1,0,0,2021-03-29,55,e911a2cfd65eebc5b22bb70215bb,2025-10-20
ACT_2018_0511,DECISION,SECURITY,2018-07-23,2019-02-12,2019-04-16,32018D0511,TFEU_114,0,QMV,AGRI,1,4132,1,0,0,,38,d9d950cc2eec58579cca095e4b66,2026-01-03
ACT_2019_0512,RECOMMENDATION,ENERGY,2019-01-11,2020-03-09,2020-05-08,32019D0512,TFEU_192,0,UNANIMITY,AFET,0,190,1,0,0,,23,0868befc40fbd275d8d8497e5390,2025-07-24
ACT_2020_0513,REGULATION,CONSUMER,2020-03-27,2022-03-21,2022-07-16,32020R0513,TFEU_153,1,SIMPLE_MAJORITY,ECON,1,1313,1,0,0,,2,6f7b9141d071403429cdb61a4fc3,2025-08-05
ACT_2021_0514,DIRECTIVE,HEALTH,2021-02-11,2023-05-12,2023-08-22,32021L0514,TFEU_207,1,QMV,CULT,11,2350,1,1,0,2025-01-19,107,d2d7d33a1a25e767532f2ff89c99,2024-12-09
ACT_2022_0515,DECISION,COMPETITION,2022-06-18,2023-04-14,2023-05-02,32022D0515,TFEU_168,0,UNANIMITY,ENVI,3,859,1,0,0,,55,dae39491b4f3d81d3c27124b7d78,2025-10-20
ACT_2023_0516,RECOMMENDATION,TRANSPORT,2023-05-07,2025-12-07,2026-02-12,32023D0516,TFEU_91,0,SIMPLE_MAJORITY,JURI,12,3222,1,1,0,,9,8fdc85e5a569490d1c0d278d5f91,2024-03-18
ACT_2024_0517,REGULATION,DATA_GOV,2024-12-13,2026-01-17,2026-02-25,32024R0517,TFEU_173,1,QMV,IMCO,12,1245,1,0,0,,6,dfe556546892958f478e5832ebd2,2024-04-13
ACT_2025_0518,DIRECTIVE,FINANCE,2025-07-12,2026-02-25,2026-02-25,32025L0518,TFEU_77,1,UNANIMITY,TRAN,12,2040,1,0,1,2028-09-08,34,1ab72d7108301ec1171d0950b305,2026-01-01
ACT_2012_0519,DECISION,SPACE,2012-12-26,2015-04-23,2015-07-27,32012D0519,TFEU_83,0,SIMPLE_MAJORITY,BUDG,4,1782,1,0,0,,79,dea345ab302c61be4e661a2d55ee,2024-09-13
ACT_2013_0520,RECOMMENDATION,AGRICULTURE,2013-02-07,2015-02-08,2015-05-06,32013D0520,TFEU_352,1,QMV,ITRE,1,3245,1,0,1,,13,5385e6c227be1ea343589a9b3e00,2025-01-03
ACT_2014_0521,REGULATION,DIGITAL,2014-09-12,2016-09-14,2016-10-25,32014R0521,TFEU_114,1,UNANIMITY,EMPL,2,2644,1,0,1,,24,6bc11e3f621db7db0b9beac0ffdd,2025-07-30
ACT_2015_0522,DIRECTIVE,MIGRATION,2015-06-25,2017-10-17,2017-11-10,32015L0522,TFEU_192,1,SIMPLE_MAJORITY,LIBE,7,2006,1,0,0,2020-01-29,108,5c4d32e11ebdd93146631464bdab,2024-03-02
ACT_2016_0523,DECISION,CLIMATE,2016-05-09,2017-02-23,2017-05-14,32016D0523,TFEU_153,0,QMV,AGRI,10,3439,0,0,0,,77,bb718fde27b7d9e902e5656b3578,2024-05-23
ACT_2017_0524,RECOMMENDATION,SECURITY,2017-04-18,2018-09-06,2018-12-31,32017D0524,TFEU_207,0,UNANIMITY,AFET,6,680,1,1,0,,4,9f71d16112eac767e9b98259f0d6,2025-09-25
ACT_2018_0525,REGULATION,ENERGY,2018-05-16,2020-04-19,2020-05-12,32018R0525,TFEU_168,1,SIMPLE_MAJORITY,ECON,4,3354,1,0,1,,3,67f138ead91c86837b8caf863714,2026-01-31
ACT_2019_0526,DIRECTIVE,CONSUMER,2019-02-25,2021-06-16,2021-07-03,32019L0526,TFEU_91,1,QMV,CULT,5,3081,1,0,0,2024-02-29,75,eedcfacf76dbf7d54218c9528952,2024-08-16
ACT_2020_0527,DECISION,HEALTH,2020-04-16,2021-07-17,2021-08-26,32020D0527,TFEU_173,0,UNANIMITY,ENVI,2,2589,1,0,0,,8,98194d046d472f6012d4bb10a7c2,2024-08-12
ACT_2021_0528,RECOMMENDATION,COMPETITION,2021-12-28,2024-07-20,2024-08-11,32021D0528,TFEU_77,1,SIMPLE_MAJORITY,JURI,11,3450,1,1,1,,33,ad8f21d21b2c693423a1c8c7a05a,2025-04-13
ACT_2022_0529,REGULATION,TRANSPORT,2022-10-19,2024-10-09,2024-10-22,32022R0529,TFEU_83,0,QMV,IMCO,12,2589,0,0,0,,6,3bc8cf8f2ce28a2b24b61157ed2e,2024-01-10
ACT_2023_0530,DIRECTIVE,DATA_GOV,2023-02-27,2024-06-05,2024-08-15,32023L0530,TFEU_352,1,UNANIMITY,TRAN,4,383,1,0,1,2026-06-05,115,005706de92721ef7c3cb28854e85,2025-03-02
ACT_2024_0531,DECISION,FINANCE,2024-04-05,2025-04-24,2025-06-26,32024D0531,TFEU_114,0,SIMPLE_MAJORITY,BUDG,4,353,1,0,0,,79,df10bb867cb04d6e856db6d84213,2025-05-31
ACT_2025_0532,RECOMMENDATION,SPACE,2025-05-24,2026-01-18,2026-02-25,32025D0532,TFEU_192,0,QMV,ITRE,2,2715,0,0,0,,14,8b3559a492529982486112f5108c,2024-02-10
ACT_2012_0533,REGULATION,AGRICULTURE,2012-05-26,2013-09-13,2013-11-18,32012R0533,TFEU_153,1,UNANIMITY,EMPL,0,185,1,0,1,,28,02c4041a8ce9ba8cdd82b2c6d6bd,2024-12-15
ACT_2013_0534,DIRECTIVE,DIGITAL,2013-10-12,2016-05-19,2016-08-20,32013L0534,TFEU_207,1,SIMPLE_MAJORITY,LIBE,0,1094,0,0,1,2018-09-05,48,07d099f7c4c85bfc4cdb419e5be0,2025-09-17
ACT_2014_0535,DECISION,MIGRATION,2014-07-10,2015-05-13,2015-05-31,32014D0535,TFEU_168,1,QMV,AGRI,0,755,1,0,0,,90,93e3a837d5b298e54e217c4a6945,2025-08-17
ACT_2015_0536,RECOMMENDATION,CLIMATE,2015-04-10,2017-06-11,2017-07-15,32015D0536,TFEU_91,0,UNANIMITY,AFET,1,3858,1,0,0,,29,4d0d8b0558c7cf88e66d65203935,2025-10-13
ACT_2016_0537,REGULATION,SECURITY,2016-06-03,2017-07-27,2017-10-17,32016R0537,TFEU_173,1,SIMPLE_MAJORITY,ECON,12,657,1,1,0,,4,7d07424b57bdd544e3a5e0c3319d,2024-03-01
ACT_2017_0538,DIRECTIVE,ENERGY,2017-08-26,2018-07-18,2018-10-09,32017L0538,TFEU_77,1,QMV,CULT,0,2921,1,1,1,2020-04-23,32,abfe497162d1b75230274c56c4d2,2024-10-26
ACT_2018_0539,DECISION,CONSUMER,2018-10-16,2021-03-05,2021-03-26,32018D0539,TFEU_83,0,UNANIMITY,ENVI,1,3692,0,0,1,,19,7c21e0291eb9fc2323d353c62b84,2025-08-08
ACT_2019_0540,RECOMMENDATION,HEALTH,2019-05-03,2020-07-01,2020-10-12,32019D0540,TFEU_352,0,SIMPLE_MAJORITY,JURI,3,877,1,1,0,,18,0cf149c3eebf721618211fb16a41,2025-09-13
ACT_2020_0541,REGULATION,COMPETITION,2020-02-20,2020-11-29,2021-01-04,32020R0541,TFEU_114,1,QMV,IMCO,2,2632,1,0,0,,22,d775de7f73056aae5b48bf281ef3,2026-01-26
ACT_2021_0542,DIRECTIVE,TRANSPORT,2021-08-28,2023-10-31,2024-01-24,32021L0542,TFEU_192,1,UNANIMITY,TRAN,9,2532,1,0,0,2025-01-30,50,95810f43a1f12dd1efd3f2ab4d25,2024-10-28
ACT_2022_0543,DECISION,DATA_GOV,2022-10-14,2023-03-21,2023-06-08,32022D0543,TFEU_153,0,SIMPLE_MAJORITY,BUDG,2,1336,1,1,1,,41,b747dd58e325fe5fa7a3428b6dd1,2026-01-04
ACT_2023_0544,RECOMMENDATION,FINANCE,2023-05-09,2024-02-19,2024-05-29,32023D0544,TFEU_207,0,QMV,ITRE,8,852,1,0,0,,4,2ba55b7ff1d0d2632ccfd2a9cb6c,2025-03-23
ACT_2024_0545,REGULATION,SPACE,2024-09-26,2026-02-25,2026-02-25,32024R0545,TFEU_168,1,UNANIMITY,EMPL,6,713,1,0,0,,31,29946273c953a425b5ddd26eae8e,2024-07-20
ACT_2025_0546,DIRECTIVE,AGRICULTURE,2025-09-25,2026-02-25,2026-02-25,32025L0546,TFEU_91,0,SIMPLE_MAJORITY,LIBE,11,798,1,0,0,2027-09-03,1,74ebeef1ce7333d5451f5a880cb1,2026-01-21
ACT_2012_0547,DECISION,DIGITAL,2012-07-04,2014-11-21,2014-12-07,32012D0547,TFEU_173,0,QMV,AGRI,8,3422,1,0,0,,114,b66c67632e4c6791a77ba51dd4cd,2025-08-08
ACT_2013_0548,RECOMMENDATION,MIGRATION,2013-06-03,2015-02-06,2015-04-16,32013D0548,TFEU_77,0,UNANIMITY,AFET,9,3774,1,0,0,,3,0b11f14a3e0894cd27a97b4f0d1f,2025-07-30
ACT_2014_0549,REGULATION,CLIMATE,2014-08-28,2015-09-07,2015-09-26,32014R0549,TFEU_83,1,SIMPLE_MAJORITY,ECON,10,1976,1,1,1,,3,32d7a002b0d1ae729fc4bac79d0f,2024-05-17
ACT_2015_0550,DIRECTIVE,SECURITY,2015-10-10,2016-08-05,2016-11-04,32015L0550,TFEU_352,1,QMV,CULT,12,3255,1,0,1,2019-04-13,65,401816a2666008bbd3ddbafccc39,2025-03-04
ACT_2016_0551,DECISION,ENERGY,2016-11-06,2018-07-17,2018-10-13,32016D0551,TFEU_114,0,UNANIMITY,ENVI,11,4107,0,0,0,,58,eec838bc4bc72eda3823ca7d3eae,2025-06-13
ACT_2017_0552,RECOMMENDATION,CONSUMER,2017-11-04,2020-03-29,2020-06-26,32017D0552,TFEU_192,0,SIMPLE_MAJORITY,JURI,6,3164,0,0,1,,19,bee6bf90fb662d92528d42a08f75,2024-01-10
ACT_2018_0553,REGULATION,HEALTH,2018-08-16,2019-08-02,2019-10-06,32018R0553,TFEU_153,1,QMV,IMCO,4,1818,1,0,1,,8,15c48e3b80ca83d3a53510355b46,2025-07-06
ACT_2019_0554,DIRECTIVE,COMPETITION,2019-04-21,2021-06-13,2021-09-07,32019L0554,TFEU_207,0,UNANIMITY,TRAN,12,2742,0,0,1,2024-05-13,101,400b725be8222a8e4c931347013f,2024-10-13
ACT_2020_0555,DECISION,TRANSPORT,2020-11-03,2022-08-29,2022-10-10,32020D0555,TFEU_168,0,SIMPLE_MAJORITY,BUDG,3,3369,1,1,1,,44,d81dba759e8c7a976ef00c184163,2024-11-28
ACT_2021_0556,RECOMMENDATION,DATA_GOV,2021-10-13,2022-10-22,2022-12-20,32021D0556,TFEU_91,1,QMV,ITRE,10,656,1,0,0,,11,80630ed713e9cb694c46b664d413,2024-04-15
ACT_2022_0557,REGULATION,FINANCE,2022-01-04,2023-12-05,2024-01-14,32022R0557,TFEU_173,1,UNANIMITY,EMPL,8,1806,0,1,0,,8,66551d32da6200862e992a36ba13,2025-01-18
ACT_2023_0558,DIRECTIVE,SPACE,2023-04-25,2023-11-19,2024-02-16,32023L0558,TFEU_77,1,SIMPLE_MAJORITY,LIBE,10,1047,1,1,0,2026-06-25,10,8a9d45ae3eafff442814777fe00e,2025-01-06
ACT_2024_0559,DECISION,AGRICULTURE,2024-04-14,2025-02-21,2025-06-03,32024D0559,TFEU_83,0,QMV,AGRI,5,2746,0,0,0,,47,15397268daeede2ca72132bed375,2024-11-14
ACT_2025_0560,RECOMMENDATION,DIGITAL,2025-12-13,2026-02-25,2026-02-25,32025D0560,TFEU_352,0,UNANIMITY,AFET,7,2578,1,1,0,,15,966f0999afb1cace2e5db45512b2,2024-02-14
ACT_2012_0561,REGULATION,MIGRATION,2012-11-15,2015-03-16,2015-04-14,32012R0561,TFEU_114,0,SIMPLE_MAJORITY,ECON,3,1810,1,0,0,,12,6731860bb226648a8d5ab1e46834,2024-09-28
ACT_2013_0562,DIRECTIVE,CLIMATE,2013-05-28,2015-06-06,2015-08-07,32013L0562,TFEU_192,1,QMV,CULT,4,252,0,0,0,2017-10-01,119,d82d7684189201733b5b9d892b16,2025-10-24
ACT_2014_0563,DECISION,SECURITY,2014-03-25,2015-12-02,2015-12-16,32014D0563,TFEU_153,0,UNANIMITY,ENVI,2,701,1,0,0,,112,aa6ac1f45cf81b02c1dac3575420,2025-08-28
ACT_2015_0564,RECOMMENDATION,ENERGY,2015-11-08,2017-04-29,2017-07-12,32015D0564,TFEU_207,0,SIMPLE_MAJORITY,JURI,12,2029,1,0,0,,34,0b5a5239ec9948016d7241acddaa,2024-06-14
ACT_2016_0565,REGULATION,CONSUMER,2016-04-01,2016-09-02,2016-12-18,32016R0565,TFEU_168,0,QMV,IMCO,9,3281,1,0,0,,21,bb28d3e2647dbc8884aa55c93d28,2024-01-11
ACT_2017_0566,DIRECTIVE,HEALTH,2017-10-13,2018-02-03,2018-02-13,32017L0566,TFEU_91,1,UNANIMITY,TRAN,9,2440,0,1,0,2019-05-20,40,10619e168afda58d3eb4bfefdda4,2024-06-26
ACT_2018_0567,DECISION,COMPETITION,2018-05-26,2019-02-02,2019-05-22,32018D0567,TFEU_173,0,SIMPLE_MAJORITY,BUDG,10,927,1,0,0,,108,cceadfb7ce819df598bf62c41af3,2025-12-17
ACT_2019_0568,RECOMMENDATION,TRANSPORT,2019-09-08,2021-02-01,2021-05-16,32019D0568,TFEU_77,0,QMV,ITRE,11,991,1,0,0,,6,8d02b372f5bdead9de5532c7bc97,2025-11-30
ACT_2020_0569,REGULATION,DATA_GOV,2020-06-28,2022-07-15,2022-07-28,32020R0569,TFEU_83,1,UNANIMITY,EMPL,10,1097,1,0,0,,28,cfed2160bdee8bf989b8324796be,2025-03-20
ACT_2021_0570,DIRECTIVE,FINANCE,2021-04-04,2023-07-22,2023-10-14,32021L0570,TFEU_352,0,SIMPLE_MAJORITY,LIBE,1,3948,1,0,0,2024-10-23,39,3c5aa4d671237de3bc2d82bc0e4a,2025-08-24
ACT_2022_0571,DECISION,SPACE,2022-06-02,2024-04-14,2024-04-29,32022D0571,TFEU_114,0,QMV,AGRI,0,3364,1,0,1,,113,d2fa24bcd6cc78a981c495ebc6d4,2025-03-31
ACT_2023_0572,RECOMMENDATION,AGRICULTURE,2023-03-12,2025-02-15,2025-03-29,32023D0572,TFEU_192,0,UNANIMITY,AFET,5,255,0,0,1,,12,4b5379c65cc59e3ded020bd7529b,2025-07-26
ACT_2024_0573,REGULATION,DIGITAL,2024-10-11,2025-04-01,2025-06-02,32024R0573,TFEU_153,1,SIMPLE_MAJORITY,ECON,1,1134,1,0,0,,2,e69beeacffa080109bcaceb5b0a3,2025-03-03
ACT_2025_0574,DIRECTIVE,MIGRATION,2025-07-20,2025-12-07,2026-01-31,32025L0574,TFEU_207,1,QMV,CULT,0,676,1,0,0,2028-03-26,85,e076253c84e68aa9f7b4b04a9c2f,2025-05-24
ACT_2012_0575,DECISION,CLIMATE,2012-08-09,2014-05-08,2014-08-17,32012D0575,TFEU_168,1,UNANIMITY,ENVI,6,3355,1,0,1,,9,ea747867624fe7bbfeb8a7302c04,2024-09-14
ACT_2013_0576,RECOMMENDATION,SECURITY,2013-09-21,2014-07-11,2014-08-07,32013D0576,TFEU_91,0,SIMPLE_MAJORITY,JURI,12,510,1,0,1,,13,e9beeafc55f4d5b6991d475957b1,2024-07-26
ACT_2014_0577,REGULATION,ENERGY,2014-10-20,2015-09-28,2015-12-15,32014R0577,TFEU_173,1,QMV,IMCO,11,959,1,0,1,,18,60e2b14512619f39d88e9fe9fe56,2025-01-01
ACT_2015_0578,DIRECTIVE,CONSUMER,2015-09-03,2017-12-03,2018-01-30,32015L0578,TFEU_77,1,UNANIMITY,TRAN,10,3634,1,0,1,2019-09-08,87,f701e9e4f02967c6dba8107470af,2025-09-23
ACT_2016_0579,DECISION,HEALTH,2016-03-17,2017-11-01,2017-12-03,32016D0579,TFEU_83,0,SIMPLE_MAJORITY,BUDG,12,3007,1,0,0,,117,3f2db97cde1e6a60ba2ff5f7b4af,2025-02-15
ACT_2017_0580,RECOMMENDATION,COMPETITION,2017-04-16,2018-09-10,2018-10-31,32017D0580,TFEU_352,0,QMV,ITRE,5,3224,1,0,0,,32,6d8c6d97f77852e5793efe8168c5,2024-12-07
ACT_2018_0581,REGULATION,TRANSPORT,2018-10-25,2021-05-10,2021-07-28,32018R0581,TFEU_114,1,UNANIMITY,EMPL,9,2781,1,0,0,,8,6b91490c7e982df27fd531c3b3e3,2024-08-26
ACT_2019_0582,DIRECTIVE,DATA_GOV,2019-09-01,2021-04-23,2021-08-02,32019L0582,TFEU_192,1,SIMPLE_MAJORITY,LIBE,0,1098,0,1,0,2023-07-03,34,844a30656e987c3485ccad17ac4b,2025-10-11
ACT_2020_0583,DECISION,FINANCE,2020-01-05,2020-03-26,2020-07-06,32020D0583,TFEU_153,1,QMV,AGRI,3,3531,1,1,0,,79,000ea5fdef9e157219d3f65a1cc9,2024-04-25
ACT_2021_0584,RECOMMENDATION,SPACE,2021-10-18,2023-04-10,2023-08-03,32021D0584,TFEU_207,0,UNANIMITY,AFET,3,2271,1,0,0,,3,ece90c8e3e4d0c18332f83d9cfad,2024-12-02
ACT_2022_0585,REGULATION,AGRICULTURE,2022-06-07,2024-04-08,2024-05-21,32022R0585,TFEU_168,1,SIMPLE_MAJORITY,ECON,12,1376,1,0,0,,19,25cef670ed84838ac93f0f43b0e2,2025-03-30
ACT_2023_0586,DIRECTIVE,DIGITAL,2023-10-06,2025-10-03,2025-10-15,32023L0586,TFEU_91,1,QMV,CULT,7,2775,1,0,0,2027-09-30,40,e6ece2b8515902990bbd803b77b9,2024-10-31
ACT_2024_0587,DECISION,MIGRATION,2024-07-28,2026-01-07,2026-02-05,32024D0587,TFEU_173,0,UNANIMITY,ENVI,12,3741,1,0,1,,45,83cd168408928668a4ab36c77372,2025-05-01
ACT_2025_0588,RECOMMENDATION,CLIMATE,2025-04-28,2026-02-25,2026-02-25,32025D0588,TFEU_77,0,SIMPLE_MAJORITY,JURI,7,2904,1,0,0,,25,2d64c14b0673ee3e04b180efeb4a,2024-10-18
ACT_2012_0589,REGULATION,SECURITY,2012-10-10,2015-05-07,2015-07-22,32012R0589,TFEU_83,1,QMV,IMCO,9,452,0,0,0,,14,9021b0c96389a555feab398c2907,2025-07-07
ACT_2013_0590,DIRECTIVE,ENERGY,2013-01-20,2013-06-08,2013-08-15,32013L0590,TFEU_352,1,UNANIMITY,TRAN,6,2835,1,0,0,2016-05-09,41,4929db6a89de096ab6d111596f72,2024-05-05
ACT_2014_0591,DECISION,CONSUMER,2014-01-10,2016-07-30,2016-11-15,32014D0591,TFEU_114,1,SIMPLE_MAJORITY,BUDG,1,1621,0,0,0,,8,48c95d935e050fc60cbc822054b6,2025-04-29
ACT_2015_0592,RECOMMENDATION,HEALTH,2015-08-12,2017-01-03,2017-04-08,32015D0592,TFEU_192,0,QMV,ITRE,4,271,1,0,0,,29,ddd85ba158056dc883a65bf499cc,2024-03-27
ACT_2016_0593,REGULATION,COMPETITION,2016-08-21,2017-07-26,2017-11-12,32016R0593,TFEU_153,1,UNANIMITY,EMPL,9,3123,0,0,0,,10,63c65522a0132c39b7735b2613c9,2024-02-08
ACT_2017_0594,DIRECTIVE,TRANSPORT,2017-06-24,2018-07-12,2018-09-09,32017L0594,TFEU_207,1,SIMPLE_MAJORITY,LIBE,9,2725,1,0,0,2020-02-03,29,8c53fdf87b6739f96f0c02f3612f,2025-05-24
ACT_2018_0595,DECISION,DATA_GOV,2018-01-23,2020-04-05,2020-07-28,32018D0595,TFEU_168,0,QMV,AGRI,8,278,1,1,0,,18,c8d6c328b024e2aaa6d7d5ff29d5,2024-09-02
ACT_2019_0596,RECOMMENDATION,FINANCE,2019-05-28,2021-10-26,2022-02-07,32019D0596,TFEU_91,1,UNANIMITY,AFET,5,3959,1,0,0,,35,87beb002aecc535b2b6010b55e1f,2024-03-01
ACT_2020_0597,REGULATION,SPACE,2020-08-14,2022-11-28,2022-12-12,32020R0597,TFEU_173,1,SIMPLE_MAJORITY,ECON,9,3359,1,0,0,,15,750f9b2763764243f697be3dae85,2024-08-29
ACT_2021_0598,DIRECTIVE,AGRICULTURE,2021-08-25,2023-12-08,2024-03-07,32021L0598,TFEU_77,1,QMV,CULT,11,1749,1,0,0,2025-05-07,86,5ec56a89f56a7bcfa997b40c8178,2024-05-29
ACT_2022_0599,DECISION,DIGITAL,2022-03-03,2022-05-05,2022-05-22,32022D0599,TFEU_83,0,UNANIMITY,ENVI,5,683,0,1,0,,91,f8d68b64855f9037b4435f2e60bb,2024-01-17
ACT_2023_0600,RECOMMENDATION,MIGRATION,2023-12-16,2025-09-13,2025-09-27,32023D0600,TFEU_352,1,SIMPLE_MAJORITY,JURI,3,1175,1,0,0,,23,dfaf6e9d643bac4642b68c786b4d,2024-05-17
ACT_2024_0601,REGULATION,CLIMATE,2024-07-13,2024-09-19,2024-10-05,32024R0601,TFEU_114,1,QMV,IMCO,5,3679,1,0,0,,15,99b25263a5c6a360bbcb0239711e,2025-10-23
ACT_2025_0602,DIRECTIVE,SECURITY,2025-12-24,2026-02-25,2026-02-25,32025L0602,TFEU_192,0,UNANIMITY,TRAN,11,1329,1,0,0,2028-04-05,19,ca2580a33ba5d1b46347f366a757,2025-07-21
ACT_2012_0603,DECISION,ENERGY,2012-09-14,2012-12-27,2013-03-09,32012D0603,TFEU_153,0,SIMPLE_MAJORITY,BUDG,12,4096,1,0,0,,104,3c4c1deaf10c434068790b270859,2025-08-03
