labor_part_survey_month,labor_part_cps_rotation_group,labor_part_population_16plus,labor_part_participation_rate_pct,labor_part_employment_population_ratio_pct,labor_part_u6_underemployment_rate_pct,labor_part_part_time_economic_reasons_rate,labor_part_marginally_attached_rate,labor_part_discouraged_worker_rate,labor_part_not_in_labor_force_want_job_rate,labor_part_prime_age_participation_rate,labor_part_older_worker_participation_rate,labor_part_youth_participation_rate,labor_part_disability_labor_force_gap_pct,labor_part_caregiving_barrier_rate,labor_part_school_enrollment_barrier_rate,labor_part_transportation_barrier_rate,labor_part_childcare_constraint_index,labor_part_job_search_intensity_score,labor_part_weighting_method_tag
2019-08,RG6,59594705,48.83,42.41,10.09,6.97,3.34,1.96,1.17,82.27,26.62,38.56,9.92,5.35,21.31,18.89,62.08,0.2712,calibrated_wt
2021-09,RG7,68345139,37.68,39.86,29.32,8.25,5.6,0.85,7.93,52.24,17.31,44.65,24.92,1.73,32.7,12.41,92.8,0.4929,calibrated_wt
2021-03,RG8,37243139,50.64,43.84,6.33,3.99,4.33,4.41,8.07,53.35,13.84,33.27,23.92,1.5,33.67,8.22,63.65,0.1261,raked_wt
2018-01,RG1,43647868,41.34,62.36,3.03,10.98,3.76,3.94,0.91,55.87,31.18,33.29,11.1,7.6,32.62,17.46,88.72,0.8015,post_strat_wt
2024-09,RG2,52578201,36.83,52.2,4.3,9.14,3.72,3.76,0.72,40.96,27.97,16.62,19.43,22.47,8.66,5.21,69.24,0.5953,post_strat_wt
2018-09,RG3,93072483,49.49,53.17,6.05,0.21,4.95,4.85,1.53,73.32,38.22,9.09,23.42,17.35,15.83,1.12,29.81,0.1628,calibrated_wt
2020-03,RG4,95257333,59.55,31.49,12.63,9.74,4.19,2.58,8.56,43.08,20.31,53.99,8.83,5.81,3.99,0.2,14.5,0.6527,post_strat_wt
2024-03,RG5,40174978,44.4,62.25,13.15,13.19,2.67,0.21,7.91,69.52,26.25,22.84,18.18,18.32,30.8,8.28,25.87,0.8936,calibrated_wt
2024-10,RG6,58072809,54.23,41.22,11.65,5.29,2.25,4.02,4.47,62.75,36.46,8.1,0.27,4.95,12.54,15.86,63.81,0.0482,raked_wt
2023-05,RG7,20231619,47.66,51.1,23.17,11.45,1.25,1.85,7.11,44.91,27.04,15.51,25.98,4.28,11.64,18.24,37.15,0.0948,raked_wt
2021-12,RG8,6838102,61.86,44.88,15.97,7.6,2.1,4.5,7.81,73.4,31.88,19.78,27.1,14.52,0.88,7.41,19.73,0.0625,design_wt
2021-02,RG1,2672657,69.33,33.76,22.91,2.77,4.61,1.94,2.66,48.94,31.39,43.83,27.46,9.65,14.27,7.05,29.8,0.9917,design_wt
2022-10,RG2,60745855,35.94,53.32,31.09,10.37,5.11,4.31,3.76,67.65,12.7,37.66,17.26,15.97,16.01,15.2,52.78,0.9161,raked_wt
2018-10,RG3,67049778,50.78,49.2,10.28,5.25,1.87,0.33,5.93,69.32,33.47,54.07,22.4,0.47,7.38,14.51,76.97,0.8891,raked_wt
2022-12,RG4,77800519,49.54,44.51,8.35,4.85,3.5,3.88,3.17,75.71,39.67,54.61,20.61,18.35,32.01,16.62,66.89,0.2033,post_strat_wt
2023-11,RG5,26645527,51.29,48.49,17.28,9.26,0.36,1.56,9.96,48.04,10.72,9.0,28.88,10.33,7.16,19.68,5.27,0.9653,raked_wt
2022-08,RG6,89222376,30.95,62.55,32.9,9.43,4.18,2.57,4.66,60.3,14.59,25.1,19.75,1.47,15.28,17.16,49.19,0.4848,raked_wt
2021-04,RG7,56359694,67.15,62.41,8.61,6.69,2.43,0.02,8.81,62.7,31.42,52.19,5.19,13.28,15.02,9.23,77.58,0.6336,design_wt
2018-06,RG8,49113712,53.85,46.38,34.02,3.26,2.12,2.16,0.08,45.31,30.94,29.32,3.57,2.68,26.12,16.9,15.93,0.4591,design_wt
2022-12,RG1,25163263,38.21,59.16,22.9,2.95,2.05,4.16,2.2,67.84,17.84,41.95,15.35,1.81,32.16,16.95,11.7,0.7411,design_wt
2020-11,RG2,26138646,58.35,43.82,10.29,6.86,2.46,1.25,3.16,61.13,27.15,36.0,23.19,9.1,31.51,4.56,65.77,0.1394,raked_wt
2022-12,RG3,16245533,44.09,40.9,15.76,9.07,2.81,3.13,2.56,62.58,10.98,47.95,7.87,20.3,8.65,5.19,94.93,0.3853,design_wt
2018-11,RG4,45301131,68.88,47.45,13.43,1.53,1.45,1.05,3.96,84.93,22.4,23.8,26.0,14.28,1.03,0.71,85.22,0.5747,post_strat_wt
2023-07,RG5,85482258,30.64,47.24,12.71,2.48,1.02,4.05,2.02,68.18,44.15,20.54,9.26,14.82,12.16,17.13,75.07,0.2029,post_strat_wt
2024-07,RG6,71840292,40.17,36.98,2.5,14.35,5.15,0.6,1.15,41.89,15.43,17.79,11.72,3.8,26.47,11.91,63.31,0.2019,calibrated_wt
2020-11,RG7,86571955,34.57,46.2,23.42,6.54,0.05,3.57,8.36,74.64,14.42,44.29,4.79,22.93,17.76,19.31,64.26,0.6356,design_wt
2023-10,RG8,11112234,36.59,38.02,12.23,11.23,5.65,2.54,3.05,83.06,37.32,37.69,12.88,14.2,32.6,1.17,37.63,0.6694,design_wt
2019-11,RG1,107740193,57.51,40.86,23.71,4.35,1.26,2.49,1.57,46.32,39.4,33.38,24.49,8.56,4.04,4.09,6.03,0.7732,design_wt
2018-12,RG2,70263015,43.66,44.34,31.45,2.03,2.55,2.98,7.64,81.03,22.21,48.37,5.83,20.94,31.97,0.32,61.46,0.6736,post_strat_wt
2021-05,RG3,71023240,32.63,42.17,21.83,7.76,5.28,0.55,2.92,55.46,42.52,37.69,18.76,10.77,4.85,10.61,44.55,0.9728,design_wt
2024-02,RG4,14619601,36.68,27.42,25.67,6.06,2.42,4.85,6.31,63.38,33.67,26.01,12.08,23.39,9.95,13.51,66.41,0.6238,post_strat_wt
2018-03,RG5,14133960,32.49,55.9,15.87,9.16,2.41,1.76,0.73,50.27,26.18,31.2,15.13,22.16,8.56,11.68,16.05,0.1989,design_wt
2023-06,RG6,68449739,58.62,64.25,19.5,10.31,1.22,4.7,0.45,69.56,23.44,24.24,3.29,3.17,12.82,1.98,75.92,0.1628,calibrated_wt
2024-04,RG7,87979806,33.0,40.15,16.18,7.77,1.51,4.68,0.77,82.72,43.41,38.98,15.14,21.18,0.44,1.41,65.44,0.2132,design_wt
2022-08,RG8,81543361,57.23,41.05,3.39,8.1,3.83,4.89,7.22,63.96,22.03,16.99,13.44,14.86,2.37,13.73,10.14,0.9759,design_wt
2022-09,RG1,64713114,33.75,31.16,32.9,2.03,2.79,0.24,1.71,58.34,44.76,9.12,28.5,16.91,24.03,18.86,64.42,0.316,post_strat_wt
2023-02,RG2,19786860,31.68,33.37,21.17,7.66,3.31,1.11,4.42,82.79,26.18,40.46,16.12,2.74,33.8,14.65,66.02,0.0301,design_wt
2021-05,RG3,78364538,52.58,63.47,11.11,1.82,3.75,1.67,5.44,58.58,29.54,32.79,12.03,23.53,33.59,2.05,47.17,0.2098,post_strat_wt
2024-10,RG4,104507116,49.08,48.66,26.51,8.31,3.44,1.98,0.17,41.95,32.29,49.39,0.56,15.84,1.24,15.93,9.77,0.4232,calibrated_wt
2023-10,RG5,1993856,60.23,41.33,11.44,7.75,5.55,2.5,1.49,58.07,15.26,7.05,26.18,6.54,1.56,13.57,81.94,0.1965,raked_wt
2021-12,RG6,69973128,36.24,34.46,4.7,11.7,4.42,1.76,2.34,75.79,30.98,44.49,27.54,21.25,20.61,11.38,90.19,0.0957,raked_wt
2024-01,RG7,11476122,51.2,61.53,11.06,10.48,5.35,1.32,8.21,55.12,41.3,25.83,0.67,0.68,5.04,5.21,70.34,0.8727,post_strat_wt
2022-09,RG8,38884606,38.06,56.53,27.21,14.58,4.95,2.48,6.29,49.89,25.29,35.49,9.66,2.45,22.18,19.82,22.58,0.4124,calibrated_wt
2020-05,RG1,72398430,31.69,64.05,30.01,6.66,0.55,3.2,3.62,72.76,28.68,15.3,18.72,14.56,30.85,15.68,94.63,0.8546,design_wt
2019-10,RG2,69384831,60.15,33.6,4.09,12.86,0.91,4.76,5.84,41.56,39.56,12.86,4.75,0.28,18.64,15.38,25.82,0.5635,raked_wt
2019-01,RG3,106269653,39.3,53.44,23.9,5.65,0.98,2.49,1.53,60.69,12.73,9.64,0.2,5.9,20.27,17.19,17.32,0.7689,calibrated_wt
2021-08,RG4,119701690,41.97,39.88,17.95,13.28,3.34,2.59,4.21,47.59,19.11,38.86,29.62,4.45,17.99,10.07,18.48,0.1399,raked_wt
2022-12,RG5,43084094,43.44,64.48,12.94,2.61,5.93,0.52,7.87,64.21,37.35,50.58,25.94,7.12,9.42,14.98,99.7,0.7658,calibrated_wt
2023-02,RG6,32746029,41.46,40.46,17.09,7.15,5.04,2.18,2.78,54.4,19.7,46.69,25.78,7.72,15.72,0.46,34.44,0.2334,calibrated_wt
2024-12,RG7,39695997,32.94,26.3,9.65,9.27,3.87,1.81,2.7,62.12,39.26,41.71,22.66,16.45,32.83,6.04,28.47,0.633,design_wt
2023-10,RG8,19709831,44.92,59.03,33.72,3.23,1.59,3.2,8.26,48.79,23.42,22.24,14.26,3.85,24.66,11.98,84.63,0.1079,raked_wt
2020-07,RG1,33889174,43.65,30.62,32.97,8.29,2.27,1.18,7.61,83.64,25.51,26.51,3.41,12.82,31.73,6.75,19.64,0.9548,calibrated_wt
2019-08,RG2,96029759,58.61,25.05,31.02,7.75,1.06,0.91,4.47,65.65,35.25,19.13,4.07,2.34,31.11,17.13,47.81,0.5334,calibrated_wt
2022-01,RG3,92190597,53.9,43.3,22.17,7.91,2.13,0.98,8.67,79.81,23.83,46.89,8.09,17.68,12.71,2.04,32.27,0.3059,design_wt
2020-02,RG4,37371798,43.12,60.81,5.2,13.38,4.8,0.53,4.1,56.7,41.49,17.17,6.21,11.06,17.01,14.78,65.2,0.7034,calibrated_wt
2020-01,RG5,72059316,65.37,57.9,14.89,12.65,3.28,0.63,4.42,71.81,17.48,36.62,26.05,3.79,8.13,7.28,16.59,0.7296,design_wt
2021-07,RG6,79287954,35.48,42.81,27.56,14.99,3.86,2.28,6.97,46.81,41.17,54.79,17.17,17.35,18.56,19.74,95.17,0.5462,raked_wt
2018-02,RG7,6521944,68.08,48.37,29.72,13.54,1.21,0.03,9.48,47.04,36.85,31.08,13.64,0.05,33.1,11.04,45.38,0.734,calibrated_wt
2021-10,RG8,40974556,58.29,49.15,21.74,8.72,3.85,2.31,5.6,64.64,32.3,24.22,18.87,12.02,33.8,16.94,99.75,0.8837,design_wt
2020-07,RG1,20242331,58.23,26.61,16.82,0.04,5.33,2.38,0.99,67.67,42.07,21.25,10.34,24.43,0.51,1.83,75.11,0.8053,design_wt
2021-07,RG2,110050673,52.08,54.95,30.71,2.87,0.56,4.06,2.66,49.53,40.68,13.71,28.69,13.59,29.24,15.96,94.31,0.6904,calibrated_wt
2022-05,RG3,69830688,49.39,48.69,13.25,6.13,2.33,0.55,3.56,53.43,41.84,14.08,26.97,14.25,14.9,9.31,47.54,0.4413,calibrated_wt
2022-11,RG4,59211716,47.8,47.25,31.49,4.0,3.47,3.16,2.61,44.29,18.75,13.58,14.17,14.1,9.08,10.77,32.62,0.293,raked_wt
2024-12,RG5,112350911,50.76,45.14,30.35,4.14,1.39,3.15,2.64,53.54,32.31,32.07,16.01,14.99,9.76,19.92,10.87,0.2335,raked_wt
2018-09,RG6,27492199,45.81,26.62,21.24,13.4,0.33,2.12,8.98,63.71,43.88,42.33,29.71,6.19,34.02,14.89,57.13,0.58,raked_wt
2023-02,RG7,47939812,38.66,47.72,34.69,6.06,2.96,3.47,4.64,67.39,41.74,17.39,1.26,16.89,24.63,17.75,56.32,0.4033,raked_wt
2022-03,RG8,104877676,48.87,30.43,6.45,4.14,4.52,0.84,5.55,53.26,21.8,14.23,4.66,17.57,8.35,12.25,26.75,0.8708,post_strat_wt
2024-11,RG1,54824325,32.47,51.05,9.36,14.24,4.12,0.52,5.24,71.8,38.37,11.48,11.61,3.16,11.44,3.2,88.23,0.6718,raked_wt
2020-07,RG2,80306818,33.34,27.8,31.42,6.46,0.03,1.45,2.87,81.18,18.28,19.31,6.5,2.41,11.67,8.89,1.06,0.0291,design_wt
2018-04,RG3,63809480,68.82,31.8,12.16,10.61,2.75,2.06,6.21,83.53,23.23,17.47,1.54,9.82,15.2,6.52,46.17,0.2889,design_wt
2019-12,RG4,80356128,52.99,27.42,17.59,4.72,0.37,1.11,4.99,63.93,17.12,41.69,0.17,23.45,8.95,14.75,86.98,0.5988,raked_wt
2024-07,RG5,10424793,46.95,34.47,23.89,10.86,2.4,2.1,5.35,40.13,37.63,27.06,9.91,13.73,8.22,18.43,17.83,0.0884,raked_wt
2019-03,RG6,31614010,55.41,60.89,20.3,4.34,2.11,1.69,0.19,55.24,11.92,39.05,21.18,5.36,14.14,5.35,36.95,0.0309,post_strat_wt
2019-08,RG7,26277836,36.53,58.37,15.73,2.68,1.2,2.2,7.22,78.52,34.63,14.72,10.33,24.88,5.69,1.41,51.5,0.5759,raked_wt
2022-05,RG8,118462134,60.6,31.19,9.97,12.67,3.4,4.72,1.72,51.05,11.25,38.36,8.9,24.05,12.82,19.23,34.42,0.1648,design_wt
2024-03,RG1,53124118,34.63,25.2,21.81,4.19,4.49,2.52,7.48,79.84,35.75,41.43,24.22,12.35,3.71,5.03,54.27,0.3274,post_strat_wt
2020-01,RG2,68067645,39.13,62.6,13.4,14.4,1.38,2.57,5.15,63.97,29.33,22.87,16.35,21.22,34.51,19.62,36.74,0.9351,post_strat_wt
2019-11,RG3,108745595,59.01,59.18,25.51,1.22,2.22,4.85,0.73,45.47,43.74,44.27,19.52,6.69,26.74,2.6,80.87,0.1129,raked_wt
2024-06,RG4,94414647,57.45,30.18,7.36,4.93,3.52,3.96,2.19,57.96,39.4,41.81,13.29,21.35,6.16,18.77,18.54,0.2583,design_wt
2024-09,RG5,80879507,39.02,30.89,10.66,5.18,1.95,0.85,5.62,64.68,17.49,50.09,25.82,4.09,3.54,15.94,20.0,0.7091,raked_wt
2022-06,RG6,108530628,39.08,25.2,3.37,6.08,3.0,1.5,5.18,74.5,29.73,18.04,10.72,4.08,1.62,15.15,84.89,0.3339,raked_wt
2021-06,RG7,106251097,63.16,30.58,5.43,0.97,1.64,2.27,8.51,41.81,32.18,48.89,5.14,5.66,8.49,1.01,45.56,0.022,design_wt
2022-03,RG8,85126337,44.03,56.45,5.07,7.27,1.3,2.39,3.48,55.55,37.37,12.08,20.01,21.21,8.25,1.13,23.67,0.3474,post_strat_wt
2024-12,RG1,13777533,61.54,39.6,14.58,3.2,0.41,4.44,2.54,84.34,18.45,5.23,28.93,1.33,30.96,1.59,46.3,0.303,post_strat_wt
2023-11,RG2,115430775,52.01,55.3,14.75,12.63,0.12,0.62,1.75,58.15,39.56,31.03,26.51,19.73,2.49,9.84,71.65,0.1561,raked_wt
2020-10,RG3,74194868,61.3,60.7,24.37,7.55,0.06,0.94,1.88,81.41,31.71,51.47,18.02,19.49,23.14,10.18,11.85,0.489,post_strat_wt
2018-10,RG4,108106542,47.22,59.32,30.44,11.17,3.57,2.82,2.43,49.95,43.51,8.46,12.6,18.52,10.87,16.03,48.18,0.2489,post_strat_wt
2020-09,RG5,114907106,44.62,37.31,5.91,9.87,1.06,1.09,4.62,79.65,32.72,16.42,6.18,8.75,21.86,16.88,38.28,0.8071,calibrated_wt
2020-06,RG6,23105785,41.54,37.81,13.96,13.5,4.85,1.19,6.5,60.61,21.54,29.93,11.35,20.74,31.02,16.06,77.03,0.585,raked_wt
2024-05,RG7,48424702,33.74,29.69,9.77,11.36,1.0,1.15,5.04,56.93,10.84,34.81,23.79,5.06,16.2,15.6,10.12,0.2256,calibrated_wt
2023-05,RG8,56076887,31.73,43.16,24.75,7.81,5.61,0.22,2.15,74.42,41.97,31.99,18.46,8.04,14.53,18.67,2.05,0.0594,raked_wt
2018-03,RG1,87162529,50.62,44.15,25.34,1.71,0.89,3.9,4.93,64.66,21.84,51.65,10.0,1.28,4.47,7.87,40.65,0.5593,design_wt
2020-02,RG2,36828209,51.66,46.02,21.32,13.3,5.87,1.64,7.06,43.8,44.67,29.15,28.7,19.35,10.21,10.21,56.86,0.1222,calibrated_wt
2023-07,RG3,87680228,48.97,52.54,14.12,10.34,4.39,1.87,3.81,46.72,15.51,50.58,22.89,17.56,6.64,4.04,78.01,0.1232,raked_wt
2022-07,RG4,100184036,51.83,60.98,14.78,8.74,0.58,1.22,6.23,66.07,40.71,27.91,29.5,21.28,19.04,19.02,47.71,0.9258,calibrated_wt
2021-10,RG5,74895479,44.67,35.55,34.62,10.93,2.14,1.77,0.42,44.25,22.29,11.87,11.73,9.96,30.64,17.46,20.21,0.7217,post_strat_wt
2018-01,RG6,95369761,53.87,25.39,33.18,12.59,1.84,3.86,9.19,84.33,23.14,45.44,13.26,1.0,16.78,19.67,45.24,0.9126,raked_wt
2018-08,RG7,118271758,45.63,38.59,3.8,1.3,0.83,4.99,4.25,75.06,14.8,8.09,14.85,21.52,12.32,14.87,50.57,0.8792,design_wt
2021-12,RG8,43885711,68.0,45.35,7.58,14.29,3.8,1.58,1.58,59.86,17.84,37.87,0.63,17.93,17.58,10.55,62.68,0.0496,calibrated_wt
2022-11,RG1,8085015,53.34,43.22,15.24,0.88,5.03,0.55,9.18,57.5,38.47,41.4,2.82,24.15,8.98,6.92,65.23,0.7821,calibrated_wt
2021-06,RG2,33257819,56.43,33.46,10.58,4.72,5.31,2.98,6.97,40.45,18.6,50.75,1.88,12.83,5.16,11.11,42.58,0.0225,raked_wt
2018-10,RG3,23787749,47.12,46.73,17.31,3.31,2.4,3.41,1.83,69.36,40.0,43.55,26.84,12.18,25.6,15.19,16.56,0.8407,calibrated_wt
2019-07,RG4,13189444,64.27,29.68,23.02,12.71,4.22,2.74,1.77,73.68,34.55,54.44,9.5,5.09,8.51,3.99,82.85,0.9843,calibrated_wt
2020-11,RG5,20968368,31.58,25.78,7.28,14.66,5.13,1.56,5.61,72.79,13.86,13.78,25.92,4.65,29.7,0.94,71.12,0.7922,raked_wt
2018-05,RG6,81860992,52.16,48.3,12.94,6.46,3.21,0.82,9.69,44.58,29.63,47.3,10.16,2.15,16.3,7.0,26.13,0.0058,calibrated_wt
2023-10,RG7,50800439,60.9,31.15,27.55,1.18,2.55,3.06,0.9,50.72,32.32,14.04,2.71,24.06,8.37,3.16,31.73,0.4015,post_strat_wt
2023-11,RG8,97245712,49.7,52.28,25.78,14.85,5.26,0.9,6.06,69.02,11.68,8.61,8.59,20.68,24.66,3.21,91.7,0.3195,calibrated_wt
2024-10,RG1,24349048,58.1,60.25,22.05,4.24,1.02,3.34,4.49,50.47,37.05,33.86,23.96,5.07,13.58,2.37,43.76,0.6107,calibrated_wt
2020-07,RG2,30219578,67.92,45.02,16.91,5.58,1.2,2.99,3.37,73.55,20.29,31.74,27.94,21.38,33.34,6.29,58.68,0.1929,post_strat_wt
2023-04,RG3,49003227,32.74,45.15,18.34,6.45,3.35,3.84,9.24,82.33,36.93,38.91,4.77,16.41,8.48,5.29,69.41,0.3654,raked_wt
2023-12,RG4,78092196,34.37,35.12,25.09,9.8,0.25,2.2,2.92,73.69,26.97,45.42,0.1,12.99,25.96,19.37,29.15,0.719,post_strat_wt
2019-10,RG5,68519589,40.37,25.73,23.22,12.83,3.38,0.35,8.32,63.41,38.53,16.21,19.65,0.26,17.48,10.38,18.31,0.943,design_wt
2023-06,RG6,121155,60.11,61.09,11.06,4.63,5.38,2.81,6.84,60.31,36.4,32.15,28.35,5.22,1.57,19.97,50.35,0.6757,raked_wt
2021-05,RG7,20890609,42.17,58.24,14.47,2.25,1.98,3.84,9.15,65.69,26.16,25.7,28.17,18.8,8.18,14.29,41.18,0.6141,post_strat_wt
2022-02,RG8,73329145,54.91,40.16,4.95,13.23,3.08,0.33,1.47,54.79,39.12,22.73,12.46,13.0,6.28,13.07,34.46,0.292,post_strat_wt
2023-12,RG1,53793216,69.66,64.15,22.66,5.92,0.5,1.16,3.44,58.2,40.23,31.66,28.17,13.66,29.38,14.6,10.46,0.6211,design_wt
2021-02,RG2,47070316,64.65,48.61,18.35,2.34,4.37,2.15,1.34,72.9,30.58,16.43,7.53,6.88,9.71,13.77,22.14,0.1936,raked_wt
2019-02,RG3,74426467,69.6,61.57,34.53,10.75,5.88,3.42,6.12,74.23,37.67,14.45,7.89,16.77,9.0,17.13,5.55,0.4822,calibrated_wt
2021-09,RG4,83124534,53.32,43.41,23.15,0.61,0.76,2.63,5.37,68.56,32.97,6.84,17.4,12.15,29.41,3.79,15.83,0.911,post_strat_wt
2018-02,RG5,19221356,43.87,39.0,15.16,9.38,0.68,3.75,1.91,83.34,27.53,48.5,24.96,25.0,6.44,1.99,45.11,0.0152,design_wt
2020-11,RG6,112285488,64.53,54.14,32.97,14.57,4.04,0.91,6.22,62.23,28.49,22.76,29.49,22.65,24.86,18.05,39.73,0.367,design_wt
2018-10,RG7,69162720,51.73,59.52,11.35,13.96,4.2,1.28,6.2,64.18,32.87,43.04,7.5,10.43,1.63,2.51,35.04,0.117,raked_wt
2021-06,RG8,39061974,33.3,52.17,10.55,6.58,2.79,3.77,5.67,57.83,33.1,37.0,6.61,22.58,13.9,11.37,12.6,0.9783,raked_wt
2020-07,RG1,26629634,45.96,59.61,2.96,0.23,5.7,2.32,0.58,42.86,21.71,40.98,27.51,8.34,29.54,16.74,65.59,0.4985,post_strat_wt
2020-04,RG2,44970775,46.21,25.91,19.63,4.22,3.22,2.45,6.2,49.93,12.93,11.66,28.79,2.29,28.13,6.16,39.62,0.1532,calibrated_wt
2022-09,RG3,68113144,48.15,47.61,9.61,13.14,5.0,0.37,5.58,62.58,33.65,18.61,11.0,22.92,24.57,15.25,97.11,0.5188,calibrated_wt
2019-01,RG4,105232527,48.53,30.67,13.44,11.35,2.36,1.56,7.38,66.25,42.13,47.71,22.87,14.77,23.61,4.0,25.26,0.1788,post_strat_wt
2024-03,RG5,67897950,47.84,40.35,25.35,8.03,0.74,3.12,4.95,50.87,20.77,51.12,25.58,11.14,21.98,5.23,4.83,0.5403,raked_wt
2018-01,RG6,357987,58.31,46.75,2.43,1.88,3.68,0.15,1.69,48.81,17.63,42.86,5.47,5.69,5.33,9.05,66.31,0.6228,post_strat_wt
2019-01,RG7,47279461,51.12,32.4,18.56,9.05,3.6,2.27,6.25,52.82,40.09,32.32,1.3,4.64,7.02,7.06,57.06,0.879,calibrated_wt
2020-09,RG8,103664598,31.97,32.05,7.48,10.88,5.2,3.32,3.2,75.58,43.12,47.58,13.7,14.09,25.86,8.7,19.66,0.4154,raked_wt
2022-05,RG1,98198061,59.19,56.23,3.4,3.58,1.66,3.15,2.19,78.7,37.25,48.99,1.05,17.53,34.64,9.74,93.32,0.8151,calibrated_wt
2020-07,RG2,85804052,54.74,28.56,10.39,14.25,3.02,1.08,3.91,64.64,43.04,13.94,21.83,14.89,31.79,14.23,10.14,0.8704,calibrated_wt
2019-10,RG3,37101196,49.44,31.7,30.62,14.86,5.62,2.49,1.79,62.92,32.1,10.38,10.77,8.43,5.02,12.32,96.6,0.4606,calibrated_wt
2024-09,RG4,116819063,43.92,51.73,8.99,12.29,5.76,1.18,8.53,54.48,15.66,13.71,27.66,2.0,12.49,5.95,8.79,0.1409,design_wt
2021-04,RG5,75438484,44.86,55.91,23.78,4.3,5.59,4.73,0.19,60.94,34.01,25.46,19.96,15.16,19.19,1.81,90.61,0.8934,design_wt
2023-09,RG6,72551044,68.31,58.75,15.9,4.31,3.39,3.24,0.91,73.3,13.32,20.61,26.48,18.99,26.4,18.31,99.82,0.128,raked_wt
2018-07,RG7,35497660,48.34,56.21,22.79,1.45,4.34,4.43,9.87,43.51,12.41,45.66,28.5,3.09,32.23,9.12,17.34,0.0794,design_wt
2018-07,RG8,101034714,64.75,64.94,21.34,12.62,1.78,4.31,8.42,53.47,27.95,10.95,18.93,10.42,26.73,13.37,70.96,0.7917,design_wt
2021-12,RG1,68159615,43.75,33.93,23.9,6.88,2.99,4.49,3.2,75.28,35.49,32.05,29.8,23.72,10.26,5.2,7.59,0.9944,calibrated_wt
2022-09,RG2,78842436,64.95,42.6,19.5,5.0,2.26,2.9,6.9,56.17,44.14,19.83,15.98,10.28,8.72,11.93,13.81,0.6193,design_wt
2023-10,RG3,7746511,38.74,31.84,10.41,5.77,2.65,3.32,9.83,78.67,30.21,13.31,20.72,24.75,15.59,18.79,81.11,0.8491,post_strat_wt
2024-04,RG4,7873874,41.62,34.36,30.99,0.15,2.76,3.55,7.65,74.21,28.13,26.44,17.14,4.68,0.29,8.34,74.52,0.2291,design_wt
2020-02,RG5,47612498,68.03,61.78,18.31,4.45,2.99,2.69,4.75,51.21,10.74,44.72,16.45,12.51,25.98,5.21,51.48,0.4147,design_wt
2018-01,RG6,107372776,68.97,31.08,11.23,13.79,4.93,2.67,4.65,43.15,42.07,11.59,6.3,10.71,16.53,3.33,5.89,0.4775,raked_wt
2019-05,RG7,98698807,52.74,41.04,6.67,1.76,4.45,1.74,7.35,52.37,30.22,20.68,17.6,12.96,12.87,12.22,64.23,0.3981,calibrated_wt
2022-02,RG8,35513256,50.27,59.77,6.75,6.66,2.7,2.28,0.39,61.37,24.09,37.26,4.49,1.18,26.21,4.63,4.03,0.2105,raked_wt
2024-04,RG1,31693762,35.9,46.52,22.16,11.53,0.55,4.18,2.65,57.59,28.19,24.79,1.84,23.57,26.34,6.2,92.19,0.8785,calibrated_wt
2019-05,RG2,76985459,48.4,37.39,16.04,8.85,2.71,3.65,3.54,41.1,24.2,41.91,16.49,7.61,34.62,9.95,27.94,0.7684,design_wt
2021-02,RG3,97179449,39.68,31.25,24.87,0.5,1.73,0.0,1.74,47.05,35.58,43.17,2.53,5.04,16.34,10.86,48.62,0.5331,post_strat_wt
2018-06,RG4,64553436,32.47,42.43,2.93,11.24,3.24,3.21,7.89,72.42,35.18,17.96,29.23,9.74,32.64,5.42,27.26,0.6278,calibrated_wt
2023-01,RG5,98053502,67.05,26.17,9.16,2.67,3.95,4.48,7.8,45.12,41.16,48.41,19.2,24.47,17.6,13.57,77.99,0.6312,calibrated_wt
2023-03,RG6,29975729,42.3,44.98,3.47,13.61,5.17,1.5,6.46,44.44,22.08,29.4,16.68,13.47,25.26,12.56,19.2,0.3678,design_wt
2023-09,RG7,119139998,46.44,25.51,4.07,13.24,1.85,0.15,8.78,64.31,14.58,21.67,27.21,6.09,21.84,19.88,99.04,0.6672,calibrated_wt
2024-07,RG8,16141970,48.37,28.99,3.19,0.37,4.69,1.93,1.57,53.59,22.72,5.94,13.51,3.83,30.51,4.67,19.2,0.5058,raked_wt
2018-10,RG1,102633166,44.33,27.67,6.58,11.39,5.21,4.96,5.69,48.63,44.26,7.36,27.43,1.95,4.18,16.08,36.06,0.2679,calibrated_wt
2018-04,RG2,47831166,39.61,44.33,8.17,6.15,4.64,0.66,6.57,77.27,36.81,8.67,17.81,17.66,26.29,8.97,37.67,0.0736,raked_wt
2022-12,RG3,75565542,39.4,52.03,20.37,3.98,0.65,4.75,2.45,56.01,14.31,30.88,22.5,18.05,27.32,16.32,53.11,0.7448,calibrated_wt
2021-04,RG4,101346713,37.48,44.1,5.08,6.22,5.44,0.9,9.48,52.1,16.09,45.82,3.71,22.41,5.4,17.31,6.31,0.1645,calibrated_wt
2024-09,RG5,17690845,31.86,60.32,2.34,7.57,2.06,4.01,5.6,56.87,35.85,49.97,17.53,19.22,1.98,1.13,83.3,0.0657,design_wt
2023-06,RG6,73459608,40.37,46.89,30.66,4.74,1.43,2.16,1.61,63.06,33.33,44.24,4.63,10.43,19.18,18.89,86.15,0.0155,post_strat_wt
