tech_cover_mapping_release_date,tech_cover_provider_id_fcc,tech_cover_technology_code,tech_cover_max_advertised_down_mbps,tech_cover_max_advertised_up_mbps,tech_cover_latency_category,tech_cover_data_cap_gb,tech_cover_coverage_area_hex_id,tech_cover_served_location_count,tech_cover_unserved_location_count,tech_cover_underserved_location_count,tech_cover_challenge_filed_count,tech_cover_challenge_upheld_count,tech_cover_middle_mile_presence_flag,tech_cover_backhaul_distance_km,tech_cover_last_mile_medium_code,tech_cover_spectrum_band_code,tech_cover_grant_funded_flag,tech_cover_permit_obstacle_index,tech_cover_coverage_confidence_score
2021-02-15,INP882016,FIXED_WIRELESS,249,476,HIGH,1000,HEX1F6DA84A2A,188245,47964,19749,179,100,1,174.0,WIRELESS,UNLICENSED,0,0.171,0.9
2021-01-20,INP143559,CABLE,677,233,HIGH,100,HEXAA0742D047,200996,40458,54002,108,75,0,76.3,WIRELESS,UNLICENSED,0,0.484,0.688
2025-02-16,INP362365,FIXED_WIRELESS,574,82,HIGH,50,HEXCCD1747F56,152943,35155,69889,27,12,1,146.2,FIBER,C_BAND,1,0.01,0.717
2025-10-09,INP883189,DSL,826,147,MED,0,HEX6490D2848C,642,36456,70729,146,142,1,166.5,FIBER,C_BAND,0,0.667,0.673
2022-08-28,INP672895,FIXED_WIRELESS,1782,247,LOW,50,HEXE7500056A1,233442,39088,46647,165,52,1,242.1,COAX,MMWAVE,1,0.558,0.829
2022-02-23,INP896824,FIBER,1039,784,MED,1000,HEXEA82EC0A35,180837,8052,6239,59,17,0,75.9,COAX,MID_BAND,0,0.938,0.571
2023-01-28,INP695983,CABLE,1935,44,MED,50,HEXC2559D2EC2,224661,11848,16368,155,2,1,54.0,COAX,MMWAVE,0,0.259,0.512
2024-05-11,INP327324,DSL,207,873,LOW,500,HEX30DF4B32DE,15273,217,32654,100,16,0,236.6,FIBER,MMWAVE,1,0.779,0.399
2025-03-12,INP442676,SATELLITE,667,734,HIGH,100,HEX8294A5B56F,86402,32063,48266,157,21,1,13.9,FIBER,UNLICENSED,0,0.047,0.513
2021-01-14,INP242232,5G,299,309,MED,2000,HEX8BB1C754C9,52781,17036,37930,216,154,1,83.5,WIRELESS,UNLICENSED,0,0.222,0.386
2022-06-10,INP480285,SATELLITE,383,442,LOW,500,HEX782E1C770D,114478,12055,41414,175,16,1,30.7,COAX,MMWAVE,1,0.661,0.939
2022-07-16,INP485151,FIXED_WIRELESS,1414,494,LOW,100,HEX4617BE96EF,59347,13756,51911,34,16,0,157.4,WIRELESS,C_BAND,0,0.341,0.721
2020-04-28,INP615545,SATELLITE,1865,244,HIGH,1000,HEX5119A44A6B,135399,33862,38999,158,157,0,145.8,WIRELESS,MID_BAND,0,0.877,0.868
2025-07-01,INP373597,5G,1223,57,LOW,50,HEX1B78AAA128,49660,41897,59225,230,20,1,231.6,SAT,UNLICENSED,1,0.965,0.939
2021-02-09,INP772485,FIXED_WIRELESS,1081,112,LOW,50,HEXBA38CD113F,129392,35308,10457,70,43,0,221.9,FIBER,UNLICENSED,0,0.866,0.882
2021-11-14,INP845318,FIXED_WIRELESS,1208,217,LOW,2000,HEXC1D58CC7BC,175857,20867,25579,32,25,1,186.2,FIBER,UNLICENSED,1,0.584,0.307
2025-12-21,INP154183,DSL,1491,441,LOW,500,HEX08DCDB05E4,187836,30214,27077,102,8,0,233.2,SAT,MMWAVE,1,0.758,0.397
2024-12-06,INP065552,DSL,1645,638,LOW,1000,HEX055DCF1A4A,23030,42641,43818,220,98,0,60.0,WIRELESS,UNLICENSED,1,0.347,0.905
2021-02-18,INP329668,DSL,975,502,LOW,200,HEX029FA65321,212112,16704,33610,17,13,1,223.3,SAT,MMWAVE,0,0.323,0.915
2023-10-03,INP589429,FIBER,86,198,HIGH,500,HEX82F0266E81,166636,16984,35466,116,14,1,144.8,SAT,C_BAND,0,0.927,0.697
2020-07-02,INP446866,4G,1893,8,HIGH,50,HEX28DF8CDC5D,62662,21538,70469,191,116,1,122.8,WIRELESS,C_BAND,0,0.021,0.968
2021-05-05,INP778877,FIBER,425,317,LOW,500,HEX881787BF33,106590,18609,62245,115,1,0,23.8,FIBER,UNLICENSED,1,0.913,0.95
2023-11-30,INP188911,DSL,724,275,LOW,0,HEXE1DD310A72,70893,49673,36634,16,0,1,172.6,SAT,C_BAND,1,0.215,0.487
2022-09-10,INP860460,4G,1901,152,LOW,2000,HEX4F0B8264E6,48559,11629,48915,20,15,0,198.4,COPPER,C_BAND,1,0.832,0.779
2022-05-26,INP105603,SATELLITE,893,106,HIGH,200,HEX3726B2E209,204823,15495,51239,228,205,1,34.1,SAT,C_BAND,1,0.958,0.703
2020-02-10,INP343041,5G,1163,993,LOW,0,HEXC373CA213D,148970,2703,66757,120,113,1,97.6,COPPER,MID_BAND,1,0.804,0.475
2023-02-18,INP779118,FIBER,980,859,LOW,200,HEX430FDC4CE2,38307,6084,52076,3,1,1,53.8,SAT,C_BAND,0,0.142,0.805
2020-03-10,INP538741,SATELLITE,56,218,HIGH,50,HEX6A5326A948,178004,8777,35435,242,88,0,89.9,SAT,C_BAND,1,0.037,0.373
2021-03-28,INP395814,FIXED_WIRELESS,1561,724,MED,1000,HEX98676EFA27,15910,633,65562,134,68,1,64.9,SAT,MID_BAND,0,0.657,0.974
2021-03-24,INP546503,FIBER,836,589,HIGH,1000,HEXCECF39B235,60914,18258,70822,68,65,1,112.4,FIBER,UNLICENSED,1,0.224,0.966
2024-08-07,INP341819,DSL,1532,749,MED,1000,HEXF20E033008,65686,19116,52862,116,30,0,153.1,FIBER,UNLICENSED,0,0.768,0.692
2021-01-03,INP117098,FIXED_WIRELESS,1172,776,HIGH,1000,HEX23A37DAF97,188289,40486,5862,99,1,1,183.3,COAX,UNLICENSED,0,0.951,0.951
2026-02-21,INP493005,5G,1217,532,MED,1000,HEX36EB37E811,158868,36391,48415,177,66,1,35.6,SAT,C_BAND,1,0.018,0.739
2020-02-19,INP027244,FIXED_WIRELESS,1942,593,HIGH,500,HEX49BD62002E,189510,1050,18255,180,138,0,172.2,COPPER,MID_BAND,0,0.513,0.712
2023-03-29,INP918155,FIBER,1027,273,HIGH,100,HEXE7C5F62E57,2707,19310,11428,40,39,1,192.9,COPPER,UNLICENSED,0,0.107,0.38
2024-09-10,INP967930,4G,1784,918,MED,0,HEXE093460232,23218,1941,11761,185,44,1,226.0,SAT,MMWAVE,1,0.09,0.32
2022-12-19,INP970743,5G,1590,917,HIGH,2000,HEX460EAEF63A,100853,1648,14034,159,22,1,1.9,WIRELESS,MID_BAND,0,0.309,0.883
2022-11-28,INP254441,CABLE,1560,108,HIGH,1000,HEX27F6F8DB65,183683,26226,20007,219,33,1,19.3,SAT,MMWAVE,0,0.409,0.677
2025-09-22,INP826486,SATELLITE,133,659,LOW,100,HEX06EC49FF25,71770,13728,40317,13,4,0,219.7,WIRELESS,UNLICENSED,1,0.11,0.36
2024-11-07,INP867127,FIBER,1996,414,HIGH,1000,HEX44DC1B7388,122029,16323,330,219,171,1,76.8,COAX,UNLICENSED,0,0.5,0.896
2022-01-02,INP752859,FIXED_WIRELESS,541,891,LOW,100,HEXDDF22E4A4C,49386,16196,3841,30,22,1,77.9,SAT,MMWAVE,1,0.946,0.643
2021-02-15,INP765001,4G,422,112,HIGH,200,HEX899F1C004E,213699,7653,31549,27,24,0,186.9,SAT,MMWAVE,0,0.555,0.331
2021-03-05,INP878193,4G,1273,774,LOW,1000,HEX81ADAD5501,54510,28675,44659,57,21,1,176.6,FIBER,MMWAVE,0,0.558,0.766
2024-12-22,INP501477,FIXED_WIRELESS,239,973,MED,0,HEX688C7D239C,166631,25178,32940,123,62,0,134.0,WIRELESS,C_BAND,0,0.04,0.906
2021-03-10,INP807567,CABLE,1616,365,MED,2000,HEXF024D3C362,216569,7965,51210,149,9,0,96.2,WIRELESS,UNLICENSED,0,0.456,0.575
2025-04-17,INP086346,DSL,1193,875,MED,1000,HEXBE25BDED60,243702,632,28519,50,23,1,235.3,SAT,C_BAND,0,0.157,0.885
2021-04-05,INP685285,DSL,58,15,MED,0,HEXB9CD532517,96111,46812,72096,99,89,1,178.3,COPPER,MID_BAND,0,0.936,0.895
2022-08-11,INP300017,FIXED_WIRELESS,871,270,LOW,200,HEX8CCD1785CD,36365,35783,10008,231,114,0,82.5,FIBER,MID_BAND,1,0.372,0.688
2025-09-06,INP031867,5G,1235,477,LOW,50,HEXB044CD54C7,10115,23468,8474,113,13,1,51.1,SAT,MMWAVE,1,0.384,0.482
2025-05-22,INP562600,CABLE,638,238,HIGH,0,HEXCE414DBA62,45787,21779,34021,197,192,1,132.1,COPPER,MMWAVE,1,0.516,0.507
2020-07-06,INP441486,DSL,989,973,LOW,2000,HEXD35BF66293,139177,28261,66053,213,121,0,101.7,FIBER,C_BAND,0,0.936,0.986
2022-08-15,INP167723,FIBER,1417,542,HIGH,2000,HEX2361E97FC5,179232,43007,42161,105,57,1,118.5,SAT,MMWAVE,0,0.339,0.476
2024-11-22,INP858272,5G,380,493,LOW,2000,HEX6D7302F21C,219630,30460,48626,166,125,1,30.3,WIRELESS,LOW_BAND,0,0.057,0.503
2026-02-02,INP328450,DSL,1935,111,MED,500,HEX09C2EBFFC0,233934,17441,24167,173,101,1,207.2,FIBER,MMWAVE,0,0.868,0.611
2020-03-20,INP980947,CABLE,1413,16,LOW,100,HEX9367449DD7,148139,18260,58143,110,30,0,1.5,COPPER,UNLICENSED,1,0.398,0.941
2022-12-01,INP086693,4G,1246,229,HIGH,500,HEX372C2D29D3,171474,3129,39120,249,197,0,107.4,COPPER,MMWAVE,0,0.453,0.746
2021-12-04,INP416324,SATELLITE,1543,646,HIGH,100,HEX0B8840BFCD,6188,11117,5845,139,2,0,230.6,SAT,MID_BAND,0,0.166,0.832
2024-03-01,INP798202,SATELLITE,1881,40,HIGH,50,HEX22F32F3125,171411,21717,45095,218,15,1,221.2,COPPER,C_BAND,1,0.796,0.771
2020-05-16,INP245556,DSL,1287,203,LOW,50,HEXE43E92C09B,169611,15105,16049,32,17,0,22.8,SAT,LOW_BAND,0,0.333,0.713
2023-07-06,INP966912,FIXED_WIRELESS,832,207,LOW,200,HEX794102C413,117976,22406,12817,150,33,1,111.7,COPPER,LOW_BAND,0,0.232,0.577
2024-09-30,INP823659,CABLE,794,110,LOW,1000,HEX091C309AEE,83181,9006,35452,15,6,1,26.7,COAX,MID_BAND,0,0.355,0.519
2023-01-14,INP271626,FIBER,1069,876,MED,200,HEXE727F5BD21,143435,15483,33341,160,82,0,135.0,FIBER,UNLICENSED,1,0.928,0.305
2026-02-01,INP404359,DSL,1561,179,HIGH,500,HEXF61DF27846,15528,34063,43718,162,128,0,89.9,SAT,UNLICENSED,1,0.739,0.419
2023-08-06,INP674417,CABLE,824,498,LOW,1000,HEX9243CDB192,42187,11312,24060,222,89,1,26.8,COPPER,C_BAND,0,0.664,0.739
2021-11-19,INP794517,DSL,1333,18,LOW,2000,HEXFC34499C9A,103894,11156,58115,10,2,1,0.3,COAX,LOW_BAND,0,0.361,0.434
2020-09-30,INP420760,5G,182,593,LOW,50,HEX5392471960,12762,27516,2787,238,135,1,121.6,FIBER,C_BAND,0,0.4,0.937
2024-09-08,INP809832,SATELLITE,1470,966,MED,0,HEX0573676231,227869,12991,53787,29,0,0,198.2,COAX,C_BAND,0,0.965,0.507
2022-03-30,INP732817,FIXED_WIRELESS,375,480,MED,1000,HEXE876E0D344,163992,2949,36365,225,109,0,118.5,COAX,LOW_BAND,0,0.441,0.989
2025-07-18,INP651601,SATELLITE,458,460,MED,100,HEXC1735CC864,149993,49863,1412,42,22,0,193.2,COAX,MID_BAND,0,0.761,0.588
2020-06-18,INP241470,FIBER,1970,8,HIGH,100,HEX3DA5B41B3C,158679,1048,4260,148,56,1,19.6,WIRELESS,LOW_BAND,1,0.846,0.738
2021-01-19,INP249524,FIXED_WIRELESS,1500,389,LOW,500,HEXCDF56ED2EC,106440,36271,8800,94,84,1,173.6,SAT,C_BAND,0,0.747,0.694
2020-09-01,INP146517,CABLE,695,46,HIGH,200,HEXAD6436E0E3,65506,29111,34997,234,108,0,61.6,FIBER,MMWAVE,0,0.44,0.446
2024-07-15,INP479517,FIXED_WIRELESS,850,914,MED,500,HEXAC9C7A63CA,212400,3059,50752,120,96,1,103.8,COAX,MID_BAND,0,0.694,0.899
2025-08-25,INP790876,5G,54,869,HIGH,1000,HEX42DB0A8CC8,105743,44747,58036,7,6,1,46.9,FIBER,LOW_BAND,0,0.163,0.942
2020-03-01,INP495188,FIBER,1388,585,HIGH,50,HEX7865E3C77E,2092,34989,55428,210,78,0,43.1,SAT,C_BAND,1,0.206,0.78
2026-01-02,INP669079,CABLE,1417,660,HIGH,1000,HEX04C960629D,115630,12442,261,94,33,0,132.7,COAX,MID_BAND,0,0.513,0.835
2022-10-01,INP867680,4G,1113,119,MED,200,HEX8E66AAA5A9,198577,49717,6790,26,12,0,63.3,SAT,MID_BAND,0,0.654,0.364
2020-01-07,INP140499,FIXED_WIRELESS,1301,310,LOW,200,HEXE3888EF122,43912,39363,54344,140,44,0,192.6,COAX,UNLICENSED,1,0.947,0.756
2020-03-19,INP456991,4G,966,651,MED,0,HEX186919ED27,103237,8679,2038,142,8,1,210.2,COPPER,UNLICENSED,1,0.057,0.823
2021-12-18,INP946822,5G,1228,395,HIGH,1000,HEX24FAEE10BC,244410,43106,18691,76,20,0,93.6,WIRELESS,UNLICENSED,1,0.09,0.939
2022-07-01,INP421954,5G,1908,726,LOW,50,HEX9A72C35DE4,92756,23256,29138,178,108,1,188.5,SAT,MMWAVE,0,0.779,0.492
2020-03-07,INP988285,DSL,253,365,HIGH,500,HEX7784B6FF30,106204,30382,69329,104,36,0,32.5,SAT,C_BAND,0,0.485,0.929
2021-12-14,INP102631,FIXED_WIRELESS,1164,639,LOW,0,HEX66FF963599,233726,39375,20227,150,140,1,80.3,SAT,MMWAVE,0,0.4,0.655
2025-07-22,INP419432,SATELLITE,363,55,HIGH,2000,HEXCED1383C1F,106000,645,3844,1,0,1,12.6,WIRELESS,MMWAVE,1,0.617,0.815
2020-10-02,INP936202,SATELLITE,154,227,MED,0,HEX0895ED7096,86280,43998,50298,76,20,0,166.8,COPPER,C_BAND,0,0.33,0.969
2021-09-11,INP013254,FIXED_WIRELESS,886,628,LOW,500,HEXF892FFD8FD,170640,24249,52730,136,33,0,21.5,COAX,MID_BAND,0,0.003,0.725
2024-08-02,INP155917,4G,1324,991,MED,2000,HEXD4C44B5FA7,162681,20692,53045,24,0,1,122.6,COPPER,MID_BAND,1,0.991,0.541
2022-07-13,INP477106,5G,1283,767,HIGH,500,HEXB98373BCD4,222438,29396,37566,140,0,0,123.4,FIBER,MMWAVE,0,0.535,0.898
2022-07-12,INP309084,FIBER,1602,780,HIGH,0,HEXCAFBDF1BF2,141589,38868,45496,20,8,1,48.3,COAX,LOW_BAND,0,0.073,0.848
2025-09-15,INP037783,5G,935,271,MED,1000,HEXC65916AD04,154596,16110,1651,183,79,1,78.1,SAT,C_BAND,0,0.994,0.472
2026-02-14,INP105653,DSL,1581,967,HIGH,1000,HEX08E86FAB07,142184,815,19864,100,41,1,174.5,FIBER,MMWAVE,1,0.437,0.714
2022-04-14,INP734296,FIXED_WIRELESS,624,274,LOW,500,HEXEECD78F8F0,44589,2688,15398,153,23,1,180.8,COAX,MID_BAND,1,0.2,0.891
2021-08-17,INP830555,CABLE,343,824,MED,50,HEX219647AF25,157948,30827,918,121,61,0,91.0,COAX,C_BAND,0,0.698,0.845
2025-12-18,INP661614,FIBER,602,404,HIGH,0,HEXD9B96CCF26,65563,21411,49273,236,0,1,244.1,COPPER,MMWAVE,1,0.535,0.311
2024-03-11,INP454234,CABLE,1910,837,LOW,200,HEX363D528AA6,220024,525,71436,150,30,1,54.2,FIBER,UNLICENSED,1,0.165,0.856
2022-08-29,INP611636,5G,1940,476,MED,500,HEX7931A260B6,35377,30373,45720,234,208,0,233.6,COAX,C_BAND,0,0.981,0.707
2021-07-15,INP025669,DSL,1062,97,LOW,500,HEX08B9553EDC,104869,26617,20565,221,42,0,171.5,COPPER,LOW_BAND,0,0.495,0.517
2024-07-26,INP328141,SATELLITE,876,36,MED,0,HEX4D26E03C18,7623,4653,49081,244,50,0,17.1,COPPER,LOW_BAND,0,0.809,0.518
2020-08-09,INP340120,DSL,1219,339,MED,200,HEX9064B3A5FE,153467,3566,41853,185,117,1,233.4,FIBER,UNLICENSED,0,0.532,0.6
2023-05-15,INP842385,DSL,1814,335,HIGH,500,HEX7A86F57CFF,182444,31343,62134,205,187,1,66.5,FIBER,LOW_BAND,0,0.164,0.716
2024-11-06,INP428176,DSL,1620,703,LOW,50,HEX9D40DE5CDE,235320,30158,49291,158,151,0,64.7,WIRELESS,MMWAVE,0,0.622,0.789
2022-07-05,INP786021,SATELLITE,202,262,HIGH,0,HEX193C8434A9,138196,9787,1191,204,172,1,205.0,FIBER,C_BAND,0,0.69,0.388
2024-05-12,INP093560,SATELLITE,1974,231,LOW,0,HEX0DCF32C6AC,239997,8407,64587,115,59,1,51.1,FIBER,MMWAVE,0,0.506,0.962
2024-06-19,INP424942,CABLE,117,248,MED,2000,HEX09284A1DAC,78490,47705,7031,33,31,1,168.9,WIRELESS,MMWAVE,0,0.367,0.415
2025-01-31,INP439841,5G,91,255,HIGH,200,HEX38FACFECFB,74614,37596,58696,68,40,0,161.5,COPPER,LOW_BAND,0,0.218,0.705
2025-06-07,INP787850,SATELLITE,1881,728,HIGH,200,HEX0BED04BA26,229192,28607,38875,55,8,1,55.8,SAT,C_BAND,0,0.101,0.37
2026-02-22,INP595669,CABLE,1271,300,HIGH,100,HEX30B27BFE23,155578,34803,39870,240,127,1,206.7,COPPER,C_BAND,0,0.461,0.648
2025-07-06,INP055192,SATELLITE,1326,564,HIGH,200,HEX0AF460BF3B,151372,42102,48506,102,39,1,244.9,SAT,UNLICENSED,0,0.969,0.57
2023-08-22,INP566571,4G,1119,252,LOW,2000,HEX9E261D0E66,35210,485,12970,107,41,1,79.8,WIRELESS,UNLICENSED,0,0.278,0.644
2025-11-11,INP937340,DSL,531,486,MED,100,HEX0085C682A5,109217,25075,46255,65,41,1,43.9,COAX,C_BAND,1,0.77,0.706
2025-04-18,INP908824,SATELLITE,882,22,HIGH,2000,HEX35701033E4,246026,17549,20169,234,54,1,102.9,COPPER,LOW_BAND,0,0.333,0.333
2025-12-30,INP297202,SATELLITE,34,602,MED,1000,HEX199DEEE24F,146052,17611,14354,53,23,1,67.7,FIBER,C_BAND,1,0.042,0.441
2024-03-26,INP749903,4G,1318,981,LOW,500,HEX405DC0A629,71348,9642,5805,205,59,0,88.6,SAT,UNLICENSED,0,0.14,0.659
2020-03-12,INP481254,FIXED_WIRELESS,974,297,HIGH,200,HEX79F14864E8,42172,13203,484,128,33,0,80.1,SAT,MMWAVE,0,0.806,0.491
2024-09-17,INP162947,CABLE,1489,566,MED,1000,HEX947D481F30,106106,11914,28001,168,164,0,21.8,FIBER,UNLICENSED,0,0.798,0.362
2026-01-24,INP521333,CABLE,858,642,HIGH,500,HEXDEE372A19F,7571,9928,22447,58,30,0,143.4,FIBER,MMWAVE,1,0.273,0.852
2026-01-29,INP646589,SATELLITE,671,725,MED,0,HEXA77591DD8A,221485,29650,27542,118,65,1,145.9,COAX,MMWAVE,0,0.558,0.509
2025-09-19,INP976182,CABLE,1137,529,MED,200,HEX3020713611,166069,43771,3651,161,85,0,136.9,SAT,LOW_BAND,1,0.567,0.844
2025-11-12,INP687078,FIBER,1338,852,MED,0,HEXE6CF017272,145947,9435,50806,141,59,1,226.3,SAT,MMWAVE,0,0.607,0.613
2020-07-08,INP234354,SATELLITE,1613,752,LOW,50,HEX5B07312CE3,85147,21579,44599,161,10,0,192.0,WIRELESS,LOW_BAND,0,0.644,0.662
2022-06-30,INP572035,DSL,224,1000,LOW,100,HEX1EFABCEFCD,52523,26253,70222,113,14,1,187.6,SAT,UNLICENSED,1,0.037,0.741
2025-01-18,INP658163,5G,1295,278,MED,200,HEX84F94EFD6D,78661,1418,8702,110,27,0,153.4,WIRELESS,MID_BAND,0,0.506,0.444
2021-05-02,INP393719,4G,311,683,MED,50,HEX168BB2D55B,80270,42109,21453,210,58,1,75.2,WIRELESS,C_BAND,1,0.347,0.81
2026-01-10,INP243992,5G,797,871,MED,1000,HEX421B98AE7B,242550,39961,15060,108,8,1,84.3,COPPER,MID_BAND,1,0.664,0.579
2020-10-21,INP698072,CABLE,1377,496,MED,1000,HEXEB48BC4B2C,225794,8216,70256,103,36,0,249.2,COPPER,LOW_BAND,0,0.425,0.888
2023-11-25,INP975638,FIBER,1152,917,LOW,200,HEX6796661256,63548,18211,22792,207,8,1,212.3,COPPER,MID_BAND,0,0.979,0.485
2026-02-07,INP082442,FIXED_WIRELESS,1009,371,HIGH,1000,HEX077124D149,55888,16076,45935,16,14,1,99.0,COAX,MMWAVE,0,0.14,0.858
2020-08-03,INP134125,5G,1546,370,HIGH,1000,HEX695922A6EC,78784,39836,5895,6,1,0,242.2,SAT,C_BAND,1,0.179,0.853
2023-11-07,INP072997,4G,533,901,HIGH,200,HEX72E3073345,99582,47920,10969,95,87,1,145.1,COPPER,MID_BAND,0,0.114,0.781
2025-02-18,INP548216,CABLE,38,602,MED,100,HEX37613BC80B,140986,31485,31877,21,9,1,21.3,FIBER,LOW_BAND,1,0.433,0.669
2021-11-30,INP690704,FIBER,1269,692,MED,1000,HEX862CD68D26,152068,43027,25942,62,59,0,18.2,COAX,MID_BAND,0,0.196,0.579
2020-08-04,INP109436,CABLE,1873,717,LOW,1000,HEX5D2B1C0605,67633,20955,74237,36,1,1,215.0,WIRELESS,MID_BAND,1,0.74,0.397
2021-07-09,INP820385,DSL,1371,185,LOW,100,HEX6A1A901C44,59122,37740,13242,49,14,0,91.0,SAT,MMWAVE,0,0.117,0.448
2022-09-23,INP728421,CABLE,390,517,MED,100,HEXC47C296320,212899,38229,46741,63,55,0,159.2,WIRELESS,MID_BAND,1,0.573,0.74
2024-01-16,INP142473,DSL,795,987,MED,100,HEXD917EF53A0,240655,27299,54590,76,13,1,195.7,COAX,MID_BAND,1,0.849,0.782
2021-10-14,INP249274,CABLE,1375,243,MED,50,HEX8BB6CE9EB2,53596,46338,50889,126,118,0,74.6,COAX,MMWAVE,1,0.641,0.896
2024-09-09,INP975229,CABLE,851,566,MED,500,HEXB3961B2993,159993,49286,71614,201,168,1,24.2,COPPER,UNLICENSED,1,0.394,0.839
2022-03-16,INP602421,FIBER,975,712,LOW,2000,HEXD018678B82,192367,18028,27263,30,4,0,244.8,WIRELESS,MID_BAND,0,0.298,0.834
2024-06-13,INP168796,FIXED_WIRELESS,1735,724,MED,100,HEXC3D97B9CA4,56921,25913,34375,129,20,0,27.6,WIRELESS,MMWAVE,0,0.567,0.361
2024-08-06,INP464823,SATELLITE,237,38,LOW,200,HEX15C06B949C,21813,12759,29677,59,17,0,54.0,WIRELESS,MMWAVE,0,0.205,0.773
2025-12-25,INP728560,FIBER,1965,77,MED,200,HEX90FE16F9BA,22267,1632,6233,217,79,0,230.7,FIBER,MID_BAND,0,0.831,0.588
2024-09-04,INP945098,SATELLITE,91,257,MED,50,HEX1D38B58EF3,52268,4894,55766,15,15,0,167.9,WIRELESS,UNLICENSED,1,0.921,0.564
2020-11-23,INP348871,DSL,1612,727,LOW,500,HEXAEDF47D2E8,172257,5784,37922,23,3,1,133.5,COAX,C_BAND,1,0.485,0.781
2022-05-22,INP945424,SATELLITE,156,249,HIGH,2000,HEXF0A4FA6CF2,168643,9945,15593,89,36,0,19.2,COPPER,LOW_BAND,0,0.218,0.335
2024-11-09,INP910583,CABLE,369,780,HIGH,200,HEXBE0A4B1B99,161346,18082,68235,134,91,1,151.2,SAT,UNLICENSED,0,0.598,0.977
2020-05-05,INP356743,4G,1888,416,LOW,100,HEX58ED2A126C,95297,26548,48097,6,2,1,2.2,FIBER,LOW_BAND,1,0.859,0.751
2023-01-29,INP129369,5G,378,271,LOW,2000,HEXB7CE0AD69A,211318,49787,13145,124,17,1,2.1,WIRELESS,MID_BAND,1,0.72,0.384
2021-10-22,INP111110,CABLE,974,339,LOW,500,HEX3F9401B87C,60314,24446,13340,180,29,0,86.9,FIBER,C_BAND,1,0.967,0.951
2021-08-19,INP165909,CABLE,250,659,HIGH,1000,HEX57F97328D0,79169,6706,37709,232,221,0,82.5,COAX,LOW_BAND,0,0.872,0.387
2025-09-22,INP706257,CABLE,1510,909,HIGH,50,HEX82AAE36C7E,168921,46554,3268,172,58,1,146.4,FIBER,MID_BAND,1,0.824,0.728
2024-12-26,INP292750,5G,689,570,MED,100,HEXEC94C849BD,158505,28175,74244,163,12,0,89.9,COPPER,UNLICENSED,0,0.543,0.31
2020-09-30,INP734242,FIXED_WIRELESS,1840,49,LOW,200,HEX5713A19823,5872,33556,36746,49,30,0,154.1,COPPER,UNLICENSED,0,0.296,0.508
2025-08-05,INP818856,DSL,1533,149,MED,50,HEX38C472153D,157878,7078,42942,136,86,1,70.6,SAT,LOW_BAND,0,0.834,0.689
2024-03-31,INP023092,4G,305,640,MED,1000,HEX95ED58C834,239483,9163,57027,100,23,0,172.6,SAT,LOW_BAND,0,0.099,0.504
2021-10-04,INP680049,DSL,1863,127,MED,1000,HEX32697F0325,9155,14119,15874,214,59,0,125.1,COAX,UNLICENSED,0,0.821,0.305
2021-09-11,INP005122,CABLE,1277,236,MED,500,HEX790A29512D,99216,46893,36801,179,126,1,185.0,COAX,UNLICENSED,1,0.727,0.7
2021-08-07,INP227791,DSL,179,990,MED,1000,HEXA7CC467430,194510,7750,38759,241,193,1,169.5,FIBER,LOW_BAND,0,0.974,0.595
2024-09-19,INP733667,FIBER,266,32,HIGH,50,HEX8DA70AC923,177492,7463,51221,122,80,1,231.9,FIBER,MMWAVE,0,0.478,0.595
2023-10-05,INP216131,5G,292,392,HIGH,500,HEXBA5371D930,246642,48919,32091,116,106,1,227.1,SAT,UNLICENSED,0,0.697,0.903
2020-10-26,INP223653,SATELLITE,437,134,MED,2000,HEXFB1A3A69E5,55631,34327,18279,10,1,1,68.8,FIBER,MMWAVE,0,0.164,0.595
2023-04-14,INP147280,DSL,1009,192,MED,100,HEXF3C3F56E67,108171,17051,69328,112,65,1,106.6,COPPER,C_BAND,0,0.578,0.789
2021-05-07,INP041041,SATELLITE,867,339,MED,500,HEXED2ADCCEB2,248136,15166,41887,179,5,0,146.2,COPPER,C_BAND,0,0.269,0.396
2021-06-20,INP538691,5G,411,304,MED,200,HEX8DEBB0EFB7,230458,8974,48965,29,27,1,174.6,FIBER,MMWAVE,1,0.23,0.722
2021-07-02,INP046991,DSL,405,460,HIGH,1000,HEXEBEB41E7C7,104158,12919,53345,161,56,0,212.2,SAT,MMWAVE,1,0.113,0.982
2021-09-12,INP090862,CABLE,269,402,MED,2000,HEXF83C6790C2,181730,35406,53145,127,21,0,95.4,COAX,C_BAND,0,0.286,0.6
2021-06-29,INP099270,5G,394,154,MED,500,HEX5DEE5DFD1E,76986,25657,14381,121,44,0,132.7,FIBER,UNLICENSED,0,0.217,0.662
2025-09-18,INP577260,FIBER,566,252,LOW,100,HEX6E5AD3A183,81841,30020,41906,90,64,1,10.7,FIBER,LOW_BAND,0,0.516,0.519
2023-02-28,INP448509,SATELLITE,86,163,MED,2000,HEXE1E88B7115,243728,25510,55612,204,132,0,28.4,SAT,UNLICENSED,0,0.832,0.603
2025-11-05,INP214403,FIBER,691,997,HIGH,50,HEX54A155B83F,65371,37912,66739,41,18,1,100.2,COPPER,LOW_BAND,0,0.777,0.633
2020-06-26,INP038944,5G,436,9,LOW,0,HEX283E7769C3,83509,4563,48624,207,189,0,41.3,COPPER,UNLICENSED,0,0.3,0.373
