food_supply_price_week,food_supply_product_upc_category,food_supply_retail_market_area,food_supply_average_price_usd,food_supply_price_change_wow_pct,food_supply_price_change_yoy_pct,food_supply_stockout_rate_pct,food_supply_on_shelf_availability_pct,food_supply_supply_chain_stage_code,food_supply_import_dependency_share_pct,food_supply_shipping_cost_index,food_supply_cold_chain_failure_flag,food_supply_warehouse_capacity_util_pct,food_supply_lead_time_days_avg,food_supply_spoilage_rate_pct,food_supply_private_label_share_pct,food_supply_promo_intensity_index,food_supply_online_grocery_share_pct,food_supply_food_inflation_contribution,food_supply_data_vendor_panel_code
2029-11-05,UPC000000566,DMA_007,56.7,15.716,-13.209,27.74,74.28,DISTRIBUTION,66.72,76.96,0,60.88,20.51,4.27,12.37,1.1961,41.19,0.7252,PANEL_C
2029-11-12,UPC000000567,DMA_004,59.593,-22.074,-14.666,38.94,62.82,PROCESSING,27.22,207.01,0,49.18,37.17,9.98,11.69,2.4172,29.53,-0.3001,PANEL_A
2029-11-19,UPC000000568,DMA_004,63.07,-3.563,-8.215,29.68,71.13,WAREHOUSE,33.54,221.59,0,80.33,28.4,14.21,38.7,2.7133,21.21,0.339,PANEL_A
2029-11-26,UPC000000569,DMA_005,8.57,14.715,-8.385,21.5,80.86,PRODUCTION,41.73,244.34,0,50.25,0.59,4.42,73.85,1.6497,24.33,0.1138,PANEL_B
2029-12-03,UPC000000570,DMA_005,48.067,11.889,20.598,1.35,99.11,WAREHOUSE,7.96,228.57,0,91.81,14.37,16.52,51.84,1.2476,23.55,-0.4594,PANEL_B
2029-12-10,UPC000000571,DMA_006,12.573,7.704,0.132,20.35,84.2,RETAIL,21.76,79.57,0,71.05,31.48,6.82,21.69,0.7276,49.62,0.7349,PANEL_B
2029-12-17,UPC000000572,DMA_004,25.316,-17.366,23.021,1.69,98.91,RETAIL,25.8,230.76,0,57.91,9.48,11.58,69.44,0.8699,0.97,1.0436,PANEL_B
2029-12-24,UPC000000573,DMA_006,28.373,-22.452,13.08,39.5,67.6,WAREHOUSE,59.11,229.41,0,72.67,7.29,12.99,2.87,1.599,42.49,-0.2839,PANEL_B
2029-12-31,UPC000000574,DMA_002,67.674,21.761,-13.314,4.61,96.77,WAREHOUSE,32.21,192.91,0,42.95,21.41,4.08,32.72,2.7337,40.2,0.2359,PANEL_C
2030-01-07,UPC000000575,DMA_001,47.095,-16.236,-10.569,15.84,88.65,DISTRIBUTION,68.91,182.87,0,51.73,6.11,6.84,48.73,1.9859,24.75,0.506,PANEL_C
2030-01-14,UPC000000576,DMA_006,56.96,12.569,-25.287,3.72,96.28,PROCESSING,9.41,87.35,0,78.83,8.96,15.99,10.86,1.4587,43.02,-0.4581,PANEL_A
2030-01-21,UPC000000577,DMA_008,67.036,-20.094,-28.41,0.96,99.37,PROCESSING,41.38,175.11,0,68.27,23.94,14.39,38.86,1.4944,1.07,-0.2881,PANEL_B
2030-01-28,UPC000000578,DMA_007,4.226,-13.654,-5.129,4.62,96.03,WAREHOUSE,4.33,224.81,0,52.93,12.92,14.39,54.11,0.7837,44.26,0.7341,PANEL_A
2030-02-04,UPC000000579,DMA_008,38.536,-2.518,43.04,38.75,65.35,RETAIL,81.63,73.56,0,81.84,6.14,13.34,71.08,2.4409,21.74,0.5574,PANEL_D
2030-02-11,UPC000000580,DMA_006,33.918,21.672,-11.072,6.41,95.38,PROCESSING,91.28,138.49,0,41.84,18.11,15.81,2.49,1.6642,37.48,-0.3922,PANEL_C
2030-02-18,UPC000000581,DMA_008,61.908,-22.077,-10.548,16.76,85.6,PROCESSING,78.78,61.14,0,39.82,13.39,14.26,4.8,2.7856,46.19,-0.2338,PANEL_D
2030-02-25,UPC000000582,DMA_007,22.222,-17.536,26.052,36.59,67.68,PRODUCTION,22.33,157.78,0,35.35,38.55,15.77,26.3,2.4882,14.59,-0.5876,PANEL_B
2030-03-04,UPC000000583,DMA_008,72.88,-17.241,-12.181,31.28,66.9,WAREHOUSE,99.54,241.17,0,84.09,33.6,2.98,14.97,1.5016,2.76,0.2676,PANEL_C
2030-03-11,UPC000000584,DMA_002,48.68,20.714,-22.191,32.02,79.26,WAREHOUSE,48.81,63.72,0,40.68,11.38,12.53,60.1,2.4016,42.43,-0.2725,PANEL_E
2030-03-18,UPC000000585,DMA_004,25.49,8.075,23.776,33.23,69.36,PRODUCTION,16.13,136.32,0,78.25,17.72,5.38,61.2,2.7744,2.88,0.6461,PANEL_A
2030-03-25,UPC000000586,DMA_003,29.932,18.075,-0.017,36.83,74.93,PROCESSING,31.56,107.93,0,53.71,23.35,10.86,79.17,2.1242,51.37,-0.084,PANEL_E
2030-04-01,UPC000000587,DMA_006,69.444,22.445,-25.346,33.96,69.19,RETAIL,33.08,217.03,0,86.01,44.27,9.96,37.49,1.3337,30.42,0.968,PANEL_B
2030-04-08,UPC000000588,DMA_001,48.15,-11.256,-7.427,39.64,73.25,RETAIL,78.56,203.71,1,90.79,12.19,8.46,10.29,0.3859,17.39,0.3374,PANEL_C
2030-04-15,UPC000000589,DMA_002,8.15,-1.438,24.705,21.95,81.41,WAREHOUSE,24.86,85.11,1,63.18,1.63,16.71,29.68,1.7548,6.75,-0.7106,PANEL_A
2030-04-22,UPC000000590,DMA_004,62.592,-16.124,-27.294,7.36,94.37,PROCESSING,31.12,176.33,1,45.16,29.72,6.77,73.51,2.4451,36.15,0.2658,PANEL_C
2030-04-29,UPC000000591,DMA_007,24.734,11.93,-20.824,14.11,89.55,RETAIL,66.58,105.64,0,88.21,19.83,10.83,79.18,2.3958,11.07,0.0063,PANEL_C
2030-05-06,UPC000000592,DMA_003,70.339,-24.95,1.953,22.98,82.68,PROCESSING,4.51,233.5,0,48.22,32.62,1.64,69.52,0.9093,3.96,0.476,PANEL_E
2030-05-13,UPC000000593,DMA_004,10.864,-13.798,-29.012,34.46,73.42,DISTRIBUTION,54.99,91.32,0,93.16,15.65,1.75,18.09,0.491,49.81,0.4242,PANEL_D
2030-05-20,UPC000000594,DMA_007,14.093,-19.046,51.645,30.94,71.51,WAREHOUSE,51.75,246.7,1,31.05,34.89,14.14,37.06,2.9646,40.9,0.8118,PANEL_A
2030-05-27,UPC000000595,DMA_007,65.5,17.79,53.406,33.24,70.37,RETAIL,86.7,96.47,0,74.43,15.61,6.45,54.82,2.299,24.75,0.6052,PANEL_B
2030-06-03,UPC000000596,DMA_007,9.022,-1.22,42.616,26.87,78.18,WAREHOUSE,13.9,161.15,0,87.4,43.73,6.21,7.9,2.5709,16.31,-0.4076,PANEL_D
2030-06-10,UPC000000597,DMA_004,8.521,5.471,15.971,29.51,76.94,RETAIL,75.46,171.47,0,40.81,16.05,12.57,40.94,0.9519,30.33,-0.4868,PANEL_C
2030-06-17,UPC000000598,DMA_006,27.299,-8.139,-10.567,2.42,97.99,PROCESSING,54.76,157.92,0,41.9,5.23,2.54,44.06,0.0332,24.24,-0.1334,PANEL_A
2030-06-24,UPC000000599,DMA_007,12.196,23.77,-13.673,14.63,91.15,RETAIL,50.03,72.53,0,65.81,15.11,14.99,0.76,2.3948,39.51,0.7199,PANEL_D
2030-07-01,UPC000000600,DMA_006,64.783,-0.141,34.061,39.59,71.46,RETAIL,66.2,199.72,0,36.78,34.44,16.59,69.84,0.3017,21.01,0.5712,PANEL_B
2030-07-08,UPC000000601,DMA_006,67.292,5.996,-27.218,17.96,88.34,PRODUCTION,73.73,186.95,0,69.61,3.02,4.41,52.85,2.4606,22.86,-0.74,PANEL_A
2030-07-15,UPC000000602,DMA_005,21.854,21.296,-0.584,5.95,96.41,WAREHOUSE,16.35,119.41,0,64.25,14.94,10.97,51.83,1.1336,36.88,-0.1776,PANEL_C
2030-07-22,UPC000000603,DMA_008,48.301,-5.231,29.292,24.17,75.28,PROCESSING,12.93,241.18,0,40.95,26.18,8.09,50.77,1.7429,20.05,0.7828,PANEL_A
2030-07-29,UPC000000604,DMA_005,9.134,4.323,32.81,0.6,99.63,RETAIL,30.29,198.45,0,79.02,26.89,12.66,65.35,2.7409,48.92,0.3918,PANEL_D
2030-08-05,UPC000000605,DMA_004,57.12,-7.721,-1.734,19.0,84.88,PRODUCTION,48.86,243.98,0,86.82,23.93,17.88,74.89,2.3791,14.84,-0.2827,PANEL_A
2030-08-12,UPC000000606,DMA_003,24.693,18.96,-5.557,0.41,99.65,WAREHOUSE,95.01,248.08,0,93.34,38.14,12.37,16.53,1.8561,31.89,0.827,PANEL_D
2030-08-19,UPC000000607,DMA_006,50.071,-15.996,40.051,35.82,78.38,PROCESSING,87.93,146.07,0,97.51,31.35,11.75,75.68,1.4133,25.79,1.1975,PANEL_C
2030-08-26,UPC000000608,DMA_004,10.174,8.109,-3.126,4.96,95.34,PRODUCTION,57.65,81.1,0,81.02,16.46,13.59,67.87,0.1701,5.29,0.2053,PANEL_A
2030-09-02,UPC000000609,DMA_001,55.622,-18.478,3.94,8.44,94.05,DISTRIBUTION,63.5,107.6,0,89.53,6.36,10.9,11.49,0.3102,30.97,-0.4637,PANEL_A
2030-09-09,UPC000000610,DMA_007,33.458,-8.802,51.246,39.24,74.82,WAREHOUSE,81.11,208.93,0,48.9,3.48,9.72,62.12,1.0999,45.64,-0.0547,PANEL_E
2030-09-16,UPC000000611,DMA_006,48.567,17.576,15.444,17.76,83.49,PROCESSING,63.05,111.64,0,91.78,34.56,1.04,76.04,1.9578,1.17,1.0597,PANEL_B
2030-09-23,UPC000000612,DMA_002,9.235,-12.204,36.089,12.0,92.75,DISTRIBUTION,53.35,193.62,0,34.97,28.83,10.26,54.49,0.0538,48.0,-0.5838,PANEL_B
2030-09-30,UPC000000613,DMA_004,8.208,-14.895,4.573,11.01,91.47,WAREHOUSE,86.08,52.86,0,30.04,33.44,3.27,53.95,2.8214,17.53,0.6794,PANEL_C
2030-10-07,UPC000000614,DMA_004,55.565,-14.611,22.391,14.75,87.52,PRODUCTION,79.52,132.88,0,61.16,1.5,10.15,8.59,0.125,12.41,0.5435,PANEL_B
2030-10-14,UPC000000615,DMA_004,74.141,7.032,5.768,18.57,87.57,PRODUCTION,90.16,57.53,0,71.38,16.58,11.44,64.01,0.6931,7.71,0.9992,PANEL_D
2030-10-21,UPC000000616,DMA_004,42.236,16.046,24.621,36.56,74.58,PRODUCTION,70.01,173.43,0,56.32,3.56,2.36,69.02,1.4082,12.58,0.8103,PANEL_C
2030-10-28,UPC000000617,DMA_001,31.661,-13.835,37.717,23.4,76.76,DISTRIBUTION,68.9,89.16,1,42.39,41.65,3.17,48.66,0.3364,27.78,-0.3412,PANEL_B
2030-11-04,UPC000000618,DMA_002,71.799,-0.489,20.617,9.22,90.35,RETAIL,86.79,80.7,0,30.62,10.76,11.55,30.17,0.8127,22.08,0.252,PANEL_A
2030-11-11,UPC000000619,DMA_002,14.973,-16.992,34.828,17.17,81.96,RETAIL,6.43,77.78,0,71.88,11.95,5.24,68.59,2.6197,45.02,-0.3341,PANEL_C
2030-11-18,UPC000000620,DMA_006,72.588,-3.042,18.347,34.2,68.51,PROCESSING,42.69,214.32,0,30.38,41.78,0.83,77.62,1.2728,9.34,0.9155,PANEL_A
2030-11-25,UPC000000621,DMA_005,52.283,-10.115,31.652,18.56,88.57,PROCESSING,12.37,69.2,0,59.55,28.06,13.63,37.5,0.9315,45.72,0.9998,PANEL_B
2030-12-02,UPC000000622,DMA_002,50.203,4.075,-14.864,30.06,81.67,PROCESSING,0.46,155.81,0,44.35,32.65,3.61,69.65,0.3976,50.11,0.5632,PANEL_C
2030-12-09,UPC000000623,DMA_005,27.1,-0.552,51.453,21.96,83.61,DISTRIBUTION,24.01,158.9,0,66.02,24.46,0.42,9.52,2.3957,5.13,-0.7697,PANEL_E
2030-12-16,UPC000000624,DMA_004,71.578,-23.255,20.003,7.01,93.51,RETAIL,24.68,224.18,0,41.23,7.13,4.43,38.1,2.1351,57.65,-0.177,PANEL_C
2030-12-23,UPC000000625,DMA_003,53.765,15.169,44.605,8.67,92.21,WAREHOUSE,35.88,166.87,0,66.63,41.37,6.78,10.27,2.2189,29.82,0.1317,PANEL_A
2030-12-30,UPC000000626,DMA_007,30.187,1.376,-13.307,2.78,96.98,PROCESSING,58.61,182.28,0,70.82,26.73,11.12,11.6,1.9472,51.02,-0.3227,PANEL_C
2031-01-06,UPC000000627,DMA_001,71.285,-24.658,52.756,24.54,79.57,PROCESSING,54.78,68.15,0,68.41,10.98,4.85,32.9,2.3758,24.42,0.0524,PANEL_A
2031-01-13,UPC000000628,DMA_003,60.151,7.321,-22.706,1.52,98.43,RETAIL,20.32,141.8,0,70.92,6.03,15.67,22.0,2.1215,59.49,0.5221,PANEL_A
2031-01-20,UPC000000629,DMA_008,61.914,6.812,11.213,33.35,72.85,WAREHOUSE,98.3,158.7,0,55.74,32.14,9.63,76.22,0.0145,0.95,0.4656,PANEL_B
2031-01-27,UPC000000630,DMA_007,45.312,14.943,27.587,29.19,79.13,RETAIL,50.42,195.16,0,98.91,41.72,13.47,18.1,1.6061,6.29,0.6639,PANEL_B
2031-02-03,UPC000000631,DMA_008,46.158,-20.959,3.327,3.15,97.85,DISTRIBUTION,71.77,85.73,0,40.9,10.08,15.17,13.75,2.6708,44.78,1.1141,PANEL_C
2031-02-10,UPC000000632,DMA_002,20.757,-0.436,53.718,0.14,99.85,DISTRIBUTION,5.07,212.04,0,31.51,1.3,14.63,42.45,0.368,19.1,-0.0914,PANEL_E
2031-02-17,UPC000000633,DMA_004,49.898,-10.731,15.197,16.05,85.22,DISTRIBUTION,9.72,53.36,0,50.37,23.95,10.79,41.88,0.9838,22.5,-0.3991,PANEL_E
2031-02-24,UPC000000634,DMA_002,47.464,-24.812,19.943,39.71,56.69,PRODUCTION,61.88,130.31,0,95.34,36.62,1.2,45.55,1.0908,22.1,0.4423,PANEL_A
2031-03-03,UPC000000635,DMA_005,8.1,19.692,-8.001,18.03,83.62,RETAIL,83.67,190.63,0,38.76,14.47,3.19,29.51,2.3234,6.6,-0.3373,PANEL_D
2031-03-10,UPC000000636,DMA_003,26.668,12.813,-13.523,35.01,66.4,PROCESSING,56.48,90.79,0,72.41,19.28,8.98,75.22,2.9,29.98,0.0286,PANEL_D
2031-03-17,UPC000000637,DMA_005,6.53,15.669,31.525,0.4,99.72,WAREHOUSE,35.9,170.17,0,66.66,13.31,9.73,43.08,1.1013,12.78,0.4589,PANEL_B
2031-03-24,UPC000000638,DMA_004,25.915,-2.426,2.712,0.81,99.35,PROCESSING,31.7,66.43,0,78.59,36.5,16.97,62.46,2.8871,30.33,1.0808,PANEL_D
2031-03-31,UPC000000639,DMA_006,30.531,9.587,4.547,31.19,75.69,WAREHOUSE,39.87,166.29,0,78.66,3.07,1.74,40.26,1.1198,38.63,1.1558,PANEL_B
2031-04-07,UPC000000640,DMA_008,45.886,-22.851,50.844,13.33,88.54,DISTRIBUTION,37.45,216.25,0,42.78,33.7,5.78,13.78,0.0211,59.44,0.1615,PANEL_A
2031-04-14,UPC000000641,DMA_005,57.367,-11.716,26.441,28.97,79.18,WAREHOUSE,43.53,204.22,0,94.3,31.16,9.52,65.94,0.277,18.57,0.311,PANEL_C
2031-04-21,UPC000000642,DMA_005,65.211,13.706,29.886,18.54,85.32,RETAIL,86.67,162.71,0,35.44,36.62,12.05,77.11,2.6135,48.87,0.3642,PANEL_A
2031-04-28,UPC000000643,DMA_002,61.826,-18.819,-3.441,4.67,96.71,PRODUCTION,30.12,245.22,0,51.45,4.9,4.46,13.21,2.291,7.15,-0.6687,PANEL_D
2031-05-05,UPC000000644,DMA_003,65.189,15.88,12.443,16.41,90.09,WAREHOUSE,26.27,80.67,0,32.76,17.6,16.2,68.09,2.9821,11.44,0.497,PANEL_C
2031-05-12,UPC000000645,DMA_004,22.487,-24.674,53.04,6.62,94.54,PRODUCTION,98.38,178.53,0,81.82,35.4,6.21,11.89,2.1145,53.46,-0.0593,PANEL_E
2031-05-19,UPC000000646,DMA_002,32.45,14.464,18.2,7.34,93.32,PROCESSING,88.62,215.97,0,69.81,40.4,10.62,11.51,0.2106,15.31,0.1381,PANEL_C
2031-05-26,UPC000000647,DMA_006,35.243,-13.186,31.303,4.29,95.3,PROCESSING,85.26,233.32,0,89.96,28.17,0.71,18.4,2.6488,25.76,0.1272,PANEL_B
2031-06-02,UPC000000648,DMA_008,67.638,-2.306,-10.814,11.64,89.29,RETAIL,61.5,111.27,0,70.43,32.1,4.27,65.8,2.4408,15.77,0.105,PANEL_B
2031-06-09,UPC000000649,DMA_008,23.068,-1.269,-18.403,19.09,80.17,PROCESSING,4.14,57.31,0,95.38,3.6,13.95,42.63,1.6856,13.81,0.5534,PANEL_A
2031-06-16,UPC000000650,DMA_004,51.528,-10.504,15.553,28.13,70.22,PRODUCTION,16.23,214.0,0,37.96,13.3,10.06,70.85,2.5935,37.83,0.5138,PANEL_B
2031-06-23,UPC000000651,DMA_005,41.415,-8.843,-3.966,28.55,72.42,DISTRIBUTION,59.96,111.63,0,61.05,2.58,4.21,32.26,0.9161,35.56,-0.3651,PANEL_E
2031-06-30,UPC000000652,DMA_004,48.315,-3.789,-28.143,19.83,83.41,WAREHOUSE,6.61,90.48,0,41.69,1.8,13.84,40.08,1.0588,0.79,-0.7876,PANEL_A
2031-07-07,UPC000000653,DMA_003,17.82,-13.122,-5.093,33.44,73.27,PRODUCTION,9.45,197.47,0,59.07,27.63,6.29,62.03,1.5513,35.42,0.1563,PANEL_C
2031-07-14,UPC000000654,DMA_006,21.956,-7.997,-28.367,34.57,71.57,RETAIL,14.98,64.02,0,37.02,33.86,7.89,35.03,0.0728,58.46,0.1139,PANEL_D
2031-07-21,UPC000000655,DMA_007,52.949,-22.834,21.786,18.7,85.34,WAREHOUSE,9.48,151.5,0,44.76,5.34,7.32,3.68,0.8987,0.66,0.1909,PANEL_B
2031-07-28,UPC000000656,DMA_007,30.65,16.998,13.145,24.09,84.09,WAREHOUSE,59.97,58.51,0,79.41,16.5,15.77,12.82,2.8438,17.87,0.1436,PANEL_E
2031-08-04,UPC000000657,DMA_007,1.116,-8.429,7.294,1.89,98.82,PRODUCTION,62.19,69.9,0,66.25,39.24,3.73,60.87,1.1749,29.4,0.8903,PANEL_B
2031-08-11,UPC000000658,DMA_003,12.57,12.679,29.338,34.45,78.22,WAREHOUSE,70.79,122.6,0,55.47,44.67,6.66,34.2,2.086,34.94,0.9843,PANEL_A
2031-08-18,UPC000000659,DMA_006,0.77,16.0,-10.237,15.01,83.73,DISTRIBUTION,34.88,212.39,0,73.95,32.47,10.93,68.98,0.5599,45.03,0.5618,PANEL_E
2031-08-25,UPC000000660,DMA_007,19.321,-15.83,46.794,12.92,86.33,DISTRIBUTION,29.44,99.32,0,90.54,37.86,14.46,47.52,1.5588,19.12,-0.2443,PANEL_E
2031-09-01,UPC000000661,DMA_001,34.105,17.943,25.002,11.11,90.37,RETAIL,82.92,146.5,0,32.22,35.46,17.94,32.1,2.7115,59.56,-0.2878,PANEL_D
2031-09-08,UPC000000662,DMA_004,45.22,-5.504,36.084,21.12,84.51,PRODUCTION,9.26,224.35,0,39.95,13.75,0.63,39.19,2.6076,34.09,-0.1739,PANEL_B
2031-09-15,UPC000000663,DMA_005,18.382,3.881,10.681,0.42,99.62,PROCESSING,44.55,95.04,1,90.95,4.3,3.14,35.93,0.9783,30.93,0.0463,PANEL_E
2031-09-22,UPC000000664,DMA_003,62.71,-20.698,45.453,11.13,89.08,WAREHOUSE,37.95,138.85,1,89.84,6.47,3.81,74.84,1.5773,14.07,0.2939,PANEL_C
2031-09-29,UPC000000665,DMA_001,67.286,15.291,53.545,29.83,79.1,WAREHOUSE,95.28,153.82,0,72.99,30.06,11.74,61.23,0.2709,24.3,0.563,PANEL_C
2031-10-06,UPC000000666,DMA_006,20.742,0.461,15.18,7.13,95.01,WAREHOUSE,3.81,209.97,0,89.77,4.14,16.61,21.97,0.2754,22.78,1.036,PANEL_D
2031-10-13,UPC000000667,DMA_004,0.634,5.254,29.339,33.83,66.61,RETAIL,70.1,190.63,0,37.29,40.71,0.36,15.94,2.8277,1.58,-0.6808,PANEL_B
2031-10-20,UPC000000668,DMA_008,41.338,-3.062,-1.034,18.76,82.13,RETAIL,15.98,57.8,0,82.69,32.84,9.98,55.45,1.1713,35.28,0.8629,PANEL_E
2031-10-27,UPC000000669,DMA_008,27.198,-4.338,-9.805,33.24,72.62,PROCESSING,39.5,234.71,1,65.34,3.8,2.21,61.98,1.821,16.16,1.1813,PANEL_B
2031-11-03,UPC000000670,DMA_003,40.97,-5.755,34.823,25.18,84.82,DISTRIBUTION,76.96,110.93,0,88.86,5.76,0.19,24.42,0.7562,47.13,-0.0728,PANEL_A
2031-11-10,UPC000000671,DMA_002,74.285,14.02,28.076,20.82,80.65,WAREHOUSE,0.52,151.92,0,80.51,40.27,2.2,34.54,1.6905,11.56,-0.2387,PANEL_A
2031-11-17,UPC000000672,DMA_001,27.301,-1.319,17.69,13.66,89.7,PROCESSING,43.85,109.35,0,57.83,1.56,17.65,9.32,0.1701,2.35,1.1569,PANEL_B
2031-11-24,UPC000000673,DMA_006,46.31,-23.023,15.104,3.71,97.68,RETAIL,25.58,239.6,0,30.94,7.64,17.36,41.52,2.0742,20.88,-0.5567,PANEL_A
2031-12-01,UPC000000674,DMA_006,41.295,-21.215,-27.173,33.63,73.22,PROCESSING,58.93,152.72,0,41.75,14.95,11.16,60.99,1.8576,23.2,1.146,PANEL_E
2031-12-08,UPC000000675,DMA_005,28.122,17.698,49.916,11.68,88.84,RETAIL,21.32,205.8,0,40.98,44.21,9.87,48.16,2.5835,11.61,0.6464,PANEL_E
2031-12-15,UPC000000676,DMA_002,56.579,16.243,-6.935,33.52,77.07,PROCESSING,23.24,247.43,1,71.45,19.61,7.15,66.86,0.3928,6.64,1.0362,PANEL_A
2031-12-22,UPC000000677,DMA_006,31.369,-4.4,-14.348,1.58,98.99,PROCESSING,69.16,100.56,0,65.62,2.31,0.94,43.11,1.1673,43.99,1.0927,PANEL_A
2031-12-29,UPC000000678,DMA_003,26.763,19.506,13.13,24.0,76.95,PRODUCTION,6.45,105.46,0,90.59,41.59,2.89,4.29,1.4497,37.42,0.0487,PANEL_A
2032-01-05,UPC000000679,DMA_001,69.392,9.185,-15.638,34.03,76.64,PRODUCTION,90.24,187.51,0,60.98,21.52,17.33,51.26,0.7128,18.65,0.2841,PANEL_A
2032-01-12,UPC000000680,DMA_008,17.604,-7.894,44.158,22.62,77.55,RETAIL,57.41,107.21,0,40.8,21.99,12.79,2.08,0.9215,4.73,-0.0681,PANEL_C
2032-01-19,UPC000000681,DMA_007,2.48,-8.236,-24.458,25.09,73.62,PROCESSING,84.27,240.34,0,84.27,29.79,9.75,20.64,1.589,53.11,1.0439,PANEL_B
2032-01-26,UPC000000682,DMA_003,42.615,3.463,-12.245,35.09,72.86,PROCESSING,76.59,111.83,0,61.08,5.45,2.1,5.96,2.1983,13.99,0.3551,PANEL_B
2032-02-02,UPC000000683,DMA_002,38.23,24.619,2.252,6.48,95.06,PROCESSING,42.56,184.71,1,38.2,24.45,1.47,73.86,0.4381,20.63,0.7422,PANEL_D
2032-02-09,UPC000000684,DMA_005,71.559,-12.775,-19.414,38.99,59.11,WAREHOUSE,28.62,93.82,0,69.19,22.51,11.12,18.24,1.7321,43.74,-0.0791,PANEL_A
2032-02-16,UPC000000685,DMA_004,7.377,-21.34,-11.894,25.34,72.51,PRODUCTION,18.67,84.94,0,51.31,22.18,17.33,12.74,1.622,46.06,-0.3909,PANEL_D
2032-02-23,UPC000000686,DMA_006,39.619,14.924,21.438,26.38,71.11,PRODUCTION,40.98,237.4,0,87.06,13.5,10.98,28.41,2.2204,7.82,0.6365,PANEL_C
2032-03-01,UPC000000687,DMA_005,19.323,-21.326,-10.849,10.69,92.63,PROCESSING,59.94,121.68,0,75.58,1.54,1.04,40.75,0.194,49.55,0.4738,PANEL_B
2032-03-08,UPC000000688,DMA_008,5.327,17.769,13.191,5.41,95.06,RETAIL,75.57,110.11,0,47.68,39.72,17.57,26.29,2.3474,34.94,0.3616,PANEL_D
2032-03-15,UPC000000689,DMA_005,32.762,-8.12,3.286,1.9,98.14,DISTRIBUTION,60.93,176.29,0,32.69,3.3,0.67,55.84,2.6049,46.96,-0.2979,PANEL_A
2032-03-22,UPC000000690,DMA_006,41.318,-12.661,7.967,31.41,66.15,DISTRIBUTION,65.7,101.0,0,37.83,5.31,9.84,50.15,0.7503,23.8,-0.3363,PANEL_C
2032-03-29,UPC000000691,DMA_007,46.43,1.103,37.703,28.15,76.65,PROCESSING,57.93,121.14,0,71.32,44.77,1.26,78.39,1.1822,29.32,0.6559,PANEL_A
2032-04-05,UPC000000692,DMA_004,74.484,21.353,19.282,28.05,73.01,WAREHOUSE,56.57,97.04,0,37.61,31.52,13.26,9.2,0.947,19.68,1.1325,PANEL_B
2032-04-12,UPC000000693,DMA_005,50.4,23.998,-18.036,27.35,82.55,PRODUCTION,59.55,173.22,0,56.79,31.08,1.88,76.81,2.4018,27.12,0.3786,PANEL_D
2032-04-19,UPC000000694,DMA_005,8.166,-21.236,24.773,5.2,96.38,PROCESSING,12.21,220.14,0,75.38,1.07,0.75,69.87,0.0511,47.36,-0.6568,PANEL_A
2032-04-26,UPC000000695,DMA_005,46.188,3.257,8.703,14.21,85.83,PROCESSING,93.82,68.43,0,67.51,41.81,6.13,44.21,2.5104,59.66,-0.5145,PANEL_A
2032-05-03,UPC000000696,DMA_008,14.405,-7.65,2.057,24.0,75.46,PROCESSING,90.37,74.8,0,62.62,29.5,3.15,78.62,0.5225,23.74,0.4901,PANEL_B
2032-05-10,UPC000000697,DMA_008,54.394,23.893,-13.047,31.82,68.46,WAREHOUSE,18.5,72.94,0,63.67,24.43,8.33,56.21,2.2358,39.66,-0.686,PANEL_E
2032-05-17,UPC000000698,DMA_008,19.499,22.111,37.403,25.09,78.23,RETAIL,74.5,192.93,0,78.08,18.4,12.19,67.91,1.4732,15.35,-0.3367,PANEL_C
2032-05-24,UPC000000699,DMA_006,4.546,16.669,33.122,14.55,88.31,PRODUCTION,86.84,106.5,0,84.64,3.37,1.15,32.02,0.0808,59.39,0.3632,PANEL_A
2032-05-31,UPC000000700,DMA_005,40.804,-12.676,-8.426,36.15,76.94,RETAIL,54.48,88.6,0,44.84,19.2,9.85,31.32,1.0006,9.97,-0.5925,PANEL_B
2032-06-07,UPC000000701,DMA_002,60.466,18.026,17.754,10.9,92.22,PRODUCTION,8.1,188.38,0,88.36,43.54,9.03,35.45,1.3213,27.59,0.5447,PANEL_E
2032-06-14,UPC000000702,DMA_006,73.786,-15.162,18.628,30.0,67.87,DISTRIBUTION,88.84,112.71,0,63.44,26.33,13.0,7.84,0.8845,16.01,0.5725,PANEL_A
2032-06-21,UPC000000703,DMA_005,52.875,-2.5,27.135,21.93,79.39,RETAIL,80.73,128.55,0,68.04,10.48,15.31,76.41,2.2002,10.02,0.6111,PANEL_E
2032-06-28,UPC000000704,DMA_002,11.024,-2.012,-23.614,2.64,98.18,PROCESSING,9.04,72.52,0,32.21,2.16,2.05,10.91,0.3547,33.46,0.8176,PANEL_B
2032-07-05,UPC000000705,DMA_005,72.033,13.856,0.361,0.79,99.52,PRODUCTION,41.33,74.05,0,96.55,7.3,2.23,0.94,1.9605,57.48,-0.7848,PANEL_E
2032-07-12,UPC000000706,DMA_004,37.484,20.921,43.142,10.58,90.24,DISTRIBUTION,14.84,193.25,0,80.31,5.95,9.47,38.14,0.4399,1.42,-0.0311,PANEL_A
2032-07-19,UPC000000707,DMA_002,56.241,-21.576,52.668,26.13,83.55,RETAIL,80.67,220.29,0,41.52,22.27,15.28,8.0,1.1624,12.81,0.281,PANEL_B
