trans_port_arrival_date,trans_port_port_un_locode,trans_port_vessel_imo_hash,trans_port_vessel_type_code,trans_port_cargo_category_code,trans_port_container_teu_count,trans_port_cargo_tonnage_metric,trans_port_origin_country_code,trans_port_destination_country_code,trans_port_berth_assignment_id,trans_port_berth_time_hours,trans_port_dwell_time_hours,trans_port_customs_hold_flag,trans_port_rail_intermodal_flag,trans_port_truck_gate_turn_time_minutes,trans_port_emissions_at_berth_kg,trans_port_harbor_congestion_index,trans_port_pilotage_required_flag,trans_port_weather_delay_flag,trans_port_security_level_code
2019-05-28,INKOC,VB85E8468164F,GENERAL_CARGO,REEFER,1832,18316.9,IN,QA,BERTH68-9127,11.75,37.45,N,N,38,9837.4,2.12,N,N,SEC2
2021-03-17,INMAA,V877EDDC914B4,PASSENGER,LIQUID,0,15135.2,SG,IN,BERTH28-8810,1.5,59.38,N,Y,37,1512.4,1.15,Y,N,SEC1
2022-02-03,INNSA,VEE2FAABCBC47,LNG,TEU,14255,174376.3,IN,BR,BERTH58-1559,31.73,57.81,N,N,37,12536.9,0.91,Y,Y,SEC2
2021-03-19,INKOC,VF498B8506444,PASSENGER,BREAKBULK,0,5057.5,TH,IN,BERTH29-6194,15.07,44.05,N,Y,72,11986.4,3.35,N,N,SEC2
2022-02-06,INCCU,VA206051BA48F,TANKER,LIQUID,0,36917.5,MY,IN,BERTH07-4914,18.14,43.09,N,N,81,7200.2,1.14,Y,N,SEC1
2022-03-30,INMAA,V9ED5F1169BAC,TANKER,TEU,4574,49421.1,IN,BR,BERTH87-5064,45.38,46.81,N,N,35,16827.2,2.93,Y,N,SEC2
2024-08-16,INNSA,V5EA170487446,PASSENGER,BREAKBULK,0,59448.3,VN,IN,BERTH71-8761,23.18,43.58,N,Y,46,19675.6,1.14,Y,N,SEC1
2022-07-11,INHZA,V8E8B5276210D,CONTAINER,BULK,0,181766.8,IN,TH,BERTH68-4391,12.98,60.97,N,N,79,6351.8,3.03,Y,Y,SEC2
2022-09-04,INNSA,V6E96FF11D2EA,GENERAL_CARGO,AUTO,0,3136.8,VN,IN,BERTH28-2119,5.58,61.87,N,Y,13,3976.0,3.48,Y,Y,SEC1
2021-07-07,INMUN,VE3D538242FEB,CONTAINER,TEU,9411,98174.5,AE,IN,BERTH70-8806,1.5,34.43,N,Y,59,896.4,1.74,N,N,SEC2
2025-08-15,INTUT,V8E305600856A,GENERAL_CARGO,BULK,0,210713.0,IN,JP,BERTH06-3037,41.81,115.61,Y,N,35,35211.3,2.18,Y,Y,SEC1
2022-01-30,INMAA,VCC9B81B75A25,LNG,BULK,0,61599.1,RU,IN,BERTH42-9851,29.26,87.85,N,N,34,16713.1,1.44,Y,N,SEC3
2021-06-15,INKOC,V7375BB81FEB3,RORO,BREAKBULK,0,39562.1,ES,IN,BERTH36-4802,51.28,126.81,N,N,18,15362.0,1.37,Y,N,SEC1
2024-10-21,INCCU,V82124E4BF666,CONTAINER,BREAKBULK,0,49248.0,DE,IN,BERTH46-2268,22.28,84.36,N,N,42,12037.2,2.62,Y,N,SEC2
2023-05-15,INTUT,VE143F4B1EFCA,BULKER,BULK,0,110974.3,RU,IN,BERTH64-5768,26.59,96.79,N,N,54,19410.4,4.41,Y,N,SEC3
2024-06-17,INTUT,V94F654E65A3F,CONTAINER,REEFER,3319,36789.6,ES,IN,BERTH30-4740,29.89,36.82,N,N,33,20096.5,1.5,N,N,SEC2
2020-11-11,INHZA,V5DE6C0746BA8,GENERAL_CARGO,LIQUID,0,92447.5,KR,IN,BERTH35-8614,23.92,98.56,N,N,44,16026.6,2.16,Y,N,SEC3
2025-06-28,INGOI,V7B32000F806C,TANKER,REEFER,4288,49664.6,IN,QA,BERTH03-9657,47.51,78.69,N,Y,38,18589.4,2.17,Y,N,SEC3
2026-01-20,INGOI,V76CC4F2C9343,BULKER,BREAKBULK,0,976.4,NL,IN,BERTH79-6350,30.57,63.42,N,Y,48,17238.2,3.89,N,N,SEC2
2023-12-07,INKOC,V8615B6271CDE,TANKER,LIQUID,0,165157.0,DE,IN,BERTH02-1431,6.27,68.92,N,N,42,3353.2,2.43,N,N,SEC3
2023-03-16,INNSA,V40725F1E0300,GENERAL_CARGO,TEU,20287,225002.8,JP,IN,BERTH10-9877,11.87,58.28,Y,N,57,7620.8,1.74,N,N,SEC1
2019-04-19,INNSA,V601E5B7B2BF1,TANKER,BULK,0,122919.9,JP,IN,BERTH31-5860,16.6,3.8,N,N,63,14685.4,2.64,Y,Y,SEC1
2020-11-05,INKRI,V35219A2C2320,TANKER,BREAKBULK,0,24094.9,AU,IN,BERTH30-9926,16.8,62.9,N,Y,13,11200.7,2.12,Y,N,SEC1
2020-04-29,INHZA,VB10893967602,BULKER,BULK,0,51113.5,VN,IN,BERTH03-9431,45.08,34.35,N,N,41,30835.9,2.59,Y,N,SEC2
2019-12-23,INHZA,VA926AB77975F,GENERAL_CARGO,BULK,0,149970.2,CN,IN,BERTH32-6390,13.64,55.72,N,N,47,4666.4,2.79,Y,N,SEC1
2019-12-07,INNSA,V9B4D1B72A750,TANKER,REEFER,4838,53774.4,SG,IN,BERTH20-3121,31.16,46.79,N,N,39,22913.9,2.8,Y,N,SEC3
2025-11-03,INMUN,V392F5476D3D9,PASSENGER,LIQUID,0,142479.2,GB,IN,BERTH80-3374,1.5,9.0,N,Y,45,2144.5,2.05,Y,N,SEC1
2022-07-01,INKRI,VB2D416E8F465,LNG,LIQUID,0,8043.0,KR,IN,BERTH20-2077,18.73,64.22,Y,N,5,16230.5,2.16,Y,Y,SEC1
2023-11-17,INBOM,V44DE13A9E8B1,BULKER,REEFER,2435,20438.5,GB,IN,BERTH70-1896,23.58,34.24,N,N,28,10883.5,3.06,Y,N,SEC1
2019-03-11,INGOI,VEC146AC72738,PASSENGER,TEU,494,5230.0,GB,IN,BERTH01-1305,2.91,60.49,N,N,43,2539.2,2.74,Y,N,SEC3
2019-11-30,INMNG,V8754D44D0529,PASSENGER,REEFER,854,10004.2,IN,NL,BERTH05-6682,12.42,28.38,Y,N,49,4928.6,3.17,Y,N,SEC3
2019-09-23,INGOI,V3F8F47072221,LNG,AUTO,0,2538.9,IT,IN,BERTH09-9535,16.58,59.01,N,N,11,6072.4,3.14,Y,N,SEC3
2022-08-06,INHZA,V06991FDF6688,RORO,LIQUID,0,165729.0,AE,IN,BERTH03-8972,19.58,65.55,N,N,83,12794.9,2.73,Y,N,SEC1
2024-12-26,INVTZ,VCEA5FC0C176B,LNG,TEU,19187,187607.6,MY,IN,BERTH98-5110,41.16,27.38,N,N,45,15559.3,2.26,Y,N,SEC2
2019-04-19,INMNG,V08F6377032D9,GENERAL_CARGO,AUTO,0,3392.0,JP,IN,BERTH11-1278,41.07,77.23,N,Y,49,32324.2,2.27,N,N,SEC3
2023-06-17,INKOC,V58DB0C7EBF41,LNG,AUTO,0,943.6,IN,RU,BERTH51-8901,10.07,45.19,N,N,10,5006.6,2.44,N,N,SEC1
2023-10-16,INKRI,V5414A409FBE6,RORO,BREAKBULK,0,56583.2,RU,IN,BERTH27-1248,2.11,77.84,N,N,62,1662.0,3.84,N,N,SEC2
2021-08-27,INHZA,VC692677D025B,CONTAINER,BREAKBULK,0,47924.0,BR,IN,BERTH77-3111,1.5,38.1,N,N,73,1693.9,2.68,Y,N,SEC3
2023-08-19,INMAA,VA4F92655E1B4,TANKER,REEFER,1574,16546.9,IN,QA,BERTH70-8590,22.64,79.65,N,N,32,14455.6,1.77,Y,N,SEC1
2025-08-06,INMNG,VD7347241E635,TANKER,AUTO,0,341.1,VN,IN,BERTH81-4792,31.95,89.72,N,Y,69,23714.6,1.28,Y,N,SEC1
2024-10-28,INNSA,VB4346615DC89,LNG,AUTO,0,2931.8,BR,IN,BERTH43-9091,6.73,45.88,N,Y,17,4364.4,2.97,Y,N,SEC2
2020-09-03,INMAA,V71517C76C77D,GENERAL_CARGO,REEFER,2063,23289.7,IN,ZA,BERTH83-7970,16.0,54.0,Y,Y,34,12962.1,3.27,Y,N,SEC2
2022-11-03,INVTZ,VA3D32232E3FF,LNG,TEU,5501,65974.2,US,IN,BERTH86-3222,42.73,115.56,N,Y,72,17170.4,1.04,Y,N,SEC1
2020-05-01,INTUT,V1272EC8E9977,BULKER,BULK,0,99143.9,IN,VN,BERTH96-2364,23.37,53.56,N,N,43,18008.1,3.54,Y,N,SEC1
2020-12-11,INHZA,V53E1F108E5DA,CONTAINER,TEU,11180,116307.2,TR,IN,BERTH09-9476,1.5,30.41,N,N,24,1666.6,3.38,Y,N,SEC1
2020-01-30,INKOC,V051A907B0636,TANKER,BREAKBULK,0,57940.3,IN,AE,BERTH01-1913,12.83,60.69,N,Y,33,7459.7,4.46,N,N,SEC1
2023-01-30,INNSA,V79D2592BD700,BULKER,AUTO,0,2940.0,NL,IN,BERTH53-6838,14.58,2.0,N,N,90,6351.4,2.71,Y,N,SEC1
2023-01-08,INTUT,V4682325328F8,CONTAINER,BREAKBULK,0,23482.5,IN,SG,BERTH22-1608,13.82,28.03,N,N,40,9451.2,3.24,N,N,SEC2
2026-01-28,INHZA,V76B134F13CFA,RORO,BREAKBULK,0,6743.6,ID,IN,BERTH64-5208,21.81,50.24,N,N,50,18850.8,3.15,N,N,SEC1
2019-02-09,INKRI,VAA3DE3EB82E3,CONTAINER,AUTO,0,732.1,QA,IN,BERTH04-5714,1.5,9.63,N,N,58,1079.3,3.46,Y,N,SEC3
2019-07-20,INKRI,VBCCE957C03AD,LNG,AUTO,0,1410.2,VN,IN,BERTH45-7869,11.66,54.8,N,N,34,6679.6,1.27,Y,N,SEC2
2021-04-13,INMNG,VFE1F7808566C,GENERAL_CARGO,AUTO,0,793.0,IN,ES,BERTH59-6948,25.02,56.55,N,N,50,12121.2,2.43,Y,N,SEC3
2025-10-03,INCCU,V0194F794EC73,RORO,LIQUID,0,36077.4,IT,IN,BERTH68-2602,49.95,66.8,N,Y,17,16551.1,2.66,Y,N,SEC1
2020-09-22,INGOI,V6304E0CB9713,LNG,LIQUID,0,117895.0,IN,KR,BERTH68-8877,1.5,33.96,N,N,43,1682.0,3.1,Y,N,SEC2
2019-10-21,INMNG,VC20B2463260E,GENERAL_CARGO,BULK,0,205890.0,IN,KR,BERTH44-6394,30.98,33.83,N,N,68,16231.4,3.06,Y,N,SEC3
2025-02-05,INMAA,V17EE023308E4,TANKER,REEFER,3329,37729.7,ZA,IN,BERTH50-7826,41.92,24.52,N,N,41,23626.6,2.24,Y,N,SEC1
2023-12-03,INKRI,V5925837ADCF9,LNG,BREAKBULK,0,11649.2,IN,CN,BERTH79-6877,26.26,36.32,Y,N,43,19993.3,2.41,Y,N,SEC2
2023-02-17,INBOM,V6B88864F2AF3,PASSENGER,LIQUID,0,177824.1,IN,SA,BERTH24-5998,27.79,6.44,Y,N,49,18095.4,1.23,N,N,SEC3
2019-01-14,INNSA,V0E7553273D3E,TANKER,BREAKBULK,0,48074.7,QA,IN,BERTH07-2397,43.6,88.65,N,N,37,13355.3,2.4,Y,N,SEC2
2023-10-11,INKRI,V41FF3FF57988,LNG,BREAKBULK,0,24213.7,QA,IN,BERTH09-6686,14.39,17.35,N,Y,41,6059.4,1.32,Y,N,SEC1
2019-08-27,INMAA,V4A76BC473FD9,RORO,AUTO,0,3279.1,IN,NL,BERTH50-5971,3.59,80.75,N,N,57,2797.7,1.26,Y,N,SEC3
2020-12-21,INMUN,VB693683FED4C,CONTAINER,LIQUID,0,34102.0,IN,MY,BERTH96-6504,26.33,98.34,N,N,5,19102.2,1.17,Y,N,SEC3
2025-05-21,INNSA,V1E11992C58AF,PASSENGER,LIQUID,0,14654.3,DE,IN,BERTH64-8725,14.37,6.12,N,N,40,5844.6,2.97,N,N,SEC1
2024-01-03,INMUN,V47E734542590,GENERAL_CARGO,TEU,13355,138665.5,RU,IN,BERTH64-4506,16.96,65.48,N,N,53,7681.7,3.18,Y,N,SEC1
2022-05-18,INHZA,VB5F46F2ED987,CONTAINER,BREAKBULK,0,49278.1,MY,IN,BERTH03-2396,35.07,48.04,N,N,51,25636.0,1.73,Y,N,SEC2
2021-11-09,INVTZ,V59555C1FA143,PASSENGER,REEFER,4564,54417.1,JP,IN,BERTH71-6528,26.16,92.4,Y,N,36,17280.8,1.39,Y,N,SEC3
2020-05-26,INVTZ,VF43EA306E572,LNG,REEFER,138,1639.9,IT,IN,BERTH52-6593,1.5,65.68,N,N,24,1041.8,1.28,Y,N,SEC3
2020-08-08,INKRI,V8B4920A83F39,GENERAL_CARGO,TEU,11282,122854.5,TR,IN,BERTH91-5204,31.68,43.71,N,N,55,16328.1,2.67,Y,N,SEC3
2025-05-21,INBOM,V5E753D05BE0F,GENERAL_CARGO,REEFER,524,5641.1,ES,IN,BERTH81-6035,41.97,93.59,N,Y,37,32745.2,3.09,Y,Y,SEC1
2021-09-03,INTUT,VC9F6EFC76194,RORO,REEFER,2942,33229.1,IN,TR,BERTH04-8117,36.67,36.94,N,N,12,27805.4,4.16,Y,N,SEC1
2022-01-29,INBOM,V2A7765D880EB,LNG,LIQUID,0,121877.8,IN,GB,BERTH51-5398,18.08,47.98,N,N,70,12247.4,2.67,N,Y,SEC2
2024-12-19,INKRI,V8DED2ACEB1E2,RORO,LIQUID,0,138955.3,IN,SA,BERTH34-6958,6.98,56.77,N,Y,5,3216.6,0.94,Y,N,SEC1
2023-08-19,INHZA,VF7173D7395E1,LNG,BULK,0,45117.4,JP,IN,BERTH63-9154,28.14,84.76,N,N,51,25063.4,2.67,Y,N,SEC2
2022-03-02,INHZA,VFED63EA8DB40,RORO,TEU,2854,29839.2,IN,IT,BERTH79-3608,8.88,93.18,N,Y,16,4916.9,1.02,Y,N,SEC3
2019-11-14,INKOC,V590479109935,GENERAL_CARGO,LIQUID,0,70899.6,ES,IN,BERTH34-8156,34.64,91.16,N,N,24,23989.0,1.9,Y,N,SEC3
2019-09-25,INKOC,VE6F6303DFE6C,BULKER,AUTO,0,2099.5,QA,IN,BERTH86-9819,25.16,51.37,Y,Y,82,12415.5,1.62,N,N,SEC3
2022-12-19,INMNG,VF539C472D3BA,TANKER,BREAKBULK,0,9823.0,ES,IN,BERTH38-6259,18.16,30.05,N,N,35,7625.3,2.8,Y,N,SEC2
2024-10-02,INHZA,VFE01A754570C,CONTAINER,TEU,17007,176854.8,IN,DE,BERTH67-5042,14.58,77.12,N,N,68,12882.3,3.35,Y,N,SEC3
2019-02-03,INKRI,V9241DE987E77,PASSENGER,LIQUID,0,149479.3,IN,BR,BERTH17-4533,29.23,76.07,N,Y,53,19713.6,1.73,Y,N,SEC2
2021-01-15,INMAA,V223DA3B4E620,PASSENGER,REEFER,1300,10507.4,IN,IT,BERTH42-1931,45.24,106.83,N,Y,87,24556.3,2.24,Y,N,SEC2
2025-11-26,INTUT,V1F545954A5D6,RORO,TEU,5563,69563.0,IN,QA,BERTH17-4069,22.09,66.05,N,N,26,18949.6,4.49,Y,N,SEC2
2025-07-06,INNSA,V3D03F934CC57,GENERAL_CARGO,REEFER,2796,24899.1,KR,IN,BERTH29-5523,38.84,152.41,Y,N,63,17015.0,2.29,Y,N,SEC1
2023-09-14,INMAA,VE7EC16F6B13D,LNG,BULK,0,193269.1,ES,IN,BERTH30-4469,28.98,69.07,N,N,58,14975.2,0.87,N,N,SEC3
2019-02-19,INVTZ,V993FDD36AE5C,RORO,BREAKBULK,0,27276.4,RU,IN,BERTH32-1804,1.5,2.0,N,N,79,1646.3,2.16,Y,N,SEC3
2022-10-31,INMAA,V773B8FF9393B,TANKER,TEU,6087,75430.6,AU,IN,BERTH20-1383,5.12,26.65,N,Y,5,2641.6,1.0,N,N,SEC3
2019-07-13,INMUN,VA494C7523D95,CONTAINER,TEU,5663,55647.4,TH,IN,BERTH20-7668,15.7,19.88,N,N,55,11713.6,0.89,Y,N,SEC3
2023-01-13,INGOI,V8860A9E19C62,CONTAINER,BREAKBULK,0,55926.9,DE,IN,BERTH51-1025,4.01,35.78,N,Y,58,4390.1,1.73,N,N,SEC1
2019-08-10,INGOI,V35B8064339D4,PASSENGER,AUTO,0,2348.5,IT,IN,BERTH41-9078,29.87,18.05,N,Y,43,24755.3,3.01,Y,N,SEC2
2019-04-25,INMUN,VA9EE29A3FA81,BULKER,LIQUID,0,52523.1,US,IN,BERTH56-3961,26.44,86.38,Y,N,80,20900.2,2.16,Y,N,SEC1
2019-01-03,INKRI,V4386914F987E,PASSENGER,AUTO,0,264.3,ID,IN,BERTH34-2387,14.46,28.21,N,N,22,10964.4,3.03,Y,N,SEC2
2023-01-17,INVTZ,V5EC321BF9609,LNG,LIQUID,0,46129.3,SA,IN,BERTH96-5360,19.7,69.51,N,Y,28,15080.3,2.94,Y,N,SEC3
2020-10-25,INHZA,VDDD9DD8D7DA5,TANKER,BREAKBULK,0,39300.3,AE,IN,BERTH04-2240,28.11,51.28,N,Y,58,17659.4,2.87,Y,N,SEC3
2020-04-06,INNSA,V7075350C08C4,BULKER,BULK,0,137268.4,SG,IN,BERTH74-8328,36.51,95.65,Y,Y,26,27880.5,2.43,N,Y,SEC3
2024-02-12,INHZA,VEC2387E333B8,TANKER,LIQUID,0,139942.4,ES,IN,BERTH53-5439,43.94,128.66,N,Y,62,27296.8,1.76,N,N,SEC1
2024-12-14,INMAA,V61E2D34E4BA4,CONTAINER,REEFER,4987,53120.2,KR,IN,BERTH84-8498,31.5,69.73,N,Y,42,12866.2,1.94,Y,N,SEC3
2024-12-12,INMUN,V03246638E802,BULKER,BULK,0,47796.5,US,IN,BERTH32-4679,12.66,42.49,N,N,15,6906.4,1.47,Y,N,SEC3
2019-10-14,INKRI,V369C3CE10DC6,PASSENGER,AUTO,0,2887.8,IN,NL,BERTH54-5140,23.89,85.39,N,N,63,10084.4,1.18,Y,N,SEC1
2020-10-29,INNSA,VFDAD62974BB7,CONTAINER,AUTO,0,844.3,DE,IN,BERTH40-9955,35.68,106.32,Y,N,40,14244.5,1.71,Y,N,SEC3
2019-06-27,INMUN,V73A9A2D12E85,PASSENGER,BREAKBULK,0,54369.6,ZA,IN,BERTH78-4936,42.18,108.51,N,N,67,28099.3,2.76,N,N,SEC3
2024-06-26,INBOM,V224E31AB6A6F,RORO,BULK,0,117249.8,ES,IN,BERTH61-8856,25.75,106.34,N,N,28,12918.0,2.9,Y,N,SEC2
2020-10-24,INCCU,V3588A3A58FE9,RORO,TEU,19793,207751.8,ES,IN,BERTH82-3712,3.3,26.61,N,N,19,1722.4,3.03,Y,N,SEC2
2021-09-15,INKRI,VF4A914C964C3,GENERAL_CARGO,TEU,8063,97855.3,QA,IN,BERTH37-5185,21.07,69.64,N,Y,56,14021.4,1.71,Y,N,SEC3
2020-03-12,INCCU,V8C801BB21EBE,RORO,AUTO,0,1792.4,SA,IN,BERTH13-4015,28.58,72.56,N,Y,97,15010.1,0.8,N,N,SEC2
2024-04-27,INBOM,V7DA70A8E5480,PASSENGER,BULK,0,67793.9,AE,IN,BERTH82-8359,10.77,62.34,N,N,52,8277.8,2.76,Y,N,SEC1
2025-11-20,INMAA,V4A76B2787D7D,PASSENGER,TEU,1688,22231.7,AU,IN,BERTH71-1339,10.24,90.62,N,Y,20,6823.8,0.1,Y,N,SEC2
2022-07-25,INMUN,V104C52A5B50A,GENERAL_CARGO,TEU,3948,38504.5,IN,RU,BERTH13-3618,17.49,49.56,N,N,20,9406.1,2.72,Y,N,SEC3
2025-12-09,INBOM,V1B47B2A8083B,LNG,AUTO,0,1696.2,TH,IN,BERTH37-8152,5.64,54.99,N,N,46,4700.7,3.08,Y,Y,SEC1
2023-08-23,INGOI,V1BEC3653C846,TANKER,AUTO,0,2564.1,QA,IN,BERTH76-8142,12.02,21.6,N,N,50,3888.7,2.78,Y,N,SEC2
2024-12-16,INGOI,V2A8148BA7A16,RORO,BREAKBULK,0,20056.8,IT,IN,BERTH47-6668,19.88,73.71,N,N,70,9773.3,1.37,N,N,SEC2
2023-02-25,INMNG,V35280B833547,RORO,TEU,17785,219287.6,QA,IN,BERTH07-3567,28.81,26.01,N,N,63,13951.8,0.74,Y,N,SEC1
2021-10-02,INMNG,V474C28057164,CONTAINER,BULK,0,193278.9,IN,JP,BERTH73-3649,39.0,91.45,N,N,53,31816.1,2.21,N,Y,SEC1
2025-08-07,INMNG,VD54ED0995D19,BULKER,BREAKBULK,0,7241.7,QA,IN,BERTH45-2598,22.06,56.09,N,N,31,13415.3,3.1,N,N,SEC2
2020-02-18,INKRI,V6FCBD43516C6,CONTAINER,BULK,0,145294.4,TR,IN,BERTH19-7838,23.52,57.18,N,N,45,8291.4,0.96,Y,N,SEC1
2020-02-15,INHZA,V465B8CA739E7,GENERAL_CARGO,REEFER,990,10739.4,MY,IN,BERTH57-9531,44.64,84.45,N,Y,5,28778.8,2.75,Y,N,SEC1
2024-11-12,INMAA,V254CD222CA40,PASSENGER,BREAKBULK,0,58630.2,IN,GB,BERTH86-5792,34.73,106.55,N,N,59,27791.4,2.09,Y,N,SEC1
2022-07-31,INVTZ,V2EA430D0C7B9,LNG,TEU,18665,204331.7,IN,KR,BERTH31-6723,39.14,106.64,N,N,83,34443.0,2.14,Y,N,SEC1
2025-01-07,INTUT,VB85DEA53CA0A,RORO,TEU,1573,17723.7,ID,IN,BERTH33-6355,19.09,68.79,N,N,27,9367.6,2.68,Y,N,SEC1
2022-06-05,INCCU,VC99BB59C68DD,PASSENGER,AUTO,0,916.9,IN,BR,BERTH18-6920,14.33,50.15,Y,N,39,12427.0,2.39,N,N,SEC3
2024-04-22,INMUN,VCD2C2F74A0C2,RORO,REEFER,4627,49434.6,QA,IN,BERTH58-9047,24.89,90.42,N,Y,5,19323.0,1.71,N,N,SEC1
2022-04-02,INGOI,VC62A30FA2F33,LNG,REEFER,738,5988.2,GB,IN,BERTH44-5265,21.55,85.56,N,Y,5,15516.6,1.62,Y,N,SEC1
2025-11-05,INTUT,V58508F1DC609,TANKER,BULK,0,202108.1,ID,IN,BERTH83-1931,25.5,71.46,N,N,49,13125.6,2.06,Y,N,SEC2
2023-08-12,INKOC,VF8496AE3288B,LNG,TEU,13739,173706.0,SG,IN,BERTH07-2798,11.69,41.72,Y,Y,38,5507.7,1.38,Y,N,SEC2
2023-02-18,INMAA,V8A221AC8D169,LNG,LIQUID,0,64008.5,KR,IN,BERTH14-8847,20.42,39.34,N,N,52,16658.2,1.75,N,N,SEC1
2025-04-28,INVTZ,V00910B9A36B7,BULKER,LIQUID,0,27936.9,NL,IN,BERTH81-4475,17.29,10.21,N,N,24,14113.9,2.76,N,N,SEC3
2020-05-28,INMUN,V4448BB0508B9,RORO,REEFER,2311,26412.1,KR,IN,BERTH37-8883,48.07,63.9,N,N,67,15130.8,3.19,Y,N,SEC1
2023-04-02,INMUN,V9E84765B0834,GENERAL_CARGO,LIQUID,0,43244.8,JP,IN,BERTH89-5430,3.39,28.3,N,Y,50,2981.4,1.11,Y,N,SEC3
2022-01-02,INKOC,VCB7D20394979,RORO,AUTO,0,1595.7,IN,IT,BERTH59-2904,11.43,40.24,N,N,60,6061.9,1.43,Y,N,SEC2
2022-04-09,INKRI,V46699AEAC1E3,BULKER,LIQUID,0,132458.4,IN,SA,BERTH40-9935,36.51,25.24,N,N,93,20608.2,1.73,Y,N,SEC2
2020-03-26,INMUN,V1B646EB16163,CONTAINER,REEFER,3663,32531.6,IN,US,BERTH77-1751,38.71,41.56,N,Y,80,33550.3,2.62,Y,N,SEC3
2021-04-08,INNSA,V710FCBD14541,BULKER,TEU,2802,35684.3,GB,IN,BERTH32-5810,36.56,69.0,N,Y,32,30198.9,0.73,Y,N,SEC2
2024-08-27,INGOI,V17ADA4922868,PASSENGER,AUTO,0,1384.0,GB,IN,BERTH08-2686,34.05,60.44,N,Y,68,18953.1,2.12,Y,N,SEC1
2024-03-31,INMAA,V4216C416B4A5,PASSENGER,BREAKBULK,0,6111.4,SA,IN,BERTH40-8982,5.33,74.56,N,N,18,5078.3,2.37,Y,N,SEC3
2023-02-05,INMUN,V21ADB00D82B8,RORO,TEU,18820,256936.8,ES,IN,BERTH88-4466,28.1,94.36,N,N,50,22055.3,2.07,Y,N,SEC2
2020-05-14,INMAA,VE0E2195BD09F,TANKER,TEU,19179,220529.5,IN,IT,BERTH89-1414,38.71,80.27,Y,N,64,24211.1,2.19,Y,N,SEC3
2021-05-15,INTUT,V65244E369135,LNG,LIQUID,0,156191.6,SA,IN,BERTH84-3922,42.52,68.46,N,N,5,20588.1,1.31,Y,N,SEC1
2022-02-10,INCCU,VCFC089DAF294,GENERAL_CARGO,LIQUID,0,29640.8,IN,TH,BERTH03-7199,38.78,51.76,N,Y,53,22606.2,1.47,Y,N,SEC3
2022-10-17,INCCU,V1ED54FDC9568,RORO,BULK,0,190815.9,IN,GB,BERTH54-5639,22.69,59.82,N,N,58,14164.1,2.36,N,N,SEC3
2019-01-09,INNSA,V886F11FED7D2,GENERAL_CARGO,REEFER,139,1301.1,TR,IN,BERTH98-9623,29.25,104.07,Y,N,47,18103.9,0.88,Y,N,SEC2
2023-03-09,INGOI,V78A631269909,GENERAL_CARGO,LIQUID,0,40175.1,KR,IN,BERTH22-1161,17.95,89.68,N,Y,32,16039.2,4.39,Y,N,SEC2
2021-02-08,INMAA,VB4515F651E8F,BULKER,TEU,4632,55027.7,IN,IT,BERTH38-8585,43.79,68.64,N,Y,79,16717.2,0.56,Y,Y,SEC1
2021-04-04,INCCU,V9E9DC18D72DC,LNG,LIQUID,0,79188.9,IN,QA,BERTH64-1932,28.93,95.85,N,N,45,13030.9,2.29,Y,N,SEC1
2019-01-04,INMAA,VB09ACE4165C0,RORO,TEU,12476,162453.3,IN,ID,BERTH62-3878,9.23,19.85,Y,Y,40,3558.8,2.88,Y,Y,SEC2
2024-03-13,INTUT,V50145B07515C,GENERAL_CARGO,BULK,0,84157.3,TR,IN,BERTH63-8294,18.98,44.9,N,Y,42,7863.6,1.48,N,N,SEC3
2023-05-28,INMUN,VC1A3C113F43D,BULKER,LIQUID,0,69833.4,IN,CN,BERTH17-7997,14.13,44.08,N,Y,84,5989.4,0.4,Y,N,SEC1
2020-02-05,INHZA,V91C2778AE2D8,PASSENGER,BULK,0,207829.2,IN,SA,BERTH10-3312,31.37,56.84,N,N,6,25560.1,1.62,Y,N,SEC1
2021-04-28,INBOM,VE01489EAF0CF,CONTAINER,BULK,0,100728.0,BR,IN,BERTH83-9022,19.19,38.99,N,Y,47,10964.5,2.53,Y,N,SEC1
2020-12-26,INCCU,V04A1D57DD003,RORO,REEFER,3328,39668.4,IN,VN,BERTH45-5349,25.44,68.86,Y,Y,57,19302.7,1.84,Y,N,SEC2
2025-10-11,INBOM,VFE0EA0C9A94D,GENERAL_CARGO,LIQUID,0,139480.2,VN,IN,BERTH93-7424,32.33,113.91,N,Y,43,20925.5,2.37,Y,N,SEC1
2024-05-25,INKOC,VF2B0C00BB651,GENERAL_CARGO,BULK,0,137618.9,QA,IN,BERTH53-3438,20.12,73.46,N,Y,5,8419.7,1.66,Y,N,SEC3
2023-09-04,INCCU,VA608FFB66403,BULKER,TEU,20980,256486.5,CN,IN,BERTH19-2951,36.6,57.89,N,Y,40,16711.8,2.12,Y,N,SEC1
2024-09-07,INTUT,VF0F0269D2ED1,LNG,LIQUID,0,85387.8,SA,IN,BERTH80-9650,16.97,29.66,N,N,80,12111.0,0.87,Y,N,SEC2
2022-01-02,INBOM,VE4CF12B71998,LNG,BULK,0,202491.9,KR,IN,BERTH09-4299,13.94,27.89,N,Y,61,9642.4,2.02,N,N,SEC2
2025-09-12,INVTZ,VC3D879E0C72A,BULKER,BULK,0,127860.3,IN,RU,BERTH43-5501,35.98,64.81,N,N,27,31704.3,2.19,Y,N,SEC2
