biz_intratrade_reference_month,biz_intratrade_reporting_country_iso2,biz_intratrade_partner_country_iso2,biz_intratrade_flow_direction,biz_intratrade_cn8_code,biz_intratrade_goods_value_eur,biz_intratrade_goods_quantity_kg,biz_intratrade_dispatch_arrival_code,biz_intratrade_threshold_reporting_flag,biz_intratrade_transport_mode_code,biz_intratrade_incoterms_code,biz_intratrade_customs_simplification_flag,biz_intratrade_vat_intracommunity_number_hash,biz_intratrade_eori_hash,biz_intratrade_delivery_time_days_median,biz_intratrade_logistics_performance_index,biz_intratrade_port_congestion_index,biz_intratrade_eurostat_table_code,biz_intratrade_data_quality_flag,biz_intratrade_data_extract_date
2025-08,LT,EE,ARRIVAL,14141637,43352769.2,30258.68,ARRIVAL,0,SEA,FCA,0,870a375cba17da7f8d,a39335ebee4da24906,8,2.671,0.1269,bop_q_c,FLAGGED,2024-09-01
2025-09,SK,MT,DISPATCH,14149556,43462353.76,30317.23,DISPATCH,1,AIR,CFR,1,dc5c82a930679b41ab,ce65f062a52f4dff89,8,2.494,0.1027,ext_lt_intra_q,IMPUTED,2026-02-01
2025-10,HR,BG,ARRIVAL,14157475,43573121.77,30358.49,ARRIVAL,1,RAIL,DPU,0,c5edab4bac1ac864cb,7a096be6a4bc7a0d4f,7,2.676,0.8716,ext_lt_intratrd,OK,2024-01-04
2025-11,DE,IE,DISPATCH,14165394,43621313.0,30437.76,DISPATCH,1,INLAND_WATERWAY,CPT,0,cc8c24463d95d55b44,0393b6483e4091099d,8,2.653,0.5668,bop_q_f,REVISED,2025-08-31
2025-12,LU,SI,ARRIVAL,14173313,43717876.38,30494.3,ARRIVAL,0,PIPE,CIF,0,1686fe989a2a4c7eb3,bfbb6a15afa734541d,11,3.207,0.5307,bop_q_g,ESTIMATED,2024-02-16
2026-01,SI,FI,DISPATCH,14181232,43764334.83,30540.55,DISPATCH,1,ROAD,DDP,0,a4429121d9372c8ea2,ed8dea54cb27aee3d3,10,3.872,0.199,bop_q_c,FLAGGED,2025-03-10
2026-02,CY,NL,ARRIVAL,14189151,43862522.37,30587.06,ARRIVAL,0,SEA,CIP,1,d8effe5aec386ffe59,0729333c99609b03bc,12,3.097,0.8109,ext_lt_intra_q,IMPUTED,2024-10-16
2026-03,GR,HR,DISPATCH,14197070,43953178.38,30657.69,DISPATCH,0,AIR,EXW,1,1ea9f18e7e359bb799,1e65ad5516829d403a,11,3.067,0.8355,ext_lt_intratrd,OK,2024-02-17
2026-04,MT,IT,ARRIVAL,14204989,44053232.62,30686.58,ARRIVAL,0,RAIL,FOB,0,9b2806dcb18180c41d,2df510cffa68f8716e,14,3.107,0.683,bop_q_f,REVISED,2024-09-09
2026-05,ES,BG,DISPATCH,14212908,44157870.85,30760.11,DISPATCH,1,INLAND_WATERWAY,DAP,0,597ed23dfaa485a86f,0bd7f9ffff9f278667,17,3.227,0.5808,bop_q_g,ESTIMATED,2025-01-02
2026-06,CZ,FR,ARRIVAL,14220827,44206738.05,30836.74,ARRIVAL,0,PIPE,FCA,0,5989dff58ff0f8fb02,a974444f9f4fca2b63,16,4.191,0.868,bop_q_c,FLAGGED,2025-11-02
2026-07,HU,PL,DISPATCH,14228746,44261349.08,30858.64,DISPATCH,1,ROAD,CFR,0,d5dc370d81000fe9c2,755598777ebc648330,17,3.236,0.909,ext_lt_intra_q,IMPUTED,2025-10-31
2026-08,NL,CY,ARRIVAL,14236665,44336149.25,30905.27,ARRIVAL,0,SEA,DPU,1,bc1776f8f72fe8b004,560b0e819c85a30b9c,18,4.011,0.4087,ext_lt_intratrd,OK,2024-12-17
2026-09,SE,LV,DISPATCH,14244584,44450891.76,30965.01,DISPATCH,0,AIR,CPT,0,b18d79478621ea824c,f5a26e26a1c27e5e0b,18,2.378,0.5392,bop_q_f,REVISED,2025-06-02
2026-10,DK,SE,ARRIVAL,14252503,44499548.78,31042.05,ARRIVAL,1,RAIL,CIF,0,cd2755244e9f86ebd6,26b98691e2312de917,21,3.464,0.7475,bop_q_g,ESTIMATED,2025-10-14
2026-11,IE,DE,DISPATCH,14260422,44632023.42,31074.23,DISPATCH,1,INLAND_WATERWAY,DDP,0,60b2076f8f7ef3c1f8,e94b48b3593abf1fcb,21,3.185,0.5219,bop_q_c,FLAGGED,2026-02-13
2026-12,PL,PT,ARRIVAL,14268341,44709149.84,31138.57,ARRIVAL,1,PIPE,CIP,0,f024133a35fdb8c73b,14ede57547f498f620,21,3.79,0.829,ext_lt_intra_q,IMPUTED,2025-02-23
2018-01,AT,CZ,DISPATCH,14276260,44799010.89,31200.8,DISPATCH,1,ROAD,EXW,1,e635d6fb7188310224,b43c4896646b5cb49b,1,3.723,0.4812,ext_lt_intratrd,OK,2025-04-22
2018-02,EE,LT,ARRIVAL,14284179,44868203.73,31259.97,ARRIVAL,1,SEA,FOB,0,1ac5eac8fe5e711203,cd923bbfd74f61faf1,5,2.609,0.8315,bop_q_f,REVISED,2025-01-01
2018-03,IT,AT,DISPATCH,14292098,44956481.21,31288.08,DISPATCH,0,AIR,DAP,0,31662a047042388619,31e10a8c182740d925,4,4.164,0.6155,bop_q_g,ESTIMATED,2025-02-14
2018-04,PT,GR,ARRIVAL,14300017,44991833.43,31354.87,ARRIVAL,0,RAIL,FCA,0,e9cc5bc179c94a5b8d,05394101206a85b69f,6,2.593,0.5068,bop_q_c,FLAGGED,2024-10-03
2018-05,BE,RO,DISPATCH,14307936,45083495.3,31428.24,DISPATCH,0,INLAND_WATERWAY,CFR,0,57b1690875dcaefd45,ccde97cbc240219c5b,9,2.21,0.4207,ext_lt_intra_q,IMPUTED,2024-05-26
2018-06,FI,DK,ARRIVAL,14315855,45187876.72,31478.72,ARRIVAL,1,PIPE,DPU,0,6454a69d3c20f7b31b,0d1bfe4055eef7f067,10,3.6,0.9216,ext_lt_intratrd,OK,2025-03-14
2018-07,LV,LU,DISPATCH,14323774,45285889.71,31526.08,DISPATCH,1,ROAD,CPT,0,a28ae7a4d06ded3b12,4ae71fe7728eac9173,11,4.051,0.9269,bop_q_f,REVISED,2024-09-25
2018-08,RO,BE,ARRIVAL,14331693,45373004.85,31589.13,ARRIVAL,1,SEA,CIF,0,10f8be2eb1a8623272,822a001a925f87c8c9,9,2.634,0.3795,bop_q_g,ESTIMATED,2024-09-28
2018-09,BG,HU,DISPATCH,14339612,45433663.53,31648.46,DISPATCH,1,AIR,DDP,1,35769d9b1e4f38c90b,2451bbb80e51fd3bf2,10,3.387,0.2252,bop_q_c,FLAGGED,2025-09-07
2018-10,FR,SK,ARRIVAL,14347531,45534382.66,31709.37,ARRIVAL,0,RAIL,CIP,0,a3118017ab524bb98d,50af712f7bdc4d5182,11,3.607,0.2015,ext_lt_intra_q,IMPUTED,2025-10-20
2018-11,LT,EE,DISPATCH,14355450,45593883.49,31759.41,DISPATCH,1,INLAND_WATERWAY,EXW,0,e6633b878e386bbe0b,43a36a2775061b4806,12,3.988,0.7212,ext_lt_intratrd,OK,2025-03-25
2018-12,SK,MT,ARRIVAL,14363369,45706809.51,31795.34,ARRIVAL,1,PIPE,FOB,0,d4454acd7cc5ba6d43,0907c157028ef3bc1c,14,4.052,0.664,bop_q_f,REVISED,2025-03-27
2019-01,HR,BG,DISPATCH,14371288,45736773.49,31878.63,DISPATCH,0,ROAD,DAP,0,4842c668031ebf198b,6c4daca32f7512780b,14,2.655,0.6183,bop_q_g,ESTIMATED,2024-12-30
2019-02,DE,IE,ARRIVAL,14379207,45839969.69,31910.06,ARRIVAL,0,SEA,FCA,1,6184258e084242c079,86dad4411792b0b387,15,2.978,0.8882,bop_q_c,FLAGGED,2025-04-04
2019-03,LU,SI,DISPATCH,14387126,45920102.98,31952.24,DISPATCH,1,AIR,CFR,0,71151697a3cd84f80f,a4d3854f4514b2fbf0,16,4.281,0.873,ext_lt_intra_q,IMPUTED,2025-12-05
2019-04,SI,FI,ARRIVAL,14395045,46011980.03,32023.19,ARRIVAL,1,RAIL,DPU,0,97f966d3ad39ee1473,0e71ec9e85acb84d2d,18,3.522,0.0921,ext_lt_intratrd,OK,2025-07-28
2019-05,CY,NL,DISPATCH,14402964,46113912.07,32091.29,DISPATCH,1,INLAND_WATERWAY,CPT,0,64497ab969eb302608,0339c74729f9c54045,20,3.542,0.2027,bop_q_f,REVISED,2025-10-09
2019-06,GR,HR,ARRIVAL,14410883,46177007.0,32122.8,ARRIVAL,1,PIPE,CIF,0,95709ea203ec452d59,3e0e842273a310eedc,22,3.877,0.6977,bop_q_g,ESTIMATED,2024-11-28
2019-07,MT,IT,DISPATCH,14418802,46253187.29,32190.52,DISPATCH,1,ROAD,DDP,0,eef7f7c6c66e2b284e,6355fadc2e6739711d,22,3.701,0.2007,bop_q_c,FLAGGED,2024-05-23
2019-08,ES,BG,ARRIVAL,14426721,46358728.75,32240.65,ARRIVAL,0,SEA,CIP,1,e04b62e1ba77fbb97c,528e2deec22204533c,21,4.197,0.6861,ext_lt_intra_q,IMPUTED,2024-05-13
2019-09,CZ,FR,DISPATCH,14434640,46400465.76,32294.46,DISPATCH,0,AIR,EXW,1,c5cd62f7c4fff0df2b,31eeea93c6544a1f20,2,3.772,0.6446,ext_lt_intratrd,OK,2024-03-13
2019-10,HU,PL,ARRIVAL,14442559,46535863.99,32331.18,ARRIVAL,1,RAIL,FOB,1,b2063e7723b920018d,676304b72fa6a6662d,3,3.251,0.6158,bop_q_f,REVISED,2024-03-24
2019-11,NL,CY,DISPATCH,14450478,46571766.24,32422.6,DISPATCH,1,INLAND_WATERWAY,DAP,0,31bbdbb7edbd623546,270cc56b2c94f41748,5,3.058,0.898,bop_q_g,ESTIMATED,2024-02-15
2019-12,SE,LV,ARRIVAL,14458397,46686771.05,32489.41,ARRIVAL,0,PIPE,FCA,0,6183fc099787677d60,b41f5df6b1ad42877f,7,2.358,0.6677,bop_q_c,FLAGGED,2025-10-07
2020-01,DK,SE,DISPATCH,14466316,46763142.38,32532.07,DISPATCH,0,ROAD,CFR,0,8bfc0a5f5e71d09f18,310576c18f90dee21a,8,2.247,0.5939,ext_lt_intra_q,IMPUTED,2024-10-16
2020-02,IE,DE,ARRIVAL,14474235,46811725.49,32597.03,ARRIVAL,0,SEA,DPU,0,6a02259da8e4ecbabb,20204b59672fe624cd,8,2.824,0.4793,ext_lt_intratrd,OK,2026-02-17
2020-03,PL,PT,DISPATCH,14482154,46917776.67,32609.87,DISPATCH,0,AIR,CPT,1,f11387c774410b3b08,2cf98ac8e64c2e2b4c,10,4.001,0.5627,bop_q_f,REVISED,2026-01-20
2020-04,AT,CZ,ARRIVAL,14490073,46963821.34,32674.05,ARRIVAL,1,RAIL,CIF,0,f75fc07fa8d4976629,38118c2f42e36075d4,12,3.624,0.806,bop_q_g,ESTIMATED,2024-06-20
2020-05,EE,LT,DISPATCH,14497992,47069117.19,32764.53,DISPATCH,0,INLAND_WATERWAY,DDP,0,e45fa8528dd63a6997,0613313002969dd65b,10,3.437,0.3637,bop_q_c,FLAGGED,2024-08-08
2020-06,IT,AT,ARRIVAL,14505911,47180425.77,32775.36,ARRIVAL,1,PIPE,CIP,0,54cadad03a4913119a,513a567383a6991e65,11,4.278,0.7589,ext_lt_intra_q,IMPUTED,2025-01-01
2020-07,PT,GR,DISPATCH,14513830,47268641.77,32837.72,DISPATCH,1,ROAD,EXW,1,a631c0a37bda68892b,969c90947094801af8,14,3.104,0.7856,ext_lt_intratrd,OK,2025-07-01
2020-08,BE,RO,ARRIVAL,14521749,47325052.02,32915.42,ARRIVAL,0,SEA,FOB,0,ca014c4c34ff0d9960,32fdd41e863b41b5cf,14,2.87,0.0544,bop_q_f,REVISED,2024-02-25
2020-09,FI,DK,DISPATCH,14529668,47395142.5,32966.22,DISPATCH,1,AIR,DAP,1,96df8ee17218202096,97f199138a0a32cedd,16,2.92,0.0866,bop_q_g,ESTIMATED,2024-05-07
2020-10,LV,LU,ARRIVAL,14537587,47471605.5,33010.45,ARRIVAL,1,RAIL,FCA,0,9ff461b5b247dcf5ac,1c5129c1ca88864ce2,17,3.781,0.6023,bop_q_c,FLAGGED,2024-05-02
2020-11,RO,BE,DISPATCH,14545506,47561539.32,33069.8,DISPATCH,0,INLAND_WATERWAY,CFR,1,eb1a0ebd61350203dd,1fe04d57cd4fe0cc46,17,3.988,0.6457,ext_lt_intra_q,IMPUTED,2025-03-06
2020-12,BG,HU,ARRIVAL,14553425,47680730.38,33139.8,ARRIVAL,1,PIPE,DPU,1,1025bee3efbdcf1b33,5d150ba296bc9c455a,17,2.243,0.8443,ext_lt_intratrd,OK,2025-12-08
2021-01,FR,SK,DISPATCH,14561344,47738060.87,33187.83,DISPATCH,0,ROAD,CPT,0,7af3eb03631d2725bf,c531eeaf2fbaebc873,17,4.058,0.123,bop_q_f,REVISED,2026-01-05
2021-02,LT,EE,ARRIVAL,14569263,47831332.3,33228.25,ARRIVAL,1,SEA,CIF,0,7b6ca33c3c2c574f39,e9743564de52930a4d,20,3.625,0.3632,bop_q_g,ESTIMATED,2025-01-18
2021-03,SK,MT,DISPATCH,14577182,47920552.32,33283.69,DISPATCH,1,AIR,DDP,0,50c382eb93326a77eb,fb99862603098b2c7d,20,4.175,0.9096,bop_q_c,FLAGGED,2025-12-31
2021-04,HR,BG,ARRIVAL,14585101,47980914.53,33327.49,ARRIVAL,1,RAIL,CIP,0,aaccd179951ee4823c,df3318398255cd586d,24,3.533,0.9082,ext_lt_intra_q,IMPUTED,2025-12-03
2021-05,DE,IE,DISPATCH,14593020,48061191.53,33386.28,DISPATCH,1,INLAND_WATERWAY,EXW,0,2b3cf9a974aacd9374,2485c6a640f10840d2,3,3.718,0.8553,ext_lt_intratrd,OK,2024-05-17
2021-06,LU,SI,ARRIVAL,14600939,48160912.17,33431.69,ARRIVAL,1,PIPE,FOB,0,985c048c0ae5089a91,960940826fd815c621,6,3.933,0.5884,bop_q_f,REVISED,2025-09-03
2021-07,SI,FI,DISPATCH,14608858,48191194.52,33496.6,DISPATCH,1,ROAD,DAP,1,42a3b61b2cce87ee3a,2b92ca91160c2406c4,5,3.571,0.8881,bop_q_g,ESTIMATED,2026-01-21
2021-08,CY,NL,ARRIVAL,14616777,48299502.27,33585.83,ARRIVAL,1,SEA,FCA,1,04734df01bb4f6f5ff,aebafdea06d3d6951c,4,3.928,0.6282,bop_q_c,FLAGGED,2024-07-08
2021-09,GR,HR,DISPATCH,14624696,48419707.85,33609.24,DISPATCH,0,AIR,CFR,0,c3a9ee1fc1b6dddfe5,d198905b4397132e74,6,3.04,0.2432,ext_lt_intra_q,IMPUTED,2024-11-05
2021-10,MT,IT,ARRIVAL,14632615,48466846.42,33665.36,ARRIVAL,0,RAIL,DPU,0,db165e7e7b5b6a1528,ccfb9852b5974978af,9,3.316,0.6526,ext_lt_intratrd,OK,2024-09-25
2021-11,ES,BG,DISPATCH,14640534,48565344.72,33742.86,DISPATCH,0,INLAND_WATERWAY,CPT,0,552cf24acaedb6f36b,885c0702255233223d,10,3.099,0.0822,bop_q_f,REVISED,2025-10-12
2021-12,CZ,FR,ARRIVAL,14648453,48655280.57,33808.49,ARRIVAL,1,PIPE,CIF,0,33f4d0346c4f782cec,6f8406cda906b60bcf,12,2.841,0.4031,bop_q_g,ESTIMATED,2024-11-17
2022-01,HU,PL,DISPATCH,14656372,48693890.58,33845.39,DISPATCH,1,ROAD,DDP,0,f2acac33068fedff8b,61e2f5b28a3ec53250,10,4.298,0.7983,bop_q_c,FLAGGED,2024-01-28
2022-02,NL,CY,ARRIVAL,14664291,48808946.15,33896.6,ARRIVAL,1,SEA,CIP,0,a4eb18813170537336,697916417d196ce89f,14,3.851,0.0713,ext_lt_intra_q,IMPUTED,2025-02-19
2022-03,SE,LV,DISPATCH,14672210,48852073.46,33968.96,DISPATCH,0,AIR,EXW,0,812c06c5077731b268,7986018132a219a0ee,14,2.959,0.0596,ext_lt_intratrd,OK,2024-09-21
2022-04,DK,SE,ARRIVAL,14680129,48931148.88,34021.23,ARRIVAL,0,RAIL,FOB,0,265ae07356c784f757,72b38ce6f8f183de94,13,3.129,0.2672,bop_q_f,REVISED,2025-11-19
2022-05,IE,DE,DISPATCH,14688048,49028441.7,34079.33,DISPATCH,1,INLAND_WATERWAY,DAP,0,2437f15e77a56b573a,3949e7520f43b63582,14,2.679,0.5571,bop_q_g,ESTIMATED,2024-02-04
2022-06,PL,PT,ARRIVAL,14695967,49139608.63,34117.6,ARRIVAL,1,PIPE,FCA,0,ce9bc3718b3444ee8f,b58fb6dda1a7cc9d82,18,3.72,0.4542,bop_q_c,FLAGGED,2025-10-08
2022-07,AT,CZ,DISPATCH,14703886,49176333.78,34152.14,DISPATCH,1,ROAD,CFR,0,ac1c8b5c68ee4058ba,a7862d2a4c0d991416,18,3.108,0.1237,ext_lt_intra_q,IMPUTED,2025-10-24
2022-08,EE,LT,ARRIVAL,14711805,49283453.41,34219.66,ARRIVAL,1,SEA,DPU,0,cd61a5488d851a6c24,865551761057b2774d,16,2.644,0.8165,ext_lt_intratrd,OK,2025-06-22
2022-09,IT,AT,DISPATCH,14719724,49375091.13,34274.31,DISPATCH,0,AIR,CPT,0,45cd26d2ede9e41b15,8d35b901a0f8d4e6d3,19,2.734,0.7892,bop_q_f,REVISED,2024-05-20
2022-10,PT,GR,ARRIVAL,14727643,49469757.06,34317.51,ARRIVAL,0,RAIL,CIF,0,a26b3a80082b6ffbf0,7b453d4e153b7f4b6d,22,2.55,0.5394,bop_q_g,ESTIMATED,2025-04-26
2022-11,BE,RO,DISPATCH,14735562,49550200.67,34388.17,DISPATCH,1,INLAND_WATERWAY,DDP,1,7b7bbcd536ce266d54,9fe0e3a103109a9bdc,22,2.397,0.6411,bop_q_c,FLAGGED,2025-01-20
2022-12,FI,DK,ARRIVAL,14743481,49621748.36,34439.08,ARRIVAL,0,PIPE,CIP,1,3ff7bde2a763d686ef,6ca6534313732f78aa,24,2.499,0.4212,ext_lt_intra_q,IMPUTED,2024-11-08
2023-01,LV,LU,DISPATCH,14751400,49731300.17,34502.23,DISPATCH,1,ROAD,EXW,0,bd29992137815358fd,520760b6cba7af5a68,5,3.784,0.5931,ext_lt_intratrd,OK,2025-10-20
2023-02,RO,BE,ARRIVAL,14759319,49777956.04,34556.27,ARRIVAL,1,SEA,FOB,0,9b7dc55c411440fc30,09cf62e78dfdbff1dd,4,3.766,0.514,bop_q_f,REVISED,2026-01-15
2023-03,BG,HU,DISPATCH,14767238,49858168.2,34630.95,DISPATCH,1,AIR,DAP,0,7a24139e549a26e17d,e7e47392fc6fc7ca38,7,3.411,0.8793,bop_q_g,ESTIMATED,2026-01-01
2023-04,FR,SK,ARRIVAL,14775157,49941106.26,34687.75,ARRIVAL,1,RAIL,FCA,0,d97b06b4d5c4a280fe,8d063ee6243bb50662,7,4.116,0.5848,bop_q_c,FLAGGED,2024-09-04
2023-05,LT,EE,DISPATCH,14783076,49996317.24,34738.15,DISPATCH,1,INLAND_WATERWAY,CFR,0,1fa9e6730e6bc655c7,d6a101d102469b13d6,9,4.205,0.892,ext_lt_intra_q,IMPUTED,2024-01-10
2023-06,SK,MT,ARRIVAL,14790995,50084302.63,34788.62,ARRIVAL,0,PIPE,DPU,0,a821625710bc047fb3,f5506d522c90095a46,10,2.71,0.2536,ext_lt_intratrd,OK,2025-02-02
2023-07,HR,BG,DISPATCH,14798914,50195857.3,34810.74,DISPATCH,0,ROAD,CPT,0,86259360ddb39867d3,09589085dc5d7bc5aa,9,3.363,0.1152,bop_q_f,REVISED,2024-12-13
2023-08,DE,IE,ARRIVAL,14806833,50245282.75,34890.06,ARRIVAL,0,SEA,CIF,0,6e41ade237d5e62d39,fb6b5fd550cc69f1c8,9,2.404,0.1353,bop_q_g,ESTIMATED,2026-02-22
2023-09,LU,SI,DISPATCH,14814752,50336073.25,34920.5,DISPATCH,0,AIR,DDP,0,c9733d47c5f6aa0af2,29929ab2eaa23a652b,10,2.916,0.8909,bop_q_c,FLAGGED,2024-06-18
2023-10,SI,FI,ARRIVAL,14822671,50465003.5,34974.09,ARRIVAL,1,RAIL,CIP,0,ce8f99eb15252d20e7,d310588a77baa5f7e8,14,4.201,0.4177,ext_lt_intra_q,IMPUTED,2025-10-04
2023-11,CY,NL,DISPATCH,14830590,50493735.28,35064.73,DISPATCH,1,INLAND_WATERWAY,EXW,0,7c0000513f2c7a5219,409505a3e077cb25c0,14,4.368,0.1193,ext_lt_intratrd,OK,2024-06-24
2023-12,GR,HR,ARRIVAL,14838509,50634262.75,35097.28,ARRIVAL,1,PIPE,FOB,0,01f87ef4dd9476f889,a8da9b017489916d56,14,2.319,0.4941,bop_q_f,REVISED,2026-01-30
2024-01,MT,IT,DISPATCH,14846428,50692566.12,35149.01,DISPATCH,0,ROAD,DAP,0,8c09ba91236b60581a,78178813d898ab844c,13,3.898,0.7754,bop_q_g,ESTIMATED,2024-08-25
2024-02,ES,BG,ARRIVAL,14854347,50791727.2,35209.55,ARRIVAL,1,SEA,FCA,1,15a34e48c59044bb39,c19baf7d7eb63c16d2,17,2.884,0.6789,bop_q_c,FLAGGED,2024-03-08
2024-03,CZ,FR,DISPATCH,14862266,50853021.22,35285.04,DISPATCH,0,AIR,CFR,0,029b490887f89be008,6b05f828896d5a4ddc,16,4.143,0.5928,ext_lt_intra_q,IMPUTED,2026-01-16
2024-04,HU,PL,ARRIVAL,14870185,50948663.88,35313.24,ARRIVAL,0,RAIL,DPU,1,0402b4de5e63601260,2a11d2d5fac964fcb5,17,3.545,0.9476,ext_lt_intratrd,OK,2025-03-18
2024-05,NL,CY,DISPATCH,14878104,51009180.76,35357.65,DISPATCH,1,INLAND_WATERWAY,CPT,0,9ae84b30eed9d528c3,2777e0d37e1b571123,18,3.161,0.3813,bop_q_f,REVISED,2025-04-30
2024-06,SE,LV,ARRIVAL,14886023,51098900.36,35419.53,ARRIVAL,0,PIPE,CIF,1,cd9ac7099c2185c023,d509a28b7315a48a26,19,3.119,0.3035,bop_q_g,ESTIMATED,2025-10-19
2024-07,DK,SE,DISPATCH,14893942,51184353.53,35487.39,DISPATCH,1,ROAD,DDP,1,a492fd3852925b4d78,136a17046bcbc388ff,22,2.849,0.1419,bop_q_c,FLAGGED,2025-04-25
2024-08,IE,DE,ARRIVAL,14901861,51286649.29,35533.38,ARRIVAL,1,SEA,CIP,0,5038e8f5d3be67087d,13196b4be32be3fbd0,22,3.8,0.436,ext_lt_intra_q,IMPUTED,2024-07-09
2024-09,PL,PT,DISPATCH,14909780,51328494.07,35590.61,DISPATCH,0,AIR,EXW,1,bfdaf31e65277147b9,d0e032eb9626455455,3,4.23,0.142,ext_lt_intratrd,OK,2025-04-25
2024-10,AT,CZ,ARRIVAL,14917699,51439050.9,35640.64,ARRIVAL,1,RAIL,FOB,1,d7c1e9516a2ef423b2,5cbdc3f54b461cf2f5,4,3.798,0.2144,bop_q_f,REVISED,2025-05-27
2024-11,EE,LT,DISPATCH,14925618,51514634.26,35732.69,DISPATCH,0,INLAND_WATERWAY,DAP,0,182bea49b0b74c524c,4ada3bd3afa0efa34e,5,3.852,0.8675,bop_q_g,ESTIMATED,2025-12-30
2024-12,IT,AT,ARRIVAL,14933537,51568264.44,35766.51,ARRIVAL,0,PIPE,FCA,0,c6776e3de99889fc1e,c28c50ea556033a4fc,7,2.683,0.1878,bop_q_c,FLAGGED,2024-08-05
2025-01,PT,GR,DISPATCH,14941456,51667441.08,35796.16,DISPATCH,1,ROAD,CFR,1,f56b15fa2aa01631bd,fd4099b89b66d5cd3e,5,3.738,0.7087,ext_lt_intra_q,IMPUTED,2024-05-20
2025-02,BE,RO,ARRIVAL,14949375,51720125.2,35871.96,ARRIVAL,0,SEA,DPU,0,7e58d2fccafabe46f5,868ce99c3d773b311b,9,4.117,0.3128,ext_lt_intratrd,OK,2025-04-19
2025-03,FI,DK,DISPATCH,14957294,51861460.42,35926.64,DISPATCH,1,AIR,CPT,0,53482146a43f50cce6,49154a61af415a8015,9,3.013,0.3259,bop_q_f,REVISED,2025-11-24
2025-04,LV,LU,ARRIVAL,14965213,51944494.46,35993.73,ARRIVAL,1,RAIL,CIF,1,e82d88b298f474aede,3872616662a0ca81c3,9,2.775,0.6975,bop_q_g,ESTIMATED,2024-07-11
2025-05,RO,BE,DISPATCH,14973132,52015155.61,36036.05,DISPATCH,1,INLAND_WATERWAY,DDP,0,ec7f08cca3ddc649ab,408528f5d44a4f7ea1,12,4.295,0.1334,bop_q_c,FLAGGED,2025-11-03
2025-06,BG,HU,ARRIVAL,14981051,52058512.22,36092.2,ARRIVAL,1,PIPE,CIP,0,ae7bdedf4c41dafe07,53c88a3b9b4f2e95e3,12,3.405,0.547,ext_lt_intra_q,IMPUTED,2024-09-20
2025-07,FR,SK,DISPATCH,14988970,52170543.91,36144.8,DISPATCH,0,ROAD,EXW,0,038b057c12f5976789,38e40dffae995acc2d,13,2.488,0.7786,ext_lt_intratrd,OK,2024-07-08
2025-08,LT,EE,ARRIVAL,14996889,52260188.5,36198.48,ARRIVAL,1,SEA,FOB,0,2cd7c0a9ae173f404d,16829986b39e0c6686,14,3.829,0.2789,bop_q_f,REVISED,2025-06-03
2025-09,SK,MT,DISPATCH,15004808,52309314.34,36246.72,DISPATCH,1,AIR,DAP,0,cb9f89af5bee2a650c,f7961051701a71e6b2,16,3.037,0.6301,bop_q_g,ESTIMATED,2025-12-02
2025-10,HR,BG,ARRIVAL,15012727,52406869.7,36332.32,ARRIVAL,1,RAIL,FCA,0,b7ce5ef0d0f2938e5f,db4c3e1329c3ea633b,15,3.81,0.2428,bop_q_c,FLAGGED,2024-02-01
2025-11,DE,IE,DISPATCH,15020646,52522849.07,36363.03,DISPATCH,1,INLAND_WATERWAY,CFR,1,3676154ccb9a429270,d08cd6facd14c6703a,16,3.368,0.7269,ext_lt_intra_q,IMPUTED,2026-01-10
2025-12,LU,SI,ARRIVAL,15028565,52538851.57,36449.06,ARRIVAL,1,PIPE,DPU,0,52deecd4e34d22bde2,e95c84cf6a062040a9,17,4.326,0.1321,ext_lt_intratrd,OK,2025-08-25
2026-01,SI,FI,DISPATCH,15036484,52683339.61,36468.34,DISPATCH,0,ROAD,CPT,0,e08ff6c674d2607da4,1bd7381621f7051801,19,4.13,0.0586,bop_q_f,REVISED,2024-04-27
2026-02,CY,NL,ARRIVAL,15044403,52763832.65,36545.7,ARRIVAL,1,SEA,CIF,0,280170620748a27f4f,884891f6cb96a126e6,21,3.99,0.0861,bop_q_g,ESTIMATED,2024-05-02
2026-03,GR,HR,DISPATCH,15052322,52805818.04,36592.24,DISPATCH,1,AIR,DDP,0,14ef75fe35f21a2c41,48c05e73747cf29753,21,4.31,0.9319,bop_q_c,FLAGGED,2025-12-01
2026-04,MT,IT,ARRIVAL,15060241,52892181.24,36632.53,ARRIVAL,1,RAIL,CIP,1,975b686456a5ef3583,efaa0b17b929243700,23,2.968,0.6169,ext_lt_intra_q,IMPUTED,2025-02-27
2026-05,ES,BG,DISPATCH,15068160,53012543.39,36690.69,DISPATCH,0,INLAND_WATERWAY,EXW,0,2747f8ede95613e4b9,04616917dbcb6e7731,3,2.574,0.9471,ext_lt_intratrd,OK,2025-09-28
2026-06,CZ,FR,ARRIVAL,15076079,53089453.02,36759.13,ARRIVAL,1,PIPE,FOB,0,16d6f83b8b92949ac3,b4ef6ab2e363dd4f2c,4,2.845,0.7367,bop_q_f,REVISED,2025-08-29
2026-07,HU,PL,DISPATCH,15083998,53161886.18,36795.42,DISPATCH,0,ROAD,DAP,0,fe36dec4507cd04e3c,d0592803d8654fb514,6,2.883,0.4568,bop_q_g,ESTIMATED,2024-09-09
2026-08,NL,CY,ARRIVAL,15091917,53250271.5,36853.21,ARRIVAL,1,SEA,FCA,1,94960f691c5e668dee,fed0a088e65ad5b810,7,3.179,0.2682,bop_q_c,FLAGGED,2025-06-06
