civic_turnout_election_date,civic_turnout_election_type_code,civic_turnout_jurisdiction_precinct_id,civic_turnout_registered_voters_count,civic_turnout_ballots_cast_count,civic_turnout_turnout_rate_pct,civic_turnout_early_vote_count,civic_turnout_mail_ballot_count,civic_turnout_election_day_vote_count,civic_turnout_provisional_ballot_count,civic_turnout_rejected_ballot_count,civic_turnout_cure_rate_pct,civic_turnout_same_day_registration_flag,civic_turnout_new_registrations_count,civic_turnout_inactive_to_active_reinstatements,civic_turnout_polling_place_wait_minutes_avg,civic_turnout_accessibility_compliance_flag,civic_turnout_language_assistance_provided,civic_turnout_voter_id_required_flag,civic_turnout_post_election_audit_type
2020-01-14,GENERAL,PRC000000628,27820,22264,80.03,5512,12971,2975,806,180,77.43,0,2986,2363,106.1,0,NONE,1,HAND_COUNT
2020-01-21,SPECIAL,PRC000000629,26504,15979,60.29,5799,4923,4830,427,401,41.92,0,24,3405,146.5,0,RUSSIAN,1,RLA
2020-01-28,GENERAL,PRC000000630,24538,11900,48.5,2883,7482,1065,470,434,5.4,0,1,354,124.1,1,SPANISH,0,TABULATOR_TEST
2020-02-04,SPECIAL,PRC000000631,20645,16229,78.61,4046,4718,6583,882,240,58.3,0,540,3245,9.2,1,RUSSIAN,1,RLA
2020-02-11,GENERAL,PRC000000632,21648,6500,30.03,3283,1561,1472,184,0,89.06,1,3765,1948,134.9,1,SPANISH,1,NO_AUDIT
2020-02-18,SPECIAL,PRC000000633,23650,13738,58.09,3877,2790,6672,399,271,87.15,0,2058,2189,171.0,1,NONE,0,NO_AUDIT
2020-02-25,SPECIAL,PRC000000634,18453,15256,82.67,6506,5985,2731,34,80,23.2,1,4970,785,53.8,1,NONE,0,HAND_COUNT
2020-03-03,GENERAL,PRC000000635,12783,6714,52.52,3211,532,2905,66,30,28.42,0,3528,1109,132.9,1,SPANISH,1,NO_AUDIT
2020-03-10,SPECIAL,PRC000000636,8228,5004,60.82,1182,2745,928,149,384,40.78,0,3550,1730,155.9,1,SPANISH,1,TABULATOR_TEST
2020-03-17,PRIMARY,PRC000000637,6461,4108,63.58,2257,1244,500,107,383,39.52,0,3862,2380,113.6,1,CHINESE,1,NO_AUDIT
2020-03-24,GENERAL,PRC000000638,18274,4458,24.4,714,1381,2137,226,56,62.69,0,1067,2341,65.6,1,SPANISH,0,HAND_COUNT
2020-03-31,PRIMARY,PRC000000639,12175,2620,21.52,531,495,1532,62,181,89.38,0,3339,835,78.7,1,SPANISH,1,TABULATOR_TEST
2020-04-07,GENERAL,PRC000000640,7730,3370,43.6,1224,1775,272,99,190,43.58,0,986,1941,118.6,1,NONE,0,NO_AUDIT
2020-04-14,RUNOFF,PRC000000641,10707,2102,19.63,608,171,1216,107,331,54.11,0,743,3168,117.7,1,NONE,0,OTHER
2020-04-21,GENERAL,PRC000000642,36027,31602,87.72,8904,17901,3928,869,479,57.43,0,2684,1598,66.7,1,NONE,1,NO_AUDIT
2020-04-28,PRIMARY,PRC000000643,12299,9547,77.62,3846,1898,3253,550,294,4.58,0,324,698,128.5,0,NONE,1,TABULATOR_TEST
2020-05-05,GENERAL,PRC000000644,31775,23014,72.43,9081,5319,7909,705,465,70.14,0,3847,808,176.7,0,TAGALOG,0,HAND_COUNT
2020-05-12,PRIMARY,PRC000000645,11722,4279,36.5,486,2188,1500,105,284,3.91,0,1012,2041,19.7,1,NONE,1,TABULATOR_TEST
2020-05-19,GENERAL,PRC000000646,38831,19011,48.96,8965,8958,0,1088,444,87.98,0,391,766,168.2,1,KOREAN,0,NO_AUDIT
2020-05-26,LOCAL,PRC000000647,24664,15400,62.44,6942,8254,0,204,239,28.93,0,3613,2183,112.7,1,SPANISH,0,TABULATOR_TEST
2020-06-02,SPECIAL,PRC000000648,7502,2403,32.03,1268,88,938,109,44,37.56,0,1770,482,74.1,1,ARABIC,0,RLA
2020-06-09,SPECIAL,PRC000000649,40274,14820,36.8,1934,1111,11497,278,120,54.64,1,963,1504,18.7,0,SPANISH,0,TABULATOR_TEST
2020-06-16,GENERAL,PRC000000650,9699,6149,63.4,1754,1152,3147,96,258,7.84,1,2193,3026,132.7,1,SPANISH,0,TABULATOR_TEST
2020-06-23,SPECIAL,PRC000000651,28371,20404,71.92,6612,10415,3211,166,485,69.82,0,4719,3,121.9,1,NONE,0,RLA
2020-06-30,GENERAL,PRC000000652,5621,2685,47.77,736,760,1158,31,46,80.54,1,3959,1070,123.7,1,NONE,0,HAND_COUNT
2020-07-07,GENERAL,PRC000000653,3189,2473,77.55,635,323,1367,148,400,82.36,0,2146,1865,126.0,1,FRENCH,0,RLA
2020-07-14,LOCAL,PRC000000654,27398,11720,42.78,726,7062,3316,616,463,19.92,0,609,2012,163.8,1,NONE,0,RLA
2020-07-21,LOCAL,PRC000000655,6581,3908,59.38,1512,484,1854,58,199,23.39,1,1413,1271,167.9,1,SPANISH,1,RLA
2020-07-28,RUNOFF,PRC000000656,15195,11809,77.72,4980,5709,911,209,164,36.22,1,3234,469,41.6,1,NONE,1,NO_AUDIT
2020-08-04,GENERAL,PRC000000657,11791,5597,47.47,1698,524,3356,19,12,48.35,0,821,1686,8.4,1,TAGALOG,1,RLA
2020-08-11,GENERAL,PRC000000658,33396,18224,54.57,2447,8163,7496,118,158,89.15,1,3595,98,102.3,1,NONE,1,RLA
2020-08-18,LOCAL,PRC000000659,19617,7823,39.88,2173,2162,3285,203,232,42.62,1,2887,1040,101.8,1,SPANISH,0,TABULATOR_TEST
2020-08-25,LOCAL,PRC000000660,43085,36316,84.29,15844,4498,14382,1592,29,82.82,0,2299,63,96.6,0,CHINESE,1,NO_AUDIT
2020-09-01,PRIMARY,PRC000000661,10862,3750,34.52,1057,1447,1130,116,248,82.09,0,153,1003,34.5,1,SPANISH,1,NO_AUDIT
2020-09-08,SPECIAL,PRC000000662,11686,9853,84.31,3800,4364,1153,536,151,11.73,0,1064,2622,129.2,0,SPANISH,1,HAND_COUNT
2020-09-15,PRIMARY,PRC000000663,825,621,75.27,159,146,286,30,178,17.48,0,1827,2611,17.2,1,NONE,1,TABULATOR_TEST
2020-09-22,SPECIAL,PRC000000664,42494,19441,45.75,8914,2749,6674,1104,346,14.15,0,757,3052,129.3,0,OTHER,1,NO_AUDIT
2020-09-29,GENERAL,PRC000000665,27759,20908,75.32,11470,3453,5334,651,433,3.25,1,2414,75,26.5,0,SPANISH,1,NO_AUDIT
2020-10-06,LOCAL,PRC000000666,23187,6654,28.7,3148,1111,2098,297,115,5.08,0,3433,3371,111.9,0,NONE,1,RLA
2020-10-13,GENERAL,PRC000000667,32954,21031,63.82,7932,5602,6284,1213,164,13.23,0,3650,3151,129.0,1,CHINESE,1,RLA
2020-10-20,GENERAL,PRC000000668,2091,780,37.3,63,281,413,23,165,45.37,0,3211,7,116.9,1,CHINESE,1,NO_AUDIT
2020-10-27,SPECIAL,PRC000000669,18638,8219,44.1,1498,4006,2282,433,382,1.16,0,457,261,68.2,1,RUSSIAN,1,OTHER
2020-11-03,PRIMARY,PRC000000670,37359,11820,31.64,2652,2282,6886,0,355,18.49,0,4426,2603,160.9,1,SPANISH,1,RLA
2020-11-10,GENERAL,PRC000000671,22898,18487,80.74,2204,7620,7666,997,493,25.04,0,3699,1743,167.1,1,NONE,0,HAND_COUNT
2020-11-17,GENERAL,PRC000000672,28908,8912,30.83,1119,3962,3437,394,299,77.92,1,1972,1960,119.5,1,NONE,0,RLA
2020-11-24,GENERAL,PRC000000673,1970,1593,80.86,663,290,613,27,196,77.67,1,170,2348,157.3,0,NONE,1,RLA
2020-12-01,GENERAL,PRC000000674,43994,10919,24.82,5906,3574,1248,191,281,3.53,0,917,684,167.4,0,SPANISH,0,RLA
2020-12-08,PRIMARY,PRC000000675,32658,18079,55.36,4365,8381,4269,1064,221,58.52,0,2551,1213,80.3,1,KOREAN,1,OTHER
2020-12-15,SPECIAL,PRC000000676,8155,6985,85.65,446,1975,4249,315,322,92.59,0,176,2170,162.1,1,VIETNAMESE,1,RLA
2020-12-22,SPECIAL,PRC000000677,689,217,31.49,25,45,142,5,162,93.36,0,549,2702,79.3,1,NONE,1,OTHER
2020-12-29,RUNOFF,PRC000000678,38394,33007,85.97,11771,10432,9671,1133,482,64.23,0,4634,243,98.4,1,ARABIC,1,TABULATOR_TEST
2021-01-05,PRIMARY,PRC000000679,4389,3370,76.78,465,2117,726,62,153,84.05,0,826,2559,136.1,1,NONE,0,HAND_COUNT
2021-01-12,LOCAL,PRC000000680,2675,1496,55.93,87,957,371,81,1,63.21,0,330,2346,60.6,1,CHINESE,1,HAND_COUNT
2021-01-19,LOCAL,PRC000000681,42619,26594,62.4,7775,1722,16906,191,82,29.74,1,2314,1100,116.6,1,SPANISH,0,NO_AUDIT
2021-01-26,GENERAL,PRC000000682,21237,3705,17.45,1762,1807,36,100,141,37.81,0,238,1624,71.1,1,SPANISH,1,HAND_COUNT
2021-02-02,GENERAL,PRC000000683,6198,4865,78.49,998,2963,874,30,49,57.04,0,2419,2579,30.9,1,NONE,0,NO_AUDIT
2021-02-09,LOCAL,PRC000000684,35689,27969,78.37,12340,12486,3020,123,95,59.81,0,3002,2283,76.3,1,SPANISH,0,TABULATOR_TEST
2021-02-16,LOCAL,PRC000000685,15767,8432,53.48,4293,3771,0,368,236,49.83,1,1584,3202,64.9,1,KOREAN,1,OTHER
2021-02-23,RUNOFF,PRC000000686,3017,1187,39.34,526,86,544,31,463,16.59,1,2624,1169,147.8,1,CHINESE,0,RLA
2021-03-02,PRIMARY,PRC000000687,7835,3257,41.57,528,587,2087,55,127,10.71,1,4315,1367,23.2,1,NONE,1,NO_AUDIT
2021-03-09,GENERAL,PRC000000688,29271,9275,31.69,1530,3289,4409,47,43,44.31,0,2616,2563,91.0,0,NONE,1,TABULATOR_TEST
2021-03-16,PRIMARY,PRC000000689,36137,18892,52.28,1786,10320,5655,1131,451,11.49,1,88,2608,89.9,0,NONE,1,RLA
2021-03-23,GENERAL,PRC000000690,37789,10214,27.03,5570,2542,1988,114,437,60.0,0,4205,2127,119.4,1,SPANISH,0,TABULATOR_TEST
2021-03-30,GENERAL,PRC000000691,11000,5665,51.5,1219,2771,1418,257,465,19.7,0,2379,1,108.4,1,ARABIC,1,RLA
2021-04-06,LOCAL,PRC000000692,24272,20512,84.51,6698,6195,6717,902,140,92.07,1,4401,2573,130.3,0,OTHER,1,RLA
2021-04-13,GENERAL,PRC000000693,40658,16173,39.78,2163,4455,8847,708,289,69.62,0,4387,2389,10.7,1,NONE,0,NO_AUDIT
2021-04-20,LOCAL,PRC000000694,22596,2727,12.07,1099,1019,581,28,261,8.8,0,4916,1220,5.1,1,SPANISH,1,RLA
2021-04-27,GENERAL,PRC000000695,9527,6404,67.22,623,1410,4220,151,135,16.76,0,2316,2529,28.5,1,OTHER,1,HAND_COUNT
2021-05-04,GENERAL,PRC000000696,38597,25466,65.98,6556,7051,11001,858,311,23.34,0,3887,759,123.9,1,NONE,1,TABULATOR_TEST
2021-05-11,GENERAL,PRC000000697,29300,9929,33.89,5071,4578,0,280,273,7.95,1,2705,542,28.2,1,KOREAN,0,TABULATOR_TEST
2021-05-18,PRIMARY,PRC000000698,42046,28233,67.15,8880,13405,5302,646,172,66.38,0,3657,658,73.0,1,CHINESE,1,RLA
2021-05-25,GENERAL,PRC000000699,38126,5257,13.79,2461,620,2015,161,322,2.6,0,781,1102,168.4,1,SPANISH,0,RLA
2021-06-01,LOCAL,PRC000000700,1573,1319,83.85,412,390,443,74,133,83.54,0,263,1655,175.2,1,NONE,1,RLA
2021-06-08,PRIMARY,PRC000000701,6870,5583,81.27,2476,2694,357,56,499,5.4,0,4829,1064,110.5,1,RUSSIAN,1,NO_AUDIT
2021-06-15,PRIMARY,PRC000000702,42509,32306,76.0,7180,4850,19999,277,245,74.66,1,1732,2135,164.3,1,NONE,0,RLA
2021-06-22,LOCAL,PRC000000703,10394,1984,19.09,879,648,439,18,387,57.57,0,3461,2672,107.1,1,NONE,1,TABULATOR_TEST
2021-06-29,GENERAL,PRC000000704,42423,18517,43.65,7808,7972,1929,808,261,1.21,0,4784,714,122.4,1,SPANISH,1,TABULATOR_TEST
2021-07-06,LOCAL,PRC000000705,11431,3433,30.03,955,1803,528,147,361,43.4,0,1338,1080,46.7,1,NONE,1,RLA
2021-07-13,GENERAL,PRC000000706,10338,6452,62.41,1926,1754,2579,193,463,62.66,0,548,777,121.3,0,NONE,0,RLA
2021-07-20,GENERAL,PRC000000707,1971,1697,86.1,326,716,645,10,176,75.36,0,816,3390,111.7,1,NONE,1,HAND_COUNT
2021-07-27,LOCAL,PRC000000708,10774,5312,49.3,1969,1472,1814,57,462,26.36,1,2971,3116,65.7,1,SPANISH,1,RLA
2021-08-03,LOCAL,PRC000000709,25983,14477,55.72,4644,3613,5774,446,441,27.76,0,1585,2737,95.5,1,NONE,1,HAND_COUNT
2021-08-10,GENERAL,PRC000000710,9427,3636,38.57,1470,920,1176,70,23,0.35,0,2055,1449,76.1,1,NONE,0,TABULATOR_TEST
2021-08-17,PRIMARY,PRC000000711,16812,11637,69.22,6060,294,5156,127,85,87.22,0,4580,2762,168.0,1,VIETNAMESE,0,TABULATOR_TEST
2021-08-24,GENERAL,PRC000000712,28612,20789,72.66,2125,7911,9533,1220,155,96.46,0,851,2589,0.0,1,NONE,0,RLA
2021-08-31,SPECIAL,PRC000000713,22385,15591,69.65,8034,7401,0,156,60,35.38,0,1472,1017,57.1,1,OTHER,0,OTHER
2021-09-07,LOCAL,PRC000000714,2322,733,31.57,279,166,271,17,297,84.97,0,2187,1108,44.2,1,NONE,0,NO_AUDIT
2021-09-14,GENERAL,PRC000000715,1675,1197,71.46,262,506,368,61,237,28.91,1,4911,2877,20.6,1,SPANISH,1,NO_AUDIT
2021-09-21,LOCAL,PRC000000716,8858,2730,30.82,429,804,1483,14,450,28.39,1,2362,542,29.3,1,SPANISH,1,TABULATOR_TEST
2021-09-28,LOCAL,PRC000000717,41103,33798,82.23,10426,13597,8629,1146,197,17.15,0,4228,2143,24.1,1,NONE,1,HAND_COUNT
2021-10-05,PRIMARY,PRC000000718,11607,2682,23.11,1227,160,1137,158,82,86.58,0,2484,971,8.5,1,OTHER,1,RLA
2021-10-12,GENERAL,PRC000000719,39073,23107,59.14,3728,9581,9346,452,131,34.22,1,2887,1577,39.2,1,NONE,1,RLA
2021-10-19,LOCAL,PRC000000720,40739,14771,36.26,5842,2129,6651,149,432,73.36,0,1898,1727,144.6,0,VIETNAMESE,0,RLA
2021-10-26,GENERAL,PRC000000721,29373,25789,87.8,1575,13637,9354,1223,390,22.86,0,1935,2648,85.0,1,ARABIC,1,NO_AUDIT
2021-11-02,GENERAL,PRC000000722,28111,13954,49.64,5835,1762,5821,536,108,87.6,0,4482,758,2.1,1,FRENCH,1,NO_AUDIT
2021-11-09,PRIMARY,PRC000000723,16349,4123,25.22,406,482,3179,56,217,77.51,1,1552,343,0.3,1,NONE,1,RLA
2021-11-16,GENERAL,PRC000000724,17756,5550,31.26,1326,290,3752,182,368,74.91,1,4716,3219,111.8,1,SPANISH,1,NO_AUDIT
2021-11-23,GENERAL,PRC000000725,39681,26014,65.56,8292,12660,4867,195,488,62.48,0,4469,1270,40.9,1,NONE,1,TABULATOR_TEST
2021-11-30,PRIMARY,PRC000000726,21832,14708,67.37,1489,9421,3297,501,28,47.74,0,496,2821,62.2,1,NONE,0,HAND_COUNT
2021-12-07,SPECIAL,PRC000000727,2387,646,27.06,285,288,65,8,498,25.06,0,4000,1470,8.8,1,SPANISH,0,NO_AUDIT
2021-12-14,LOCAL,PRC000000728,23802,18291,76.85,979,10378,6064,870,435,43.84,0,399,3328,22.4,1,NONE,0,OTHER
2021-12-21,GENERAL,PRC000000729,12090,6122,50.64,2037,3403,552,130,204,15.93,0,2317,2494,61.0,1,NONE,0,HAND_COUNT
2021-12-28,GENERAL,PRC000000730,35023,25889,73.92,10644,6819,7321,1105,146,4.78,0,997,182,108.5,1,CHINESE,1,TABULATOR_TEST
2022-01-04,PRIMARY,PRC000000731,487,77,15.81,40,35,0,2,77,48.2,0,950,3162,140.7,1,RUSSIAN,1,TABULATOR_TEST
2022-01-11,LOCAL,PRC000000732,15915,4889,30.72,1526,125,2952,286,445,3.92,0,3295,1031,22.7,1,SPANISH,0,HAND_COUNT
2022-01-18,PRIMARY,PRC000000733,41759,15321,36.69,3823,5396,6063,39,8,87.16,0,188,1145,150.5,1,NONE,0,HAND_COUNT
2022-01-25,GENERAL,PRC000000734,9448,1305,13.81,220,442,617,26,495,41.11,0,887,645,58.1,0,SPANISH,1,TABULATOR_TEST
2022-02-01,PRIMARY,PRC000000735,24761,15988,64.57,5694,818,9141,335,455,50.24,0,3097,1439,8.1,1,NONE,1,TABULATOR_TEST
2022-02-08,SPECIAL,PRC000000736,7414,3337,45.01,715,2035,485,102,50,9.98,0,1091,2280,166.9,1,SPANISH,0,NO_AUDIT
2022-02-15,PRIMARY,PRC000000737,1965,947,48.19,508,422,0,17,217,34.77,0,360,1633,60.0,1,NONE,1,OTHER
2022-02-22,GENERAL,PRC000000738,24395,16339,66.98,3436,6462,5742,699,4,27.95,0,1128,367,89.9,1,SPANISH,0,RLA
2022-03-01,SPECIAL,PRC000000739,11688,2180,18.65,250,383,1457,90,142,10.13,1,3030,87,110.7,1,OTHER,1,NO_AUDIT
2022-03-08,GENERAL,PRC000000740,17665,3501,19.82,1572,459,1398,72,116,1.42,0,804,60,32.8,1,CHINESE,1,NO_AUDIT
2022-03-15,PRIMARY,PRC000000741,6240,2997,48.03,1232,1735,0,30,211,72.26,0,2063,2449,42.5,1,SPANISH,0,RLA
2022-03-22,PRIMARY,PRC000000742,19463,10675,54.85,2015,6932,1157,571,272,58.41,0,3871,3156,62.2,1,NONE,1,RLA
2022-03-29,LOCAL,PRC000000743,33473,4699,14.04,2526,795,1190,188,123,48.3,0,139,653,7.6,1,NONE,1,HAND_COUNT
2022-04-05,PRIMARY,PRC000000744,31532,8378,26.57,2864,996,4509,9,295,44.0,0,358,527,98.6,1,NONE,1,TABULATOR_TEST
2022-04-12,PRIMARY,PRC000000745,35835,11388,31.78,2639,7396,1351,2,429,40.91,1,4563,2139,8.3,1,NONE,1,NO_AUDIT
2022-04-19,GENERAL,PRC000000746,10673,9373,87.82,3661,1979,3730,3,112,85.67,0,3306,1693,110.8,1,NONE,1,NO_AUDIT
2022-04-26,GENERAL,PRC000000747,24424,12524,51.28,5180,845,5951,548,481,6.14,0,2473,1930,33.1,1,SPANISH,0,RLA
2022-05-03,SPECIAL,PRC000000748,3995,1350,33.79,139,543,590,78,363,73.91,1,1733,1677,139.8,1,NONE,1,RLA
2022-05-10,GENERAL,PRC000000749,33442,22088,66.05,1419,11672,8327,670,488,61.55,1,4871,2999,127.2,1,CHINESE,1,HAND_COUNT
2022-05-17,LOCAL,PRC000000750,15202,6292,41.39,946,307,4793,246,251,68.27,1,3099,1672,87.8,1,CHINESE,1,HAND_COUNT
2022-05-24,LOCAL,PRC000000751,14864,3237,21.78,659,2011,427,140,184,42.83,0,2517,805,152.8,1,SPANISH,0,OTHER
2022-05-31,PRIMARY,PRC000000752,20060,5859,29.21,2334,3176,56,293,182,34.18,1,2307,2009,18.3,0,TAGALOG,0,TABULATOR_TEST
2022-06-07,RUNOFF,PRC000000753,25209,21258,84.33,9148,5263,6089,758,467,85.33,1,4981,831,149.2,1,SPANISH,1,NO_AUDIT
2022-06-14,GENERAL,PRC000000754,26192,17483,66.75,3492,8460,5520,11,280,62.91,0,2371,2928,103.1,0,SPANISH,1,NO_AUDIT
2022-06-21,GENERAL,PRC000000755,18605,4160,22.36,1339,1898,817,106,346,96.92,0,4680,428,75.3,1,TAGALOG,0,NO_AUDIT
2022-06-28,GENERAL,PRC000000756,43069,31810,73.86,14522,1067,15120,1101,172,14.84,0,4969,550,133.3,1,NONE,1,NO_AUDIT
2022-07-05,GENERAL,PRC000000757,40079,23638,58.98,2143,4544,16263,688,93,68.25,0,1761,906,147.7,1,NONE,0,RLA
2022-07-12,RUNOFF,PRC000000758,34959,10379,29.69,5508,2306,2459,106,158,31.58,0,1389,1124,97.1,1,OTHER,1,RLA
2022-07-19,RUNOFF,PRC000000759,17366,13383,77.06,5832,4892,2558,101,246,56.08,0,4082,986,39.3,1,SPANISH,0,RLA
2022-07-26,LOCAL,PRC000000760,5035,1885,37.44,846,885,92,62,358,62.07,1,4338,673,102.3,1,NONE,1,RLA
2022-08-02,PRIMARY,PRC000000761,43367,6084,14.03,953,499,4349,283,381,67.0,0,3085,3205,136.6,1,NONE,1,OTHER
2022-08-09,PRIMARY,PRC000000762,39558,10747,27.17,4537,989,4638,583,76,37.35,0,1956,2365,66.3,1,CHINESE,1,NO_AUDIT
2022-08-16,GENERAL,PRC000000763,38030,14040,36.92,7679,5093,1256,12,387,66.62,0,2299,2792,119.8,1,NONE,1,NO_AUDIT
2022-08-23,PRIMARY,PRC000000764,43294,33890,78.28,3534,1926,26528,1902,420,18.82,0,2519,625,107.7,1,NONE,0,TABULATOR_TEST
2022-08-30,PRIMARY,PRC000000765,34980,28655,81.92,7697,9575,10181,1202,79,91.84,0,3119,2969,76.5,1,SPANISH,1,OTHER
2022-09-06,LOCAL,PRC000000766,8024,3544,44.17,253,1023,2235,33,202,51.29,0,233,2616,145.7,0,NONE,1,NO_AUDIT
2022-09-13,LOCAL,PRC000000767,5317,942,17.72,430,35,451,26,75,44.85,0,516,3380,50.0,0,RUSSIAN,1,RLA
2022-09-20,LOCAL,PRC000000768,33539,11456,34.16,3402,4131,3765,158,42,62.15,0,873,852,156.6,0,NONE,1,NO_AUDIT
2022-09-27,PRIMARY,PRC000000769,13857,5211,37.61,1365,1363,2427,56,430,38.05,1,3582,717,34.9,1,CHINESE,1,HAND_COUNT
2022-10-04,GENERAL,PRC000000770,7947,5034,63.34,961,1363,2462,248,226,60.5,0,1530,3120,105.6,1,SPANISH,1,HAND_COUNT
2022-10-11,PRIMARY,PRC000000771,39438,28257,71.65,2538,8985,16229,505,140,19.12,0,2407,2886,116.9,1,NONE,1,RLA
2022-10-18,GENERAL,PRC000000772,38292,30468,79.57,5161,5840,19211,256,217,19.59,0,3802,2541,148.0,1,NONE,0,HAND_COUNT
2022-10-25,GENERAL,PRC000000773,29551,18206,61.61,2525,5491,10180,10,274,63.32,0,2024,2761,135.7,1,NONE,1,HAND_COUNT
2022-11-01,RUNOFF,PRC000000774,23588,8175,34.66,2038,1758,4367,12,201,91.79,0,949,2521,147.6,1,NONE,1,TABULATOR_TEST
2022-11-08,LOCAL,PRC000000775,41865,6844,16.35,610,245,5862,127,306,94.04,0,2088,1923,138.7,1,SPANISH,1,HAND_COUNT
2022-11-15,LOCAL,PRC000000776,17035,13684,80.33,2535,4216,6219,714,90,22.05,1,4664,150,152.2,1,NONE,0,RLA
2022-11-22,PRIMARY,PRC000000777,36351,24351,66.99,6062,6208,11277,804,303,93.03,0,2519,2284,178.9,1,NONE,0,NO_AUDIT
2022-11-29,LOCAL,PRC000000778,23852,18106,75.91,3631,10769,3705,1,421,87.24,1,1750,68,167.1,0,NONE,1,NO_AUDIT
2022-12-06,GENERAL,PRC000000779,1030,671,65.15,257,190,220,4,121,17.07,1,2523,96,35.9,1,ARABIC,1,NO_AUDIT
2022-12-13,LOCAL,PRC000000780,3372,937,27.79,357,566,0,14,219,54.8,0,1079,1681,23.9,1,VIETNAMESE,0,HAND_COUNT
2022-12-20,GENERAL,PRC000000781,24096,2942,12.21,1500,1324,0,118,335,96.51,1,4446,2596,135.9,1,NONE,1,RLA
2022-12-27,PRIMARY,PRC000000782,38680,29640,76.63,9446,4030,14568,1596,390,5.41,0,51,281,70.4,1,NONE,0,HAND_COUNT
2023-01-03,LOCAL,PRC000000783,12917,8868,68.65,1374,967,6221,306,463,35.67,0,4417,2498,65.2,0,NONE,1,RLA
2023-01-10,SPECIAL,PRC000000784,34986,20491,58.57,7555,519,11893,524,313,79.55,1,2953,185,141.0,1,NONE,0,NO_AUDIT
2023-01-17,RUNOFF,PRC000000785,9634,5082,52.75,1573,2916,542,51,325,25.93,0,750,1431,23.4,1,NONE,1,RLA
2023-01-24,PRIMARY,PRC000000786,43758,32205,73.6,6304,14675,11214,12,112,11.32,0,3827,2392,17.2,1,NONE,0,RLA
2023-01-31,GENERAL,PRC000000787,3289,2484,75.52,349,1369,668,98,452,8.46,0,3814,28,96.7,1,SPANISH,0,NO_AUDIT
2023-02-07,GENERAL,PRC000000788,11733,5469,46.61,1104,1453,2712,200,207,71.15,0,4951,3316,175.5,1,KOREAN,1,NO_AUDIT
2023-02-14,GENERAL,PRC000000789,28985,17362,59.9,5151,1846,9392,973,294,23.23,0,2254,840,133.3,1,NONE,1,TABULATOR_TEST
2023-02-21,GENERAL,PRC000000790,15809,11303,71.5,1284,1398,8396,225,311,25.42,0,4440,2602,20.6,1,SPANISH,1,RLA
2023-02-28,GENERAL,PRC000000791,34559,7181,20.78,3343,2925,852,61,496,36.2,0,2627,554,128.7,1,VIETNAMESE,0,NO_AUDIT
2023-03-07,LOCAL,PRC000000792,12422,4377,35.24,229,1853,2201,94,185,7.28,0,705,3006,133.0,1,FRENCH,1,NO_AUDIT
2023-03-14,GENERAL,PRC000000793,37515,11003,29.33,4621,440,5906,36,293,90.16,0,771,1763,122.5,1,NONE,0,RLA
2023-03-21,LOCAL,PRC000000794,41112,6265,15.24,1256,3595,1116,298,420,16.22,0,2733,1682,138.0,1,SPANISH,0,RLA
2023-03-28,GENERAL,PRC000000795,33278,13204,39.68,5443,1842,5156,763,472,21.11,0,2043,769,137.9,1,NONE,1,RLA
2023-04-04,GENERAL,PRC000000796,3397,1203,35.41,229,182,753,39,286,50.27,0,1104,1972,134.6,1,NONE,1,HAND_COUNT
2023-04-11,PRIMARY,PRC000000797,17306,8649,49.98,1540,4663,2165,281,321,2.89,0,2558,2702,179.8,1,RUSSIAN,1,NO_AUDIT
2023-04-18,GENERAL,PRC000000798,1868,1545,82.71,470,507,527,41,280,71.77,0,2062,3413,14.8,1,TAGALOG,0,NO_AUDIT
2023-04-25,GENERAL,PRC000000799,34037,6429,18.89,795,670,4903,61,468,82.24,0,986,2133,169.7,1,NONE,1,HAND_COUNT
2023-05-02,GENERAL,PRC000000800,29247,18074,61.8,4750,1950,10529,845,91,83.08,1,4932,2602,146.7,1,VIETNAMESE,1,RLA
2023-05-09,PRIMARY,PRC000000801,39857,31012,77.81,3317,3283,23094,1318,21,74.47,1,3657,1427,169.7,1,TAGALOG,1,RLA
2023-05-16,GENERAL,PRC000000802,32498,6275,19.31,2210,438,3574,53,499,23.96,0,2041,1059,100.0,1,NONE,1,TABULATOR_TEST
2023-05-23,SPECIAL,PRC000000803,37105,21658,58.37,10096,924,9606,1032,485,90.61,0,3253,1321,54.1,1,NONE,1,HAND_COUNT
2023-05-30,LOCAL,PRC000000804,41719,35657,85.47,6279,6982,22082,314,334,4.37,0,5000,3365,26.2,1,CHINESE,1,RLA
2023-06-06,GENERAL,PRC000000805,42008,10846,25.82,3696,967,6080,103,247,42.02,0,3184,1215,37.4,0,VIETNAMESE,1,TABULATOR_TEST
2023-06-13,PRIMARY,PRC000000806,15474,3203,20.7,839,1129,1125,110,26,25.47,0,2806,450,46.2,1,OTHER,0,TABULATOR_TEST
2023-06-20,PRIMARY,PRC000000807,33998,29207,85.91,4456,17921,5949,881,368,37.12,1,1249,308,98.5,0,CHINESE,1,TABULATOR_TEST
2023-06-27,GENERAL,PRC000000808,30813,21353,69.3,5945,7435,7813,160,493,85.85,1,3678,1591,33.7,1,SPANISH,0,NO_AUDIT
2023-07-04,PRIMARY,PRC000000809,811,277,34.16,49,81,141,6,213,23.17,0,3103,680,96.9,1,SPANISH,1,NO_AUDIT
