energy_use_billing_month,energy_use_sector_code,energy_use_end_use_category,energy_use_sales_mwh,energy_use_customer_count,energy_use_average_kwh_per_customer,energy_use_peak_demand_mw,energy_use_load_factor_pct,energy_use_time_of_use_share_pct,energy_use_demand_response_participant_count,energy_use_electrification_index,energy_use_ev_charging_load_mwh,energy_use_heat_pump_adoption_rate,energy_use_distributed_solar_generation_mwh,energy_use_battery_storage_dispatch_mwh,energy_use_natural_gas_therms_equiv,energy_use_propane_gallons_equiv,energy_use_energy_burden_pct_households,energy_use_weather_normalization_factor,energy_use_meter_data_granularity
2025-04,industrial,appliances,192975.45,744,259375.6,551.41,70.23,9.68,41,0.173,302.92,0.111,1304.35,627.33,123583.36,22415.68,15.31,0.847,hourly
2019-07,industrial,cooling,5831.2,1534,3801.3,15.8,65.11,21.03,381,0.644,101.44,0.118,330.89,2345.45,86921.8,56309.62,6.39,0.923,hourly
2022-06,public,process,249217.49,470564,529.61,630.83,10.74,22.77,640,0.649,1858.18,0.141,1290.97,300.64,122624.44,16561.52,10.67,1.05,daily
2019-01,industrial,cooling,190474.47,1033,184389.61,541.58,44.82,18.08,1252,0.357,3218.19,0.004,1072.46,2447.58,56329.49,7704.92,9.26,0.945,15min
2024-10,industrial,process,212028.44,535,396314.84,599.2,49.42,25.51,820,0.611,3535.26,0.062,2.13,2112.92,39026.63,42334.74,2.34,1.008,15min
2025-08,public,ev_charging,104300.07,464865,224.37,303.33,49.52,15.83,58,0.765,300.86,0.0,514.41,698.08,1444.79,58134.73,4.89,0.987,daily
2021-02,public,cooling,162912.4,74857,2176.31,307.37,47.19,13.91,483,0.362,149.42,0.079,450.69,1816.64,7087.78,59157.74,8.58,1.03,daily
2023-11,public,motors,244151.02,124740,1957.28,430.61,51.63,23.65,956,0.361,225.12,0.111,196.19,1056.31,46483.01,21882.09,5.05,0.914,30min
2019-05,industrial,heating,172815.08,1948,88714.11,506.01,67.56,6.36,819,0.435,18.29,0.182,679.68,677.99,39321.42,25997.67,14.02,1.172,daily
2019-09,commercial,appliances,82236.9,36429,2257.46,118.47,52.49,15.22,7500,0.523,387.71,0.094,4493.91,1283.75,98114.99,18111.9,5.15,0.927,hourly
2026-08,industrial,irrigation,125226.94,1684,74362.79,195.22,73.45,13.09,986,0.533,204.49,0.01,325.73,1921.97,6348.94,9330.82,9.96,0.962,hourly
2021-12,residential,irrigation,109497.0,299490,365.61,153.92,57.88,27.71,4174,0.538,1267.09,0.089,7369.52,1704.72,37622.58,8875.45,7.98,0.879,30min
2022-01,residential,cooling,51130.23,254306,201.06,124.47,66.44,8.63,12007,0.62,3034.92,0.1,11533.75,1172.09,91351.24,42947.87,5.69,0.869,15min
2019-06,agriculture,cooling,223311.42,166097,1344.46,358.54,50.95,37.32,438,0.665,114.26,0.108,835.44,50.77,92031.89,34374.39,5.01,1.212,monthly
2019-05,public,irrigation,247531.33,390754,633.47,326.54,46.18,26.21,386,0.609,2633.94,0.0,462.41,1594.69,128838.16,20892.19,6.32,0.82,monthly
2024-12,residential,motors,177254.8,142451,1244.32,485.91,35.79,28.42,19272,0.837,479.91,0.054,9560.14,2294.06,25049.62,59862.37,11.22,1.034,daily
2022-03,commercial,irrigation,179127.1,38335,4672.68,239.24,66.08,21.5,4016,0.246,812.86,0.007,5321.95,1896.68,101058.13,29046.31,12.83,0.938,daily
2024-12,commercial,appliances,149139.94,27154,5492.37,381.9,44.23,2.57,1757,0.637,3882.42,0.054,7140.36,598.71,48625.45,59283.07,9.79,0.972,monthly
2022-03,commercial,cooling,131992.31,46988,2809.06,352.31,49.13,26.86,1176,0.392,469.54,0.062,6460.31,409.84,79751.92,14404.01,1.47,0.866,hourly
2024-03,agriculture,heating,243894.33,161855,1506.87,317.8,53.05,19.33,541,0.542,235.14,0.096,136.67,180.68,42014.32,11651.16,6.77,1.095,15min
2019-06,commercial,irrigation,83253.19,20410,4079.04,162.36,43.53,27.62,7962,0.46,2838.22,0.105,948.26,1245.26,44714.54,47049.33,4.09,0.97,daily
2020-03,public,ev_charging,17712.06,181072,97.82,45.27,50.43,12.98,130,0.734,656.49,0.193,747.23,49.73,106732.73,53212.9,9.79,0.954,monthly
2022-02,industrial,heating,24176.89,1900,12724.68,33.33,55.31,28.03,768,0.563,244.28,0.011,261.19,1496.82,135354.68,2490.23,2.52,0.987,monthly
2026-09,commercial,process,57417.61,25759,2229.03,162.87,64.11,17.75,846,0.402,193.57,0.085,6082.86,485.25,101803.86,36280.24,9.33,1.047,30min
2022-08,commercial,cooling,210200.8,19954,10534.27,381.7,61.83,36.7,5253,0.687,2649.63,0.057,1094.08,1030.77,87432.58,20068.24,10.9,0.846,15min
2025-04,industrial,heating,170406.89,1469,116001.97,276.56,68.94,28.97,754,0.834,691.84,0.043,438.65,1098.09,67829.05,54874.86,6.67,1.026,monthly
2019-12,agriculture,heating,83304.77,133409,624.43,151.47,53.83,11.18,1436,0.383,278.33,0.13,1181.82,1070.33,51124.57,13171.77,5.48,1.03,monthly
2026-01,agriculture,irrigation,57287.06,42203,1357.42,74.49,49.78,28.1,1324,0.357,3949.24,0.198,774.89,418.53,110412.9,33963.26,0.5,1.046,monthly
2022-08,commercial,motors,179238.06,41580,4310.68,269.73,73.3,19.92,1590,0.753,792.87,0.08,2358.51,775.38,26978.94,33884.32,6.09,1.075,30min
2020-02,agriculture,appliances,127151.64,167756,757.96,234.04,69.7,23.71,846,0.495,35.11,0.011,1133.46,1280.85,131679.31,7427.53,5.86,0.896,daily
2023-05,commercial,lighting,71421.51,10793,6617.39,169.33,53.78,28.27,2970,0.561,2087.35,0.08,447.93,1645.61,133936.05,24725.43,7.86,0.983,hourly
2019-05,industrial,heating,85140.23,1723,49413.95,194.41,64.4,30.41,349,0.614,2391.32,0.004,328.03,1658.36,6795.39,27872.55,3.86,0.966,30min
2023-04,agriculture,cooling,225502.5,43566,5176.11,327.38,60.16,31.37,838,0.475,2581.63,0.059,134.14,724.46,3392.2,8065.35,7.14,1.021,hourly
2023-03,industrial,ev_charging,86786.21,1910,45437.81,182.57,51.77,17.04,648,0.713,3494.82,0.0,264.33,2404.96,145789.31,53939.8,4.93,0.908,15min
2019-09,residential,lighting,121036.42,451906,267.84,239.41,30.92,11.84,16021,0.386,488.43,0.017,406.87,1064.16,43876.59,43947.35,7.28,1.066,daily
2026-06,agriculture,motors,1083.98,36199,29.95,2.58,57.49,14.92,180,0.331,662.19,0.086,311.59,657.5,33572.42,56155.0,5.72,1.068,daily
2022-07,commercial,cooling,47430.14,22689,2090.45,66.6,65.45,24.48,6642,0.604,229.56,0.073,6746.04,288.73,75922.79,699.96,4.01,0.981,monthly
2024-02,public,motors,115282.96,219376,525.5,285.02,64.13,30.96,270,0.536,348.84,0.049,991.08,305.27,52703.0,32702.61,11.8,0.784,hourly
2023-10,public,appliances,238967.85,116654,2048.52,724.13,39.03,18.44,357,0.719,337.9,0.136,594.17,1810.76,83095.19,50413.59,6.51,1.008,15min
2021-07,residential,appliances,71721.61,225039,318.71,146.71,61.73,17.44,2158,0.233,2665.04,0.127,8297.86,1165.68,116798.29,16551.06,9.98,0.907,monthly
2020-02,public,irrigation,202494.02,359848,562.72,387.6,56.58,9.64,606,0.721,4016.76,0.02,579.34,1463.55,116518.38,13474.04,11.04,1.121,15min
2023-10,commercial,motors,127019.1,15690,8095.54,318.34,59.14,14.75,921,0.639,1155.11,0.068,3869.96,1782.08,149892.32,45698.29,7.92,0.973,15min
2019-10,agriculture,irrigation,4083.91,107046,38.15,8.93,90.0,8.27,488,0.607,1246.81,0.0,770.01,1668.91,58533.25,29696.37,10.96,0.902,15min
2025-10,agriculture,process,216225.75,9292,23270.1,640.56,32.99,5.69,466,0.448,473.18,0.11,418.96,1801.43,5783.29,11921.93,7.95,1.029,monthly
2024-07,residential,irrigation,164407.34,474979,346.14,239.22,37.49,18.72,8257,0.762,2480.91,0.114,7733.65,2448.03,44691.28,5673.74,4.93,0.915,monthly
2024-02,residential,motors,156325.23,234739,665.95,420.92,47.41,21.81,19640,0.41,38.0,0.105,3466.41,342.82,84786.44,32288.76,19.96,1.055,30min
2024-05,commercial,motors,187067.09,35067,5334.56,458.19,26.9,16.31,36,0.289,773.28,0.092,1103.23,2065.88,56496.88,25281.51,6.15,0.99,monthly
2026-09,industrial,process,14504.96,1559,9304.02,32.91,89.27,7.66,1488,0.772,403.04,0.073,50.22,692.82,101895.51,47026.96,0.5,0.942,hourly
2020-07,industrial,motors,121930.12,1992,61209.9,343.05,69.91,31.79,1094,0.264,731.68,0.134,1148.84,1076.51,119065.71,32679.24,2.98,0.876,30min
2020-09,industrial,process,152801.9,1747,87465.31,251.32,65.17,17.32,1252,0.851,234.24,0.067,456.51,946.52,98191.61,8249.72,8.8,0.779,hourly
2023-01,public,lighting,228349.12,84633,2698.11,590.93,34.88,27.89,1359,0.608,1856.74,0.119,519.3,1685.91,113538.23,42698.96,6.22,1.005,15min
2024-12,public,motors,185687.61,408458,454.61,390.36,87.5,25.2,1418,0.773,795.01,0.054,751.63,1612.09,94471.56,26084.55,9.45,1.157,30min
2020-09,commercial,process,123246.67,46813,2632.74,172.06,55.46,17.6,496,0.649,224.83,0.086,1724.34,1945.43,21349.11,18659.88,11.08,1.105,monthly
2020-07,commercial,process,240490.42,27184,8846.76,507.75,65.65,28.85,5123,0.708,70.64,0.119,7338.33,912.65,2543.83,25739.04,11.29,0.944,30min
2024-12,agriculture,ev_charging,60915.0,188367,323.38,125.66,75.29,18.95,587,0.258,3736.29,0.047,49.68,1354.1,54244.23,42762.12,9.95,1.023,hourly
2025-01,residential,heating,221568.52,100446,2205.85,598.66,60.87,24.57,14687,0.687,4616.42,0.143,4415.87,1894.34,63816.82,1897.19,7.37,1.098,daily
2025-12,industrial,lighting,204306.54,1970,103708.9,346.17,19.66,23.6,438,0.655,1942.03,0.083,1294.61,2124.62,7479.68,25810.41,7.63,0.872,monthly
2020-02,public,cooling,11725.81,383699,30.56,29.51,63.77,35.84,173,0.519,221.77,0.092,270.62,2349.0,42439.65,33731.22,6.06,1.002,15min
2024-07,agriculture,lighting,43558.79,100958,431.45,104.17,43.23,26.75,1368,0.571,101.97,0.118,499.07,2369.26,32643.02,39882.46,9.56,1.163,30min
2022-01,public,process,237227.29,171000,1387.29,558.76,70.42,4.31,1248,0.431,692.94,0.048,1028.52,1327.7,135721.23,11972.64,5.8,0.935,hourly
2026-02,agriculture,process,153003.89,161180,949.27,170.34,43.5,25.94,364,0.663,709.52,0.082,736.57,1581.13,33391.23,31748.45,0.5,0.995,30min
2021-09,agriculture,process,173231.8,21627,8009.98,367.79,27.56,11.83,580,0.508,367.24,0.121,573.29,1588.59,106084.86,14592.23,12.97,1.048,hourly
2021-04,public,irrigation,193209.67,208266,927.71,374.52,54.42,31.3,798,0.762,430.04,0.066,525.43,1798.19,122026.83,38372.67,8.44,1.012,15min
2021-11,industrial,irrigation,72401.08,1205,60083.88,206.88,71.48,29.49,1061,0.733,463.46,0.019,1160.43,384.62,123342.8,31816.64,5.05,1.105,hourly
2022-10,agriculture,heating,232503.47,80560,2886.09,442.46,66.55,4.29,1048,0.502,776.92,0.033,1417.11,756.99,23516.87,2236.67,14.94,0.916,monthly
2024-05,commercial,appliances,94156.12,33945,2773.78,271.55,23.64,7.9,4684,0.445,1588.27,0.041,3600.28,337.85,141760.9,52096.23,8.81,1.011,30min
2026-02,commercial,appliances,230576.83,26228,8791.25,528.79,52.24,20.42,746,0.667,594.02,0.0,2428.83,1566.22,134430.79,27611.75,7.32,1.178,daily
2021-06,industrial,cooling,203142.28,281,722926.26,333.37,43.63,28.31,1370,0.67,4471.14,0.152,736.91,1708.29,26387.1,7225.29,10.92,1.203,15min
2023-05,industrial,cooling,106338.38,1484,71656.59,255.07,85.16,11.98,590,0.76,686.56,0.05,1.84,1698.44,70763.83,12131.76,1.15,1.014,15min
2020-12,public,motors,161453.53,460633,350.5,208.04,60.57,12.49,108,0.498,619.67,0.197,1338.58,1614.68,141140.34,36716.84,12.54,1.201,monthly
2022-01,industrial,motors,240353.1,1962,122504.13,358.36,55.29,20.31,205,0.197,2049.9,0.154,1029.08,426.16,142748.93,20615.87,7.58,1.016,30min
2025-07,industrial,ev_charging,98363.27,338,291015.59,204.22,41.09,16.34,1386,0.423,120.83,0.077,1243.84,1596.45,43994.25,17538.87,9.29,0.937,daily
2025-04,residential,ev_charging,237963.08,456745,521.0,450.76,70.41,8.94,12316,0.463,1459.87,0.158,10731.28,1716.12,10900.34,59205.49,11.72,1.111,hourly
2019-05,industrial,irrigation,78273.59,1229,63688.84,166.87,43.83,21.76,522,0.451,199.09,0.103,932.35,1458.34,48367.84,32549.6,12.18,0.92,30min
2025-03,public,heating,43680.89,441176,99.01,77.18,47.89,0.0,591,0.822,4916.6,0.114,885.98,852.13,21388.26,27320.87,14.42,0.881,hourly
2022-10,agriculture,motors,26315.53,51739,508.62,40.03,69.47,29.9,14,0.388,786.96,0.122,1202.25,14.47,136332.39,32179.18,2.81,0.926,daily
2026-05,commercial,ev_charging,229693.68,2721,84415.17,361.15,54.3,10.0,4258,0.911,197.81,0.076,3803.87,900.98,139575.11,1879.08,9.92,0.7,hourly
2021-08,commercial,motors,243528.29,46124,5279.86,359.11,48.82,28.58,5602,0.425,4472.84,0.071,513.19,260.05,70866.72,55761.75,7.97,0.905,15min
2025-10,commercial,heating,32502.89,9103,3570.57,81.84,64.16,21.01,4483,0.785,2532.53,0.147,1622.8,1065.51,13339.64,40208.71,9.03,0.938,15min
2020-03,commercial,motors,197254.96,34904,5651.36,548.57,35.73,25.22,5882,0.64,1017.32,0.074,4705.65,2035.33,135658.06,32413.7,8.49,1.055,15min
2025-08,public,appliances,19044.82,52877,360.17,45.15,50.6,25.51,608,0.583,679.14,0.154,3.4,542.52,124541.32,40035.42,6.52,1.097,hourly
2022-09,industrial,irrigation,8854.26,1735,5103.32,24.31,42.2,22.14,939,0.723,709.13,0.134,1336.34,2218.58,127911.92,15592.59,4.19,1.108,monthly
2023-04,agriculture,motors,28218.14,160760,175.53,67.13,58.08,14.81,944,0.71,212.51,0.128,331.91,1336.78,11544.85,13529.39,1.41,1.165,15min
2021-11,residential,motors,242542.23,324737,746.89,310.55,30.88,35.87,14332,0.504,2646.16,0.069,10997.95,115.86,6415.34,38876.96,8.75,0.914,30min
2025-03,public,cooling,760.04,220816,3.44,1.28,57.93,16.99,342,0.67,149.98,0.058,442.35,95.09,60323.75,16667.71,11.37,1.069,daily
2026-01,agriculture,process,210457.74,132013,1594.22,477.26,56.33,4.13,891,0.477,1938.4,0.113,1331.51,2353.36,11667.34,37208.62,6.66,1.103,hourly
2025-09,residential,lighting,174560.02,474421,367.94,197.39,70.44,21.66,16846,0.865,2985.79,0.0,9830.74,1534.46,1535.03,18793.65,6.82,1.109,15min
2021-05,agriculture,irrigation,183396.63,64484,2844.06,298.8,76.24,9.55,585,0.602,572.74,0.039,1268.51,1611.2,140849.94,49995.22,5.02,0.933,monthly
2020-04,agriculture,irrigation,7496.04,64899,115.5,8.79,80.35,23.13,1127,0.286,2688.6,0.065,815.94,1827.19,97670.32,1471.18,6.79,1.319,monthly
2024-10,agriculture,motors,210221.92,89463,2349.82,306.06,57.12,32.2,1226,0.762,637.81,0.078,101.33,2310.69,113869.8,33702.67,0.5,0.986,15min
2024-04,industrial,lighting,194466.35,1320,147322.99,498.04,63.59,12.37,885,0.359,3831.18,0.116,1037.59,1745.16,62407.84,54932.39,1.0,0.864,30min
2022-10,commercial,lighting,90478.6,25721,3517.69,177.87,74.67,15.08,6675,0.419,1486.87,0.129,1156.23,1646.15,140492.6,34101.85,7.2,1.284,daily
2021-11,public,ev_charging,203285.46,198253,1025.38,599.91,54.44,19.43,199,0.706,1021.29,0.139,1186.18,286.56,18151.28,53125.56,8.41,1.047,hourly
2022-06,commercial,motors,134938.93,16147,8356.9,287.62,66.08,9.82,6464,0.259,745.13,0.094,6478.9,1663.1,19560.25,27626.42,5.62,0.806,monthly
2020-12,public,motors,60141.91,16482,3648.94,96.08,54.4,14.71,38,0.701,1222.67,0.016,404.62,990.13,32890.41,13763.88,4.15,0.922,hourly
2023-06,commercial,lighting,178575.95,38866,4594.66,474.07,70.12,18.66,4679,0.407,152.32,0.119,7477.08,563.77,18676.84,13407.06,11.44,0.923,monthly
2025-03,agriculture,cooling,184655.62,52609,3509.96,514.05,70.36,23.46,124,0.336,458.62,0.132,1086.69,894.0,127548.25,16540.99,7.14,1.044,monthly
2022-05,agriculture,ev_charging,202768.94,26901,7537.6,540.2,60.44,10.05,1093,0.605,698.36,0.048,704.53,1749.57,49186.2,36963.56,13.0,0.947,daily
2025-07,public,heating,68433.71,178606,383.15,82.01,77.13,11.95,1323,0.365,85.28,0.043,552.71,2144.46,49461.02,33219.78,5.63,0.971,daily
2022-08,residential,cooling,165782.06,263831,628.36,212.18,72.84,18.45,12016,0.412,1545.43,0.139,1694.52,378.21,24333.81,21790.15,3.7,0.917,monthly
2023-12,agriculture,cooling,32195.84,193544,166.35,49.54,32.76,8.91,925,0.737,639.96,0.035,1435.83,1079.93,82529.53,19948.31,10.65,0.985,15min
2019-03,residential,cooling,201321.41,6747,29838.66,334.54,64.83,18.75,12934,0.54,358.57,0.003,4632.02,1791.35,147945.45,4685.0,3.72,0.85,monthly
2022-03,residential,motors,28131.1,75749,371.37,49.24,71.82,14.57,24545,0.237,629.02,0.023,4181.57,1310.76,40730.82,22380.62,6.67,1.054,daily
2019-10,agriculture,heating,133758.46,9336,14327.17,346.83,62.45,24.56,977,0.229,1448.84,0.069,1068.95,1743.65,77347.22,23172.0,5.27,0.803,daily
2025-12,industrial,appliances,216695.89,1039,208561.97,632.39,42.9,21.57,32,0.467,684.37,0.115,205.91,1547.93,3031.73,11454.77,15.29,1.169,30min
2023-12,commercial,ev_charging,156243.37,29087,5371.59,266.81,47.91,26.32,2638,0.68,681.34,0.051,6784.59,236.36,2467.21,5830.58,5.49,0.864,monthly
2020-11,public,cooling,139051.63,444890,312.55,386.65,70.37,20.44,1370,0.551,589.07,0.051,550.86,1620.76,124734.62,32696.47,12.97,0.846,daily
2022-03,commercial,process,178624.32,11297,15811.66,202.28,77.71,19.83,6515,0.317,2318.13,0.15,3266.04,243.07,143722.8,9962.48,8.59,0.973,monthly
2022-02,residential,appliances,105788.51,430396,245.79,175.38,63.59,21.85,8548,0.471,2048.26,0.103,8820.45,1052.48,104922.1,28276.45,8.17,1.195,30min
2020-05,public,irrigation,48478.58,140371,345.36,118.39,48.83,16.89,1200,0.459,2114.82,0.073,1320.72,2225.35,82398.02,23384.12,8.23,1.174,hourly
2026-02,agriculture,lighting,236318.28,162543,1453.88,602.95,50.47,29.22,1213,0.747,207.45,0.067,725.76,459.81,39006.95,30452.16,2.58,0.907,hourly
2025-03,public,lighting,29792.96,232203,128.31,83.19,56.72,21.65,903,0.847,4610.96,0.03,127.86,2415.2,7031.32,37803.47,9.05,1.24,30min
2026-03,residential,irrigation,154376.65,12660,12194.05,235.71,22.2,25.25,20426,0.518,297.72,0.075,6654.5,1246.53,25673.89,55807.88,8.32,1.138,daily
2026-08,public,lighting,101844.42,45772,2225.04,159.0,63.13,22.89,512,0.548,790.72,0.154,845.11,2457.22,149616.11,25924.42,5.94,1.012,daily
2020-02,industrial,motors,245631.04,91,2699242.2,543.26,40.49,22.57,357,0.551,660.1,0.0,183.77,1407.69,58919.67,8432.35,2.77,0.921,30min
2025-07,agriculture,lighting,161349.27,127863,1261.89,324.57,60.66,12.05,892,0.396,778.9,0.087,106.58,703.96,126422.76,59367.35,4.86,1.184,15min
2026-12,agriculture,irrigation,69424.44,107134,648.02,87.58,41.69,28.42,507,0.516,1855.85,0.108,684.6,1900.43,31364.63,1605.08,4.88,0.88,monthly
2022-05,residential,irrigation,182246.35,169087,1077.83,500.34,40.32,36.89,17229,0.605,1447.44,0.08,1469.54,1139.37,27821.48,15975.75,9.52,1.161,30min
2022-07,industrial,motors,181153.78,232,780835.26,541.29,48.86,11.08,1317,0.673,3035.29,0.064,195.34,186.82,44856.19,22668.63,12.88,0.875,30min
2021-06,agriculture,appliances,237042.88,83731,2831.01,714.71,61.89,7.22,1239,0.542,2189.34,0.006,723.25,911.75,110499.34,7936.14,12.56,0.987,hourly
2021-03,public,cooling,149417.55,98617,1515.13,196.03,56.47,18.99,1056,0.787,799.85,0.046,1103.66,879.5,23125.01,29974.61,14.06,1.222,daily
2021-08,agriculture,process,44766.01,85519,523.46,94.56,48.93,23.65,165,0.86,293.93,0.1,1119.22,2112.48,60614.78,10750.05,10.0,1.062,daily
2025-07,commercial,cooling,12297.75,3674,3347.24,29.37,49.82,15.45,3652,0.616,2590.36,0.066,6178.87,208.93,142110.13,39057.7,3.46,1.014,monthly
2022-03,residential,heating,184894.73,249553,740.9,297.11,57.02,5.0,20182,0.58,269.99,0.0,6002.2,395.6,41871.46,54079.93,10.66,1.079,hourly
2024-07,public,appliances,166087.42,340239,488.15,263.64,69.21,21.67,1082,0.319,4751.25,0.0,227.45,2465.57,64552.09,8527.0,11.52,1.097,daily
2021-05,industrial,heating,63170.5,617,102383.31,86.7,56.37,20.8,256,0.464,549.67,0.011,871.11,534.22,48615.75,57594.25,11.56,0.956,daily
2023-09,residential,motors,26682.41,316796,84.23,79.54,62.43,22.04,8165,0.561,460.19,0.124,2490.38,1055.46,964.09,10391.35,9.48,0.949,daily
2025-02,industrial,lighting,84244.52,1015,82999.53,146.27,52.17,19.09,1432,0.55,783.28,0.123,296.68,318.06,64068.25,34545.58,5.82,1.06,monthly
2022-06,commercial,appliances,210448.63,2985,70502.05,571.49,56.17,1.0,1758,0.369,768.43,0.044,2817.88,2037.04,39304.85,24744.12,14.94,0.804,15min
2025-12,commercial,irrigation,156874.75,28927,5423.13,213.65,48.49,19.89,3893,0.435,2539.76,0.129,2622.14,687.27,148879.77,23844.17,9.79,1.128,daily
2024-09,public,heating,16307.29,271007,60.17,40.35,51.3,22.69,84,0.438,688.11,0.061,691.94,254.77,60823.67,12373.0,0.5,1.055,daily
2019-09,industrial,motors,149869.38,1133,132276.59,186.43,43.86,16.97,56,0.369,468.48,0.073,1261.11,2179.41,25515.45,8959.81,6.92,1.062,30min
2021-11,agriculture,lighting,151194.25,14157,10679.82,402.89,70.49,29.36,746,0.511,605.5,0.151,912.45,2044.0,66863.05,5820.97,5.9,1.166,monthly
2023-02,industrial,irrigation,196339.84,1056,185927.88,221.6,27.28,13.11,684,0.559,669.45,0.07,188.59,1881.55,81312.88,19697.81,6.76,0.908,15min
2021-01,agriculture,ev_charging,165656.17,189098,876.03,288.99,53.17,0.0,802,0.742,3204.11,0.126,297.49,2049.42,18892.23,43406.38,8.05,1.174,monthly
2019-12,industrial,appliances,17744.56,507,34999.13,46.71,24.42,13.13,236,0.465,800.3,0.13,242.1,1129.5,43709.83,21667.03,7.02,0.993,15min
2024-10,industrial,irrigation,57303.59,278,206128.02,110.29,43.67,0.0,1365,0.736,2943.59,0.096,1398.33,1912.16,5433.62,2761.99,1.66,1.286,30min
2022-08,commercial,lighting,123608.49,31297,3949.53,368.33,59.61,16.25,1316,0.235,2727.31,0.044,2191.38,1566.77,97394.82,49995.95,11.05,1.137,30min
2020-10,industrial,appliances,31818.79,562,56617.06,73.52,63.0,11.16,209,0.535,3785.49,0.046,1221.72,1546.79,138615.62,34270.51,9.97,0.877,daily
2019-02,residential,process,246144.12,15841,15538.42,641.43,40.94,25.32,23614,0.643,1265.65,0.075,7567.83,256.88,42896.51,51323.51,11.47,1.15,15min
2025-11,agriculture,lighting,147003.53,19916,7381.18,235.76,47.76,8.93,1071,0.536,4882.45,0.129,669.73,2010.44,147620.85,39341.07,0.5,1.051,monthly
2026-02,residential,cooling,122269.0,476440,256.63,311.6,28.95,5.21,9221,0.618,345.71,0.247,7962.5,1436.79,46086.5,17892.36,7.81,1.109,hourly
2021-08,industrial,process,188823.99,241,783502.03,356.0,55.37,17.49,306,0.103,732.48,0.137,332.45,138.79,23098.36,15324.74,6.47,0.994,30min
2021-12,residential,appliances,160102.13,378320,423.19,340.75,70.71,10.99,23863,0.387,302.28,0.0,9412.99,529.59,92588.16,13190.86,8.87,0.981,30min
2023-05,agriculture,lighting,231452.32,162233,1426.67,318.08,54.65,0.0,1044,0.575,347.4,0.099,513.65,1505.4,9518.82,137.98,6.39,0.947,15min
2026-02,industrial,lighting,32338.77,1668,19387.75,71.73,39.7,0.0,1059,0.412,432.3,0.142,1328.63,1524.93,45657.91,33702.07,1.71,1.082,30min
2020-04,industrial,lighting,158319.15,424,373394.22,378.68,44.0,10.46,942,0.599,536.17,0.0,1117.15,296.34,24607.02,48265.88,2.2,0.99,30min
2019-08,residential,motors,160131.53,429049,373.22,395.14,63.31,15.53,321,0.629,67.93,0.042,8938.12,2480.84,74072.14,619.17,10.05,0.742,daily
2022-03,commercial,motors,89477.17,24692,3623.73,159.16,51.08,15.22,1267,0.139,469.84,0.106,4245.75,184.3,21979.14,57647.75,3.95,1.004,monthly
