safe_justice_booking_date,safe_justice_arrest_offense_code,safe_justice_charge_severity_level,safe_justice_bail_amount_set,safe_justice_pretrial_release_flag,safe_justice_court_case_id_hash,safe_justice_court_disposition_code,safe_justice_sentence_type_code,safe_justice_sentence_length_days,safe_justice_probation_start_date,safe_justice_parole_eligibility_date,safe_justice_jail_days_served,safe_justice_prison_admission_flag,safe_justice_recidivism_12mo_flag,safe_justice_recidivism_36mo_flag,safe_justice_risk_assessment_score,safe_justice_public_defender_assigned_flag,safe_justice_diversion_program_flag,safe_justice_restorative_justice_flag,safe_justice_record_sealing_eligible_flag
2019-01-02,IT-66C,Felony,135911,Y,CASE-f0dac2fa1d9ab213,Transferred,TimeServed,1966,2021-08-11,2024-06-29,163,N,Y,Y,91.2,N,Y,N,Y
2020-12-23,IT-66C,Misdemeanor,1967685,N,CASE-9ca5a980716f5621,Plea,Imprisonment,2332,2022-10-05,2024-11-16,642,N,Y,N,9.94,N,N,Y,Y
2021-03-17,IPC-498A,Misdemeanor,442288,Y,CASE-01ed9beaeae2cb16,Plea,Imprisonment,664,2018-11-29,2022-12-12,74,N,N,Y,45.38,N,N,Y,Y
2020-06-20,IPC-354,Felony,611170,N,CASE-5613e9fe93e60ff2,Convicted,Imprisonment,3436,2021-01-07,2023-04-26,187,Y,N,Y,39.17,N,N,N,Y
2018-08-22,NDPS-21,Felony,1748507,N,CASE-a4bea1e5da10fa36,Plea,Diversion,253,2022-11-20,2025-10-24,696,N,N,N,39.98,Y,N,N,Y
2021-01-10,NDPS-21,Felony,2099946,Y,CASE-5320640303678b59,Plea,TimeServed,2597,2024-09-11,2020-01-15,480,N,N,N,44.53,Y,Y,Y,Y
2023-09-04,NDPS-21,Misdemeanor,2166774,Y,CASE-fbbfdd1eb36d479f,BailGranted,Fine,545,2020-03-20,2018-09-14,104,Y,N,Y,15.38,N,Y,N,Y
2019-05-15,IPC-302,Misdemeanor,580972,N,CASE-5463c1d8fc75fd99,Transferred,TimeServed,1342,2024-09-04,2024-11-25,246,N,Y,N,55.93,N,Y,N,Y
2024-11-29,IPC-354,Felony,2177226,Y,CASE-f52de72b82b3da49,Transferred,Probation,798,2025-07-22,2025-04-13,115,N,Y,Y,83.58,N,Y,N,Y
2020-11-12,NDPS-21,Infraction,562757,N,CASE-258d9d92c120a507,Acquitted,Fine,864,2021-09-07,2019-03-10,479,Y,N,N,47.48,Y,N,N,Y
2020-07-31,IPC-420,Misdemeanor,2302318,Y,CASE-d136ad24e7771012,Acquitted,Probation,2809,2018-08-04,2019-07-25,478,Y,Y,N,96.52,Y,Y,N,N
2021-04-21,IT-66C,Misdemeanor,2445604,N,CASE-4a6a3308080995dd,Transferred,Imprisonment,112,2021-04-23,2018-08-25,578,Y,N,Y,79.78,N,Y,Y,N
2019-06-23,NDPS-21,Misdemeanor,1974013,N,CASE-a1647129b7cc7809,Dismissed,Probation,2463,2022-09-23,2023-05-12,468,Y,Y,N,9.45,N,N,Y,N
2024-04-12,IPC-498A,Misdemeanor,1460811,N,CASE-4238333198dd9eea,Plea,CommunityService,297,2022-02-27,2022-10-29,468,N,N,Y,35.08,N,N,Y,Y
2025-11-11,IPC-379,Felony,2378650,N,CASE-d6be01746e489a43,BailGranted,Fine,364,2022-03-15,2020-03-17,607,Y,N,N,36.37,N,N,N,Y
2020-10-06,IPC-354,Misdemeanor,8113,Y,CASE-ad96c0d4ea9d7a47,Convicted,Imprisonment,3637,2024-06-15,2022-03-29,405,Y,N,Y,1.05,Y,Y,N,Y
2025-08-09,IPC-420,Misdemeanor,76333,Y,CASE-e40c528e59a545f0,Transferred,TimeServed,2323,2018-08-13,2023-10-05,124,Y,Y,N,58.02,Y,Y,Y,N
2024-01-31,IPC-379,Felony,2357717,Y,CASE-b7399b827f41740e,Convicted,CommunityService,1959,2023-10-04,2018-09-04,577,N,Y,Y,1.47,Y,N,Y,N
2021-07-25,IPC-498A,Misdemeanor,1915778,Y,CASE-36ff2c874dbea6b4,Convicted,Diversion,2541,2023-03-12,2024-11-30,180,Y,Y,Y,48.91,N,Y,Y,Y
2024-08-17,IPC-498A,Misdemeanor,1620062,Y,CASE-8457635b91581935,Convicted,TimeServed,1566,2021-09-19,2019-07-18,627,Y,Y,N,1.58,N,N,Y,N
2025-08-16,IPC-379,Misdemeanor,643524,N,CASE-25f6e42754b77106,Dismissed,Imprisonment,3038,2019-10-21,2018-11-08,233,N,N,Y,71.92,Y,N,N,Y
2022-01-24,IPC-379,Felony,40325,N,CASE-29dfc4f0fd0401b4,BailGranted,CommunityService,3544,2018-09-10,2025-01-15,669,N,Y,N,65.95,Y,N,Y,Y
2023-10-28,IPC-379,Felony,210127,Y,CASE-0a3a59f8e180c704,Pending,TimeServed,3520,2025-11-02,2025-07-02,27,Y,N,N,35.36,Y,N,N,Y
2024-01-11,IPC-379,Infraction,1269372,Y,CASE-a49ef7af0be704fc,Dismissed,Imprisonment,1331,2021-10-05,2018-03-05,339,N,Y,Y,72.09,N,N,Y,N
2024-02-14,IPC-392,Misdemeanor,724199,Y,CASE-1b0e9b13c997480c,Pending,Diversion,1926,2024-01-17,2022-11-03,164,Y,Y,N,95.19,Y,N,N,Y
2024-04-14,NDPS-21,Misdemeanor,1713808,Y,CASE-c6b0439e8f2c5504,Transferred,Probation,1396,2023-05-14,2024-02-24,89,Y,Y,N,22.81,Y,N,Y,Y
2022-11-29,IPC-302,Misdemeanor,1992044,N,CASE-b003d1e393f2039e,BailGranted,Imprisonment,3089,2019-12-01,2024-12-09,279,N,Y,N,58.92,N,Y,Y,Y
2021-08-20,NDPS-21,Infraction,290099,Y,CASE-5bd4d2cf987fb45c,Plea,Probation,2359,2018-01-24,2022-09-11,82,N,N,N,55.82,Y,N,Y,Y
2025-09-04,IPC-392,Infraction,938659,Y,CASE-ab2bb771d014bcd2,Plea,CommunityService,1373,2020-01-23,2020-11-18,348,N,Y,Y,28.91,N,N,Y,Y
2018-12-31,NDPS-21,Felony,164084,N,CASE-1ac7ae489a107d76,Convicted,Diversion,1847,2022-04-17,2019-07-23,429,N,N,N,69.97,Y,Y,Y,N
2024-03-31,IPC-354,Misdemeanor,1422754,N,CASE-b1983a4b47561b41,BailGranted,CommunityService,2111,2020-02-03,2023-04-13,470,Y,N,N,45.63,N,Y,N,Y
2020-04-28,IPC-498A,Felony,1872067,N,CASE-5d4c6b6cb84a4844,Pending,TimeServed,1871,2021-07-24,2018-08-12,638,N,N,Y,31.43,N,Y,Y,Y
2018-06-15,IPC-379,Felony,1283917,N,CASE-38ae836672e99519,Convicted,Diversion,2902,2020-05-03,2022-09-30,558,Y,N,Y,27.52,N,N,Y,N
2023-12-16,IT-66C,Felony,1914878,Y,CASE-02f89980010ddb0b,Pending,Fine,3476,2020-05-30,2024-01-03,297,Y,N,N,22.32,Y,N,Y,Y
2019-10-08,IPC-498A,Felony,36095,Y,CASE-0b68538afaea19bb,Convicted,CommunityService,1940,2025-08-30,2025-08-31,283,N,Y,N,94.23,Y,Y,N,N
2025-06-04,IPC-498A,Felony,655901,Y,CASE-e4fcef8ed93677fb,Transferred,Fine,804,2020-05-25,2019-07-29,370,Y,Y,N,3.17,Y,Y,Y,Y
2019-01-31,IPC-420,Misdemeanor,2193785,Y,CASE-eeb03272b5aaf083,Acquitted,Probation,3136,2020-02-01,2025-09-17,420,N,N,Y,47.05,N,N,Y,Y
2020-07-12,IPC-302,Misdemeanor,756237,Y,CASE-aca0af7da400c504,Dismissed,TimeServed,2447,2022-01-11,2025-07-08,514,N,N,Y,84.05,N,N,Y,N
2025-02-15,IPC-392,Misdemeanor,1571226,N,CASE-d44443596c7a7005,Dismissed,Fine,902,2024-03-16,2024-10-30,661,N,N,N,36.07,Y,N,Y,Y
2019-05-20,IPC-392,Felony,1749705,Y,CASE-a4b6d32894b35d71,Plea,CommunityService,266,2018-03-01,2021-11-19,712,N,N,Y,14.0,Y,N,Y,N
2025-08-09,IPC-354,Misdemeanor,2031669,Y,CASE-69a5dbdc02d4803a,Transferred,TimeServed,2960,2024-11-11,2021-04-03,712,N,Y,Y,94.77,N,Y,Y,N
2019-11-08,IPC-354,Misdemeanor,290955,Y,CASE-f936ab38cabc707a,Transferred,Diversion,3345,2022-11-11,2021-09-05,261,Y,N,N,5.19,Y,N,N,Y
2019-12-16,IT-66C,Infraction,2215628,Y,CASE-887ac4947328ae38,Dismissed,TimeServed,2425,2024-07-06,2019-06-07,485,Y,N,Y,66.22,Y,N,N,N
2018-06-10,IT-66C,Misdemeanor,117470,N,CASE-71ca93a0a0bbfc63,BailGranted,Probation,3566,2018-11-01,2024-11-01,6,Y,N,Y,92.14,N,Y,N,Y
2018-05-26,IPC-498A,Felony,587109,N,CASE-def576a359b70772,Dismissed,Diversion,276,2022-11-19,2019-11-09,114,N,N,N,88.24,Y,Y,Y,Y
2023-03-27,IPC-498A,Infraction,1053942,Y,CASE-2906ee6351c0bc09,Pending,Fine,524,2024-10-12,2021-06-06,387,Y,Y,N,14.01,N,N,Y,Y
2019-04-25,IT-66C,Felony,1594051,N,CASE-05bb84c79585d178,Convicted,Fine,482,2021-04-11,2024-02-02,658,N,N,Y,47.65,Y,N,Y,N
2024-12-18,IPC-354,Felony,1823678,N,CASE-ca064580f1a6d5ea,Dismissed,Imprisonment,3517,2024-01-02,2019-10-31,570,Y,N,Y,40.0,N,N,N,N
2020-08-19,IT-66C,Infraction,1760587,Y,CASE-c258be4906927dda,Transferred,Probation,1677,2018-09-02,2019-02-06,375,N,Y,N,35.09,N,N,Y,N
2020-06-07,IPC-498A,Felony,1953312,Y,CASE-d6cddcda7bc6ec2f,Convicted,Probation,574,2024-06-24,2022-08-11,23,Y,N,N,41.38,Y,Y,Y,Y
2020-09-05,IPC-354,Misdemeanor,60312,N,CASE-ddb66927eda9874c,Plea,Diversion,889,2019-09-01,2025-09-14,270,N,N,Y,6.61,N,N,N,Y
2022-10-05,NDPS-21,Infraction,353782,Y,CASE-9a71831c6da16832,Acquitted,TimeServed,2808,2023-06-25,2018-02-09,647,Y,Y,N,94.14,N,Y,Y,N
2019-07-24,IPC-354,Misdemeanor,585654,N,CASE-ddfc2afbe1145882,Convicted,Probation,1469,2025-10-27,2018-05-10,304,N,Y,N,88.83,N,Y,N,Y
2019-05-08,IPC-498A,Misdemeanor,1752116,Y,CASE-c8ec08c91c3c7dfa,Transferred,Diversion,3027,2022-09-02,2023-12-08,714,Y,N,Y,40.64,N,Y,N,N
2018-10-07,IPC-392,Misdemeanor,2018138,Y,CASE-25ad1bbf256edd26,Pending,Fine,2141,2024-09-04,2024-04-13,458,N,N,Y,10.66,N,N,N,Y
2019-12-19,NDPS-21,Felony,1059693,Y,CASE-fc1f4f152932b83f,Pending,Probation,923,2022-06-17,2023-10-10,385,N,N,N,41.84,Y,Y,N,Y
2022-09-07,IPC-420,Infraction,2491913,N,CASE-9d3e5e8cfff0e60e,Dismissed,Fine,458,2023-02-22,2022-09-12,295,N,N,Y,18.42,Y,Y,N,Y
2020-08-25,NDPS-21,Misdemeanor,2498843,N,CASE-6f07e0470a4c6736,BailGranted,Fine,3240,2025-07-11,2023-03-04,670,N,N,N,75.03,Y,N,N,Y
2021-10-17,NDPS-21,Misdemeanor,2332765,N,CASE-3dd8ceef98989f8b,BailGranted,Fine,3404,2018-07-03,2019-12-26,472,N,N,Y,6.05,N,Y,N,Y
2022-11-25,IT-66C,Misdemeanor,1373927,N,CASE-3d099ee085aee37e,Dismissed,TimeServed,185,2025-03-27,2022-08-02,517,Y,Y,N,60.58,N,N,N,Y
2018-09-29,IPC-302,Misdemeanor,1766038,N,CASE-2cfe94e382891261,BailGranted,Fine,1159,2025-10-12,2021-05-20,629,Y,N,Y,68.03,Y,N,Y,N
2021-03-01,IPC-379,Felony,367544,Y,CASE-1e3b2727a58a8755,Convicted,TimeServed,2000,2019-10-14,2022-02-10,278,Y,N,N,5.57,N,N,Y,N
2025-02-17,IPC-354,Felony,633927,Y,CASE-b40ea697edefc12f,BailGranted,Fine,2992,2018-06-18,2018-12-20,97,N,Y,N,89.46,N,N,N,N
2018-05-15,IPC-420,Felony,1096599,N,CASE-50018f08a66f6ead,Plea,Imprisonment,1678,2019-07-24,2021-07-31,107,Y,N,Y,92.02,Y,Y,N,Y
2019-05-14,NDPS-21,Misdemeanor,303189,Y,CASE-61c89e8853df34ef,Dismissed,Diversion,2522,2023-10-14,2023-12-30,114,N,N,Y,14.57,Y,Y,N,Y
2022-10-10,IPC-302,Misdemeanor,589738,Y,CASE-1daa12ebadc77570,Acquitted,Imprisonment,833,2020-03-01,2018-09-30,481,N,N,Y,66.6,Y,Y,N,N
2023-03-09,IT-66C,Misdemeanor,724866,Y,CASE-a8456e10342bb1f3,Convicted,Fine,2517,2023-09-04,2023-05-29,699,Y,N,N,71.33,N,Y,Y,Y
2019-02-22,IPC-379,Misdemeanor,1284570,Y,CASE-671a94c1d21827cd,Convicted,Imprisonment,1191,2019-09-23,2025-01-10,307,N,N,N,28.54,N,N,N,N
2020-05-18,IPC-498A,Misdemeanor,392216,Y,CASE-2dc750ba1141879f,Plea,CommunityService,3479,2021-05-22,2019-08-28,351,N,N,N,17.01,Y,N,N,Y
2023-11-24,IPC-302,Felony,569320,N,CASE-5babde39c9ff1dd8,Pending,TimeServed,72,2021-11-17,2021-04-06,616,Y,Y,Y,68.12,N,Y,Y,Y
2020-10-03,IPC-354,Misdemeanor,722089,Y,CASE-b5af76b24adcc4d4,Plea,Imprisonment,2446,2020-01-15,2022-01-28,394,N,N,N,9.26,Y,N,Y,N
2018-01-18,IPC-420,Infraction,2128496,N,CASE-e5515d775c19fefa,Pending,Fine,3036,2020-11-08,2025-10-01,112,N,N,Y,89.02,N,Y,Y,Y
2022-01-13,NDPS-21,Misdemeanor,1294823,Y,CASE-fe0286a6308dfa63,Pending,Probation,2712,2021-04-05,2024-01-25,343,Y,Y,N,55.31,Y,Y,N,N
2021-06-05,IPC-379,Misdemeanor,1392012,N,CASE-3d11b5ce64b925ed,Acquitted,CommunityService,2799,2023-02-01,2020-09-23,469,N,Y,N,31.02,N,N,Y,Y
2022-09-30,IPC-354,Infraction,825911,N,CASE-a48692a063ab3000,Acquitted,Imprisonment,3065,2019-02-17,2021-12-12,533,Y,Y,N,79.24,N,N,Y,Y
2018-03-11,IPC-379,Felony,2384036,N,CASE-bf6e3d23e9dd7f67,Acquitted,CommunityService,67,2019-05-26,2021-11-06,628,Y,N,N,85.98,Y,Y,Y,N
2021-12-09,IPC-420,Infraction,2437739,Y,CASE-5f8a4b7c70bd6f58,Pending,Imprisonment,316,2025-07-04,2019-07-08,619,Y,Y,N,83.93,Y,Y,N,Y
2022-06-01,IPC-379,Felony,2236569,Y,CASE-4200ad4b4e583d56,BailGranted,Fine,1494,2022-06-27,2021-12-17,141,Y,N,Y,35.74,N,Y,N,Y
2024-11-26,IT-66C,Misdemeanor,1293017,Y,CASE-87b13b1c6a344591,Dismissed,Diversion,1869,2021-08-19,2020-02-02,282,Y,Y,Y,26.3,Y,Y,Y,Y
2023-07-28,IPC-379,Infraction,2074869,N,CASE-a69fe68fd4db6c36,Transferred,Diversion,2708,2021-03-08,2021-09-10,85,N,N,Y,83.56,N,N,N,Y
2023-02-07,IPC-498A,Felony,257273,Y,CASE-493fef885036aae2,Pending,Imprisonment,846,2022-10-30,2023-11-11,63,N,N,N,66.72,N,N,N,N
2024-08-01,IPC-379,Misdemeanor,212910,Y,CASE-adac470e556dcbed,BailGranted,CommunityService,196,2023-08-15,2023-07-13,601,Y,Y,Y,47.78,N,Y,N,N
2021-04-02,NDPS-21,Misdemeanor,2415362,N,CASE-da3bfd8b79ada404,Pending,CommunityService,2430,2025-10-09,2018-01-17,237,N,Y,N,4.4,N,Y,N,Y
2018-03-31,NDPS-21,Misdemeanor,2056360,N,CASE-d8401d6eaa9da854,Convicted,Imprisonment,1235,2020-08-07,2020-10-30,588,N,N,Y,13.16,Y,Y,Y,Y
2024-02-14,IT-66C,Felony,2423196,N,CASE-de904dd38535132a,Plea,Fine,3587,2021-08-04,2024-09-13,14,N,Y,Y,55.22,N,N,Y,N
2022-02-14,IPC-302,Felony,717822,N,CASE-c88cf259c8d9c03c,Convicted,TimeServed,267,2021-04-04,2022-09-01,445,Y,N,Y,23.14,Y,Y,Y,Y
2025-10-11,IPC-354,Misdemeanor,1504551,N,CASE-ef5c9ad35c034124,Acquitted,Fine,1978,2021-07-24,2019-07-01,120,N,Y,N,64.87,Y,N,Y,N
2025-11-24,IPC-392,Misdemeanor,1044661,N,CASE-cdab0ad2b29ad77c,BailGranted,Imprisonment,1836,2021-12-10,2025-08-28,316,Y,Y,N,99.22,Y,Y,N,N
2025-04-28,IPC-379,Misdemeanor,738717,Y,CASE-6c0e76b68e2f6853,BailGranted,Imprisonment,2542,2023-10-29,2023-05-21,212,Y,Y,Y,4.61,Y,Y,Y,Y
2018-05-03,IPC-498A,Misdemeanor,494292,Y,CASE-04d601be44def1ed,Dismissed,TimeServed,3311,2023-10-04,2018-10-17,429,N,Y,N,29.26,Y,Y,Y,Y
2021-04-21,IPC-392,Infraction,1496264,Y,CASE-66c4d992f41c998c,Acquitted,CommunityService,288,2024-03-17,2019-01-09,552,Y,Y,N,4.54,Y,Y,Y,N
2022-04-24,IPC-302,Misdemeanor,497737,Y,CASE-e1029b6337e82d88,BailGranted,CommunityService,2513,2024-09-15,2022-12-02,123,Y,N,N,76.04,N,N,Y,N
2024-03-16,IPC-498A,Misdemeanor,1129454,Y,CASE-8f6671fdf3fd33b7,Convicted,Imprisonment,3288,2020-04-03,2020-01-13,514,N,N,Y,38.95,N,N,Y,N
2024-08-02,IPC-498A,Misdemeanor,1724323,N,CASE-81c1a9f2ad8796c8,Plea,CommunityService,996,2019-05-05,2020-10-17,128,N,Y,N,57.28,Y,Y,N,N
2024-12-02,IPC-302,Misdemeanor,1474106,N,CASE-8e7016c9aa6afa83,Dismissed,Probation,2478,2023-09-03,2022-09-28,710,Y,N,Y,49.8,N,N,Y,N
2022-06-16,IT-66C,Infraction,1621606,Y,CASE-c6c2cd82880c7b1b,Transferred,TimeServed,1754,2025-05-10,2023-11-07,685,N,N,N,29.09,Y,Y,N,N
2019-02-14,IPC-420,Infraction,2287192,Y,CASE-f865f0398485b66d,Dismissed,Fine,1458,2018-11-01,2024-05-31,23,N,N,Y,52.33,N,N,N,Y
2020-06-25,IPC-498A,Misdemeanor,2105605,Y,CASE-f801d8d8d6c6c362,Dismissed,Probation,1812,2025-08-25,2024-06-26,87,N,Y,N,74.19,N,Y,Y,N
2020-03-02,IPC-379,Felony,1991836,Y,CASE-d4f02af0097ffcc9,Convicted,Diversion,507,2021-11-07,2021-09-16,431,N,Y,Y,4.84,N,Y,Y,N
2025-02-06,IPC-498A,Infraction,637017,N,CASE-8234a0f2e62f90f9,Plea,Fine,2234,2021-05-12,2021-07-28,554,Y,Y,N,45.05,Y,N,N,Y
2025-11-18,IPC-302,Misdemeanor,854019,N,CASE-ab7a6136d0d23254,Pending,Diversion,1890,2023-01-29,2020-03-19,569,N,Y,Y,6.91,Y,N,Y,N
2025-01-13,IPC-379,Misdemeanor,1344469,Y,CASE-c63584528e20908e,Dismissed,Probation,2747,2020-04-06,2020-10-02,23,N,N,N,69.3,Y,Y,Y,N
2021-02-01,IPC-302,Felony,448615,Y,CASE-9d294aa0de8307af,BailGranted,Diversion,1152,2023-07-11,2019-03-24,489,Y,Y,N,56.22,N,Y,Y,Y
2021-02-25,IPC-379,Misdemeanor,960853,Y,CASE-9b1e9b3eccfd2581,Pending,Probation,2196,2022-03-06,2019-11-18,680,N,N,N,91.05,N,N,Y,N
2022-05-14,IPC-392,Misdemeanor,1915721,Y,CASE-809af667c140694a,Acquitted,TimeServed,1904,2020-10-30,2020-02-16,229,N,N,Y,81.39,Y,N,N,N
2019-07-11,IPC-498A,Misdemeanor,1238086,Y,CASE-59f4b442a550a184,BailGranted,Probation,1993,2019-12-03,2020-07-14,593,Y,N,Y,51.02,N,Y,Y,N
2019-12-31,IT-66C,Misdemeanor,137298,Y,CASE-351c5a0a71b09b9a,Acquitted,Fine,3031,2018-07-08,2021-05-28,93,N,Y,Y,94.52,Y,N,Y,Y
2025-10-15,IPC-302,Felony,1321068,N,CASE-006f23f638586dc2,Pending,CommunityService,1402,2024-12-25,2024-07-12,574,N,Y,N,2.3,Y,N,Y,Y
2020-01-04,IT-66C,Felony,155754,Y,CASE-c31660cf2d5cc5c8,Dismissed,Probation,2930,2019-06-29,2025-08-10,57,Y,N,N,70.81,Y,Y,Y,N
2021-05-27,IPC-354,Infraction,1559216,Y,CASE-736d9b7e67c122c3,Convicted,Diversion,343,2021-12-11,2023-02-21,427,N,Y,Y,42.68,Y,Y,N,N
2023-09-06,IT-66C,Misdemeanor,1057230,Y,CASE-7cd9bc8434ad8ab8,BailGranted,Diversion,181,2022-07-11,2021-03-11,713,N,Y,N,10.98,Y,N,Y,N
2019-07-31,IPC-302,Felony,2563,Y,CASE-ae0c304a3ce03244,Dismissed,Fine,2620,2019-07-14,2023-07-31,148,Y,Y,Y,37.1,N,Y,N,N
2019-07-02,IPC-302,Felony,2324350,N,CASE-bc07bfda93c4aaba,Acquitted,Imprisonment,2252,2024-03-14,2018-07-07,157,Y,N,N,50.62,N,N,N,N
2021-07-30,IPC-498A,Felony,1686737,Y,CASE-8a1a41ec7b485413,BailGranted,Probation,3621,2024-03-28,2024-08-25,694,N,Y,N,83.45,Y,Y,Y,Y
2021-05-05,IPC-302,Misdemeanor,1275338,N,CASE-4af959b6c1ebfae6,Dismissed,Fine,2585,2021-06-08,2023-12-13,317,Y,N,Y,8.93,N,Y,Y,N
2024-03-07,NDPS-21,Misdemeanor,1175107,N,CASE-69bda7a2991ae63e,Pending,TimeServed,2242,2023-09-28,2025-03-21,469,Y,Y,N,53.32,Y,Y,N,Y
2020-08-25,IPC-498A,Infraction,1396985,N,CASE-f3975cbf7df347b4,Pending,CommunityService,1143,2021-02-07,2024-05-04,483,N,Y,N,77.99,N,Y,N,Y
2020-03-26,IPC-354,Infraction,1032826,Y,CASE-858acd3cb86197a5,Convicted,TimeServed,2531,2020-03-12,2022-10-12,22,Y,N,N,46.32,N,Y,N,N
2018-03-07,IPC-392,Misdemeanor,1471180,N,CASE-6c8867a89d98c25a,Convicted,Imprisonment,1349,2019-07-10,2024-11-20,336,Y,Y,Y,30.41,Y,Y,N,N
2024-06-09,NDPS-21,Misdemeanor,127516,Y,CASE-8f12278b1c92ed83,Dismissed,Fine,948,2022-01-26,2020-06-12,262,N,Y,Y,28.49,N,N,Y,Y
2025-05-18,IPC-420,Misdemeanor,533570,N,CASE-89f1b17e951f9c4d,Acquitted,Diversion,2305,2020-10-18,2024-05-16,119,N,Y,Y,37.78,Y,Y,N,N
2024-04-08,IT-66C,Misdemeanor,1621419,Y,CASE-2fa0b5ee8b56d0f3,Acquitted,CommunityService,3553,2025-06-07,2018-07-10,165,Y,Y,N,12.8,N,Y,Y,Y
2025-04-28,IPC-392,Felony,2159064,Y,CASE-2bd07e8fc1023ee7,Dismissed,CommunityService,2145,2018-10-16,2025-04-23,72,Y,N,N,52.24,Y,N,Y,Y
2025-08-30,IPC-379,Misdemeanor,1163839,N,CASE-9429baf18a52f1ea,Convicted,Diversion,2998,2018-09-24,2021-04-16,377,N,N,Y,23.08,N,Y,N,N
2018-04-01,IPC-392,Misdemeanor,1866373,N,CASE-65af4eee57678a2f,Dismissed,Imprisonment,179,2022-07-17,2023-06-18,56,Y,Y,N,85.01,Y,N,Y,Y
2024-08-18,IPC-379,Misdemeanor,1847316,Y,CASE-f88029564bf35bb8,Dismissed,TimeServed,3437,2018-02-10,2020-05-31,712,Y,N,Y,14.35,N,N,N,Y
2019-06-28,IPC-392,Felony,1064385,N,CASE-84b524dba035e11a,Convicted,Probation,2081,2020-06-02,2021-07-22,178,Y,Y,N,11.6,N,N,Y,Y
2020-12-22,IPC-420,Misdemeanor,1532638,Y,CASE-f3f350d68966e412,Pending,TimeServed,904,2025-02-08,2025-04-04,341,Y,Y,Y,58.71,N,N,Y,N
2020-09-18,IPC-498A,Misdemeanor,1047802,Y,CASE-e8c001c44f042fa9,Plea,Fine,1523,2023-05-30,2020-05-22,98,N,Y,Y,36.1,Y,N,Y,N
2024-05-27,IPC-302,Felony,2205154,Y,CASE-8ffe1a35adb2a359,BailGranted,Probation,387,2020-07-18,2018-08-29,352,Y,N,Y,87.08,Y,N,N,Y
2020-11-08,IPC-392,Misdemeanor,946721,Y,CASE-399b1debd362968c,Transferred,Diversion,2991,2021-09-19,2018-11-20,135,N,Y,Y,97.19,N,N,Y,N
2021-07-25,IT-66C,Misdemeanor,2347142,Y,CASE-098ce7190a863964,Dismissed,Fine,2570,2025-06-14,2024-08-30,27,N,N,N,66.06,N,Y,N,Y
2022-04-06,IPC-379,Misdemeanor,1519125,Y,CASE-55264cff05cd1f03,Convicted,Imprisonment,1182,2020-09-08,2020-10-08,78,N,N,Y,63.09,N,Y,N,Y
2024-12-03,IPC-302,Misdemeanor,480990,N,CASE-31b15125397a45fb,Transferred,Imprisonment,2078,2023-05-18,2022-04-21,446,Y,Y,N,90.6,Y,Y,N,Y
2022-11-08,IPC-420,Misdemeanor,809353,Y,CASE-f6a57568c5558796,Acquitted,Fine,1221,2018-07-21,2024-10-27,441,Y,Y,N,61.9,N,Y,Y,Y
2023-02-11,IPC-379,Felony,85605,Y,CASE-18132bde89cc289f,Dismissed,CommunityService,47,2022-12-15,2023-12-25,697,Y,Y,Y,78.1,N,N,Y,Y
2019-10-03,IT-66C,Misdemeanor,1414271,Y,CASE-b71cfda3af0ad42d,Acquitted,Imprisonment,2377,2021-04-14,2024-04-04,445,N,N,N,25.01,N,N,N,Y
2024-03-03,IPC-420,Misdemeanor,1123515,Y,CASE-9294aff25179486d,BailGranted,CommunityService,2662,2020-09-27,2025-06-16,668,N,Y,Y,72.76,Y,N,Y,Y
2018-01-11,IPC-498A,Misdemeanor,1000232,Y,CASE-b4ce4ce523d202b4,Transferred,Fine,1772,2020-11-24,2024-12-19,724,Y,N,N,37.61,Y,Y,Y,Y
2025-05-04,NDPS-21,Misdemeanor,712440,N,CASE-f0ac832e6eaf8ea2,BailGranted,Imprisonment,1556,2019-01-15,2024-08-24,271,Y,Y,N,24.98,N,Y,N,Y
2022-02-16,IPC-302,Misdemeanor,1221172,Y,CASE-4efbb5dc48a78d3a,Transferred,Diversion,57,2020-05-21,2021-06-18,673,Y,N,Y,6.16,Y,N,N,N
2024-06-16,NDPS-21,Misdemeanor,1801414,N,CASE-a63734ae572c8b24,Transferred,Diversion,756,2020-03-17,2019-06-21,125,Y,Y,Y,69.03,Y,Y,N,N
2024-04-22,IPC-354,Misdemeanor,780449,Y,CASE-cd169380e01e0c45,Pending,CommunityService,3043,2018-03-26,2021-03-12,637,N,Y,Y,20.21,Y,N,Y,Y
2020-03-04,IPC-379,Misdemeanor,1524009,Y,CASE-0231babec52835fa,Dismissed,Probation,94,2021-09-14,2020-02-01,325,N,N,N,79.29,Y,N,Y,N
2018-03-27,IPC-302,Misdemeanor,2471976,Y,CASE-1691390d56b448f0,Pending,Fine,1101,2025-04-30,2025-12-08,726,Y,N,N,69.23,N,N,N,Y
2025-10-12,NDPS-21,Felony,2190745,N,CASE-3f2d60bb73bb0e11,Convicted,Probation,1716,2022-12-12,2022-05-11,206,Y,Y,N,83.58,Y,N,Y,N
2021-02-23,IPC-392,Misdemeanor,512566,N,CASE-b1372f69c959cd17,Pending,CommunityService,800,2022-09-24,2018-09-08,279,N,Y,N,74.69,Y,N,N,Y
2024-01-09,IPC-302,Felony,532662,Y,CASE-a1033c9c6ed95efc,Transferred,Probation,3166,2024-03-21,2025-07-23,510,N,N,Y,7.52,Y,Y,Y,Y
