biz_indprod_reference_month,biz_indprod_country_iso2,biz_indprod_region_nuts_code,biz_indprod_nace_2_digit,biz_indprod_production_index,biz_indprod_turnover_index,biz_indprod_new_orders_index,biz_indprod_capacity_utilisation_pct,biz_indprod_energy_intensity_kwh_per_eur,biz_indprod_labor_productivity_index,biz_indprod_export_share_pct,biz_indprod_import_dependency_pct,biz_indprod_supply_chain_disruption_flag,biz_indprod_short_time_work_scheme_flag,biz_indprod_carbon_intensity_tco2e_per_eur,biz_indprod_ets_covered_flag,biz_indprod_state_aid_received_eur,biz_indprod_eurostat_table_code,biz_indprod_revision_round,biz_indprod_data_extract_date
2019-05,SE,SI6,32,184.775,183.372,193.288,87.73,2.725,89.833,42.18,58.78,0,1,0.003665,1,59416789.3,sts_inpp_m,FLASH,2024-06-03
2019-06,CY,CZ934,39,186.385,182.383,182.355,86.84,2.6399,90.394,34.85,40.73,0,0,0.004173,1,42910868.97,sts_inod_m,FIRST,2025-07-06
2019-07,FR,PT4,46,185.635,184.551,192.011,81.56,1.0673,89.724,33.62,33.02,1,0,0.003223,0,67850091.81,sts_inlb_m,SECOND,2025-03-22
2019-08,IT,IT63,53,186.575,197.582,182.991,62.86,3.3223,90.325,38.52,78.7,0,0,0.001853,1,44190570.73,sts_inno_m,BENCHMARK,2025-03-18
2019-09,NL,IE820,60,186.058,198.778,190.742,78.11,2.9832,90.401,50.22,32.58,0,0,0.005584,0,47351363.62,sts_inpr_m,FLASH,2024-01-20
2019-10,SI,NL109,67,187.528,192.41,181.65,78.67,1.0726,91.421,35.78,67.51,0,0,0.003649,1,24078953.4,sts_inpp_m,FIRST,2025-09-04
2019-11,BG,SI621,74,188.047,193.226,169.74,71.8,1.2004,91.071,27.75,53.37,0,0,0.006581,0,27773711.73,sts_inod_m,SECOND,2024-01-14
2019-12,EE,HR95,81,187.179,186.502,172.977,67.26,2.7548,91.397,76.28,66.68,0,0,0.003142,1,14154618.71,sts_inlb_m,BENCHMARK,2025-05-15
2020-01,HU,CY513,88,187.733,181.257,170.753,89.26,0.2241,92.417,27.21,8.36,0,0,0.001548,1,46338687.06,sts_inno_m,FLASH,2025-10-14
2020-02,LU,LU622,95,190.263,177.831,210.335,84.13,2.8951,93.997,23.09,18.93,0,1,0.00604,0,15634788.81,sts_inpr_m,FIRST,2025-10-20
2020-03,RO,LV26,12,188.612,190.364,182.633,83.23,3.0711,93.508,28.27,54.33,0,1,0.01101,1,7476032.38,sts_inpp_m,SECOND,2025-04-20
2020-04,AT,BG518,19,190.837,193.801,212.912,82.4,0.4105,93.256,9.52,74.49,0,0,0.005932,1,28979832.6,sts_inod_m,BENCHMARK,2025-06-11
2020-05,CZ,NL440,26,191.502,193.063,204.388,65.85,0.6602,94.328,37.54,18.46,0,1,0.00496,1,92975332.33,sts_inlb_m,FLASH,2024-03-30
2020-06,DE,SI84,33,191.579,186.305,213.669,81.04,2.9374,93.65,55.08,71.15,0,0,0.003556,1,22841535.18,sts_inno_m,FIRST,2026-01-09
2020-07,LV,BG2,40,190.329,194.872,175.714,67.0,0.2361,95.787,53.2,7.02,0,1,0.005833,1,18613084.3,sts_inpr_m,SECOND,2026-01-25
2020-08,PL,IE4,47,191.667,205.04,201.427,80.43,3.4698,96.116,66.75,73.77,0,0,0.011916,1,16990107.18,sts_inpp_m,BENCHMARK,2025-05-21
2020-09,ES,CY3,54,191.609,190.731,190.924,68.92,0.4819,94.807,54.98,55.54,1,0,0.010775,0,40321700.83,sts_inod_m,FLASH,2024-09-20
2020-10,HR,LT7,61,193.4,179.975,192.348,75.4,2.0973,96.483,70.43,30.24,0,0,0.011186,1,22335595.05,sts_inlb_m,FIRST,2024-04-18
2020-11,FI,SK4,68,193.64,183.431,194.355,68.88,1.3072,96.993,48.48,64.86,0,0,0.005908,0,31407694.22,sts_inno_m,SECOND,2024-01-03
2020-12,IE,LV5,75,194.346,188.968,177.68,73.92,0.2457,96.347,14.41,15.72,0,0,0.010189,1,2285295.4,sts_inpr_m,BENCHMARK,2025-06-19
2021-01,MT,DK5,82,195.172,183.272,183.135,66.41,0.9431,97.916,59.26,48.67,0,1,0.003047,1,90408733.44,sts_inpp_m,FLASH,2025-06-22
2021-02,SK,AT573,89,195.461,185.163,213.394,90.26,1.9804,97.197,73.59,48.86,0,0,0.010159,1,2155290.55,sts_inod_m,FIRST,2024-12-14
2021-03,BE,IE28,96,194.249,180.806,182.018,92.27,0.3139,98.15,54.38,9.8,0,0,0.004883,1,1871814.31,sts_inlb_m,SECOND,2025-11-12
2021-04,DK,PT752,13,194.684,206.077,199.484,65.72,3.0692,99.569,21.72,25.57,1,1,0.00628,0,92743287.5,sts_inno_m,BENCHMARK,2025-07-26
2021-05,GR,FR86,20,196.342,184.719,188.753,67.21,0.5231,99.617,43.96,21.37,0,0,0.008987,0,11573257.6,sts_inpr_m,FLASH,2025-07-15
2021-06,LT,LV1,27,195.786,188.707,182.784,87.12,2.6397,98.92,18.02,7.15,0,0,0.000661,1,32389440.89,sts_inpp_m,FIRST,2024-05-26
2021-07,PT,FI9,34,195.94,182.014,203.111,67.5,0.8924,100.057,16.12,62.41,0,0,0.003475,1,37514049.29,sts_inod_m,SECOND,2024-07-06
2021-08,SE,SK9,41,196.625,204.41,213.054,76.39,1.9082,100.098,37.93,17.49,0,0,0.008299,0,17870456.29,sts_inlb_m,BENCHMARK,2025-05-09
2021-09,CY,SE433,48,198.412,194.814,187.84,82.45,3.4324,99.685,10.41,78.13,0,1,0.008423,0,56892759.58,sts_inno_m,FLASH,2025-09-23
2021-10,FR,HR923,55,197.09,187.344,218.2,83.24,1.6645,100.7,16.4,56.75,0,0,0.007481,0,32368577.35,sts_inpr_m,FIRST,2024-01-15
2021-11,IT,EE30,62,198.109,211.286,212.166,89.44,1.8183,100.831,30.71,61.35,0,1,0.001431,1,38903456.15,sts_inpp_m,SECOND,2025-05-27
2021-12,NL,CY5,69,200.287,210.972,223.952,72.17,3.1825,101.131,51.57,10.39,1,0,0.004249,0,6038343.9,sts_inod_m,BENCHMARK,2024-06-12
2022-01,SI,LT149,76,200.328,193.764,212.344,74.21,2.0918,101.611,32.17,78.46,0,0,0.003733,1,45476853.39,sts_inlb_m,FLASH,2024-02-28
2022-02,BG,LV607,83,199.188,195.446,208.029,87.08,2.8408,103.225,73.62,84.39,1,0,0.007943,1,5325115.82,sts_inno_m,FIRST,2024-03-04
2022-03,EE,LT587,90,200.471,207.144,193.021,82.16,1.8935,102.306,73.13,61.58,0,1,0.000484,1,39227210.13,sts_inpr_m,SECOND,2024-02-01
2022-04,HU,FI25,97,201.486,214.917,198.789,64.43,2.3073,104.291,25.44,40.47,0,1,0.010898,1,55967173.63,sts_inpp_m,BENCHMARK,2024-02-21
2022-05,LU,LU2,14,201.385,194.379,221.835,81.98,2.1783,103.507,65.42,41.87,0,0,0.007672,1,34324806.88,sts_inod_m,FLASH,2024-09-23
2022-06,RO,DE435,21,201.715,199.957,212.655,81.24,1.3611,104.487,48.53,39.57,1,0,0.002132,1,32603179.74,sts_inlb_m,FIRST,2025-12-18
2022-07,AT,LU609,28,202.903,213.278,207.998,71.31,2.7921,105.478,17.96,65.05,0,0,0.009611,1,45105515.61,sts_inno_m,SECOND,2025-02-05
2022-08,CZ,DE261,35,202.329,212.082,209.974,81.67,0.6356,105.544,40.49,46.69,0,0,0.004334,1,26060745.28,sts_inpr_m,BENCHMARK,2024-07-28
2022-09,DE,EE16,42,203.102,217.329,196.134,85.86,2.8656,104.687,71.42,38.61,0,1,0.001223,0,64766112.31,sts_inpp_m,FLASH,2024-03-10
2022-10,LV,DE10,49,203.201,196.349,196.091,74.57,3.5458,105.462,42.28,49.44,0,0,0.010067,0,18868655.3,sts_inod_m,FIRST,2024-10-12
2022-11,PL,BG97,56,205.105,218.041,211.483,62.75,2.4559,105.518,12.86,15.58,1,0,0.004834,1,24122979.7,sts_inlb_m,SECOND,2025-02-14
2022-12,ES,HU82,63,203.932,206.014,179.192,79.79,3.0989,106.092,50.62,40.21,1,0,0.003224,1,35211147.37,sts_inno_m,BENCHMARK,2024-05-12
2023-01,HR,BE61,70,70.58,73.969,71.932,77.91,2.4894,107.203,42.94,78.98,1,0,0.010749,1,64272722.99,sts_inpr_m,FLASH,2024-03-05
2023-02,FI,HU42,77,69.504,71.099,71.779,68.15,2.7506,107.951,48.58,22.01,0,0,0.011428,0,33294011.35,sts_inpp_m,FIRST,2024-06-02
2023-03,IE,FI520,84,71.911,70.78,69.809,74.09,2.4468,107.86,66.24,77.93,1,0,0.004077,0,89279271.93,sts_inod_m,SECOND,2024-04-25
2023-04,MT,IT39,91,72.377,71.564,71.579,83.65,3.4873,108.967,24.86,73.31,0,1,0.004076,1,22086164.33,sts_inlb_m,BENCHMARK,2025-05-25
2023-05,SK,MT8,98,72.984,70.674,76.14,66.06,2.6847,109.522,65.32,62.28,0,0,0.00598,1,8780751.23,sts_inno_m,FLASH,2025-10-16
2023-06,BE,EE62,15,72.158,67.007,74.655,70.45,3.307,109.312,19.83,43.9,0,0,0.006725,1,16213618.14,sts_inpr_m,FIRST,2025-08-30
2023-07,DK,NL708,22,72.923,68.695,77.964,62.16,1.328,109.036,20.52,74.07,0,1,0.000837,0,94662086.64,sts_inpp_m,SECOND,2025-06-03
2023-08,GR,HR8,29,72.752,73.479,79.396,82.7,3.2776,110.711,26.04,77.94,0,1,0.008273,0,51371874.68,sts_inod_m,BENCHMARK,2025-12-17
2023-09,LT,BE298,36,73.208,75.632,69.231,68.01,2.7485,109.523,51.14,23.2,0,0,0.004051,1,17285275.63,sts_inlb_m,FLASH,2024-08-15
2023-10,PT,PT1,43,73.778,74.405,76.504,81.89,2.9976,111.534,54.37,44.53,0,0,0.002291,1,9227754.87,sts_inno_m,FIRST,2024-08-19
2023-11,SE,SK625,50,74.107,76.973,67.012,62.13,2.8748,110.775,65.03,19.58,0,0,0.001923,1,46183532.4,sts_inpr_m,SECOND,2025-12-08
2023-12,CY,RO473,57,74.906,75.02,79.446,83.58,3.5793,111.891,28.07,57.56,0,0,0.000397,0,24966343.41,sts_inpp_m,BENCHMARK,2024-08-16
2024-01,FR,LU8,64,76.462,70.212,69.491,78.91,0.2742,112.134,53.22,43.53,0,1,0.003746,0,72003820.68,sts_inod_m,FLASH,2024-03-22
2024-02,IT,CY182,71,75.175,79.756,75.094,89.45,0.908,113.196,65.96,45.22,1,1,0.002912,0,41369467.75,sts_inlb_m,FIRST,2026-02-09
2024-03,NL,ES78,78,75.263,72.36,83.356,76.22,0.2883,112.295,9.72,48.11,1,0,0.002787,1,81662515.13,sts_inno_m,SECOND,2024-09-21
2024-04,SI,CY247,85,76.496,76.697,83.599,62.36,3.0594,113.749,35.15,11.21,1,0,0.006735,1,2113229.65,sts_inpr_m,BENCHMARK,2025-10-13
2024-05,BG,EE498,92,76.152,70.715,78.267,73.94,3.3901,112.521,44.19,61.53,0,1,0.007888,0,69690436.61,sts_inpp_m,FLASH,2025-12-01
2024-06,EE,DK40,99,76.686,81.312,78.619,74.08,0.9394,113.919,57.71,21.87,0,0,0.002211,1,8294270.46,sts_inod_m,FIRST,2024-05-15
2024-07,HU,LV714,16,78.392,75.869,79.522,74.62,1.4136,115.107,37.36,52.69,0,0,0.00199,1,39659914.77,sts_inlb_m,SECOND,2024-11-07
2024-08,LU,FR661,23,77.803,75.181,76.381,79.13,0.5341,115.219,73.82,28.28,1,1,0.006829,0,59321610.8,sts_inno_m,BENCHMARK,2025-02-20
2024-09,RO,IE72,30,78.081,76.229,84.828,67.05,2.4873,114.689,75.97,69.17,0,0,0.002068,0,8416961.6,sts_inpr_m,FLASH,2025-03-08
2024-10,AT,FR1,37,79.411,80.846,83.327,69.48,0.8525,115.409,36.18,77.24,0,0,0.009853,0,35279877.84,sts_inpp_m,FIRST,2025-07-22
2024-11,CZ,BG257,44,80.117,74.977,73.685,63.5,0.9839,115.378,59.94,54.88,0,0,0.00767,0,45447461.51,sts_inod_m,SECOND,2025-01-06
2024-12,DE,DK966,51,81.438,77.219,78.247,63.58,3.7984,116.411,66.0,35.45,0,0,0.006992,0,5045286.58,sts_inlb_m,BENCHMARK,2025-07-28
2025-01,LV,NL867,58,80.461,81.36,80.283,62.13,0.5206,116.605,46.17,51.99,0,0,0.006655,1,14984336.64,sts_inno_m,FLASH,2024-02-18
2025-02,PL,EE88,65,82.43,82.503,87.956,67.23,0.3326,116.177,37.37,22.78,0,0,0.004019,0,34812394.91,sts_inpr_m,FIRST,2025-12-13
2025-03,ES,SE2,72,81.285,83.973,75.186,83.65,3.2374,117.626,50.56,38.01,0,0,0.003411,1,28964783.62,sts_inpp_m,SECOND,2026-02-09
2025-04,HR,FR861,79,81.124,75.424,78.649,81.63,2.3626,118.455,59.8,8.91,0,0,0.001495,0,31383198.33,sts_inod_m,BENCHMARK,2024-02-24
2025-05,FI,FI17,86,83.057,78.09,78.237,81.25,1.2606,117.487,26.24,11.94,0,0,0.005611,1,39554893.06,sts_inlb_m,FLASH,2024-03-08
2025-06,IE,PT532,93,83.868,80.832,81.232,90.94,3.708,119.119,10.04,72.03,0,1,0.002058,1,45911311.99,sts_inno_m,FIRST,2025-10-15
2025-07,MT,LT77,10,83.384,84.311,81.511,68.8,3.2693,119.466,52.73,59.67,0,1,0.00243,0,66618119.74,sts_inpr_m,SECOND,2025-07-19
2025-08,SK,ES73,17,84.575,88.903,92.511,86.38,3.1236,119.414,13.25,32.79,1,0,0.008654,1,63866768.45,sts_inpp_m,BENCHMARK,2026-01-04
2025-09,BE,DE99,24,84.184,88.965,85.451,68.39,1.6843,120.186,22.96,41.22,0,0,0.010787,0,24271707.49,sts_inod_m,FLASH,2024-10-20
2025-10,DK,AT215,31,85.235,87.848,94.856,86.68,2.0788,119.235,64.98,38.95,0,0,0.008154,1,10824454.77,sts_inlb_m,FIRST,2024-01-13
2025-11,GR,PL2,38,85.823,84.284,86.539,81.03,1.4883,119.65,61.05,79.91,1,0,0.00851,0,54843674.87,sts_inno_m,SECOND,2024-09-05
2025-12,LT,DK566,45,85.775,92.483,92.136,79.41,1.817,121.924,11.89,71.47,0,0,0.00256,1,4489471.1,sts_inpr_m,BENCHMARK,2024-09-23
2026-01,PT,SI44,52,86.326,85.881,80.789,85.29,1.454,120.985,32.8,33.42,0,0,0.001746,1,3138017.88,sts_inpp_m,FLASH,2025-09-16
2026-02,SE,MT15,59,86.72,82.307,78.949,73.22,3.3239,122.122,42.88,22.86,0,1,0.002508,1,11926508.11,sts_inod_m,FIRST,2024-11-04
2026-03,CY,LU326,66,87.293,81.759,87.161,87.05,3.7702,122.072,53.98,70.83,0,0,0.005285,0,36737164.18,sts_inlb_m,SECOND,2024-07-20
2026-04,FR,ES8,73,88.149,88.319,84.375,89.32,3.1215,123.288,76.59,45.22,1,0,0.001626,0,49706866.09,sts_inno_m,BENCHMARK,2024-12-22
2026-05,IT,FI7,80,87.369,81.066,83.991,80.04,0.9217,122.425,43.98,19.38,0,0,0.009459,1,8162787.29,sts_inpr_m,FLASH,2026-02-25
2026-06,NL,RO366,87,87.847,83.562,86.686,76.84,2.6515,122.599,59.57,32.88,0,0,0.002617,1,15389950.53,sts_inpp_m,FIRST,2024-04-01
2026-07,SI,CZ2,94,89.789,87.239,89.291,83.54,2.182,123.219,16.4,35.71,0,1,0.0046,1,4730721.74,sts_inod_m,SECOND,2024-04-19
2026-08,BG,HU968,11,90.277,85.6,88.854,67.47,1.9083,125.104,41.83,49.09,0,0,0.008259,1,45053967.26,sts_inlb_m,BENCHMARK,2024-02-12
2026-09,EE,SK1,18,88.716,93.579,83.257,90.39,1.0346,125.431,50.25,24.25,0,0,0.011615,0,19030119.37,sts_inno_m,FLASH,2025-10-19
2026-10,HU,RO5,25,90.399,97.129,100.786,68.37,2.4757,124.234,19.2,70.03,0,1,0.006279,1,42547457.9,sts_inpr_m,FIRST,2024-03-20
2026-11,LU,HU21,32,90.765,97.69,84.979,71.28,2.2747,125.54,10.91,51.1,0,0,0.0098,1,20570513.18,sts_inpp_m,SECOND,2025-12-14
2026-12,RO,SI309,39,91.339,97.92,87.666,87.13,1.2947,125.102,29.84,10.31,0,0,0.001675,1,39825232.01,sts_inod_m,BENCHMARK,2024-03-25
2018-01,AT,PT98,46,91.329,94.664,100.559,63.81,3.1061,126.569,38.34,30.45,0,0,0.006797,1,971464.35,sts_inlb_m,FLASH,2025-04-11
2018-02,CZ,IT94,53,91.72,96.293,97.849,70.21,1.7554,125.989,20.57,22.44,0,0,0.004891,1,45019453.43,sts_inno_m,FIRST,2025-05-16
2018-03,DE,MT806,60,91.612,87.416,91.607,73.9,3.1827,127.207,37.25,8.18,0,0,0.004393,1,6163937.75,sts_inpr_m,SECOND,2025-06-22
2018-04,LV,IE62,67,91.847,89.089,94.037,71.29,0.6422,126.914,66.79,49.71,0,1,0.009554,0,45549269.75,sts_inpp_m,BENCHMARK,2024-04-10
2018-05,PL,BG66,74,93.397,90.724,100.479,72.28,1.9978,127.661,20.58,37.35,0,1,0.011706,1,31270864.67,sts_inod_m,FLASH,2025-11-18
2018-06,ES,DK549,81,94.55,87.407,105.656,75.07,3.7612,128.297,58.94,5.73,0,1,0.004416,0,39029740.67,sts_inlb_m,FIRST,2025-08-07
2018-07,HR,PL149,88,94.724,88.07,99.093,72.01,1.4491,127.904,72.76,36.74,0,0,0.010442,1,22051280.3,sts_inno_m,SECOND,2025-02-09
2018-08,FI,ES264,95,95.315,90.695,92.957,70.3,1.3241,128.005,37.07,66.27,0,0,0.007281,0,11901804.97,sts_inpr_m,BENCHMARK,2025-01-01
2018-09,IE,RO29,12,94.795,88.859,95.291,88.32,2.7945,128.961,77.49,69.28,0,1,0.00567,0,51085844.08,sts_inpp_m,FLASH,2025-08-19
2018-10,MT,PL75,19,94.484,100.451,101.03,70.1,0.6771,130.617,25.33,53.58,0,0,0.011378,1,46375978.25,sts_inod_m,FIRST,2025-05-13
2018-11,SK,IE40,26,95.997,99.556,85.78,82.91,2.9594,129.443,33.3,12.56,0,0,0.006927,1,23876941.59,sts_inlb_m,SECOND,2024-12-15
2018-12,BE,CZ3,33,97.484,91.841,98.848,84.93,0.4237,130.185,75.14,80.25,0,0,0.000688,1,6054563.94,sts_inno_m,BENCHMARK,2025-07-27
2019-01,DK,FR315,40,98.083,102.912,97.423,67.35,3.6144,131.014,75.59,39.57,0,0,0.000409,0,22894887.87,sts_inpr_m,FLASH,2025-01-03
2019-02,GR,DK836,47,98.238,92.855,92.908,64.52,1.8333,132.272,71.69,12.51,0,0,0.011583,1,29253962.85,sts_inpp_m,FIRST,2024-12-06
2019-03,LT,SI4,54,97.604,103.31,106.825,63.45,0.647,131.623,14.53,80.13,0,0,0.009592,1,35117674.62,sts_inod_m,SECOND,2025-05-22
2019-04,PT,LU493,61,98.723,104.436,98.283,81.3,0.7578,132.87,68.91,13.72,0,1,0.001334,0,612667.35,sts_inlb_m,BENCHMARK,2025-12-10
2019-05,SE,MT5,68,99.15,95.791,102.969,66.76,3.6889,133.117,73.29,66.9,1,0,0.005879,0,60065093.01,sts_inno_m,FLASH,2024-11-23
2019-06,CY,IE887,75,98.6,92.946,104.183,86.55,3.3051,132.025,62.77,67.28,0,0,0.010598,1,21032474.69,sts_inpr_m,FIRST,2025-01-09
2019-07,FR,IE858,82,99.935,97.596,93.65,63.27,3.2023,133.753,27.31,6.48,0,0,0.008773,0,40035986.88,sts_inpp_m,SECOND,2024-05-27
2019-08,IT,LT238,89,100.556,95.132,111.518,91.11,2.9805,134.767,65.19,15.11,1,1,0.00826,1,82875859.55,sts_inod_m,BENCHMARK,2024-09-29
2019-09,NL,HU88,96,100.355,107.18,107.852,67.18,1.9466,134.681,75.82,35.6,0,1,0.010802,1,95468790.79,sts_inlb_m,FLASH,2025-07-29
2019-10,SI,HR5,13,100.212,97.627,96.199,67.96,2.1118,133.864,77.39,42.43,0,1,0.001731,0,61345055.9,sts_inno_m,FIRST,2024-05-10
2019-11,BG,LV261,20,100.824,100.238,106.059,84.03,2.7626,134.392,27.0,72.99,1,0,0.004963,1,18691579.46,sts_inpr_m,SECOND,2025-09-10
2019-12,EE,CZ80,27,101.397,95.918,89.822,78.36,1.4457,135.597,38.83,15.07,0,0,0.009559,1,13256983.0,sts_inpp_m,BENCHMARK,2026-01-24
2020-01,HU,BG557,34,101.977,103.784,103.198,83.65,2.422,136.335,59.13,46.5,0,0,0.009838,0,4384175.03,sts_inod_m,FLASH,2024-03-21
2020-02,LU,SE1,41,103.516,100.134,110.154,82.37,0.8912,135.989,30.97,59.1,0,0,0.003161,1,230309.89,sts_inlb_m,FIRST,2025-10-13
2020-03,RO,DK2,48,102.188,102.587,100.61,81.88,0.5266,136.89,69.14,44.41,1,0,0.004272,0,9465718.26,sts_inno_m,SECOND,2024-07-02
2020-04,AT,HU36,55,103.09,101.87,93.798,72.35,2.3948,136.709,73.32,42.16,1,0,0.007959,1,41696782.28,sts_inpr_m,BENCHMARK,2024-12-15
2020-05,CZ,CY97,62,104.411,111.078,97.556,72.41,3.5753,137.079,25.46,29.57,0,0,0.003231,1,5614667.98,sts_inpp_m,FLASH,2025-05-26
2020-06,DE,HR6,69,104.72,97.382,106.273,65.56,1.8918,137.14,64.39,26.29,1,0,0.00944,1,94340373.29,sts_inod_m,FIRST,2025-08-10
2020-07,LV,PL753,76,104.496,97.025,103.941,73.7,1.4705,138.758,43.44,5.55,0,0,0.000626,0,33246688.36,sts_inlb_m,SECOND,2024-11-29
2020-08,PL,HU39,83,104.723,98.93,114.357,69.65,1.8796,138.955,42.27,20.35,1,1,0.004148,1,8465643.86,sts_inno_m,BENCHMARK,2025-10-08
2020-09,ES,MT252,90,105.578,110.578,95.073,78.82,1.2439,138.137,28.23,33.97,0,0,0.004855,0,30953565.42,sts_inpr_m,FLASH,2025-08-22
2020-10,HR,HU266,97,105.447,113.734,95.605,70.91,1.8324,140.106,23.44,52.11,1,0,0.000419,1,78427564.82,sts_inpp_m,FIRST,2024-04-08
2020-11,FI,CY912,14,106.452,113.12,102.462,62.15,2.7182,140.046,62.46,56.02,0,0,0.00535,0,18355366.43,sts_inod_m,SECOND,2025-11-20
2020-12,IE,LT181,21,108.453,109.154,94.851,74.23,3.3925,140.539,70.19,71.3,0,0,0.007122,1,47032312.07,sts_inlb_m,BENCHMARK,2025-04-10
2021-01,MT,LT46,28,107.905,110.66,98.699,62.55,3.0319,140.097,11.01,58.91,1,1,0.006827,1,1008841.24,sts_inno_m,FLASH,2024-11-14
2021-02,SK,FR908,35,107.398,116.007,118.074,64.27,3.4731,141.579,32.25,49.49,0,1,0.001938,1,95124933.6,sts_inpr_m,FIRST,2025-06-29
2021-03,BE,AT68,42,109.723,114.939,104.707,88.16,1.6745,141.567,50.13,68.25,0,0,0.011186,1,45266984.81,sts_inpp_m,SECOND,2025-02-14
2021-04,DK,NL35,49,109.431,105.824,107.671,87.53,2.7731,142.364,8.55,62.51,0,1,0.011555,1,44932981.98,sts_inod_m,BENCHMARK,2026-02-12
2021-05,GR,LT781,56,109.119,108.135,106.027,79.43,1.2038,142.17,19.68,67.59,0,0,0.001736,1,18958107.14,sts_inlb_m,FLASH,2024-09-22
2021-06,LT,BG581,63,110.479,117.101,111.587,88.48,0.8348,143.09,9.19,16.21,0,1,0.003998,1,8959891.2,sts_inno_m,FIRST,2024-01-08
2021-07,PT,DK984,70,111.606,116.912,114.195,69.79,2.3931,143.109,72.71,49.07,0,0,0.000576,1,36974993.94,sts_inpr_m,SECOND,2025-11-26
2021-08,SE,SE8,77,111.67,107.498,124.823,85.65,0.3221,142.711,36.93,41.79,0,0,0.002971,1,1630384.38,sts_inpp_m,BENCHMARK,2025-05-09
2021-09,CY,FR67,84,111.365,115.263,116.207,67.86,2.3005,144.117,16.7,17.54,0,0,0.008093,1,46560765.8,sts_inod_m,FLASH,2024-11-27
2021-10,FR,BG65,91,111.015,112.882,107.137,64.32,2.8001,144.499,65.67,55.58,0,0,0.004006,0,15631744.25,sts_inlb_m,FIRST,2025-05-06
2021-11,IT,BE1,98,111.331,112.907,122.225,68.09,3.4463,144.499,64.31,80.02,0,1,0.007273,1,77461649.79,sts_inno_m,SECOND,2025-02-14
2021-12,NL,GR677,15,113.803,107.871,102.454,76.92,2.0577,144.567,64.02,47.82,0,0,0.00294,1,17746391.25,sts_inpr_m,BENCHMARK,2024-01-25
2022-01,SI,CZ1,22,113.032,116.814,124.747,64.73,0.4632,146.245,22.75,5.97,0,0,0.011088,0,26209318.65,sts_inpp_m,FLASH,2025-11-16
2022-02,BG,DE466,29,114.625,105.213,111.18,71.14,1.7857,144.908,77.1,52.82,0,0,0.009998,1,17747230.75,sts_inod_m,FIRST,2024-10-21
2022-03,EE,IT248,36,115.031,115.364,125.105,74.24,3.1962,146.377,28.43,29.59,0,0,0.005645,1,44826840.35,sts_inlb_m,SECOND,2025-06-16
2022-04,HU,PT103,43,114.207,113.423,109.881,81.91,2.8143,145.833,17.88,26.21,0,1,0.008429,0,85890945.6,sts_inno_m,BENCHMARK,2024-11-18
2022-05,LU,GR587,50,114.397,113.771,115.31,84.16,0.9735,147.598,77.79,41.56,0,0,0.007911,1,5878486.12,sts_inpr_m,FLASH,2024-11-23
2022-06,RO,EE4,57,116.351,126.079,120.13,70.38,0.6017,147.535,74.34,62.31,1,0,0.001113,1,43409422.77,sts_inpp_m,FIRST,2024-01-27
2022-07,AT,IE472,64,116.623,117.653,106.158,75.19,3.2948,147.357,54.69,46.17,1,1,0.011329,1,51336291.43,sts_inod_m,SECOND,2025-09-14
2022-08,CZ,FI948,71,115.318,123.834,126.345,81.02,1.6513,148.262,10.4,76.56,0,0,0.007138,0,20474638.41,sts_inlb_m,BENCHMARK,2024-02-05
2022-09,DE,LV93,78,115.684,113.91,112.458,76.15,1.1181,148.408,25.1,76.04,0,0,0.007825,1,12841499.39,sts_inno_m,FLASH,2025-06-06
2022-10,LV,SI11,85,117.488,120.335,131.77,71.35,1.9089,149.279,19.42,24.6,1,0,0.001079,1,18240217.49,sts_inpr_m,FIRST,2025-08-03
2022-11,PL,HR2,92,117.362,112.588,106.09,73.35,0.3379,148.529,46.6,50.99,0,0,0.00988,1,20961921.51,sts_inpp_m,SECOND,2025-09-23
2022-12,ES,FI4,99,117.664,119.377,114.175,79.87,3.3905,150.572,54.37,67.66,0,1,0.009885,0,6953691.85,sts_inod_m,BENCHMARK,2024-02-22
2023-01,HR,LV330,16,117.436,124.53,112.549,86.39,3.7763,151.133,25.29,76.17,0,0,0.004681,1,2128253.57,sts_inlb_m,FLASH,2025-04-19
2023-02,FI,SK782,23,119.833,127.73,109.681,77.97,0.7761,151.291,64.61,18.72,0,0,0.005711,1,32626934.49,sts_inno_m,FIRST,2024-09-02
2023-03,IE,LV220,30,119.832,117.068,107.522,90.62,0.4949,151.473,46.88,16.05,0,0,0.004029,1,27598226.24,sts_inpr_m,SECOND,2025-08-26
2023-04,MT,SE701,37,119.155,124.579,117.219,69.2,2.2831,151.684,75.54,55.77,1,1,0.005855,1,46301.42,sts_inpp_m,BENCHMARK,2024-10-31
2023-05,SK,RO58,44,121.434,126.065,111.712,86.58,3.4147,151.526,60.78,60.04,0,0,0.004181,1,22900.92,sts_inod_m,FLASH,2024-02-05
2023-06,BE,FI39,51,119.697,113.244,115.596,84.82,2.0301,152.539,66.2,82.14,1,0,0.011645,1,56994672.68,sts_inlb_m,FIRST,2024-08-29
2023-07,DK,CZ819,58,120.267,118.303,110.104,83.39,2.2733,152.879,56.31,55.32,0,0,0.010512,0,33676503.85,sts_inno_m,SECOND,2024-07-29
2023-08,GR,BG40,65,122.476,123.633,122.265,72.27,0.4812,153.812,34.08,73.92,0,1,0.011085,0,29925434.35,sts_inpr_m,BENCHMARK,2024-02-07
