env_land_mapping_year,env_land_landcover_class_code,env_land_protected_area_id,env_land_management_designation,env_land_habitat_type_code,env_land_biodiversity_richness_index,env_land_species_observation_count,env_land_invasive_species_presence_flag,env_land_wetland_area_acres,env_land_forest_canopy_pct,env_land_impervious_surface_pct,env_land_soil_erosion_risk_score,env_land_carbon_stock_estimate_tons,env_land_restoration_project_flag,env_land_prescribed_burn_acres,env_land_trail_density_mi_sqmi,env_land_public_access_score,env_land_conservation_easement_flag,env_land_land_parcel_fragmentation_index,env_land_remote_sensing_sensor
2008,URBAN,PA00000583,NATIONAL_PARK,RIPARIAN,9.87,30712,0,1191790.2,67.49,31.81,0.9581,9669174.52,0,226030.41,3.581,56.2,1,0.5989,SENTINEL2
2004,FOREST,PA00000584,TRIBAL,CONIFER,8.93,43955,0,1114414.37,3.18,66.28,0.87,3550609.98,0,90670.81,11.669,83.8,0,0.3023,LANDSAT
2011,BARREN,PA00000585,PRIVATE_CONSERVATION,RIPARIAN,34.81,725,1,375135.6,51.78,38.02,0.9672,8547169.01,0,141544.87,6.992,79.0,1,0.1125,NAIP
2004,FOREST,PA00000586,STATE_PARK,DESERT,45.35,12485,0,116993.32,48.65,27.28,0.8445,6859833.32,0,32164.77,8.505,24.9,1,0.396,LANDSAT
2008,URBAN,PA00000587,OTHER,RIPARIAN,55.46,35448,0,24531.61,45.56,64.16,0.3985,10510759.26,1,16503.83,3.479,14.8,1,0.8555,LANDSAT
2009,WETLAND,PA00000588,NATIONAL_PARK,DESERT,25.16,13635,0,369555.03,93.21,59.49,0.8059,1483514.24,0,10816.44,8.651,25.4,0,0.6779,LANDSAT
2018,WETLAND,PA00000589,WILDLIFE_REFUGE,ALPINE,84.21,40353,0,1034872.46,13.69,80.28,0.7687,10788764.14,0,16437.23,4.7,72.2,0,0.4425,MODIS
2017,CROPLAND,PA00000590,TRIBAL,CONIFER,19.56,4675,0,85782.57,86.19,74.46,0.2691,4673938.97,1,246195.06,11.133,71.2,1,0.0485,PLANET
2022,WETLAND,PA00000591,STATE_PARK,PRAIRIE,74.39,3049,0,302758.39,72.6,77.33,0.2616,5119058.8,0,66665.91,9.686,4.7,1,0.4225,PLANET
2025,CROPLAND,PA00000592,BLM,CONIFER,30.81,4504,0,691494.06,17.98,40.44,0.8218,8418036.66,0,167491.24,6.419,50.4,1,0.6952,LANDSAT
2005,URBAN,PA00000593,TRIBAL,COASTAL,86.3,43678,0,479400.75,70.92,29.37,0.7027,11756693.23,0,151999.38,9.04,91.5,1,0.2208,NAIP
2015,SNOW_ICE,PA00000594,STATE_PARK,URBAN_GREEN,17.16,246,0,862079.75,20.26,5.8,0.6626,10677064.01,0,39918.66,0.16,30.9,0,0.1979,PLANET
2012,CROPLAND,PA00000595,NATIONAL_PARK,ALPINE,1.29,11508,1,763419.55,35.6,83.74,0.9308,8302284.6,0,151373.78,1.059,29.3,0,0.0002,LIDAR
2025,GRASSLAND,PA00000596,PRIVATE_CONSERVATION,ALPINE,82.48,14844,0,849846.28,43.13,56.02,0.1695,2039524.08,0,187541.54,2.604,95.1,0,0.788,OTHER
2018,CROPLAND,PA00000597,BLM,ALPINE,82.47,35209,0,231000.7,99.41,41.21,0.6951,11028022.92,0,135517.04,10.333,59.9,0,0.0002,LIDAR
2025,WATER,PA00000598,PRIVATE_CONSERVATION,DESERT,31.92,37322,0,665551.72,67.95,58.2,0.2224,2269674.88,0,161915.65,8.878,50.3,0,0.1274,MODIS
2006,FOREST,PA00000599,NATIONAL_PARK,MARSH,78.71,24185,1,1196862.72,87.64,59.13,0.3612,8789912.83,0,215688.26,13.302,98.4,0,0.941,LANDSAT
2005,CROPLAND,PA00000600,OTHER,DESERT,72.76,14809,0,776247.4,51.29,24.07,0.4322,427237.51,0,213605.13,3.194,52.9,0,0.8738,LANDSAT
2015,WATER,PA00000601,OTHER,MARSH,62.98,15817,0,1029973.64,66.25,97.29,0.5576,4410985.78,0,218625.18,10.921,49.4,0,0.4445,MODIS
2016,GRASSLAND,PA00000602,NATIONAL_PARK,COASTAL,37.64,46530,0,179869.83,73.08,48.14,0.9057,6763759.97,0,38343.87,14.479,45.4,0,0.003,MODIS
2006,URBAN,PA00000603,OTHER,RIPARIAN,13.95,3210,0,643014.98,77.93,25.23,0.1303,7385722.72,1,198804.22,0.464,97.9,1,0.0934,OTHER
2015,CROPLAND,PA00000604,TRIBAL,CONIFER,63.08,38926,0,1187621.1,12.08,15.54,0.1628,9466859.04,0,36723.91,8.186,63.8,0,0.2995,LANDSAT
2014,GRASSLAND,PA00000605,BLM,COASTAL,51.74,23307,1,877198.16,55.53,75.41,0.3341,9795271.48,0,236549.51,9.682,75.3,1,0.6513,PLANET
2009,URBAN,PA00000606,STATE_PARK,CONIFER,74.46,32735,0,58647.66,27.66,15.57,0.4033,10672414.92,0,96936.4,2.861,54.1,1,0.0422,LANDSAT
2016,FOREST,PA00000607,BLM,RIPARIAN,20.67,26057,0,458236.72,83.17,67.62,0.9263,2530021.67,0,188098.08,9.611,0.4,0,0.0047,LIDAR
2016,FOREST,PA00000608,PRIVATE_CONSERVATION,RIPARIAN,98.59,35986,1,323244.8,42.38,48.17,0.5843,11785909.67,0,121385.68,13.946,36.2,1,0.105,SENTINEL2
2010,GRASSLAND,PA00000609,STATE_PARK,DESERT,77.67,8153,0,1139403.3,7.26,87.12,0.4853,10271425.37,0,47883.56,11.601,92.3,0,0.6229,SENTINEL2
2014,FOREST,PA00000610,TRIBAL,ALPINE,78.88,5460,1,1118502.86,4.09,52.18,0.7586,9449413.0,0,28319.23,8.791,61.6,0,0.9697,SENTINEL2
2024,SHRUB,PA00000611,TRIBAL,MARSH,51.83,49096,0,316666.82,74.49,39.88,0.0331,10566499.48,0,160090.43,4.305,94.6,1,0.9026,LANDSAT
2009,FOREST,PA00000612,BLM,CONIFER,7.34,19842,0,915513.88,69.58,41.5,0.5804,5911772.48,0,160589.96,6.806,1.1,1,0.1582,OTHER
2009,FOREST,PA00000613,TRIBAL,DECIDUOUS,39.59,11058,1,990810.91,7.46,66.29,0.2488,70732.43,1,161417.65,4.593,10.4,1,0.2351,MODIS
2007,FOREST,PA00000614,NATIONAL_PARK,PRAIRIE,7.47,36075,0,796947.75,71.12,69.87,0.6304,11326926.4,0,47013.54,7.602,3.6,0,0.6172,PLANET
2010,GRASSLAND,PA00000615,OTHER,CONIFER,94.45,202,1,599921.84,1.55,87.84,0.0095,4566812.71,0,212097.35,6.293,24.9,1,0.0422,OTHER
2008,CROPLAND,PA00000616,PRIVATE_CONSERVATION,URBAN_GREEN,64.44,42707,0,341368.76,94.04,27.97,0.364,168844.58,0,104558.71,1.697,20.8,1,0.4795,LANDSAT
2013,CROPLAND,PA00000617,PRIVATE_CONSERVATION,MARSH,79.2,21105,0,520017.93,76.45,98.18,0.4425,5700140.38,1,43690.71,3.1,80.9,0,0.2906,MODIS
2003,CROPLAND,PA00000618,BLM,DESERT,61.11,44729,0,536463.73,62.58,22.74,0.6674,6490667.36,0,126558.67,11.06,18.8,0,0.1106,LANDSAT
2012,GRASSLAND,PA00000619,STATE_PARK,RIPARIAN,76.54,43926,0,92851.39,25.02,99.4,0.8962,5319520.46,1,140071.42,5.167,66.0,0,0.2509,NAIP
2020,WETLAND,PA00000620,PRIVATE_CONSERVATION,PRAIRIE,88.67,25824,0,344600.66,72.3,48.0,0.6791,6221034.45,0,35187.91,11.467,17.8,0,0.6259,PLANET
2005,GRASSLAND,PA00000621,STATE_PARK,URBAN_GREEN,22.58,45111,0,176631.11,47.73,18.19,0.4087,3569807.56,0,45372.45,10.64,88.0,1,0.4858,SENTINEL2
2001,WATER,PA00000622,OTHER,PRAIRIE,33.08,3689,0,718763.53,77.83,9.4,0.7695,11817518.23,1,147287.98,8.302,38.5,0,0.8221,NAIP
2014,WATER,PA00000623,OTHER,DESERT,8.37,18718,1,265125.92,42.51,58.8,0.6955,2155507.34,0,102887.22,6.544,58.4,1,0.6008,PLANET
2016,SHRUB,PA00000624,OTHER,MARSH,6.97,45183,0,1136496.31,66.03,56.79,0.5449,1679325.9,0,1919.95,5.747,67.7,0,0.2496,PLANET
2018,FOREST,PA00000625,PRIVATE_CONSERVATION,MARSH,20.17,23974,1,385235.3,22.37,96.09,0.9,2930223.29,0,115019.62,14.633,36.7,1,0.2758,MODIS
2011,SHRUB,PA00000626,STATE_PARK,DECIDUOUS,78.15,27687,0,506590.49,71.74,25.02,0.2551,4672505.7,0,229503.13,12.63,46.2,1,0.1544,LANDSAT
2011,GRASSLAND,PA00000627,NATIONAL_PARK,DESERT,5.73,260,0,230933.81,79.23,76.78,0.9902,9232799.65,0,106516.63,13.966,85.8,0,0.2597,SENTINEL2
2006,GRASSLAND,PA00000628,OTHER,COASTAL,46.57,5233,0,980013.07,50.23,94.26,0.4759,8187252.54,1,9760.81,5.374,40.8,1,0.8377,LIDAR
2005,FOREST,PA00000629,TRIBAL,COASTAL,6.98,44768,0,655962.24,40.21,86.97,0.5737,9760817.1,0,194767.26,1.919,52.2,1,0.7488,SENTINEL2
2011,URBAN,PA00000630,NATIONAL_PARK,URBAN_GREEN,40.62,22206,1,423594.62,18.27,9.28,0.7812,662005.89,0,92508.6,0.483,72.6,0,0.7474,SENTINEL2
2002,URBAN,PA00000631,STATE_PARK,DESERT,8.99,14165,1,294236.57,12.19,17.5,0.5162,7972816.99,1,101212.31,12.141,78.9,0,0.3118,MODIS
2003,SHRUB,PA00000632,WILDLIFE_REFUGE,COASTAL,33.08,44289,0,12746.25,0.44,49.97,0.6802,7357413.45,1,41969.07,12.991,90.2,0,0.0388,MODIS
2023,CROPLAND,PA00000633,STATE_PARK,DECIDUOUS,14.88,45417,1,835081.55,92.02,20.36,0.4417,10183808.04,1,230274.64,9.628,6.7,1,0.9289,OTHER
2001,CROPLAND,PA00000634,STATE_PARK,ALPINE,0.49,40494,0,936743.91,60.98,64.09,0.022,1427983.87,0,93986.06,2.548,75.0,1,0.9325,SENTINEL2
2019,GRASSLAND,PA00000635,WILDLIFE_REFUGE,MARSH,99.22,39527,0,746827.38,82.51,88.84,0.4675,842832.73,0,162618.39,11.166,17.8,0,0.4296,MODIS
2005,CROPLAND,PA00000636,TRIBAL,ALPINE,55.45,7050,0,292266.95,40.1,71.98,0.3609,1641047.32,1,80812.37,7.738,8.1,0,0.7635,LIDAR
2015,URBAN,PA00000637,OTHER,URBAN_GREEN,83.94,40975,0,619884.5,60.96,27.08,0.5047,7968942.87,1,55499.75,0.388,7.8,1,0.5504,LANDSAT
2004,FOREST,PA00000638,STATE_PARK,DECIDUOUS,5.9,6660,0,698052.66,33.77,70.36,0.8739,5526068.98,1,249449.17,7.111,46.2,0,0.7931,PLANET
2020,FOREST,PA00000639,BLM,DESERT,99.93,870,0,846149.49,95.98,16.36,0.471,2440538.91,1,143579.37,13.244,7.6,0,0.0247,NAIP
2022,FOREST,PA00000640,WILDLIFE_REFUGE,PRAIRIE,31.07,44713,0,692925.15,13.68,93.76,0.6346,349215.82,0,598.51,7.039,38.1,0,0.5401,NAIP
2004,SHRUB,PA00000641,BLM,DESERT,70.72,99,1,1037921.56,0.76,77.65,0.3494,10746815.7,0,241229.68,6.606,78.6,0,0.1089,SENTINEL2
2018,GRASSLAND,PA00000642,PRIVATE_CONSERVATION,URBAN_GREEN,30.25,18206,1,905122.61,77.32,11.44,0.4651,3934794.52,0,142581.22,9.104,43.9,0,0.5276,SENTINEL2
2018,FOREST,PA00000643,NATIONAL_PARK,CONIFER,38.63,8524,0,535642.57,19.43,8.79,0.4551,7432033.43,0,221610.81,9.042,48.7,0,0.2852,MODIS
2025,FOREST,PA00000644,OTHER,URBAN_GREEN,18.85,9693,0,929961.76,83.79,30.19,0.3262,3461404.1,0,185862.16,4.599,38.7,0,0.6082,MODIS
2010,BARREN,PA00000645,OTHER,PRAIRIE,11.66,34675,0,125553.9,65.27,1.82,0.4113,4257284.17,0,112807.28,0.75,27.8,0,0.8958,LANDSAT
2020,CROPLAND,PA00000646,PRIVATE_CONSERVATION,URBAN_GREEN,97.01,13476,0,746425.69,48.57,90.24,0.4596,7145622.03,0,92674.11,12.127,24.7,0,0.2249,NAIP
2011,SHRUB,PA00000647,NATIONAL_PARK,DESERT,62.94,1004,1,272499.11,6.43,85.39,0.9988,809917.18,0,20178.33,7.977,91.3,1,0.4333,NAIP
2018,BARREN,PA00000648,STATE_PARK,DECIDUOUS,78.67,12207,0,989880.35,83.65,41.29,0.5928,10952963.98,0,175567.28,11.466,0.6,1,0.1441,SENTINEL2
2012,URBAN,PA00000649,WILDLIFE_REFUGE,PRAIRIE,47.38,4070,0,839340.02,7.88,9.28,0.2844,3460733.38,1,127694.25,1.374,52.3,0,0.7933,NAIP
2018,FOREST,PA00000650,WILDLIFE_REFUGE,DECIDUOUS,59.55,10053,0,765961.73,86.67,0.53,0.3844,9216045.91,0,245632.43,10.526,97.1,0,0.8587,MODIS
2003,URBAN,PA00000651,NATIONAL_PARK,ALPINE,93.07,35027,0,934513.77,41.87,35.39,0.5801,4863011.34,1,70906.87,6.722,53.5,1,0.1752,PLANET
2015,URBAN,PA00000652,PRIVATE_CONSERVATION,RIPARIAN,37.44,25367,1,1083826.8,29.05,98.43,0.5791,1008257.86,1,226957.19,0.025,75.5,1,0.397,LANDSAT
2002,WETLAND,PA00000653,BLM,ALPINE,9.66,37924,0,241773.83,10.58,57.14,0.6508,9648205.73,1,142926.65,12.792,8.6,1,0.9437,SENTINEL2
2017,FOREST,PA00000654,BLM,URBAN_GREEN,44.65,3878,0,120492.57,50.76,90.12,0.623,8932415.21,0,15003.4,5.473,95.6,1,0.1186,PLANET
2005,CROPLAND,PA00000655,TRIBAL,CONIFER,75.33,12537,0,814261.19,64.27,63.41,0.1318,8052467.31,1,162109.75,12.023,78.2,1,0.1066,SENTINEL2
2021,CROPLAND,PA00000656,OTHER,URBAN_GREEN,0.38,7350,0,317026.62,8.66,62.22,0.8987,2803341.86,0,76368.97,13.036,89.7,0,0.6116,OTHER
2008,SHRUB,PA00000657,BLM,RIPARIAN,98.89,47533,0,1074051.39,80.81,68.11,0.613,945413.02,0,215099.79,14.427,71.8,0,0.9452,MODIS
2014,GRASSLAND,PA00000658,PRIVATE_CONSERVATION,CONIFER,71.34,22958,0,328683.03,23.19,90.98,0.3869,10205817.44,1,101779.62,8.403,9.2,0,0.1198,LANDSAT
2002,CROPLAND,PA00000659,STATE_PARK,DECIDUOUS,91.68,16299,0,663647.83,28.58,77.01,0.8654,2797621.15,0,197851.36,9.56,83.5,0,0.7653,MODIS
2020,FOREST,PA00000660,OTHER,DECIDUOUS,94.37,40233,0,539832.22,22.16,56.89,0.9894,2790677.54,1,7763.8,3.651,48.3,0,0.4941,MODIS
2019,WETLAND,PA00000661,STATE_PARK,CONIFER,34.25,45460,0,1212786.26,45.69,67.54,0.184,5534542.24,0,80513.68,13.018,24.2,0,0.9477,PLANET
2016,FOREST,PA00000662,WILDLIFE_REFUGE,DESERT,82.16,29661,1,1237002.07,28.64,47.31,0.2856,4515140.63,1,64126.66,8.32,11.6,0,0.1396,LIDAR
2017,CROPLAND,PA00000663,NATIONAL_PARK,COASTAL,35.25,466,1,522078.14,61.34,98.33,0.5079,5242111.99,0,196671.89,1.515,23.7,1,0.4896,SENTINEL2
2006,URBAN,PA00000664,NATIONAL_PARK,PRAIRIE,29.99,41764,1,1229561.99,92.27,41.18,0.9537,6276340.68,0,116891.8,3.81,38.2,1,0.8329,LIDAR
2009,URBAN,PA00000665,PRIVATE_CONSERVATION,PRAIRIE,13.33,40944,1,906603.86,36.37,42.48,0.0505,677958.83,1,87386.85,12.257,32.3,0,0.5934,LANDSAT
2021,WETLAND,PA00000666,TRIBAL,RIPARIAN,44.48,18971,1,13645.84,26.28,24.12,0.0881,3283038.07,1,194299.47,14.068,75.3,1,0.9193,SENTINEL2
2010,SHRUB,PA00000667,BLM,PRAIRIE,10.75,34656,1,773827.07,76.23,24.22,0.8487,10319253.24,0,233381.62,13.852,63.5,0,0.7423,NAIP
2018,FOREST,PA00000668,OTHER,URBAN_GREEN,28.27,26071,0,214381.85,94.59,71.26,0.4249,11635616.8,1,122476.02,7.931,80.4,0,0.6817,LIDAR
2013,CROPLAND,PA00000669,TRIBAL,ALPINE,69.17,28713,0,1164906.41,79.97,11.98,0.4258,9304703.53,0,104067.75,11.285,65.2,0,0.92,PLANET
2021,BARREN,PA00000670,OTHER,URBAN_GREEN,64.51,35755,0,303437.12,45.61,75.02,0.3529,6876441.39,0,245855.36,6.683,78.4,0,0.7482,NAIP
2020,CROPLAND,PA00000671,OTHER,MARSH,74.37,36884,0,820902.84,51.19,75.89,0.5651,11864268.51,0,110323.63,4.837,58.7,0,0.7322,SENTINEL2
2023,GRASSLAND,PA00000672,TRIBAL,CONIFER,66.44,22715,0,483541.15,86.56,91.89,0.7188,8658949.37,0,61901.21,4.479,26.6,0,0.142,NAIP
2014,FOREST,PA00000673,NATIONAL_PARK,CONIFER,59.39,25092,0,303963.41,9.44,73.05,0.2671,8879861.89,0,226295.36,1.151,2.1,1,0.3363,LANDSAT
2003,FOREST,PA00000674,WILDLIFE_REFUGE,CONIFER,36.07,5049,0,112923.08,75.07,26.11,0.5109,9459795.67,0,53199.76,7.399,94.3,1,0.9445,OTHER
2020,URBAN,PA00000675,PRIVATE_CONSERVATION,DECIDUOUS,34.62,47812,0,940924.9,48.57,81.31,0.8265,1481418.35,1,198396.67,4.461,23.0,1,0.3661,LIDAR
2010,FOREST,PA00000676,STATE_PARK,RIPARIAN,96.55,13480,1,326989.29,9.56,38.07,0.1333,1951905.54,1,91678.04,12.968,59.8,1,0.1072,LANDSAT
2013,FOREST,PA00000677,OTHER,ALPINE,98.26,35967,1,706598.98,8.99,97.95,0.8904,8020541.71,0,142599.51,9.095,75.6,0,0.838,LANDSAT
2024,CROPLAND,PA00000678,WILDLIFE_REFUGE,PRAIRIE,22.79,5895,1,926016.29,97.68,84.79,0.4535,6726923.71,0,117739.23,8.079,48.1,0,0.9054,LIDAR
2025,GRASSLAND,PA00000679,STATE_PARK,CONIFER,53.04,28371,1,483882.85,4.01,0.56,0.1159,3951791.92,1,154395.05,0.85,65.1,0,0.6531,LANDSAT
2012,GRASSLAND,PA00000680,NATIONAL_PARK,DECIDUOUS,18.0,14602,0,266672.75,31.83,70.67,0.2942,6995401.54,0,84981.67,8.712,7.7,1,0.7542,LANDSAT
2020,FOREST,PA00000681,TRIBAL,DECIDUOUS,88.95,16141,0,41311.56,31.93,51.39,0.9191,4178792.87,0,229171.52,4.859,70.3,0,0.1655,PLANET
2008,GRASSLAND,PA00000682,STATE_PARK,DESERT,86.88,14161,0,719036.85,95.13,91.1,0.669,11399925.28,0,222703.31,1.556,4.7,0,0.4472,LANDSAT
2004,FOREST,PA00000683,OTHER,COASTAL,74.43,17442,0,308835.43,66.94,14.78,0.682,4441842.19,0,133528.61,1.612,39.8,0,0.3473,MODIS
2011,URBAN,PA00000684,TRIBAL,MARSH,73.76,40202,0,885172.27,22.73,65.83,0.0948,802646.68,0,38728.72,6.901,95.3,0,0.3621,OTHER
2015,WETLAND,PA00000685,STATE_PARK,DESERT,50.86,34650,1,451230.97,82.67,59.77,0.5975,8473753.3,1,74026.27,0.866,42.4,1,0.8553,SENTINEL2
2001,SHRUB,PA00000686,PRIVATE_CONSERVATION,PRAIRIE,78.29,12599,0,749905.18,64.84,24.8,0.4295,8895831.41,0,111596.8,7.374,78.6,0,0.3132,SENTINEL2
2017,GRASSLAND,PA00000687,PRIVATE_CONSERVATION,ALPINE,45.51,36243,0,383504.83,83.86,62.68,0.4611,5258505.68,0,203047.73,1.444,90.4,0,0.6785,SENTINEL2
2006,FOREST,PA00000688,STATE_PARK,URBAN_GREEN,30.27,48146,1,689351.12,44.1,90.86,0.7897,4150236.51,0,87172.81,6.452,25.2,1,0.7691,MODIS
2014,FOREST,PA00000689,NATIONAL_PARK,COASTAL,82.38,29233,0,1057574.83,16.46,33.72,0.6402,6563683.88,0,187818.48,6.313,12.3,0,0.5541,MODIS
2023,URBAN,PA00000690,BLM,DECIDUOUS,8.44,3789,0,1094232.44,29.87,90.52,0.4996,4486981.83,0,15542.51,14.088,0.6,1,0.9308,SENTINEL2
2004,GRASSLAND,PA00000691,NATIONAL_PARK,RIPARIAN,88.51,10789,1,1140719.33,16.15,74.93,0.5973,10806017.76,0,165419.64,1.353,82.9,0,0.0623,LIDAR
2020,BARREN,PA00000692,NATIONAL_PARK,CONIFER,69.77,13904,1,1093107.28,6.34,72.16,0.0083,4463920.07,0,105125.51,0.833,92.2,1,0.3282,LANDSAT
2003,WETLAND,PA00000693,WILDLIFE_REFUGE,DECIDUOUS,40.38,40394,1,645068.09,2.84,70.15,0.9277,11381408.67,0,90480.81,8.19,37.1,1,0.3643,PLANET
2022,CROPLAND,PA00000694,OTHER,MARSH,26.09,37928,0,864700.18,72.33,70.29,0.9108,6202273.69,0,166473.56,5.798,45.3,0,0.9869,LANDSAT
2003,WETLAND,PA00000695,PRIVATE_CONSERVATION,MARSH,29.46,25490,0,1072414.56,98.89,75.22,0.6917,1150643.01,0,218587.01,11.746,3.1,1,0.4333,LIDAR
2024,URBAN,PA00000696,STATE_PARK,DESERT,66.99,43168,0,552217.59,42.56,47.8,0.3098,6959724.73,0,80417.82,2.951,88.1,0,0.2193,LANDSAT
2021,FOREST,PA00000697,STATE_PARK,PRAIRIE,19.04,40870,1,3854.92,61.14,65.7,0.3813,11331958.62,0,106858.82,12.86,12.6,0,0.6432,OTHER
2023,SHRUB,PA00000698,TRIBAL,RIPARIAN,42.39,4711,0,886101.01,15.77,2.69,0.7284,4118175.01,0,220805.36,11.945,49.1,0,0.5785,SENTINEL2
2019,CROPLAND,PA00000699,BLM,PRAIRIE,61.14,10070,0,1242554.49,35.62,80.45,0.244,4187372.05,1,237162.4,4.704,11.9,0,0.4578,LANDSAT
2020,URBAN,PA00000700,OTHER,CONIFER,49.23,36273,0,707785.27,0.58,58.35,0.1198,5333774.28,0,237017.92,5.98,90.7,0,0.0645,OTHER
2009,GRASSLAND,PA00000701,PRIVATE_CONSERVATION,MARSH,28.5,2204,0,667937.91,40.96,13.62,0.8649,9220219.56,0,47719.78,5.056,98.4,0,0.2042,LANDSAT
2005,GRASSLAND,PA00000702,BLM,ALPINE,48.28,16733,0,1128496.24,11.3,51.0,0.9985,135616.2,0,3913.41,11.234,71.9,0,0.2651,LANDSAT
2008,CROPLAND,PA00000703,PRIVATE_CONSERVATION,RIPARIAN,65.63,38112,1,940490.98,41.89,45.59,0.2522,11746173.26,0,224571.37,14.446,100.0,0,0.8975,SENTINEL2
2014,FOREST,PA00000704,TRIBAL,CONIFER,99.14,14522,0,987582.29,8.68,42.69,0.9658,10121081.09,0,191892.2,7.803,97.3,0,0.5926,NAIP
2004,FOREST,PA00000705,PRIVATE_CONSERVATION,DESERT,17.4,5142,0,262174.89,49.04,86.28,0.5267,2341822.48,0,184462.85,5.322,21.3,1,0.4952,NAIP
2003,FOREST,PA00000706,TRIBAL,COASTAL,84.87,8451,0,115392.39,86.4,94.12,0.7621,11548871.38,0,3823.02,13.319,64.2,1,0.0744,SENTINEL2
2012,URBAN,PA00000707,STATE_PARK,ALPINE,93.33,34933,0,1034520.38,74.57,87.87,0.215,7625163.17,1,38126.2,2.534,11.2,0,0.1457,MODIS
2003,CROPLAND,PA00000708,TRIBAL,RIPARIAN,84.93,2735,1,454778.06,37.84,45.33,0.6816,7974796.88,1,180379.92,4.901,78.1,0,0.343,LANDSAT
2006,WETLAND,PA00000709,STATE_PARK,COASTAL,36.67,22824,0,714771.51,36.25,33.36,0.1077,6289065.47,0,205856.06,4.888,4.7,1,0.6249,SENTINEL2
2022,WATER,PA00000710,NATIONAL_PARK,PRAIRIE,26.97,14124,1,884191.52,65.05,49.45,0.6521,102622.7,0,203286.29,0.345,39.5,1,0.0165,SENTINEL2
2025,CROPLAND,PA00000711,TRIBAL,MARSH,12.72,38781,1,798937.27,67.52,74.03,0.9551,9761999.99,0,172559.67,4.425,71.0,1,0.3371,NAIP
2002,CROPLAND,PA00000712,OTHER,PRAIRIE,5.76,41266,0,756167.5,68.32,63.85,0.8006,9691596.99,0,162896.5,5.036,83.3,0,0.0385,NAIP
2004,URBAN,PA00000713,TRIBAL,CONIFER,9.49,5032,0,592318.64,3.29,94.63,0.1481,166510.94,0,140761.23,5.449,39.7,1,0.4055,MODIS
2008,URBAN,PA00000714,WILDLIFE_REFUGE,MARSH,57.93,16747,1,714995.18,36.41,95.41,0.3067,1273793.06,1,10501.34,7.102,99.3,0,0.4728,SENTINEL2
2003,WATER,PA00000715,WILDLIFE_REFUGE,DESERT,14.76,36061,1,1179866.09,64.01,43.99,0.6367,8238868.74,1,169112.39,11.017,39.2,1,0.397,SENTINEL2
2017,URBAN,PA00000716,BLM,COASTAL,37.4,13105,0,1163743.23,97.79,28.35,0.3175,9189916.72,0,121953.86,13.979,4.4,0,0.5903,SENTINEL2
2008,WATER,PA00000717,BLM,RIPARIAN,98.26,48537,0,801349.41,7.17,20.16,0.231,4282257.52,0,83369.34,6.591,45.0,1,0.6573,PLANET
2007,GRASSLAND,PA00000718,STATE_PARK,DECIDUOUS,65.14,31814,1,497463.34,71.86,31.1,0.951,7702571.81,0,10757.78,8.648,24.4,1,0.9932,SENTINEL2
2022,GRASSLAND,PA00000719,TRIBAL,MARSH,85.67,4758,0,159243.03,9.44,65.12,0.7305,10168835.31,0,206495.75,11.606,32.8,0,0.3513,LANDSAT
2009,FOREST,PA00000720,PRIVATE_CONSERVATION,CONIFER,39.81,29556,0,991953.27,44.59,86.19,0.2166,7857858.15,0,135925.05,1.258,50.9,0,0.1713,SENTINEL2
2014,SHRUB,PA00000721,STATE_PARK,ALPINE,74.8,33029,0,1093502.98,63.95,71.47,0.329,7520332.99,0,228934.34,0.593,53.6,1,0.1036,NAIP
2012,FOREST,PA00000722,WILDLIFE_REFUGE,DESERT,34.57,2048,0,728132.61,45.73,99.42,0.9557,7773634.26,1,39546.52,9.234,62.0,0,0.9506,PLANET
2011,WETLAND,PA00000723,WILDLIFE_REFUGE,COASTAL,65.77,22868,1,42677.77,50.76,27.25,0.0019,4909286.31,0,93444.32,4.001,28.5,0,0.7109,LANDSAT
2009,CROPLAND,PA00000724,BLM,DECIDUOUS,40.64,45981,1,568529.71,12.01,72.49,0.0699,2195124.2,0,57275.3,11.293,76.6,1,0.4462,NAIP
2024,CROPLAND,PA00000725,BLM,PRAIRIE,13.28,34318,0,847142.48,48.94,45.68,0.4965,8379282.7,0,201571.32,11.132,24.1,0,0.7725,SENTINEL2
2019,FOREST,PA00000726,PRIVATE_CONSERVATION,COASTAL,10.54,45914,0,112999.91,50.78,73.47,0.7259,2592014.45,1,164799.68,4.602,60.7,1,0.8426,MODIS
2025,FOREST,PA00000727,PRIVATE_CONSERVATION,ALPINE,86.37,4726,0,150569.2,88.79,27.89,0.4718,10710787.98,0,52381.62,7.903,61.6,1,0.9629,PLANET
2015,URBAN,PA00000728,PRIVATE_CONSERVATION,CONIFER,49.7,34467,0,1205610.99,76.94,86.16,0.7839,10302390.86,1,193616.66,8.287,71.4,0,0.9946,NAIP
2007,URBAN,PA00000729,PRIVATE_CONSERVATION,DESERT,71.09,29894,1,510465.13,98.19,13.71,0.9235,5693860.39,0,190601.15,2.271,17.9,0,0.6566,LANDSAT
2001,GRASSLAND,PA00000730,WILDLIFE_REFUGE,DESERT,21.99,10134,0,493174.36,95.95,39.23,0.1603,11790249.2,1,111525.79,0.061,18.0,1,0.9193,SENTINEL2
2019,FOREST,PA00000731,OTHER,PRAIRIE,22.37,27907,0,1087834.19,1.94,39.48,0.419,1679995.08,0,90497.07,14.613,39.7,0,0.9776,MODIS
