safe_traffic_crash_date,safe_traffic_crash_time,safe_traffic_roadway_segment_id,safe_traffic_intersection_related_flag,safe_traffic_vehicle_count_involved,safe_traffic_pedestrian_involved_flag,safe_traffic_cyclist_involved_flag,safe_traffic_work_zone_flag,safe_traffic_weather_condition_code,safe_traffic_lighting_condition_code,safe_traffic_speed_limit_mph,safe_traffic_estimated_travel_speed_mph,safe_traffic_driver_impairment_flag,safe_traffic_seatbelt_use_flag,safe_traffic_airbag_deployed_flag,safe_traffic_injury_outcome_max,safe_traffic_tow_away_flag,safe_traffic_fatality_count,safe_traffic_crash_cause_primary,safe_traffic_post_crash_care_minutes
2015-10-10,03:29:00,SEG0000000648,1,2,1,0,0,CLEAR,DARK_LIGHTED,45,30.3,0,1,0,PDO,1,0,OTHER,143
2015-10-11,03:36:00,SEG0000000649,0,8,0,0,0,CLEAR,DAYLIGHT,50,40.5,0,1,0,INCAP,0,0,WEATHER,139
2015-10-12,03:43:00,SEG0000000650,0,1,0,0,0,CLEAR,DUSK,35,20.6,0,1,0,POSSIBLE,0,0,REAR_END,60
2015-10-13,03:50:00,SEG0000000651,0,6,0,0,0,CLEAR,DAWN,45,58.5,1,1,0,PDO,1,0,SPEEDING,153
2015-10-14,03:57:00,SEG0000000652,0,7,0,0,1,SNOW,DARK_LIGHTED,20,24.8,0,1,1,PDO,1,0,SIGNAL_VIOLATION,56
2015-10-15,04:04:00,SEG0000000653,0,8,0,0,1,CLEAR,DAYLIGHT,40,34.1,0,1,1,POSSIBLE,0,0,IMPAIRED,190
2015-10-16,04:11:00,SEG0000000654,0,3,0,1,0,CLEAR,DAYLIGHT,45,37.9,0,1,1,NONINCAP,1,0,WEATHER,5
2015-10-17,04:18:00,SEG0000000655,0,6,0,0,0,RAIN,DAYLIGHT,25,22.2,0,1,0,PDO,0,2,WEATHER,224
2015-10-18,04:25:00,SEG0000000656,0,5,0,0,1,RAIN,DAYLIGHT,55,55.5,0,1,1,PDO,0,0,DISTRACTED,138
2015-10-19,04:32:00,SEG0000000657,0,2,1,0,0,CLEAR,DAYLIGHT,65,49.3,0,1,0,INCAP,0,0,SPEEDING,145
2015-10-20,04:39:00,SEG0000000658,0,8,0,0,0,SNOW,DAYLIGHT,35,43.2,0,1,0,PDO,1,0,WEATHER,37
2015-10-21,04:46:00,SEG0000000659,0,7,0,0,0,WIND,DARK_UNLIGHTED,50,63.9,0,1,0,PDO,0,0,REAR_END,223
2015-10-22,04:53:00,SEG0000000660,0,2,0,0,1,CLEAR,DAYLIGHT,35,23.8,1,1,0,NONINCAP,1,0,DISTRACTED,163
2015-10-23,05:00:00,SEG0000000661,0,7,0,1,0,CLEAR,DARK_LIGHTED,45,46.5,0,1,1,PDO,1,0,OTHER,141
2015-10-24,05:07:00,SEG0000000662,0,6,0,0,0,RAIN,DAYLIGHT,65,50.4,0,1,1,PDO,1,0,DISTRACTED,65
2015-10-25,05:14:00,SEG0000000663,1,1,0,0,0,CLEAR,DARK_LIGHTED,55,50.2,0,1,0,POSSIBLE,1,1,OTHER,60
2015-10-26,05:21:00,SEG0000000664,1,6,0,0,1,OTHER,DARK_LIGHTED,20,18.0,0,1,1,PDO,1,0,DISTRACTED,229
2015-10-27,05:28:00,SEG0000000665,0,7,0,0,0,RAIN,DARK_LIGHTED,25,29.5,0,1,0,NONINCAP,1,0,DISTRACTED,140
2015-10-28,05:35:00,SEG0000000666,0,2,0,0,0,CLEAR,DAYLIGHT,25,24.5,1,1,0,PDO,0,0,WEATHER,88
2015-10-29,05:42:00,SEG0000000667,0,7,0,0,0,CLEAR,DAWN,30,22.1,0,1,0,INCAP,0,1,REAR_END,163
2015-10-30,05:49:00,SEG0000000668,1,5,0,0,0,CLEAR,DAYLIGHT,35,46.4,0,1,1,POSSIBLE,0,0,SPEEDING,200
2015-10-31,05:56:00,SEG0000000669,0,6,0,0,0,RAIN,DAWN,25,29.4,0,1,0,POSSIBLE,0,0,IMPAIRED,138
2015-11-01,06:03:00,SEG0000000670,0,4,0,1,0,CLEAR,DAYLIGHT,30,17.4,0,1,1,PDO,1,0,WEATHER,139
2015-11-02,06:10:00,SEG0000000671,0,8,0,0,0,FOG,DARK_LIGHTED,20,25.5,0,1,0,PDO,1,0,REAR_END,5
2015-11-03,06:17:00,SEG0000000672,0,4,0,0,0,RAIN,DUSK,40,53.1,1,1,1,PDO,0,0,SPEEDING,93
2015-11-04,06:24:00,SEG0000000673,1,1,0,0,0,CLEAR,DAYLIGHT,45,35.3,0,1,0,PDO,0,0,DISTRACTED,235
2015-11-05,06:31:00,SEG0000000674,1,1,0,1,0,CLEAR,DARK_LIGHTED,25,17.4,0,1,1,PDO,1,0,REAR_END,16
2015-11-06,06:38:00,SEG0000000675,0,8,0,0,0,RAIN,DARK_LIGHTED,45,27.8,1,1,0,POSSIBLE,1,0,SPEEDING,4
2015-11-07,06:45:00,SEG0000000676,1,7,0,0,0,CLEAR,DAYLIGHT,40,30.6,0,1,0,PDO,0,0,SIGNAL_VIOLATION,124
2015-11-08,06:52:00,SEG0000000677,0,7,0,0,0,RAIN,DARK_LIGHTED,60,53.1,1,1,1,PDO,1,0,REAR_END,192
2015-11-09,06:59:00,SEG0000000678,0,3,0,0,0,CLEAR,DAYLIGHT,45,47.8,0,1,0,PDO,0,0,OTHER,2
2015-11-10,07:06:00,SEG0000000679,0,1,0,0,0,CLEAR,DAYLIGHT,25,21.5,0,1,1,PDO,0,0,DISTRACTED,150
2015-11-11,07:13:00,SEG0000000680,0,6,0,0,0,WIND,DARK_UNLIGHTED,40,53.6,0,1,1,PDO,1,0,REAR_END,145
2015-11-12,07:20:00,SEG0000000681,0,5,0,0,1,OTHER,DARK_LIGHTED,40,32.0,0,1,0,POSSIBLE,1,0,SPEEDING,158
2015-11-13,07:27:00,SEG0000000682,1,7,1,0,0,RAIN,DARK_LIGHTED,20,14.5,0,1,0,PDO,1,0,DISTRACTED,231
2015-11-14,07:34:00,SEG0000000683,1,8,0,1,0,FOG,DAYLIGHT,55,40.0,0,1,0,PDO,0,0,OTHER,175
2015-11-15,07:41:00,SEG0000000684,0,4,0,0,0,RAIN,DARK_LIGHTED,50,50.4,0,1,1,NONINCAP,0,0,DISTRACTED,126
2015-11-16,07:48:00,SEG0000000685,1,2,0,0,0,CLEAR,DAYLIGHT,35,44.2,0,1,1,PDO,0,0,SPEEDING,4
2015-11-17,07:55:00,SEG0000000686,0,1,0,0,0,CLEAR,DAYLIGHT,30,39.3,0,0,0,POSSIBLE,0,0,IMPAIRED,46
2015-11-18,08:02:00,SEG0000000687,0,5,0,0,0,CLEAR,DAYLIGHT,55,44.7,0,1,0,PDO,1,0,WEATHER,205
2015-11-19,08:09:00,SEG0000000688,1,8,0,0,0,CLEAR,DAYLIGHT,30,26.1,0,1,0,PDO,1,0,OTHER,171
2015-11-20,08:16:00,SEG0000000689,0,3,0,0,0,CLEAR,DAYLIGHT,35,36.8,0,1,1,PDO,1,0,DISTRACTED,12
2015-11-21,08:23:00,SEG0000000690,0,7,0,0,0,CLEAR,DAYLIGHT,40,50.9,0,1,1,POSSIBLE,0,0,DISTRACTED,190
2015-11-22,08:30:00,SEG0000000691,1,5,0,0,0,CLEAR,DARK_LIGHTED,30,30.1,1,1,1,PDO,1,0,WEATHER,17
2015-11-23,08:37:00,SEG0000000692,0,5,0,0,0,WIND,DUSK,60,51.6,1,1,0,FATAL,0,0,REAR_END,136
2015-11-24,08:44:00,SEG0000000693,0,5,1,0,0,SNOW,DARK_UNLIGHTED,40,30.0,0,1,1,PDO,0,0,OTHER,23
2015-11-25,08:51:00,SEG0000000694,0,7,0,0,0,CLEAR,DAYLIGHT,50,45.1,0,0,0,NONINCAP,1,0,WEATHER,81
2015-11-26,08:58:00,SEG0000000695,1,7,0,0,0,CLEAR,DAYLIGHT,35,42.2,0,1,1,PDO,0,0,OTHER,166
2015-11-27,09:05:00,SEG0000000696,0,2,0,0,0,CLEAR,DAYLIGHT,35,22.0,0,0,0,INCAP,0,0,REAR_END,82
2015-11-28,09:12:00,SEG0000000697,0,1,0,0,0,RAIN,DARK_LIGHTED,40,34.3,1,1,1,PDO,0,0,DISTRACTED,142
2015-11-29,09:19:00,SEG0000000698,1,1,0,0,1,CLEAR,DAYLIGHT,25,25.8,1,1,0,PDO,1,0,REAR_END,30
2015-11-30,09:26:00,SEG0000000699,1,4,0,0,0,RAIN,DAWN,50,54.5,0,1,1,PDO,1,0,DISTRACTED,91
2015-12-01,09:33:00,SEG0000000700,0,5,1,1,0,RAIN,DARK_LIGHTED,40,28.4,0,0,1,PDO,1,0,SPEEDING,183
2015-12-02,09:40:00,SEG0000000701,0,5,0,0,0,SNOW,DAYLIGHT,35,22.3,0,1,0,PDO,0,0,DISTRACTED,139
2015-12-03,09:47:00,SEG0000000702,0,7,0,0,0,OTHER,DARK_LIGHTED,30,34.3,0,1,0,POSSIBLE,0,0,IMPAIRED,106
2015-12-04,09:54:00,SEG0000000703,0,3,0,0,0,RAIN,DAYLIGHT,40,38.1,0,1,1,NONINCAP,0,1,REAR_END,208
2015-12-05,10:01:00,SEG0000000704,0,1,0,0,0,CLEAR,DAWN,45,25.0,0,1,1,INCAP,0,0,SPEEDING,138
2015-12-06,10:08:00,SEG0000000705,1,1,0,0,0,CLEAR,DAYLIGHT,60,39.2,0,1,0,PDO,0,0,REAR_END,214
2015-12-07,10:15:00,SEG0000000706,1,8,0,0,0,CLEAR,DAYLIGHT,30,27.8,0,1,1,PDO,0,0,DISTRACTED,115
2015-12-08,10:22:00,SEG0000000707,1,7,0,0,0,WIND,DUSK,50,44.1,0,1,1,PDO,0,1,IMPAIRED,142
2015-12-09,10:29:00,SEG0000000708,0,7,0,0,0,CLEAR,DARK_LIGHTED,55,57.3,0,1,1,PDO,1,0,OTHER,149
2015-12-10,10:36:00,SEG0000000709,0,4,0,0,0,CLEAR,DAYLIGHT,65,53.3,1,1,1,PDO,0,0,DISTRACTED,49
2015-12-11,10:43:00,SEG0000000710,1,1,0,0,0,RAIN,DUSK,55,71.0,0,1,0,NONINCAP,1,0,SPEEDING,87
2015-12-12,10:50:00,SEG0000000711,1,7,0,0,0,CLEAR,DUSK,25,14.8,0,1,0,NONINCAP,1,0,WEATHER,132
2015-12-13,10:57:00,SEG0000000712,0,5,0,0,0,CLEAR,DAYLIGHT,25,18.9,0,1,1,PDO,1,0,REAR_END,54
2015-12-14,11:04:00,SEG0000000713,0,2,0,0,0,CLEAR,DARK_LIGHTED,45,55.0,0,1,1,POSSIBLE,0,0,SIGNAL_VIOLATION,168
2015-12-15,11:11:00,SEG0000000714,0,8,0,0,0,OTHER,DAYLIGHT,45,28.5,0,1,0,NONINCAP,0,0,OTHER,148
2015-12-16,11:18:00,SEG0000000715,1,3,0,1,0,SNOW,DAYLIGHT,60,64.4,0,1,0,PDO,0,0,REAR_END,134
2015-12-17,11:25:00,SEG0000000716,0,6,0,0,0,RAIN,DAWN,40,30.0,0,1,0,NONINCAP,1,0,DISTRACTED,1
2015-12-18,11:32:00,SEG0000000717,0,4,0,0,0,SNOW,DAYLIGHT,35,26.6,0,1,0,POSSIBLE,1,0,OTHER,98
2015-12-19,11:39:00,SEG0000000718,0,6,0,0,0,RAIN,DARK_LIGHTED,45,50.0,0,0,1,PDO,0,0,SPEEDING,200
2015-12-20,11:46:00,SEG0000000719,0,5,0,0,0,CLEAR,DARK_LIGHTED,35,33.5,0,0,0,POSSIBLE,0,0,DISTRACTED,44
2015-12-21,11:53:00,SEG0000000720,0,2,0,0,0,CLEAR,DARK_UNLIGHTED,40,27.7,0,1,0,NONINCAP,1,0,OTHER,156
2015-12-22,12:00:00,SEG0000000721,0,2,0,0,0,CLEAR,DAYLIGHT,55,62.4,0,1,0,POSSIBLE,0,0,DISTRACTED,123
2015-12-23,12:07:00,SEG0000000722,0,1,0,0,0,RAIN,DARK_UNLIGHTED,30,19.2,0,1,0,POSSIBLE,1,0,WEATHER,100
2015-12-24,12:14:00,SEG0000000723,0,6,0,0,0,RAIN,DAYLIGHT,45,32.9,1,1,0,INCAP,0,0,IMPAIRED,73
2015-12-25,12:21:00,SEG0000000724,1,8,0,0,0,RAIN,DARK_UNLIGHTED,25,21.6,0,1,1,NONINCAP,1,0,IMPAIRED,218
2015-12-26,12:28:00,SEG0000000725,1,4,0,0,0,CLEAR,DARK_LIGHTED,35,44.3,0,1,0,PDO,0,0,OTHER,37
2015-12-27,12:35:00,SEG0000000726,1,3,0,0,0,CLEAR,DAYLIGHT,35,35.0,0,1,0,NONINCAP,0,0,DISTRACTED,16
2015-12-28,12:42:00,SEG0000000727,0,2,0,0,0,CLEAR,DARK_LIGHTED,40,32.8,0,1,0,POSSIBLE,0,0,REAR_END,116
2015-12-29,12:49:00,SEG0000000728,1,2,0,0,0,CLEAR,DAYLIGHT,30,36.4,0,0,0,PDO,0,0,DISTRACTED,147
2015-12-30,12:56:00,SEG0000000729,1,6,0,0,0,CLEAR,DUSK,60,62.7,0,1,1,PDO,0,0,SIGNAL_VIOLATION,95
2015-12-31,13:03:00,SEG0000000730,0,7,0,0,1,WIND,DUSK,55,42.2,0,0,0,NONINCAP,1,0,SIGNAL_VIOLATION,2
2016-01-01,13:10:00,SEG0000000731,0,8,0,0,0,CLEAR,DAYLIGHT,35,25.6,0,1,1,POSSIBLE,0,0,SPEEDING,151
2016-01-02,13:17:00,SEG0000000732,0,6,0,1,0,CLEAR,DARK_UNLIGHTED,35,42.0,0,1,1,NONINCAP,0,0,SPEEDING,39
2016-01-03,13:24:00,SEG0000000733,1,4,0,1,0,OTHER,DAYLIGHT,60,69.8,0,1,1,PDO,1,0,REAR_END,128
2016-01-04,13:31:00,SEG0000000734,1,6,0,0,0,CLEAR,DAYLIGHT,70,75.9,1,1,0,PDO,1,1,SIGNAL_VIOLATION,107
2016-01-05,13:38:00,SEG0000000735,1,8,1,0,0,RAIN,DAYLIGHT,70,83.7,0,1,0,NONINCAP,1,0,SPEEDING,31
2016-01-06,13:45:00,SEG0000000736,1,2,0,0,0,CLEAR,DARK_LIGHTED,40,44.9,0,1,1,PDO,1,0,WEATHER,216
2016-01-07,13:52:00,SEG0000000737,0,5,0,0,0,CLEAR,DAYLIGHT,35,27.0,0,1,1,PDO,0,0,DISTRACTED,178
2016-01-08,13:59:00,SEG0000000738,1,2,1,0,0,SNOW,DAWN,45,41.2,0,0,1,PDO,1,0,SPEEDING,37
2016-01-09,14:06:00,SEG0000000739,1,7,0,0,0,CLEAR,DAYLIGHT,50,40.2,0,1,0,PDO,1,0,WEATHER,45
2016-01-10,14:13:00,SEG0000000740,0,2,0,0,0,CLEAR,DAYLIGHT,35,40.9,0,1,1,PDO,1,0,SIGNAL_VIOLATION,32
2016-01-11,14:20:00,SEG0000000741,0,6,0,1,1,CLEAR,DUSK,35,34.2,1,1,0,INCAP,0,0,SPEEDING,184
2016-01-12,14:27:00,SEG0000000742,0,2,0,0,0,CLEAR,DAWN,25,32.4,0,0,0,NONINCAP,0,0,REAR_END,9
2016-01-13,14:34:00,SEG0000000743,1,8,0,0,0,RAIN,DAYLIGHT,65,63.9,0,1,0,NONINCAP,0,0,SPEEDING,129
2016-01-14,14:41:00,SEG0000000744,0,6,1,0,0,CLEAR,DARK_UNLIGHTED,65,56.8,0,1,1,PDO,1,0,IMPAIRED,202
2016-01-15,14:48:00,SEG0000000745,0,1,0,0,0,RAIN,DARK_UNLIGHTED,60,72.0,0,1,1,PDO,0,0,DISTRACTED,215
2016-01-16,14:55:00,SEG0000000746,0,2,0,1,0,RAIN,DARK_UNLIGHTED,40,53.0,0,1,1,PDO,1,0,SIGNAL_VIOLATION,71
2016-01-17,15:02:00,SEG0000000747,0,3,0,0,0,RAIN,DUSK,65,42.0,0,1,1,POSSIBLE,0,0,SIGNAL_VIOLATION,170
2016-01-18,15:09:00,SEG0000000748,0,3,0,0,1,WIND,DAYLIGHT,45,29.3,0,1,1,PDO,0,0,DISTRACTED,61
2016-01-19,15:16:00,SEG0000000749,0,7,0,0,0,WIND,DAWN,65,80.7,0,1,1,PDO,1,0,DISTRACTED,12
2016-01-20,15:23:00,SEG0000000750,1,4,0,0,0,RAIN,DUSK,35,34.9,0,1,0,POSSIBLE,1,0,WEATHER,240
2016-01-21,15:30:00,SEG0000000751,1,2,0,0,0,SNOW,DARK_LIGHTED,55,37.9,0,1,0,NONINCAP,1,0,REAR_END,187
2016-01-22,15:37:00,SEG0000000752,0,5,1,0,1,RAIN,DARK_LIGHTED,35,26.6,0,1,1,INCAP,0,0,OTHER,23
2016-01-23,15:44:00,SEG0000000753,1,6,0,1,0,RAIN,DUSK,55,65.4,1,1,1,PDO,0,0,DISTRACTED,40
2016-01-24,15:51:00,SEG0000000754,0,3,0,0,0,RAIN,DARK_UNLIGHTED,45,53.0,0,1,0,NONINCAP,0,0,SPEEDING,155
2016-01-25,15:58:00,SEG0000000755,1,6,0,0,0,SNOW,DARK_LIGHTED,50,30.0,0,1,1,PDO,0,0,IMPAIRED,60
2016-01-26,16:05:00,SEG0000000756,0,4,0,0,1,CLEAR,DAYLIGHT,45,27.0,0,0,1,PDO,0,0,SPEEDING,161
2016-01-27,16:12:00,SEG0000000757,1,7,0,0,0,CLEAR,DAYLIGHT,30,23.4,0,1,0,POSSIBLE,1,0,DISTRACTED,12
2016-01-28,16:19:00,SEG0000000758,0,1,0,0,0,ICE,DAYLIGHT,25,28.7,0,1,0,PDO,0,0,SPEEDING,222
2016-01-29,16:26:00,SEG0000000759,0,3,0,0,0,RAIN,DAYLIGHT,30,21.2,0,1,0,PDO,1,0,DISTRACTED,208
2016-01-30,16:33:00,SEG0000000760,0,7,0,1,0,CLEAR,DAYLIGHT,60,43.2,1,1,0,INCAP,0,0,IMPAIRED,115
2016-01-31,16:40:00,SEG0000000761,0,3,0,0,0,SNOW,DARK_UNLIGHTED,60,71.5,1,1,0,PDO,0,2,SPEEDING,18
2016-02-01,16:47:00,SEG0000000762,0,6,0,0,0,CLEAR,DARK_LIGHTED,45,40.7,0,1,1,NONINCAP,0,0,WEATHER,117
2016-02-02,16:54:00,SEG0000000763,0,6,0,0,0,SNOW,DAYLIGHT,55,64.8,1,1,0,PDO,0,0,DISTRACTED,239
2016-02-03,17:01:00,SEG0000000764,1,6,0,0,0,OTHER,DUSK,25,16.0,0,1,0,PDO,1,0,SIGNAL_VIOLATION,23
2016-02-04,17:08:00,SEG0000000765,0,5,0,0,0,RAIN,DAYLIGHT,60,53.7,0,1,1,POSSIBLE,0,0,DISTRACTED,161
2016-02-05,17:15:00,SEG0000000766,0,3,0,0,1,CLEAR,DARK_UNLIGHTED,35,20.1,1,1,0,INCAP,0,0,REAR_END,184
2016-02-06,17:22:00,SEG0000000767,1,1,0,0,0,CLEAR,DARK_UNLIGHTED,30,29.7,0,1,0,PDO,1,2,SPEEDING,98
2016-02-07,17:29:00,SEG0000000768,0,3,0,0,1,CLEAR,DARK_LIGHTED,30,22.1,0,1,0,PDO,1,0,WEATHER,117
2016-02-08,17:36:00,SEG0000000769,0,6,0,1,0,CLEAR,DAYLIGHT,35,23.7,0,1,0,NONINCAP,0,0,SPEEDING,2
2016-02-09,17:43:00,SEG0000000770,0,8,0,0,0,CLEAR,DAYLIGHT,70,49.4,1,1,1,PDO,1,1,OTHER,225
2016-02-10,17:50:00,SEG0000000771,1,3,0,0,0,CLEAR,DAYLIGHT,35,26.0,0,0,1,NONINCAP,0,0,IMPAIRED,36
2016-02-11,17:57:00,SEG0000000772,0,7,0,0,0,CLEAR,DAYLIGHT,35,39.0,0,1,0,INCAP,0,0,WEATHER,206
2016-02-12,18:04:00,SEG0000000773,0,7,1,0,0,CLEAR,DARK_UNLIGHTED,45,41.7,1,0,1,INCAP,1,0,DISTRACTED,238
2016-02-13,18:11:00,SEG0000000774,0,2,0,0,0,CLEAR,DARK_UNLIGHTED,35,20.0,0,1,1,PDO,0,0,OTHER,132
2016-02-14,18:18:00,SEG0000000775,1,7,0,0,0,ICE,DAYLIGHT,35,34.7,0,1,1,POSSIBLE,1,0,IMPAIRED,237
2016-02-15,18:25:00,SEG0000000776,1,3,0,0,0,CLEAR,DAYLIGHT,45,47.7,0,1,1,PDO,0,1,SPEEDING,179
2016-02-16,18:32:00,SEG0000000777,1,6,0,0,0,WIND,DARK_UNLIGHTED,35,31.7,0,1,1,PDO,1,0,IMPAIRED,99
2016-02-17,18:39:00,SEG0000000778,0,2,0,0,0,RAIN,DAYLIGHT,55,49.7,0,1,0,PDO,1,0,REAR_END,104
2016-02-18,18:46:00,SEG0000000779,0,5,0,0,0,CLEAR,DUSK,65,45.3,0,1,1,NONINCAP,0,0,SIGNAL_VIOLATION,162
2016-02-19,18:53:00,SEG0000000780,0,3,1,0,1,CLEAR,DARK_UNLIGHTED,35,42.1,0,1,0,POSSIBLE,1,0,WEATHER,93
2016-02-20,19:00:00,SEG0000000781,0,7,0,0,1,OTHER,DAYLIGHT,40,48.4,0,1,0,NONINCAP,0,0,SPEEDING,231
2016-02-21,19:07:00,SEG0000000782,1,6,0,0,0,CLEAR,DARK_UNLIGHTED,35,28.8,0,1,0,NONINCAP,0,0,SPEEDING,27
2016-02-22,19:14:00,SEG0000000783,0,4,0,0,0,CLEAR,DAYLIGHT,30,37.9,1,1,0,PDO,1,0,IMPAIRED,196
2016-02-23,19:21:00,SEG0000000784,0,7,0,0,0,CLEAR,DAYLIGHT,40,47.2,0,1,0,PDO,1,0,WEATHER,148
2016-02-24,19:28:00,SEG0000000785,0,4,0,0,0,SNOW,DUSK,30,30.8,0,1,1,PDO,1,0,WEATHER,6
2016-02-25,19:35:00,SEG0000000786,1,6,0,0,1,CLEAR,DAYLIGHT,35,24.0,0,1,0,PDO,0,0,SPEEDING,160
2016-02-26,19:42:00,SEG0000000787,0,4,0,0,0,FOG,DUSK,35,43.2,0,1,1,PDO,0,0,WEATHER,234
2016-02-27,19:49:00,SEG0000000788,1,6,0,0,0,OTHER,DAYLIGHT,25,15.9,0,1,0,INCAP,0,0,DISTRACTED,90
2016-02-28,19:56:00,SEG0000000789,0,6,0,0,0,CLEAR,DARK_UNLIGHTED,70,66.0,1,0,1,PDO,0,0,SPEEDING,80
2016-02-29,20:03:00,SEG0000000790,0,8,0,0,1,CLEAR,DAYLIGHT,60,62.6,0,1,0,PDO,0,0,SPEEDING,37
2016-03-01,20:10:00,SEG0000000791,1,5,0,0,0,CLEAR,DAYLIGHT,25,25.7,0,1,0,PDO,1,0,SIGNAL_VIOLATION,218
2016-03-02,20:17:00,SEG0000000792,0,5,0,0,1,CLEAR,DARK_UNLIGHTED,50,50.1,0,1,1,POSSIBLE,1,0,DISTRACTED,217
2016-03-03,20:24:00,SEG0000000793,0,5,0,0,1,CLEAR,DARK_UNLIGHTED,50,38.5,0,0,1,PDO,0,0,DISTRACTED,239
2016-03-04,20:31:00,SEG0000000794,0,5,0,0,0,CLEAR,DAYLIGHT,25,33.3,1,1,1,PDO,0,0,REAR_END,0
2016-03-05,20:38:00,SEG0000000795,1,4,0,0,0,SNOW,DAYLIGHT,45,44.2,1,1,1,PDO,1,0,DISTRACTED,14
2016-03-06,20:45:00,SEG0000000796,1,4,0,0,0,CLEAR,DARK_UNLIGHTED,35,45.8,0,1,0,NONINCAP,0,0,REAR_END,186
2016-03-07,20:52:00,SEG0000000797,0,7,0,0,0,WIND,DAYLIGHT,55,36.0,0,1,1,PDO,1,0,DISTRACTED,184
2016-03-08,20:59:00,SEG0000000798,0,7,0,0,1,CLEAR,DARK_UNLIGHTED,25,23.0,0,1,1,PDO,0,0,WEATHER,94
2016-03-09,21:06:00,SEG0000000799,0,8,0,1,1,CLEAR,DAYLIGHT,60,34.6,0,1,0,NONINCAP,0,0,IMPAIRED,102
2016-03-10,21:13:00,SEG0000000800,0,1,0,0,0,CLEAR,DUSK,35,36.5,0,0,0,PDO,0,0,SIGNAL_VIOLATION,3
2016-03-11,21:20:00,SEG0000000801,0,5,0,0,0,CLEAR,DUSK,35,32.4,0,1,0,NONINCAP,1,0,REAR_END,79
2016-03-12,21:27:00,SEG0000000802,0,8,0,0,0,SNOW,DARK_LIGHTED,45,50.6,0,1,0,PDO,1,0,DISTRACTED,104
2016-03-13,21:34:00,SEG0000000803,0,4,0,0,0,CLEAR,DAYLIGHT,50,40.9,1,0,0,PDO,1,0,SPEEDING,54
2016-03-14,21:41:00,SEG0000000804,1,3,0,0,0,CLEAR,DUSK,65,42.5,0,1,0,POSSIBLE,0,0,SPEEDING,39
2016-03-15,21:48:00,SEG0000000805,0,1,0,0,0,RAIN,DARK_LIGHTED,50,63.6,1,1,1,POSSIBLE,0,3,SIGNAL_VIOLATION,198
2016-03-16,21:55:00,SEG0000000806,1,2,1,0,0,SNOW,DAYLIGHT,35,43.8,0,0,0,NONINCAP,0,0,IMPAIRED,95
2016-03-17,22:02:00,SEG0000000807,0,1,0,0,0,CLEAR,DARK_LIGHTED,25,31.8,0,1,1,PDO,1,0,REAR_END,121
2016-03-18,22:09:00,SEG0000000808,0,8,0,0,0,ICE,DAYLIGHT,45,38.2,0,1,0,PDO,1,0,SIGNAL_VIOLATION,173
2016-03-19,22:16:00,SEG0000000809,1,5,0,0,0,WIND,DAYLIGHT,30,21.3,0,1,0,POSSIBLE,0,0,REAR_END,47
2016-03-20,22:23:00,SEG0000000810,1,6,0,0,0,CLEAR,DAYLIGHT,55,57.3,0,1,0,POSSIBLE,0,0,SPEEDING,201
2016-03-21,22:30:00,SEG0000000811,0,5,0,0,0,CLEAR,DAYLIGHT,25,14.5,0,1,1,POSSIBLE,0,0,IMPAIRED,233
2016-03-22,22:37:00,SEG0000000812,0,8,0,0,1,RAIN,DARK_LIGHTED,40,23.5,0,1,1,NONINCAP,1,0,DISTRACTED,215
2016-03-23,22:44:00,SEG0000000813,0,2,0,0,0,RAIN,DAYLIGHT,25,17.5,0,1,1,PDO,0,0,IMPAIRED,82
2016-03-24,22:51:00,SEG0000000814,1,3,0,0,0,CLEAR,DAYLIGHT,50,62.8,0,1,1,POSSIBLE,0,0,DISTRACTED,219
2016-03-25,22:58:00,SEG0000000815,0,5,0,0,0,CLEAR,DARK_UNLIGHTED,35,26.1,0,1,0,PDO,0,0,SPEEDING,111
2016-03-26,23:05:00,SEG0000000816,0,2,0,0,0,OTHER,DAYLIGHT,45,34.0,0,1,1,PDO,0,0,DISTRACTED,141
2016-03-27,23:12:00,SEG0000000817,0,6,0,0,0,CLEAR,DAYLIGHT,35,45.2,0,1,0,PDO,0,0,DISTRACTED,215
2016-03-28,23:19:00,SEG0000000818,1,5,0,0,0,CLEAR,DAYLIGHT,50,43.2,0,1,0,PDO,0,0,IMPAIRED,152
2016-03-29,23:26:00,SEG0000000819,0,8,0,0,0,RAIN,DAYLIGHT,55,66.6,0,0,1,NONINCAP,1,0,DISTRACTED,192
2016-03-30,23:33:00,SEG0000000820,0,6,0,0,0,CLEAR,DARK_LIGHTED,30,24.2,0,1,0,PDO,0,0,SPEEDING,124
2016-03-31,23:40:00,SEG0000000821,0,5,0,0,0,CLEAR,DAYLIGHT,65,78.7,0,1,0,POSSIBLE,1,1,REAR_END,216
2016-04-01,23:47:00,SEG0000000822,1,3,0,0,0,CLEAR,DAYLIGHT,65,43.8,0,1,0,PDO,0,1,SPEEDING,194
2016-04-02,23:54:00,SEG0000000823,0,1,0,1,0,ICE,DAYLIGHT,65,82.2,0,1,1,POSSIBLE,1,0,SPEEDING,99
2016-04-03,00:01:00,SEG0000000824,0,6,0,1,0,RAIN,DAYLIGHT,45,37.5,0,1,0,POSSIBLE,0,0,SIGNAL_VIOLATION,122
2016-04-04,00:08:00,SEG0000000825,0,7,0,0,0,FOG,DAYLIGHT,55,45.3,0,1,0,PDO,0,0,DISTRACTED,8
