health_dispar_analysis_year,health_dispar_disparity_metric_code,health_dispar_group_a_definition,health_dispar_group_b_definition,health_dispar_rate_group_a,health_dispar_rate_group_b,health_dispar_absolute_gap,health_dispar_relative_gap_ratio,health_dispar_concentration_index,health_dispar_segregation_index,health_dispar_access_to_care_index,health_dispar_insurance_coverage_gap_pct,health_dispar_preventable_hospitalization_gap,health_dispar_environmental_exposure_gap,health_dispar_food_insecurity_gap_pct,health_dispar_transport_barrier_gap_pct,health_dispar_language_access_gap_pct,health_dispar_digital_access_gap_pct,health_dispar_policy_context_code,health_dispar_intervention_priority_score
2021,ASTHMA_ED,GROUP_A_489_DEF,GROUP_B_489_DEF,7.457,103.376,-95.919,0.0721,0.0179,0.2852,0.5153,3.3,74.02,0.439,-2.4,-6.49,-15.03,-6.41,POL_A,15.74
2021,CANCER_SCREEN,GROUP_A_490_DEF,GROUP_B_490_DEF,64.817,51.944,12.873,1.2478,-0.1877,0.4029,0.1975,-10.88,-121.73,-0.7172,-6.11,6.17,-2.87,16.58,POL_A,23.98
2008,MATERNAL_MORT,GROUP_A_491_DEF,GROUP_B_491_DEF,100.678,114.378,-13.7,0.8802,-0.0117,0.2242,0.8091,-6.02,-136.38,-0.5193,15.35,-1.88,-9.91,-18.61,POL_B,54.84
2025,OUD_TREAT,GROUP_A_492_DEF,GROUP_B_492_DEF,80.979,95.946,-14.967,0.844,0.1795,0.0778,0.9622,-3.13,-63.26,-0.0278,0.72,-6.83,3.0,-15.15,POL_A,44.16
2015,VACC_COVER,GROUP_A_493_DEF,GROUP_B_493_DEF,42.232,44.245,-2.013,0.9545,0.0373,0.6506,0.0275,-8.26,149.88,0.3016,7.01,7.39,-6.2,21.36,POL_B,62.54
2011,INFANT_MORT,GROUP_A_494_DEF,GROUP_B_494_DEF,40.602,103.162,-62.56,0.3936,0.347,0.7092,0.0205,-9.86,-55.91,0.9531,-14.45,4.73,-1.82,-13.83,POL_D,70.5
2020,OUD_TREAT,GROUP_A_495_DEF,GROUP_B_495_DEF,103.002,6.675,96.327,15.431,-0.2292,0.2377,0.1558,1.75,-131.8,-0.637,-8.54,-6.15,1.07,21.3,POL_D,82.33
2021,DIABETES,GROUP_A_496_DEF,GROUP_B_496_DEF,42.169,113.238,-71.069,0.3724,0.0439,0.7343,0.1766,0.74,-118.7,0.8818,-11.16,-10.94,-5.94,1.2,POL_E,3.74
2022,INFANT_MORT,GROUP_A_497_DEF,GROUP_B_497_DEF,96.837,20.082,76.755,4.8221,0.1216,0.2854,0.6253,-22.15,71.49,-0.4921,-1.12,5.94,12.39,11.91,POL_C,6.78
2019,LIFE_EXPECT,GROUP_A_498_DEF,GROUP_B_498_DEF,55.177,96.923,-41.746,0.5693,-0.1082,0.2069,0.6118,-11.54,-93.93,-0.0774,19.26,5.25,-5.81,-21.9,POL_A,99.88
2018,INFANT_MORT,GROUP_A_499_DEF,GROUP_B_499_DEF,112.035,83.746,28.289,1.3378,0.0224,0.5896,0.675,-8.52,105.08,0.847,-7.41,-11.56,-16.84,-3.17,POL_A,71.62
2015,CANCER_SCREEN,GROUP_A_500_DEF,GROUP_B_500_DEF,54.102,75.531,-21.429,0.7163,0.0058,0.362,0.7918,10.1,-62.28,0.1344,14.39,-3.61,-14.82,2.61,POL_B,80.09
2016,MATERNAL_MORT,GROUP_A_501_DEF,GROUP_B_501_DEF,17.913,106.402,-88.489,0.1684,-0.3254,0.4904,0.8622,-2.45,140.98,-0.9947,15.74,7.38,13.82,8.79,POL_A,4.47
2024,INFANT_MORT,GROUP_A_502_DEF,GROUP_B_502_DEF,110.931,115.886,-4.955,0.9572,-0.015,0.6771,0.8442,-2.15,38.07,0.8397,-18.71,9.07,3.34,14.37,POL_E,21.47
2013,INFANT_MORT,GROUP_A_503_DEF,GROUP_B_503_DEF,62.518,88.706,-26.188,0.7048,-0.0909,0.2356,0.6561,20.19,-146.06,0.0092,-11.84,7.75,6.41,-2.93,POL_C,54.54
2012,MATERNAL_MORT,GROUP_A_504_DEF,GROUP_B_504_DEF,100.785,17.834,82.951,5.6513,0.2264,0.5394,0.5177,20.92,-38.56,0.9771,-16.71,-2.13,15.51,2.75,POL_C,28.27
2012,VACC_COVER,GROUP_A_505_DEF,GROUP_B_505_DEF,16.273,71.837,-55.564,0.2265,0.1269,0.6966,0.2718,-2.02,134.04,-0.2859,-1.08,-5.44,3.17,-6.29,POL_B,52.45
2020,ASTHMA_ED,GROUP_A_506_DEF,GROUP_B_506_DEF,80.395,22.873,57.522,3.5148,-0.0562,0.1922,0.8502,-3.32,110.11,0.9329,-6.36,-0.46,7.59,2.43,POL_A,85.33
2022,MATERNAL_MORT,GROUP_A_507_DEF,GROUP_B_507_DEF,84.992,25.231,59.761,3.3686,0.2297,0.2699,0.0405,-22.57,-106.78,-0.8406,6.79,-4.85,-16.71,-7.82,POL_D,36.65
2025,LIFE_EXPECT,GROUP_A_508_DEF,GROUP_B_508_DEF,58.908,55.787,3.121,1.0559,0.2137,0.8211,0.6566,-8.17,51.47,-0.4392,-19.95,-11.16,11.48,16.15,POL_D,3.69
2024,ASTHMA_ED,GROUP_A_509_DEF,GROUP_B_509_DEF,118.77,14.048,104.722,8.4546,-0.2381,0.2203,0.0979,0.1,-84.49,0.2771,-1.6,7.01,9.21,16.11,POL_E,87.33
2012,OUD_TREAT,GROUP_A_510_DEF,GROUP_B_510_DEF,41.623,38.546,3.077,1.0798,0.3438,0.0671,0.7891,16.01,52.95,0.8908,-11.31,-10.61,6.23,9.42,POL_A,43.96
2015,ASTHMA_ED,GROUP_A_511_DEF,GROUP_B_511_DEF,118.513,66.715,51.798,1.7764,-0.1494,0.1119,0.0456,-21.63,-19.4,0.4087,-7.47,6.49,-2.63,5.69,POL_C,25.37
2024,MATERNAL_MORT,GROUP_A_512_DEF,GROUP_B_512_DEF,14.637,5.422,9.215,2.6996,-0.2359,0.8099,0.6105,-9.9,10.52,-0.7667,9.21,11.03,-6.49,3.83,POL_E,86.6
2025,DIABETES,GROUP_A_513_DEF,GROUP_B_513_DEF,59.485,0.951,58.534,62.5499,0.1917,0.2756,0.1061,-8.05,130.89,0.7845,16.8,-11.4,-8.32,20.74,POL_C,67.91
2018,DIABETES,GROUP_A_514_DEF,GROUP_B_514_DEF,107.085,114.995,-7.91,0.9312,0.2362,0.5953,0.4137,-23.14,-50.34,-0.79,15.84,-6.78,7.45,8.63,POL_B,95.89
2012,CANCER_SCREEN,GROUP_A_515_DEF,GROUP_B_515_DEF,62.511,61.048,1.463,1.024,-0.0392,0.7443,0.9017,10.67,111.16,0.2959,-10.44,-9.59,2.77,11.93,POL_A,82.11
2008,MATERNAL_MORT,GROUP_A_516_DEF,GROUP_B_516_DEF,58.001,91.404,-33.403,0.6346,0.099,0.0866,0.4984,19.27,94.37,0.8854,-17.89,-2.85,2.52,-13.46,POL_C,31.27
2023,LIFE_EXPECT,GROUP_A_517_DEF,GROUP_B_517_DEF,58.669,35.885,22.784,1.6349,0.0056,0.3931,0.3268,14.43,4.79,-0.0672,-10.94,-1.65,3.38,-11.26,POL_B,1.12
2018,LIFE_EXPECT,GROUP_A_518_DEF,GROUP_B_518_DEF,20.577,67.823,-47.246,0.3034,0.0947,0.5456,0.9731,1.55,51.26,-0.3562,-1.89,7.57,-13.25,12.67,POL_C,51.79
2017,ASTHMA_ED,GROUP_A_519_DEF,GROUP_B_519_DEF,20.75,77.717,-56.967,0.267,-0.3442,0.7103,0.9307,-7.53,-29.87,-0.3292,-16.66,-9.58,-8.32,16.46,POL_D,8.66
2014,LIFE_EXPECT,GROUP_A_520_DEF,GROUP_B_520_DEF,6.305,60.801,-54.496,0.1037,0.1508,0.6292,0.0424,14.15,-55.46,-0.1768,-5.08,5.18,-13.76,-12.27,POL_E,47.58
2020,VACC_COVER,GROUP_A_521_DEF,GROUP_B_521_DEF,13.413,19.684,-6.271,0.6814,0.1315,0.2815,0.3885,19.09,128.8,0.5557,2.21,-1.33,6.57,19.19,POL_E,30.92
2018,INFANT_MORT,GROUP_A_522_DEF,GROUP_B_522_DEF,15.037,7.427,7.61,2.0246,0.0327,0.8275,0.5118,-21.68,58.25,0.8317,-19.77,10.93,-11.18,12.77,POL_D,37.91
2025,CANCER_SCREEN,GROUP_A_523_DEF,GROUP_B_523_DEF,62.589,63.447,-0.858,0.9865,0.2137,0.0984,0.0968,3.27,31.05,0.0171,-18.95,-2.81,-8.65,16.89,POL_E,94.89
2021,CANCER_SCREEN,GROUP_A_524_DEF,GROUP_B_524_DEF,6.563,21.053,-14.49,0.3117,0.0313,0.2982,0.2968,-4.79,-45.68,-0.8822,9.39,-8.28,-11.27,-1.47,POL_D,63.74
2017,CANCER_SCREEN,GROUP_A_525_DEF,GROUP_B_525_DEF,101.199,47.698,53.501,2.1217,-0.339,0.4469,0.5732,5.05,14.54,-0.2394,0.39,3.38,-1.61,12.93,POL_D,2.86
2020,VACC_COVER,GROUP_A_526_DEF,GROUP_B_526_DEF,95.648,41.348,54.3,2.3132,-0.2038,0.4323,0.4487,-2.62,-132.15,-0.9693,-3.36,6.94,13.04,3.9,POL_D,6.78
2021,OUD_TREAT,GROUP_A_527_DEF,GROUP_B_527_DEF,62.347,4.221,58.126,14.7707,-0.2809,0.2145,0.2049,-1.63,8.38,0.6203,5.09,-1.42,-2.14,0.54,POL_E,86.89
2014,CANCER_SCREEN,GROUP_A_528_DEF,GROUP_B_528_DEF,31.927,41.885,-9.958,0.7623,0.1349,0.081,0.8458,23.87,-120.73,0.2168,-9.0,-6.1,16.12,-6.41,POL_D,66.84
2016,DIABETES,GROUP_A_529_DEF,GROUP_B_529_DEF,83.137,56.641,26.496,1.4678,0.0054,0.1665,0.5884,-20.2,15.26,0.408,-2.44,-8.83,12.95,-11.55,POL_C,22.71
2022,INFANT_MORT,GROUP_A_530_DEF,GROUP_B_530_DEF,104.148,94.415,9.733,1.1031,-0.165,0.2865,0.6121,-12.74,-45.13,-0.7346,1.78,5.21,3.11,14.12,POL_D,87.37
2018,OUD_TREAT,GROUP_A_531_DEF,GROUP_B_531_DEF,101.977,51.62,50.357,1.9755,-0.1786,0.2071,0.5211,9.3,-92.96,-0.63,8.1,-1.74,0.07,21.66,POL_D,71.55
2011,LIFE_EXPECT,GROUP_A_532_DEF,GROUP_B_532_DEF,49.65,32.659,16.991,1.5203,-0.0877,0.481,0.9877,4.61,7.05,-0.9022,-1.87,-2.27,-13.49,-8.47,POL_E,20.4
2018,OUD_TREAT,GROUP_A_533_DEF,GROUP_B_533_DEF,88.142,61.609,26.533,1.4307,-0.3393,0.2019,0.3991,5.82,-113.44,-0.4443,4.94,5.81,-10.81,-12.97,POL_B,5.39
2017,DIABETES,GROUP_A_534_DEF,GROUP_B_534_DEF,7.168,61.673,-54.505,0.1162,0.17,0.6438,0.3595,-11.28,-107.37,-0.8641,-15.47,0.57,4.81,-12.03,POL_C,16.09
2024,INFANT_MORT,GROUP_A_535_DEF,GROUP_B_535_DEF,78.638,119.105,-40.467,0.6602,-0.2115,0.3296,0.9855,-1.57,-10.97,-0.2848,-10.63,-8.2,-8.42,3.41,POL_E,3.54
2023,CANCER_SCREEN,GROUP_A_536_DEF,GROUP_B_536_DEF,83.452,13.539,69.913,6.1638,0.197,0.2385,0.3919,-5.22,94.5,0.0732,-14.41,1.34,-8.94,6.62,POL_E,53.21
2013,VACC_COVER,GROUP_A_537_DEF,GROUP_B_537_DEF,117.652,63.536,54.116,1.8517,0.2875,0.8298,0.7604,5.01,-68.74,0.9268,-2.9,-8.67,-13.97,2.83,POL_D,17.1
2024,CANCER_SCREEN,GROUP_A_538_DEF,GROUP_B_538_DEF,79.896,84.916,-5.02,0.9409,-0.2736,0.799,0.8255,16.59,47.04,0.3193,-19.63,8.74,-16.18,19.88,POL_E,25.7
2013,INFANT_MORT,GROUP_A_539_DEF,GROUP_B_539_DEF,84.092,117.332,-33.24,0.7167,-0.2797,0.4914,0.6759,9.93,32.62,0.6923,11.28,5.0,-5.92,-20.63,POL_A,72.03
2017,VACC_COVER,GROUP_A_540_DEF,GROUP_B_540_DEF,99.049,31.654,67.395,3.1291,0.2392,0.3106,0.3293,8.01,128.82,0.8647,5.57,-4.75,-1.05,13.7,POL_C,85.07
2014,MATERNAL_MORT,GROUP_A_541_DEF,GROUP_B_541_DEF,21.587,102.244,-80.657,0.2111,0.3024,0.4689,0.1638,17.93,1.42,-0.7352,-15.88,9.63,8.56,-12.89,POL_D,81.91
2012,ASTHMA_ED,GROUP_A_542_DEF,GROUP_B_542_DEF,113.853,2.95,110.903,38.5942,-0.3121,0.3236,0.4798,-11.13,-20.47,0.2233,-3.2,7.79,11.94,16.64,POL_E,9.02
2012,CANCER_SCREEN,GROUP_A_543_DEF,GROUP_B_543_DEF,84.384,30.69,53.694,2.7496,-0.2432,0.3589,0.2493,7.63,135.26,-0.341,14.66,-3.23,17.2,0.58,POL_A,11.76
2018,VACC_COVER,GROUP_A_544_DEF,GROUP_B_544_DEF,86.716,57.257,29.459,1.5145,-0.2395,0.6589,0.0628,-10.42,-65.58,-0.9563,-10.26,8.55,3.98,-13.81,POL_A,29.23
2017,OUD_TREAT,GROUP_A_545_DEF,GROUP_B_545_DEF,75.887,11.352,64.535,6.6849,-0.2372,0.5595,0.0266,1.94,17.38,-0.0589,0.35,11.19,5.84,19.25,POL_D,14.59
2021,INFANT_MORT,GROUP_A_546_DEF,GROUP_B_546_DEF,119.443,72.745,46.698,1.6419,0.3293,0.7632,0.3995,10.26,-36.21,-0.1579,0.53,10.05,-15.14,-1.36,POL_A,4.64
2017,INFANT_MORT,GROUP_A_547_DEF,GROUP_B_547_DEF,47.517,49.812,-2.295,0.9539,0.16,0.8075,0.0401,-7.61,-109.68,-0.9283,16.1,-10.74,9.1,2.56,POL_C,9.55
2019,CANCER_SCREEN,GROUP_A_548_DEF,GROUP_B_548_DEF,99.851,39.377,60.474,2.5358,0.2949,0.4319,0.2186,2.47,-118.69,-0.0903,-17.74,4.37,4.15,21.93,POL_E,27.34
2020,DIABETES,GROUP_A_549_DEF,GROUP_B_549_DEF,73.67,101.954,-28.284,0.7226,0.0662,0.4517,0.3126,19.78,-124.25,-0.7879,1.57,1.57,11.12,-8.55,POL_A,79.67
2016,ASTHMA_ED,GROUP_A_550_DEF,GROUP_B_550_DEF,110.958,26.856,84.102,4.1316,0.0174,0.1935,0.6595,-18.71,44.13,0.5675,-16.02,7.92,8.33,-15.76,POL_D,76.37
2020,OUD_TREAT,GROUP_A_551_DEF,GROUP_B_551_DEF,41.629,45.72,-4.091,0.9105,0.2188,0.5914,0.6688,-22.11,130.9,0.8602,-11.71,11.64,-1.28,1.98,POL_B,49.39
2022,VACC_COVER,GROUP_A_552_DEF,GROUP_B_552_DEF,35.325,52.731,-17.406,0.6699,0.1476,0.331,0.2123,23.57,-87.26,0.5216,-19.85,10.04,14.45,21.06,POL_B,8.77
2020,VACC_COVER,GROUP_A_553_DEF,GROUP_B_553_DEF,73.997,2.605,71.392,28.4058,0.0349,0.6323,0.0574,-12.5,24.86,0.51,2.98,10.37,1.45,-12.29,POL_B,35.08
2016,CANCER_SCREEN,GROUP_A_554_DEF,GROUP_B_554_DEF,116.581,32.22,84.361,3.6183,0.2687,0.647,0.7104,12.95,67.08,-0.3876,1.26,-8.68,-2.25,20.36,POL_D,56.56
2017,DIABETES,GROUP_A_555_DEF,GROUP_B_555_DEF,20.409,119.748,-99.339,0.1704,0.1991,0.7201,0.9263,-9.99,-10.82,-0.6425,-6.63,-1.69,-1.48,-20.37,POL_D,35.21
2023,CANCER_SCREEN,GROUP_A_556_DEF,GROUP_B_556_DEF,35.527,107.345,-71.818,0.331,0.0736,0.7919,0.7322,-10.41,79.62,-0.088,-13.48,11.62,8.11,-8.1,POL_B,29.38
2009,OUD_TREAT,GROUP_A_557_DEF,GROUP_B_557_DEF,15.64,106.603,-90.963,0.1467,0.3082,0.3224,0.6841,11.85,65.66,-0.4873,-8.38,-8.46,-11.09,10.7,POL_A,20.57
2016,CANCER_SCREEN,GROUP_A_558_DEF,GROUP_B_558_DEF,50.598,109.501,-58.903,0.4621,-0.0762,0.2808,0.6145,-16.12,146.93,0.5874,3.23,3.21,-13.92,-2.63,POL_C,32.97
2012,OUD_TREAT,GROUP_A_559_DEF,GROUP_B_559_DEF,31.152,119.712,-88.56,0.2602,0.2319,0.5138,0.5098,15.03,123.3,-0.9007,7.96,6.58,-7.48,12.41,POL_E,26.79
2024,LIFE_EXPECT,GROUP_A_560_DEF,GROUP_B_560_DEF,49.823,18.583,31.24,2.6811,-0.1333,0.6542,0.8094,8.13,-119.87,0.4088,8.98,-0.03,16.58,-1.49,POL_D,59.41
2011,INFANT_MORT,GROUP_A_561_DEF,GROUP_B_561_DEF,117.055,65.293,51.762,1.7928,-0.2432,0.2975,0.7833,11.77,64.34,0.5969,13.26,5.29,-13.09,-11.89,POL_C,62.8
2010,VACC_COVER,GROUP_A_562_DEF,GROUP_B_562_DEF,47.691,19.517,28.174,2.4436,0.2347,0.255,0.471,-23.63,-5.19,0.2598,-11.51,8.88,-1.37,-3.52,POL_E,5.36
2023,MATERNAL_MORT,GROUP_A_563_DEF,GROUP_B_563_DEF,43.289,71.434,-28.145,0.606,-0.1116,0.6927,0.5247,9.35,83.93,0.8716,-7.81,-0.26,17.64,20.51,POL_B,83.36
2023,MATERNAL_MORT,GROUP_A_564_DEF,GROUP_B_564_DEF,50.692,57.977,-7.285,0.8743,-0.1012,0.6864,0.9427,-21.54,135.6,-0.1693,11.79,-11.15,17.21,-3.31,POL_B,0.88
2015,LIFE_EXPECT,GROUP_A_565_DEF,GROUP_B_565_DEF,103.462,15.771,87.691,6.5603,-0.113,0.62,0.5295,-21.26,-103.13,-0.0503,7.39,-4.57,-2.18,-19.7,POL_E,78.65
2024,LIFE_EXPECT,GROUP_A_566_DEF,GROUP_B_566_DEF,96.619,20.408,76.211,4.7344,0.2762,0.4299,0.0836,16.3,68.32,0.2875,-10.49,-10.49,11.38,-3.98,POL_E,96.62
2016,OUD_TREAT,GROUP_A_567_DEF,GROUP_B_567_DEF,79.424,110.028,-30.604,0.7219,0.0956,0.7659,0.7528,-24.23,-84.5,0.2151,-8.49,1.23,-2.26,-17.99,POL_D,55.81
2019,OUD_TREAT,GROUP_A_568_DEF,GROUP_B_568_DEF,33.957,49.859,-15.902,0.6811,0.022,0.7574,0.2965,-18.82,64.41,0.8125,-3.56,10.31,-14.85,17.11,POL_E,71.57
2012,LIFE_EXPECT,GROUP_A_569_DEF,GROUP_B_569_DEF,30.184,114.317,-84.133,0.264,-0.2286,0.4424,0.7514,-14.18,26.53,0.9171,-16.38,7.73,6.14,-0.69,POL_D,4.43
2012,LIFE_EXPECT,GROUP_A_570_DEF,GROUP_B_570_DEF,79.167,48.228,30.939,1.6415,0.0992,0.3118,0.621,-14.53,137.49,0.1925,2.07,-11.08,6.88,-2.49,POL_E,80.42
2025,ASTHMA_ED,GROUP_A_571_DEF,GROUP_B_571_DEF,109.338,27.947,81.391,3.9123,0.19,0.278,0.3777,-24.32,3.83,0.6953,12.13,-11.0,11.0,6.68,POL_E,58.05
2015,CANCER_SCREEN,GROUP_A_572_DEF,GROUP_B_572_DEF,16.923,35.296,-18.373,0.4795,-0.3044,0.3604,0.2732,18.86,-7.44,0.3471,-1.82,-0.83,8.14,1.95,POL_C,26.07
2015,INFANT_MORT,GROUP_A_573_DEF,GROUP_B_573_DEF,119.163,116.491,2.672,1.0229,0.2899,0.4058,0.8746,2.89,-20.09,0.8392,15.93,-7.02,14.71,20.54,POL_E,1.97
2013,LIFE_EXPECT,GROUP_A_574_DEF,GROUP_B_574_DEF,48.887,56.011,-7.124,0.8728,-0.1746,0.1403,0.9616,-11.83,21.95,-0.2251,6.11,-6.02,-14.61,15.93,POL_A,30.16
2013,VACC_COVER,GROUP_A_575_DEF,GROUP_B_575_DEF,108.434,24.238,84.196,4.4737,0.2789,0.1179,0.9919,13.6,138.91,-0.1905,-1.24,-1.55,-11.98,-3.02,POL_C,32.84
2011,MATERNAL_MORT,GROUP_A_576_DEF,GROUP_B_576_DEF,60.744,13.046,47.698,4.6561,0.2762,0.1114,0.1527,24.22,-94.47,-0.4144,-16.41,9.81,0.83,-3.55,POL_B,85.15
2011,LIFE_EXPECT,GROUP_A_577_DEF,GROUP_B_577_DEF,11.803,114.285,-102.482,0.1033,-0.3254,0.6236,0.212,-16.87,75.79,-0.6478,14.32,2.83,3.87,16.47,POL_B,78.88
2018,DIABETES,GROUP_A_578_DEF,GROUP_B_578_DEF,12.339,65.818,-53.479,0.1875,-0.3341,0.6162,0.6689,-12.01,-83.89,-0.8402,-4.68,-9.2,14.62,4.37,POL_A,18.52
2010,LIFE_EXPECT,GROUP_A_579_DEF,GROUP_B_579_DEF,12.336,27.266,-14.93,0.4524,-0.1172,0.3172,0.9295,-24.98,109.76,-0.0034,11.24,7.92,-0.78,10.17,POL_E,4.67
2013,INFANT_MORT,GROUP_A_580_DEF,GROUP_B_580_DEF,30.271,59.186,-28.915,0.5115,-0.0485,0.3041,0.7934,10.83,25.82,-0.9512,-14.09,6.0,0.08,-10.05,POL_C,41.7
2013,OUD_TREAT,GROUP_A_581_DEF,GROUP_B_581_DEF,1.304,33.673,-32.369,0.0387,0.3189,0.2692,0.193,14.6,-70.52,0.5697,-10.46,-0.81,-10.51,18.44,POL_D,31.82
2025,MATERNAL_MORT,GROUP_A_582_DEF,GROUP_B_582_DEF,60.113,66.488,-6.375,0.9041,-0.1067,0.3945,0.8198,18.45,121.52,0.7164,-4.07,11.42,-11.97,-1.11,POL_C,35.03
2012,DIABETES,GROUP_A_583_DEF,GROUP_B_583_DEF,84.009,38.22,45.789,2.198,-0.3084,0.1138,0.1349,20.05,-83.57,0.8476,3.82,-2.86,-0.33,-21.27,POL_A,45.37
2011,OUD_TREAT,GROUP_A_584_DEF,GROUP_B_584_DEF,15.172,87.324,-72.152,0.1737,-0.1365,0.4386,0.2848,21.11,-58.31,0.4997,-0.79,-7.1,6.36,-1.5,POL_B,99.86
2017,DIABETES,GROUP_A_585_DEF,GROUP_B_585_DEF,98.671,106.174,-7.503,0.9293,-0.0101,0.4321,0.1838,-13.97,-107.89,-0.9821,4.94,-0.88,9.23,-17.52,POL_B,80.12
2021,VACC_COVER,GROUP_A_586_DEF,GROUP_B_586_DEF,4.197,39.711,-35.514,0.1057,-0.0675,0.563,0.9656,-15.77,-13.87,0.8715,18.8,7.91,14.98,-2.73,POL_B,99.22
2016,INFANT_MORT,GROUP_A_587_DEF,GROUP_B_587_DEF,9.565,45.812,-36.247,0.2088,-0.2067,0.1317,0.1921,-13.67,-149.99,-0.1523,-16.71,-1.48,-5.54,-9.77,POL_C,95.37
2011,DIABETES,GROUP_A_588_DEF,GROUP_B_588_DEF,31.049,109.001,-77.952,0.2849,-0.1736,0.7877,0.9853,11.01,149.33,0.9267,3.15,-9.74,13.02,20.55,POL_A,49.71
2019,VACC_COVER,GROUP_A_589_DEF,GROUP_B_589_DEF,90.343,96.823,-6.48,0.9331,-0.2131,0.6093,0.6096,20.35,3.29,0.0821,5.15,11.56,10.23,10.78,POL_E,51.74
2019,CANCER_SCREEN,GROUP_A_590_DEF,GROUP_B_590_DEF,72.807,111.521,-38.714,0.6529,-0.2137,0.6015,0.5307,-2.75,80.94,0.2313,-18.19,4.23,9.23,-0.39,POL_D,2.3
2019,ASTHMA_ED,GROUP_A_591_DEF,GROUP_B_591_DEF,52.396,57.173,-4.777,0.9164,-0.0604,0.7619,0.9163,16.29,-39.6,-0.8208,-14.85,-0.2,17.02,-7.1,POL_E,62.27
2021,OUD_TREAT,GROUP_A_592_DEF,GROUP_B_592_DEF,50.629,47.696,2.933,1.0615,0.2254,0.5784,0.9534,2.06,49.88,0.538,-14.6,1.93,1.59,17.39,POL_A,40.54
2014,LIFE_EXPECT,GROUP_A_593_DEF,GROUP_B_593_DEF,72.344,14.125,58.219,5.1217,0.1014,0.1416,0.1158,13.57,-16.1,-0.508,-14.17,-10.49,2.41,5.72,POL_B,93.62
2018,VACC_COVER,GROUP_A_594_DEF,GROUP_B_594_DEF,54.541,22.039,32.502,2.4747,0.191,0.7536,0.7689,-6.69,-39.35,-0.0412,-6.81,0.97,-7.59,7.11,POL_C,54.5
2025,OUD_TREAT,GROUP_A_595_DEF,GROUP_B_595_DEF,102.101,87.849,14.252,1.1622,0.3091,0.551,0.9034,4.69,-9.79,0.6683,-13.72,5.98,17.52,-21.16,POL_E,44.16
2024,CANCER_SCREEN,GROUP_A_596_DEF,GROUP_B_596_DEF,11.106,23.135,-12.029,0.4801,-0.295,0.2932,0.9273,-18.52,-16.89,0.7142,5.79,9.77,-3.41,0.92,POL_E,40.29
2017,LIFE_EXPECT,GROUP_A_597_DEF,GROUP_B_597_DEF,112.313,88.353,23.96,1.2712,0.2341,0.8314,0.8245,16.31,63.22,-0.7832,-17.01,3.26,-11.88,21.23,POL_E,52.06
2017,VACC_COVER,GROUP_A_598_DEF,GROUP_B_598_DEF,12.862,110.506,-97.644,0.1164,0.3475,0.3132,0.672,23.6,-101.54,0.577,-6.69,11.18,14.79,-7.72,POL_B,20.02
2011,VACC_COVER,GROUP_A_599_DEF,GROUP_B_599_DEF,107.053,85.989,21.064,1.245,0.2076,0.4293,0.2366,-22.15,12.36,-0.067,19.03,0.15,-7.54,-9.75,POL_C,42.6
2009,DIABETES,GROUP_A_600_DEF,GROUP_B_600_DEF,58.845,64.126,-5.281,0.9176,-0.2262,0.0675,0.1173,20.74,-53.35,0.6462,8.45,4.98,10.97,-14.81,POL_D,93.84
2022,DIABETES,GROUP_A_601_DEF,GROUP_B_601_DEF,61.64,101.861,-40.221,0.6051,-0.1318,0.1677,0.0179,-10.12,36.77,0.8763,11.77,0.3,-4.13,2.92,POL_A,72.51
2023,INFANT_MORT,GROUP_A_602_DEF,GROUP_B_602_DEF,91.315,40.276,51.039,2.2672,0.0888,0.6676,0.0573,22.11,125.34,0.3033,3.2,9.69,-1.38,-20.22,POL_B,31.87
2021,INFANT_MORT,GROUP_A_603_DEF,GROUP_B_603_DEF,54.054,27.017,27.037,2.0007,0.1357,0.4915,0.975,-0.19,141.09,0.4546,3.41,8.34,4.33,-10.07,POL_B,92.32
2011,LIFE_EXPECT,GROUP_A_604_DEF,GROUP_B_604_DEF,79.001,56.251,22.75,1.4044,0.0351,0.6392,0.3267,-3.67,-134.25,-0.7953,-7.18,7.07,-0.85,11.57,POL_E,42.12
2019,ASTHMA_ED,GROUP_A_605_DEF,GROUP_B_605_DEF,65.172,49.293,15.879,1.3221,-0.1498,0.2039,0.174,21.16,-39.97,0.4604,17.65,4.45,16.83,-21.71,POL_A,49.14
2019,VACC_COVER,GROUP_A_606_DEF,GROUP_B_606_DEF,33.885,106.685,-72.8,0.3176,0.3211,0.6832,0.2224,-21.31,-30.47,-0.0814,7.8,2.2,8.27,21.41,POL_A,1.33
2020,DIABETES,GROUP_A_607_DEF,GROUP_B_607_DEF,114.662,110.012,4.65,1.0423,0.3094,0.2828,0.024,11.97,55.49,0.2547,14.46,1.29,9.65,-20.84,POL_C,79.77
2014,VACC_COVER,GROUP_A_608_DEF,GROUP_B_608_DEF,97.301,59.161,38.14,1.6447,0.3425,0.4735,0.5625,-5.01,20.73,-0.5809,-6.28,-10.59,-8.54,9.6,POL_C,33.32
2019,ASTHMA_ED,GROUP_A_609_DEF,GROUP_B_609_DEF,114.23,57.363,56.867,1.9914,0.1808,0.8443,0.4165,-16.44,30.13,-0.589,-11.25,6.51,1.55,5.89,POL_A,45.4
2013,DIABETES,GROUP_A_610_DEF,GROUP_B_610_DEF,95.674,119.385,-23.711,0.8014,0.2491,0.1848,0.2953,-22.26,-37.37,-0.6933,6.86,-0.41,3.08,-10.07,POL_D,80.71
