env_water_sample_date,env_water_waterbody_id,env_water_watershed_huc12,env_water_sample_matrix_type,env_water_parameter_code,env_water_result_value,env_water_result_unit,env_water_detection_limit,env_water_exceedance_standard_flag,env_water_impaired_water_flag,env_water_source_tracking_marker,env_water_flow_cfs_at_sample,env_water_temperature_c_water,env_water_ph_value,env_water_dissolved_oxygen_mg_l,env_water_turbidity_ntu,env_water_nitrate_mg_l,env_water_lead_ppb,env_water_algal_bloom_risk_index,env_water_sampling_program_code
2023-11-11,IN-WB-000668,714439193882,drinking_water,ammonia,1.862,mg/L,0.05,1,0,mst_human,36.1,24.5,8.14,7.42,0.72,1.88,2.4,44,citizen_science
2025-03-03,IN-WB-000669,476374470281,surface_water,turbidity,6.675,NTU,0.1,1,0,industrial_signature,13.0,18.6,6.29,8.31,5.42,2.48,21.5,34,jal_shakti_mission
2023-11-04,IN-WB-000670,152679633502,surface_water,dissolved_oxygen,5.226,mg/L,0.05,0,0,industrial_signature,72.9,22.8,8.22,7.45,3.39,3.32,2.7,19,jal_shakti_mission
2024-10-09,IN-WB-000671,065998867430,groundwater,turbidity,0.27,NTU,0.1,0,0,industrial_signature,14.4,19.8,6.96,7.91,11.55,5.55,4.1,37,jal_shakti_mission
2019-03-23,IN-WB-000672,383641129579,surface_water,arsenic,19.297,ppb,0.1,1,1,mst_wildlife,15.8,18.4,7.8,3.7,1.23,1.19,8.1,46,citizen_science
2017-02-25,IN-WB-000673,357142143230,surface_water,lead,11.102,ppb,0.1,0,1,ag_runoff_marker,19.4,28.0,6.87,7.54,0.66,2.93,8.1,18,research_partner
2018-12-09,IN-WB-000674,694236334756,drinking_water,arsenic,11.625,ppb,0.1,1,0,mst_wildlife,16.1,30.2,8.48,6.92,5.77,12.11,10.0,35,state_spcb_network
2023-08-24,IN-WB-000675,854881551171,surface_water,lead,3.8,ppb,0.1,0,0,mst_human,63.4,27.1,7.28,7.39,2.04,1.77,8.1,49,cpcb_river_watch
2019-10-07,IN-WB-000676,250736333468,effluent,lead,4.017,ppb,0.1,0,0,ag_runoff_marker,7.9,21.4,6.37,5.95,1.87,2.66,16.5,56,research_partner
2017-01-23,IN-WB-000677,132317908545,surface_water,lead,18.271,ppb,0.1,1,0,mst_livestock,10.2,20.0,7.63,8.64,8.87,21.99,10.4,37,citizen_science
2026-01-30,IN-WB-000678,379225065957,drinking_water,lead,9.682,ppb,0.1,0,1,industrial_signature,6.9,21.6,8.21,7.2,3.11,2.24,3.2,28,smart_city_water
2019-02-11,IN-WB-000679,012589904124,drinking_water,fluoride,2.504,mg/L,0.05,1,0,mst_human,109.4,22.7,8.13,5.61,5.6,0.79,1.2,44,research_partner
2017-08-19,IN-WB-000680,458770437700,surface_water,turbidity,3.244,NTU,0.1,0,0,mst_wildlife,15.0,18.8,7.37,5.89,1.65,2.6,8.2,38,research_partner
2017-07-29,IN-WB-000681,094436208975,surface_water,ammonia,7.814,mg/L,0.05,1,0,mst_livestock,10.1,30.3,7.87,8.24,1.52,10.36,20.6,16,citizen_science
2020-03-31,IN-WB-000682,861273073716,drinking_water,turbidity,4.85,NTU,0.1,0,1,unknown,15.5,22.8,7.0,6.66,2.03,6.33,3.1,34,smart_city_water
2020-11-01,IN-WB-000683,754063970248,groundwater,nitrate,1.95,mg/L,0.05,0,0,mst_livestock,43.1,28.6,7.71,6.79,4.65,1.24,3.5,31,cpcb_river_watch
2024-12-23,IN-WB-000684,749440891945,surface_water,fluoride,1.018,mg/L,0.05,0,0,mst_human,36.5,15.6,7.55,6.48,2.83,3.79,9.5,42,state_spcb_network
2020-04-08,IN-WB-000685,014631751024,surface_water,arsenic,12.325,ppb,0.1,1,0,mst_livestock,12.0,19.9,5.27,8.42,3.95,2.36,10.4,29,research_partner
2019-06-18,IN-WB-000686,900288511441,effluent,cadmium,4.277,ppb,0.1,0,0,mst_wildlife,14.0,29.2,6.6,7.57,0.34,5.21,16.2,32,smart_city_water
2021-02-06,IN-WB-000687,178918285226,surface_water,cadmium,3.569,ppb,0.1,0,0,mst_livestock,5.4,29.2,7.45,4.9,0.6,1.66,23.3,39,smart_city_water
2020-06-04,IN-WB-000688,728719373181,surface_water,lead,20.512,ppb,0.1,1,0,mst_wildlife,22.8,16.8,7.42,5.24,0.49,4.04,8.7,53,cpcb_river_watch
2019-05-23,IN-WB-000689,011792785338,effluent,ph,7.923,pH,0.01,0,0,mst_livestock,63.7,25.8,7.28,6.81,2.01,12.53,3.9,44,research_partner
2023-08-08,IN-WB-000690,986444722512,surface_water,e_coli,34.0,cfu/100mL,1.0,0,0,mst_human,11.9,26.0,7.36,5.77,0.89,0.34,3.9,90,smart_city_water
2021-04-28,IN-WB-000691,873941857674,groundwater,e_coli,8.0,cfu/100mL,1.0,0,0,unknown,35.6,19.8,8.15,3.34,10.5,4.37,5.1,19,citizen_science
2018-04-20,IN-WB-000692,344176923298,groundwater,ammonia,9.511,mg/L,0.05,1,0,industrial_signature,11.9,26.1,7.55,5.61,2.67,7.81,15.2,58,citizen_science
2017-07-14,IN-WB-000693,450050051761,drinking_water,cadmium,16.78,ppb,0.1,1,0,mst_livestock,7.5,14.5,5.67,6.35,3.23,0.78,5.2,41,cpcb_river_watch
2025-02-28,IN-WB-000694,816175981691,surface_water,fluoride,2.198,mg/L,0.05,1,1,unknown,37.0,18.4,8.66,6.16,1.14,1.53,14.5,17,cpcb_river_watch
2019-11-02,IN-WB-000695,850371312738,drinking_water,arsenic,5.693,ppb,0.1,0,0,mst_livestock,166.1,27.6,5.97,7.95,1.11,1.98,2.5,35,smart_city_water
2022-06-30,IN-WB-000696,025033038623,effluent,ammonia,2.872,mg/L,0.05,1,0,ag_runoff_marker,32.8,24.2,7.97,3.22,9.4,1.51,9.0,15,smart_city_water
2024-10-02,IN-WB-000697,045831212074,surface_water,nitrate,1.945,mg/L,0.05,0,0,unknown,13.8,24.5,6.2,5.56,11.31,1.43,4.4,43,research_partner
2025-07-31,IN-WB-000698,167360301708,groundwater,dissolved_oxygen,9.597,mg/L,0.05,0,0,mst_wildlife,14.7,22.9,8.3,8.07,3.79,2.01,10.6,37,research_partner
2018-06-13,IN-WB-000699,054170147366,drinking_water,dissolved_oxygen,5.96,mg/L,0.05,0,1,unknown,112.0,27.2,7.11,5.73,0.54,5.37,6.2,30,state_spcb_network
2017-09-28,IN-WB-000700,743271719585,groundwater,lead,3.867,ppb,0.1,0,1,industrial_signature,26.5,27.5,7.57,4.86,1.93,8.94,12.9,23,smart_city_water
2024-01-30,IN-WB-000701,835626183583,groundwater,dissolved_oxygen,8.724,mg/L,0.05,0,0,unknown,10.1,28.7,5.91,5.71,3.49,7.71,5.4,60,jal_shakti_mission
2021-04-30,IN-WB-000702,288953391719,groundwater,dissolved_oxygen,5.703,mg/L,0.05,0,1,industrial_signature,19.0,24.8,7.81,7.51,2.27,6.02,7.3,39,citizen_science
2022-04-06,IN-WB-000703,860967362416,drinking_water,ammonia,4.714,mg/L,0.05,1,0,industrial_signature,24.4,21.7,7.59,6.39,0.5,11.77,13.0,46,jal_shakti_mission
2024-05-28,IN-WB-000704,938462935042,groundwater,ph,7.805,pH,0.01,0,0,unknown,30.6,20.7,7.73,5.64,11.94,13.81,6.9,45,citizen_science
2022-10-14,IN-WB-000705,367110956495,groundwater,cadmium,7.838,ppb,0.1,1,0,industrial_signature,78.3,17.7,7.96,7.57,1.39,3.1,7.7,44,state_spcb_network
2024-12-19,IN-WB-000706,855995452356,surface_water,cadmium,4.133,ppb,0.1,0,0,industrial_signature,63.3,21.6,7.42,7.4,0.93,8.54,12.6,36,smart_city_water
2021-12-27,IN-WB-000707,208477163833,groundwater,ammonia,2.628,mg/L,0.05,1,1,ag_runoff_marker,24.0,20.4,7.15,4.78,2.65,3.82,7.0,69,cpcb_river_watch
2018-05-05,IN-WB-000708,950254603035,surface_water,arsenic,3.601,ppb,0.1,0,0,mst_wildlife,19.3,33.6,6.73,6.95,7.01,2.29,2.4,82,citizen_science
2025-08-06,IN-WB-000709,490747231642,surface_water,fluoride,2.674,mg/L,0.05,1,0,mst_human,28.7,17.7,6.99,4.72,4.1,2.61,5.0,68,jal_shakti_mission
2017-12-28,IN-WB-000710,400903187812,surface_water,e_coli,49.0,cfu/100mL,1.0,0,0,mst_wildlife,11.6,30.2,8.14,8.67,0.95,6.11,1.9,42,research_partner
2024-03-04,IN-WB-000711,300868470641,groundwater,nitrate,9.047,mg/L,0.05,0,0,mst_human,48.5,22.4,6.71,8.77,0.83,8.78,6.2,41,jal_shakti_mission
2019-09-22,IN-WB-000712,950663855116,surface_water,dissolved_oxygen,4.977,mg/L,0.05,1,0,mst_human,16.7,22.8,6.01,6.34,0.47,4.32,10.3,62,smart_city_water
2019-02-08,IN-WB-000713,642692773834,groundwater,arsenic,6.853,ppb,0.1,0,0,mst_wildlife,31.2,26.4,6.61,8.5,2.15,1.98,8.1,28,citizen_science
2019-11-09,IN-WB-000714,020675910677,drinking_water,e_coli,15.0,cfu/100mL,1.0,0,0,industrial_signature,93.9,15.5,7.72,5.59,1.86,1.84,19.6,73,jal_shakti_mission
2018-06-29,IN-WB-000715,888894749566,surface_water,arsenic,9.891,ppb,0.1,0,1,ag_runoff_marker,33.0,19.2,7.09,6.58,4.1,0.62,18.1,56,state_spcb_network
2019-09-06,IN-WB-000716,226543291686,surface_water,ph,6.487,pH,0.01,1,0,mst_wildlife,24.7,16.6,7.72,5.86,1.57,3.63,8.8,37,research_partner
2019-07-21,IN-WB-000717,156460726302,surface_water,cadmium,4.263,ppb,0.1,0,1,industrial_signature,12.6,21.7,5.9,6.76,5.92,3.44,1.4,47,state_spcb_network
2017-04-01,IN-WB-000718,263277712604,effluent,nitrate,0.832,mg/L,0.05,0,0,mst_wildlife,18.7,18.5,5.21,6.91,4.59,1.18,11.8,53,cpcb_river_watch
2025-04-09,IN-WB-000719,438643420752,drinking_water,cadmium,2.984,ppb,0.1,0,0,mst_wildlife,7.2,31.9,7.48,6.8,1.52,3.97,4.3,34,cpcb_river_watch
2022-07-04,IN-WB-000720,543861772008,surface_water,dissolved_oxygen,5.575,mg/L,0.05,0,0,ag_runoff_marker,32.5,20.5,8.0,6.66,3.72,3.92,13.7,61,cpcb_river_watch
2017-08-26,IN-WB-000721,023664768616,effluent,cadmium,26.301,ppb,0.1,1,0,mst_livestock,2.9,9.7,6.1,7.0,7.87,0.83,9.2,65,cpcb_river_watch
2023-11-15,IN-WB-000722,346508089505,surface_water,fluoride,3.467,mg/L,0.05,1,0,unknown,48.0,22.0,7.67,8.81,1.26,2.1,11.7,37,smart_city_water
2025-06-23,IN-WB-000723,370385666611,groundwater,arsenic,8.546,ppb,0.1,0,0,mst_wildlife,38.8,28.8,8.13,3.58,2.29,8.39,10.5,33,smart_city_water
2020-06-04,IN-WB-000724,675699906572,groundwater,ammonia,6.978,mg/L,0.05,1,0,unknown,21.9,33.8,7.3,9.87,2.26,1.64,39.4,40,smart_city_water
2019-05-01,IN-WB-000725,795823489757,surface_water,lead,10.682,ppb,0.1,0,0,industrial_signature,12.4,22.6,7.93,6.24,2.04,2.76,10.6,21,state_spcb_network
2025-02-16,IN-WB-000726,632095618949,surface_water,cadmium,11.408,ppb,0.1,1,0,mst_livestock,19.8,20.9,7.43,6.68,5.16,3.09,3.0,12,state_spcb_network
2025-02-02,IN-WB-000727,678825400890,drinking_water,cadmium,5.864,ppb,0.1,1,1,ag_runoff_marker,4.1,23.9,7.12,8.93,5.5,2.66,15.6,34,jal_shakti_mission
2019-02-16,IN-WB-000728,629425428165,surface_water,ammonia,1.74,mg/L,0.05,1,0,mst_livestock,42.2,26.5,7.87,7.77,3.76,4.72,5.5,25,research_partner
2025-06-05,IN-WB-000729,416886336155,groundwater,turbidity,0.952,NTU,0.1,0,0,mst_human,17.3,17.2,8.64,7.66,3.62,5.74,18.9,74,state_spcb_network
2024-03-02,IN-WB-000730,769284585981,groundwater,ph,7.039,pH,0.01,0,0,ag_runoff_marker,78.5,22.5,6.91,8.79,1.73,7.48,21.8,34,jal_shakti_mission
2024-04-13,IN-WB-000731,315021786684,surface_water,lead,6.71,ppb,0.1,0,0,ag_runoff_marker,28.6,23.7,7.24,6.54,3.54,2.12,11.4,50,cpcb_river_watch
2018-09-26,IN-WB-000732,723030820908,drinking_water,turbidity,3.581,NTU,0.1,0,0,unknown,24.7,24.3,6.61,8.27,0.97,4.13,3.0,31,cpcb_river_watch
2025-11-03,IN-WB-000733,579075061457,surface_water,ph,7.378,pH,0.01,0,0,mst_livestock,28.8,23.1,7.41,4.78,19.74,5.32,5.4,74,state_spcb_network
2020-05-09,IN-WB-000734,366041540365,surface_water,turbidity,2.03,NTU,0.1,0,0,industrial_signature,8.3,18.4,7.19,7.47,8.01,2.47,18.9,39,smart_city_water
2020-06-02,IN-WB-000735,150694883591,drinking_water,e_coli,10.0,cfu/100mL,1.0,0,0,mst_human,13.4,26.0,8.11,7.7,5.84,1.53,29.9,20,jal_shakti_mission
2019-09-10,IN-WB-000736,049836703655,effluent,fluoride,3.594,mg/L,0.05,1,0,mst_livestock,22.6,23.7,8.29,8.63,3.77,3.05,7.7,54,citizen_science
2023-11-16,IN-WB-000737,924684226409,drinking_water,lead,5.764,ppb,0.1,0,1,industrial_signature,15.3,23.7,7.85,7.93,3.77,1.67,6.1,47,research_partner
2018-10-25,IN-WB-000738,990431545021,surface_water,nitrate,3.482,mg/L,0.05,0,1,unknown,12.0,17.5,8.03,7.13,0.7,1.55,3.2,64,jal_shakti_mission
2026-02-11,IN-WB-000739,608923526320,effluent,lead,2.14,ppb,0.1,0,1,industrial_signature,15.6,27.8,6.81,6.29,0.99,3.24,3.3,39,smart_city_water
2019-09-17,IN-WB-000740,216241093309,surface_water,e_coli,33.0,cfu/100mL,1.0,0,1,industrial_signature,20.9,18.3,6.63,6.27,1.1,2.34,8.7,44,citizen_science
2021-06-05,IN-WB-000741,019436246738,surface_water,nitrate,4.585,mg/L,0.05,0,0,industrial_signature,161.9,33.7,7.61,6.29,2.85,3.13,12.1,15,smart_city_water
2023-10-15,IN-WB-000742,833853440512,drinking_water,ammonia,4.194,mg/L,0.05,1,0,mst_wildlife,15.0,16.9,7.31,4.72,2.17,0.79,2.6,57,state_spcb_network
2025-01-04,IN-WB-000743,442483193704,surface_water,nitrate,2.369,mg/L,0.05,0,0,ag_runoff_marker,10.9,28.6,8.7,9.59,5.2,2.36,13.2,43,smart_city_water
2018-03-01,IN-WB-000744,433711672959,groundwater,turbidity,5.653,NTU,0.1,1,1,mst_livestock,17.5,12.6,5.95,8.4,1.26,0.45,19.3,40,smart_city_water
2020-12-01,IN-WB-000745,413604194608,effluent,fluoride,1.115,mg/L,0.05,0,1,industrial_signature,77.6,10.5,7.73,7.21,6.18,1.18,11.5,38,research_partner
2021-06-24,IN-WB-000746,622655346632,surface_water,ammonia,2.554,mg/L,0.05,1,0,mst_human,82.7,20.7,7.72,8.1,1.41,2.53,23.5,37,smart_city_water
2017-04-15,IN-WB-000747,406854664994,groundwater,ammonia,2.374,mg/L,0.05,1,0,mst_wildlife,116.1,10.4,6.77,8.0,1.95,7.17,9.5,57,citizen_science
2023-04-19,IN-WB-000748,835737490700,surface_water,fluoride,5.615,mg/L,0.05,1,0,industrial_signature,21.2,28.4,6.62,5.21,5.56,4.18,9.5,25,cpcb_river_watch
2024-05-16,IN-WB-000749,496924810148,drinking_water,ph,6.188,pH,0.01,1,0,industrial_signature,35.8,23.9,7.06,7.82,4.07,2.92,9.4,55,smart_city_water
2020-01-28,IN-WB-000750,161962901325,groundwater,ph,6.765,pH,0.01,0,1,ag_runoff_marker,7.8,32.4,6.15,8.83,1.0,2.01,19.1,13,cpcb_river_watch
2017-06-27,IN-WB-000751,574509153017,surface_water,ammonia,9.236,mg/L,0.05,1,1,mst_livestock,14.6,23.0,8.32,5.72,6.37,2.22,10.8,8,research_partner
2020-07-12,IN-WB-000752,945181380670,surface_water,lead,1.49,ppb,0.1,0,1,mst_wildlife,7.4,25.5,9.19,4.35,2.92,7.73,5.1,67,citizen_science
2020-03-01,IN-WB-000753,757181819144,groundwater,arsenic,14.441,ppb,0.1,1,0,industrial_signature,30.8,22.4,7.06,4.94,0.49,1.12,9.9,24,state_spcb_network
2020-05-07,IN-WB-000754,700382763542,drinking_water,ph,6.98,pH,0.01,0,0,industrial_signature,20.8,18.8,6.85,6.65,1.39,1.52,10.0,44,cpcb_river_watch
2018-12-21,IN-WB-000755,336779548277,groundwater,fluoride,3.249,mg/L,0.05,1,1,unknown,24.6,21.6,6.38,4.85,1.96,6.38,6.4,37,state_spcb_network
2025-07-26,IN-WB-000756,792920427441,surface_water,dissolved_oxygen,8.479,mg/L,0.05,0,0,mst_human,9.4,16.8,6.53,6.52,1.07,2.06,15.1,48,citizen_science
2025-01-18,IN-WB-000757,486641384326,drinking_water,fluoride,3.338,mg/L,0.05,1,0,mst_human,43.2,26.3,6.89,5.75,7.96,12.82,7.9,43,citizen_science
2018-02-13,IN-WB-000758,200313713403,surface_water,turbidity,8.565,NTU,0.1,1,0,mst_livestock,2.3,22.2,8.15,6.8,2.01,4.72,12.1,61,citizen_science
2025-03-21,IN-WB-000759,380445302500,drinking_water,ammonia,1.926,mg/L,0.05,1,1,mst_wildlife,16.0,23.4,9.5,5.98,3.93,6.85,10.6,16,citizen_science
2023-04-29,IN-WB-000760,373098592586,surface_water,ph,7.184,pH,0.01,0,0,ag_runoff_marker,18.2,40.0,6.79,6.74,3.21,0.74,4.4,54,state_spcb_network
2024-08-21,IN-WB-000761,789377326317,groundwater,cadmium,14.165,ppb,0.1,1,0,ag_runoff_marker,3.3,21.6,6.67,7.76,4.78,6.34,3.7,41,cpcb_river_watch
2018-10-16,IN-WB-000762,583967852835,surface_water,lead,6.004,ppb,0.1,0,0,industrial_signature,28.4,25.9,6.48,5.27,10.37,1.38,4.5,14,jal_shakti_mission
2024-03-07,IN-WB-000763,728414398758,groundwater,ph,7.758,pH,0.01,0,0,ag_runoff_marker,17.2,23.7,7.62,7.25,4.67,4.82,7.0,32,smart_city_water
2022-12-06,IN-WB-000764,277877801459,drinking_water,e_coli,71.0,cfu/100mL,1.0,0,1,mst_wildlife,33.3,30.9,7.54,5.44,10.96,2.03,22.5,13,research_partner
2025-04-07,IN-WB-000765,188379439948,drinking_water,turbidity,5.445,NTU,0.1,1,0,mst_livestock,121.5,25.4,7.37,6.79,4.77,3.25,7.1,12,citizen_science
2017-11-04,IN-WB-000766,342910156461,groundwater,turbidity,0.769,NTU,0.1,0,0,unknown,26.9,22.4,6.99,6.67,3.02,1.12,9.6,34,state_spcb_network
2018-05-05,IN-WB-000767,604382307364,drinking_water,nitrate,2.14,mg/L,0.05,0,1,mst_livestock,48.2,37.8,8.25,7.37,3.52,0.69,13.6,63,jal_shakti_mission
2020-09-06,IN-WB-000768,057983158905,groundwater,cadmium,9.947,ppb,0.1,1,0,mst_human,69.6,18.8,7.83,7.1,0.33,3.07,5.7,48,state_spcb_network
2024-09-05,IN-WB-000769,602468836077,surface_water,turbidity,2.236,NTU,0.1,0,0,unknown,31.3,22.8,7.8,8.78,1.89,2.15,5.5,65,jal_shakti_mission
2024-05-19,IN-WB-000770,600768067126,drinking_water,cadmium,8.633,ppb,0.1,1,0,industrial_signature,9.2,29.5,7.56,6.76,2.42,1.33,15.4,43,research_partner
2018-08-31,IN-WB-000771,669055640597,groundwater,ammonia,3.342,mg/L,0.05,1,0,mst_livestock,4.6,19.1,7.17,5.8,3.86,0.71,11.0,70,jal_shakti_mission
2024-08-16,IN-WB-000772,360081068526,surface_water,fluoride,1.88,mg/L,0.05,1,0,mst_wildlife,28.1,28.6,6.8,8.29,2.66,0.32,5.0,68,research_partner
2021-03-30,IN-WB-000773,627669910730,surface_water,fluoride,2.374,mg/L,0.05,1,1,mst_wildlife,14.0,21.1,7.66,7.33,3.55,4.13,5.5,25,smart_city_water
2017-01-24,IN-WB-000774,675661976501,groundwater,arsenic,3.573,ppb,0.1,0,0,mst_human,63.8,30.0,7.6,8.21,0.94,2.22,7.8,43,citizen_science
2020-04-30,IN-WB-000775,384076956686,surface_water,ammonia,1.945,mg/L,0.05,1,0,mst_human,13.1,29.9,7.7,6.61,0.77,1.68,9.3,29,citizen_science
2019-01-23,IN-WB-000776,128154745884,drinking_water,ammonia,0.934,mg/L,0.05,0,0,ag_runoff_marker,19.8,23.5,6.2,4.71,1.05,3.22,17.7,39,citizen_science
2025-05-07,IN-WB-000777,499439811229,drinking_water,cadmium,8.86,ppb,0.1,1,0,mst_human,7.1,18.0,7.54,10.39,9.55,6.12,10.7,72,jal_shakti_mission
2017-12-15,IN-WB-000778,462509691506,surface_water,dissolved_oxygen,6.229,mg/L,0.05,0,0,mst_human,14.7,21.7,7.08,5.84,0.99,3.37,3.7,30,citizen_science
2017-01-25,IN-WB-000779,064758718883,surface_water,ph,6.851,pH,0.01,0,0,industrial_signature,8.6,23.9,6.68,4.94,1.45,1.91,4.3,21,state_spcb_network
2019-10-12,IN-WB-000780,998522640559,surface_water,ammonia,9.485,mg/L,0.05,1,0,unknown,9.3,29.3,7.81,7.95,2.96,14.97,9.2,22,smart_city_water
2018-08-22,IN-WB-000781,991130845979,surface_water,ph,7.253,pH,0.01,0,0,ag_runoff_marker,19.2,25.9,7.42,5.29,0.76,1.63,8.2,35,state_spcb_network
2021-11-04,IN-WB-000782,265823996665,surface_water,arsenic,9.98,ppb,0.1,0,1,mst_human,11.6,27.2,8.95,6.17,1.35,0.88,4.1,100,state_spcb_network
2019-03-12,IN-WB-000783,903391752631,drinking_water,ph,7.017,pH,0.01,0,0,mst_livestock,214.1,26.1,7.64,7.0,4.67,2.94,15.4,69,smart_city_water
2025-02-05,IN-WB-000784,238489822538,surface_water,lead,6.11,ppb,0.1,0,1,industrial_signature,42.6,29.1,7.09,6.57,1.91,2.22,1.5,0,smart_city_water
2019-08-17,IN-WB-000785,071500245693,surface_water,lead,10.248,ppb,0.1,0,1,unknown,53.3,22.8,7.22,6.22,10.45,5.8,9.3,41,research_partner
2021-05-11,IN-WB-000786,087311046820,surface_water,dissolved_oxygen,6.035,mg/L,0.05,0,0,industrial_signature,18.2,25.0,6.48,9.34,0.7,1.78,2.5,31,jal_shakti_mission
2025-12-06,IN-WB-000787,695251156960,drinking_water,fluoride,2.725,mg/L,0.05,1,0,mst_wildlife,22.1,24.2,8.16,6.62,2.06,2.38,13.7,60,research_partner
2019-11-18,IN-WB-000788,121532124739,drinking_water,dissolved_oxygen,7.63,mg/L,0.05,0,0,industrial_signature,13.6,21.4,7.52,5.36,1.92,1.36,6.1,21,cpcb_river_watch
2024-02-02,IN-WB-000789,959959319483,surface_water,turbidity,1.796,NTU,0.1,0,0,ag_runoff_marker,213.1,30.1,7.53,8.36,2.7,5.19,12.5,23,cpcb_river_watch
2023-12-14,IN-WB-000790,043941125849,surface_water,e_coli,7.0,cfu/100mL,1.0,0,1,industrial_signature,18.2,29.9,6.56,5.64,1.02,3.05,5.6,32,research_partner
2023-12-11,IN-WB-000791,350102128511,effluent,fluoride,0.934,mg/L,0.05,0,0,mst_wildlife,11.7,31.2,7.85,6.63,1.71,2.18,18.7,30,research_partner
2019-03-02,IN-WB-000792,501151096415,surface_water,ammonia,7.44,mg/L,0.05,1,0,mst_wildlife,10.2,19.4,6.65,5.35,5.11,2.41,2.0,54,jal_shakti_mission
2017-06-21,IN-WB-000793,803526194650,drinking_water,dissolved_oxygen,7.804,mg/L,0.05,0,0,mst_wildlife,27.2,26.1,6.91,7.14,2.19,2.67,13.7,36,smart_city_water
2022-09-17,IN-WB-000794,892795355209,groundwater,nitrate,4.302,mg/L,0.05,0,0,ag_runoff_marker,72.2,30.6,7.39,6.86,1.16,0.86,4.8,60,cpcb_river_watch
2017-10-26,IN-WB-000795,462111619745,drinking_water,e_coli,16.0,cfu/100mL,1.0,0,1,ag_runoff_marker,53.4,33.0,6.89,6.75,14.35,6.89,9.6,27,smart_city_water
2026-02-20,IN-WB-000796,691445079433,groundwater,e_coli,7.0,cfu/100mL,1.0,0,0,industrial_signature,10.2,14.9,6.75,7.04,2.83,6.57,9.9,58,state_spcb_network
2025-06-26,IN-WB-000797,110945440617,effluent,cadmium,6.702,ppb,0.1,1,1,mst_wildlife,9.9,24.0,7.26,8.11,4.44,2.81,2.8,21,state_spcb_network
2018-10-10,IN-WB-000798,106480670465,drinking_water,arsenic,7.65,ppb,0.1,0,1,mst_human,61.7,22.9,8.01,7.92,5.01,2.58,14.9,53,smart_city_water
2019-01-18,IN-WB-000799,382822686547,surface_water,e_coli,8.0,cfu/100mL,1.0,0,0,mst_livestock,133.1,33.5,7.93,5.14,2.57,1.22,9.7,33,state_spcb_network
2021-11-16,IN-WB-000800,010030061343,surface_water,ammonia,0.972,mg/L,0.05,0,0,mst_livestock,17.6,10.7,7.8,5.72,1.45,10.83,8.0,58,cpcb_river_watch
2021-01-15,IN-WB-000801,003800170775,surface_water,nitrate,0.81,mg/L,0.05,0,0,mst_wildlife,59.5,17.7,7.64,8.28,3.19,8.92,9.7,0,cpcb_river_watch
2021-02-01,IN-WB-000802,212680141738,effluent,lead,12.938,ppb,0.1,0,0,unknown,5.4,32.6,6.97,5.55,1.55,3.73,8.1,28,state_spcb_network
2020-01-14,IN-WB-000803,141328031013,surface_water,dissolved_oxygen,4.812,mg/L,0.05,1,0,industrial_signature,9.4,21.2,8.08,7.59,3.66,5.24,13.3,63,cpcb_river_watch
2019-07-15,IN-WB-000804,477142281523,surface_water,ammonia,3.376,mg/L,0.05,1,1,mst_livestock,8.1,16.2,6.08,8.14,2.38,7.27,5.3,38,state_spcb_network
2022-08-23,IN-WB-000805,148060934928,groundwater,dissolved_oxygen,5.943,mg/L,0.05,0,0,ag_runoff_marker,29.1,33.1,7.6,4.17,6.19,6.18,13.3,11,jal_shakti_mission
2023-04-26,IN-WB-000806,247615061295,groundwater,nitrate,4.107,mg/L,0.05,0,1,ag_runoff_marker,17.1,15.4,7.89,6.15,1.09,1.37,11.0,29,jal_shakti_mission
2019-09-07,IN-WB-000807,183002292015,surface_water,dissolved_oxygen,6.97,mg/L,0.05,0,0,mst_human,24.9,30.1,7.24,8.1,4.83,2.12,6.6,49,smart_city_water
2020-01-29,IN-WB-000808,185818652448,groundwater,ph,7.261,pH,0.01,0,0,unknown,60.2,14.6,6.79,6.56,4.44,3.95,26.9,27,state_spcb_network
2018-09-08,IN-WB-000809,870002804310,drinking_water,nitrate,2.978,mg/L,0.05,0,0,unknown,11.2,15.3,7.27,6.15,2.25,3.2,10.1,63,jal_shakti_mission
2020-07-08,IN-WB-000810,986590760415,groundwater,nitrate,2.516,mg/L,0.05,0,1,mst_human,21.9,25.2,6.77,8.13,4.88,4.97,8.5,62,jal_shakti_mission
2023-05-15,IN-WB-000811,354699381963,groundwater,lead,5.308,ppb,0.1,0,1,industrial_signature,6.0,18.9,7.66,8.57,3.8,4.55,11.0,54,cpcb_river_watch
2019-08-12,IN-WB-000812,943537580673,surface_water,ph,7.988,pH,0.01,0,0,industrial_signature,57.2,25.6,7.96,5.71,4.64,3.31,6.9,61,smart_city_water
2025-08-04,IN-WB-000813,589510369362,surface_water,e_coli,16.0,cfu/100mL,1.0,0,0,mst_wildlife,53.9,34.8,7.61,9.63,4.41,0.34,17.1,33,smart_city_water
2024-10-26,IN-WB-000814,669296989870,groundwater,e_coli,22.0,cfu/100mL,1.0,0,1,mst_human,27.8,23.1,7.57,3.95,2.83,6.95,7.3,69,jal_shakti_mission
2021-06-12,IN-WB-000815,581751986794,groundwater,ph,6.551,pH,0.01,0,0,mst_human,22.4,33.8,7.83,4.39,1.69,5.32,13.1,61,jal_shakti_mission
