soc_access_service_date,soc_access_benefit_delivery_method,soc_access_eload_card_transactions_count,soc_access_eload_card_spend_usd,soc_access_authorized_retailer_density,soc_access_caseworker_caseload_avg,soc_access_appointment_no_show_rate,soc_access_document_verification_time_days,soc_access_language_service_request_count,soc_access_disability_accommodation_count,soc_access_office_distance_miles_avg,soc_access_mobile_office_visits_count,soc_access_website_uptime_pct,soc_access_application_completion_rate,soc_access_benefit_error_rate,soc_access_grievance_filed_count,soc_access_grievance_resolution_days,soc_access_client_satisfaction_score,soc_access_cross_program_referral_rate,soc_access_service_gap_index
2021-10-19,EBT_CARD,1167976,42043328.2,20.1305,306.57,1.041,13.09,13020,5554,0.073,19,92.0037,11.21,1.996,165,86.56,1.102,75.83,0.3195
2021-10-20,VOUCHER,1763739,142302685.26,19.2376,516.7,22.16,29.09,6645,15946,12.92,2524,90.2138,34.4,5.441,3657,81.58,8.839,42.41,0.7861
2021-10-21,EBT_CARD,1235981,42799747.92,10.2391,56.89,5.997,59.41,9573,15693,31.119,559,91.8359,44.37,10.293,3907,16.0,3.286,92.47,0.2941
2021-10-22,DIRECT_DEPOSIT,1850247,45768688.02,22.735,544.86,40.243,3.69,22043,5605,44.05,2822,93.256,82.7,11.096,1128,82.97,5.099,4.35,0.2333
2021-10-23,EBT_CARD,1736985,49127849.8,0.8371,358.53,40.562,4.18,19905,10607,40.334,1657,88.6981,31.98,5.417,2121,61.06,7.705,94.33,0.2631
2021-10-24,VOUCHER,1272055,83186599.59,8.9917,355.17,32.743,58.78,22864,3688,0.847,1729,92.8412,17.91,1.441,7071,109.17,0.627,38.8,0.5014
2021-10-25,EBT_CARD,1021088,27847629.87,24.2405,172.96,16.06,4.42,13520,5209,5.713,3726,92.4863,92.76,5.136,6152,5.88,0.442,37.93,0.5067
2021-10-26,EBT_CARD,69668,416291.31,24.3053,335.97,0.766,54.08,3571,4794,22.468,693,91.2094,87.99,6.869,4104,1.26,3.304,24.38,0.629
2021-10-27,EBT_CARD,388190,27603138.2,0.7525,552.81,5.337,44.76,20874,9124,42.067,3777,92.6875,60.65,6.995,4802,47.33,0.154,97.78,0.5126
2021-10-28,DIRECT_DEPOSIT,2103187,49269805.23,21.2664,154.16,16.636,33.02,17233,768,32.165,1719,98.5416,59.99,3.186,6310,90.81,6.037,88.64,0.9151
2021-10-29,EBT_CARD,299819,11616839.61,19.1179,431.43,5.591,15.86,8893,9736,42.186,5447,98.9967,73.29,9.534,4887,43.21,6.843,87.56,0.7265
2021-10-30,EBT_CARD,1949111,84069667.03,14.1131,162.43,9.885,9.45,7597,1534,3.115,4647,86.4678,52.38,11.664,7534,108.42,6.446,42.7,0.5581
2021-10-31,DIRECT_DEPOSIT,2471853,189800739.76,4.1771,298.72,14.591,19.48,22844,13625,13.531,252,97.9819,29.8,6.526,2993,13.08,9.572,97.55,0.6359
2021-11-01,CHECK,1626213,45694731.18,22.5462,523.92,25.389,10.13,1861,15777,32.151,4407,98.259,94.72,11.058,4976,107.76,3.404,59.19,0.1186
2021-11-02,EBT_CARD,1715066,29290606.98,22.2815,449.05,31.067,8.61,4428,1007,32.418,1709,92.7741,92.8,4.735,3766,94.41,8.272,79.86,0.2689
2021-11-03,EBT_CARD,2227387,49823998.48,22.0682,172.98,42.795,1.35,17701,5520,26.369,5515,98.1122,48.75,6.18,1152,116.04,0.902,26.22,0.0136
2021-11-04,CHECK,538824,33685525.31,4.3182,427.11,42.477,32.18,18999,5246,31.947,5603,93.9513,68.89,0.242,3124,0.32,7.258,43.41,0.6634
2021-11-05,IN_PERSON_PICKUP,1069821,15733671.83,24.5624,165.96,23.511,41.79,17575,823,23.225,5794,86.8864,15.76,3.654,1916,106.96,4.236,65.05,0.7834
2021-11-06,VOUCHER,2119678,44864960.46,23.3925,321.7,40.333,17.04,13344,2017,4.916,1381,87.1475,69.25,6.519,2363,76.31,5.307,89.16,0.1288
2021-11-07,DIRECT_DEPOSIT,2274137,135249076.97,24.056,437.74,18.108,26.49,529,12527,8.801,2191,95.4586,38.05,10.64,6061,91.31,0.163,17.21,0.7017
2021-11-08,EBT_CARD,1479176,74653114.49,3.9432,587.66,39.328,4.65,136,13023,32.436,909,89.9947,32.56,9.823,97,74.84,0.542,26.72,0.9754
2021-11-09,DIRECT_DEPOSIT,44559,3287210.15,20.0473,598.85,16.354,6.17,22489,6941,24.289,5129,91.5018,69.02,1.347,311,64.4,8.504,35.28,0.5579
2021-11-10,EBT_CARD,1162557,14163433.1,10.36,390.14,0.685,25.02,13193,4751,44.538,3021,99.6989,28.39,8.207,1590,103.02,6.565,34.92,0.5908
2021-11-11,DIRECT_DEPOSIT,1201870,19179033.96,7.2533,504.71,10.798,25.14,11247,8729,25.497,5131,94.533,25.93,7.445,6484,68.5,1.613,90.81,0.5119
2021-11-12,DIRECT_DEPOSIT,2152206,163223306.04,14.0824,71.25,3.904,21.04,14633,19673,42.6,4565,92.7381,63.11,7.459,3218,101.86,3.18,5.92,0.945
2021-11-13,EBT_CARD,327207,10906523.61,15.1934,529.05,30.256,28.42,18902,19656,37.455,3457,97.9362,33.87,0.916,5688,15.74,6.635,89.75,0.5294
2021-11-14,EBT_CARD,1891378,147822501.25,7.535,93.98,30.06,44.73,10167,1957,8.892,5259,90.4963,80.14,7.199,4948,7.58,2.877,10.01,0.7445
2021-11-15,EBT_CARD,455061,32069932.12,3.7069,139.87,32.575,2.69,23592,8730,7.136,497,94.0704,50.84,3.217,6600,66.55,0.7,36.43,0.3589
2021-11-16,DIRECT_DEPOSIT,1380674,112629370.44,17.283,28.4,27.116,33.25,7664,3103,7.538,1826,98.1435,33.62,11.057,5476,72.03,0.037,40.43,0.9564
2021-11-17,EBT_CARD,1667791,58184790.32,20.6757,491.0,24.526,11.73,1754,2305,11.135,3787,86.0206,87.52,8.546,827,76.64,2.452,54.32,0.4242
2021-11-18,IN_PERSON_PICKUP,607568,5226400.41,3.8142,503.61,33.591,6.79,9583,8089,39.911,3320,92.8807,54.08,1.802,6793,88.47,0.371,18.29,0.8743
2021-11-19,EBT_CARD,2361302,59439751.17,24.3919,19.64,8.174,19.09,16160,7105,40.369,4846,89.2108,98.98,7.248,995,63.16,2.147,80.38,0.1526
2021-11-20,EBT_CARD,1153921,75666605.15,24.1184,367.27,21.791,12.4,2271,16831,0.198,3140,98.8929,86.92,1.262,5252,90.55,8.557,5.62,0.5646
2021-11-21,CHECK,711902,31069220.78,0.2341,164.47,24.321,39.73,22433,11853,24.071,3968,90.55,79.45,2.674,3409,50.57,5.011,89.37,0.2293
2021-11-22,MOBILE_WALLET,163562,7829005.63,10.6211,384.18,41.43,24.85,24212,10125,18.06,4637,90.5071,41.82,4.582,3094,22.22,4.415,13.49,0.9849
2021-11-23,EBT_CARD,41331,2077410.37,2.2653,385.49,18.831,21.18,13300,16771,14.453,3601,90.7572,84.09,7.821,2791,108.32,0.908,17.7,0.437
2021-11-24,EBT_CARD,12436,435143.69,11.3201,10.62,43.099,48.53,5914,13897,40.053,5465,89.6123,53.23,9.596,3716,95.86,5.963,50.79,0.0509
2021-11-25,EBT_CARD,74173,5869281.63,7.3075,291.52,35.309,46.4,16077,10668,43.098,1523,90.5114,95.78,4.412,7513,26.72,3.999,82.53,0.4677
2021-11-26,EBT_CARD,1677179,129937949.02,3.4341,153.25,36.533,2.01,7433,2485,34.076,4754,99.3605,66.72,2.416,611,18.11,9.735,25.25,0.8497
2021-11-27,EBT_CARD,813389,66615595.2,17.6542,160.41,42.147,9.66,20208,18040,9.939,729,85.9776,44.82,9.045,7215,113.21,8.434,41.04,0.2404
2021-11-28,EBT_CARD,1632302,39963437.73,9.5001,211.35,26.523,40.97,23880,4082,37.295,851,88.3037,20.04,5.101,4965,42.02,3.517,10.04,0.9416
2021-11-29,CHECK,1481462,97326237.97,0.3175,251.16,9.343,2.75,23543,16764,8.029,4058,98.3848,82.04,0.587,1629,70.22,7.352,66.48,0.6306
2021-11-30,EBT_CARD,1392189,55366570.27,11.3657,163.09,20.302,32.61,19422,16586,22.792,5668,93.2949,13.21,1.516,6811,93.77,5.714,73.44,0.6018
2021-12-01,DIRECT_DEPOSIT,1144633,16914016.41,18.8156,128.51,33.212,53.36,11063,15414,12.91,5498,91.819,84.86,0.809,5438,57.04,6.423,78.34,0.6596
2021-12-02,EBT_CARD,440933,21414140.14,10.1449,385.91,9.052,1.22,16000,18871,2.768,5323,97.3441,64.53,9.108,4206,77.85,2.956,75.94,0.3551
2021-12-03,EBT_CARD,1565083,76491554.87,9.1455,16.09,40.516,9.73,15077,14816,10.193,1903,90.4032,36.53,10.509,6261,54.69,3.089,39.81,0.0109
2021-12-04,EBT_CARD,1922723,85771109.41,21.9435,409.3,16.303,36.41,16053,9323,36.609,2837,86.6893,95.0,9.507,1094,93.86,2.517,19.92,0.749
2021-12-05,DIRECT_DEPOSIT,1493142,100674946.82,18.3792,457.87,42.243,28.86,19479,1028,9.749,1966,99.0054,10.48,11.903,230,9.52,9.08,61.16,0.6482
2021-12-06,DIRECT_DEPOSIT,1764906,77791971.82,6.1125,228.46,30.7,17.12,12823,4751,7.972,842,86.2945,21.44,9.805,6736,18.34,9.431,80.82,0.0554
2021-12-07,EBT_CARD,2140103,62352416.69,4.2093,285.18,26.436,59.66,1683,9474,11.1,1569,94.9576,99.79,4.845,7317,99.59,1.401,75.25,0.5518
2021-12-08,EBT_CARD,907979,22826968.97,13.0919,486.58,41.722,28.34,23486,2231,33.538,2118,85.8017,30.81,9.337,186,66.59,1.719,74.31,0.9442
2021-12-09,MOBILE_WALLET,174245,8650923.41,21.4366,401.99,14.84,18.12,6735,2875,14.391,4725,90.3688,95.6,4.695,1846,61.21,9.647,68.19,0.3593
2021-12-10,DIRECT_DEPOSIT,13987,999372.55,0.1987,249.09,44.187,25.34,9085,8340,41.534,2169,92.9969,19.5,3.235,4012,63.38,7.526,18.24,0.3906
2021-12-11,EBT_CARD,1906025,12598298.14,2.9687,526.21,27.602,7.61,17761,8013,44.008,831,96.368,48.25,10.334,346,51.94,9.409,59.96,0.304
2021-12-12,DIRECT_DEPOSIT,687688,10698205.77,2.5394,240.75,35.663,30.45,11154,15581,29.305,246,88.4281,49.6,0.677,644,100.65,8.357,56.78,0.7411
2021-12-13,DIRECT_DEPOSIT,1914985,72593441.92,17.0132,193.93,40.098,58.08,4770,4395,30.96,4630,97.9822,77.46,5.297,1773,30.83,1.733,7.04,0.4627
2021-12-14,CHECK,1843374,95172679.35,10.8814,379.3,11.789,47.05,9916,7406,27.824,1747,88.6483,57.0,7.621,2933,65.14,1.137,33.62,0.5321
2021-12-15,EBT_CARD,1494948,115584269.29,15.3365,551.24,19.846,29.79,8669,10450,38.16,746,93.5544,47.33,5.402,6200,92.87,9.602,64.82,0.22
2021-12-16,EBT_CARD,738351,11588450.82,4.8316,438.17,0.829,9.72,3009,16898,6.848,3974,91.0525,33.61,8.553,558,0.37,0.416,46.58,0.3921
2021-12-17,IN_PERSON_PICKUP,1546322,127267702.63,24.1954,218.86,14.122,0.31,19211,19168,38.286,1299,88.4126,37.77,8.035,2211,67.02,3.163,96.51,0.7289
2021-12-18,EBT_CARD,738647,28877869.26,3.9943,284.02,42.152,38.53,14930,5952,35.945,5248,93.7227,74.52,2.162,1998,98.32,6.969,74.14,0.7407
2021-12-19,EBT_CARD,2100934,71590114.55,7.984,70.6,25.275,59.3,18297,809,27.054,2484,93.5258,87.47,4.779,6309,99.32,6.977,88.47,0.7443
2021-12-20,EBT_CARD,2348157,131137442.74,12.9233,96.57,44.985,9.75,15782,422,11.505,1413,99.0139,76.38,0.429,3803,58.12,7.242,0.96,0.5308
2021-12-21,DIRECT_DEPOSIT,695536,16162545.42,9.9369,118.31,6.415,1.35,19988,14748,8.433,1797,95.209,33.32,7.474,5316,105.08,1.947,57.45,0.3076
2021-12-22,EBT_CARD,837259,53589860.94,12.432,312.76,27.655,21.57,23858,17959,5.042,1811,86.7631,35.4,8.546,240,28.9,9.57,20.73,0.503
2021-12-23,EBT_CARD,1785360,104867282.67,0.1947,582.12,12.139,4.26,17075,15952,35.281,5611,95.8832,88.62,8.723,1051,38.48,9.877,67.2,0.5553
2021-12-24,EBT_CARD,1089409,73035548.39,5.643,435.16,22.171,53.92,15354,5740,29.696,420,86.3053,49.57,2.879,6423,34.92,6.097,49.01,0.0081
2021-12-25,CHECK,1868463,117187586.79,15.9718,308.42,3.248,32.8,9830,14368,16.534,5859,99.1774,22.25,6.608,1574,119.1,2.19,1.58,0.0016
2021-12-26,IN_PERSON_PICKUP,920293,16725319.15,1.3861,180.83,24.605,24.59,14448,19,29.852,2639,95.8305,55.08,6.962,6292,30.88,8.755,63.23,0.7528
2021-12-27,EBT_CARD,2345788,19702877.94,15.5956,551.66,3.391,21.43,1156,5563,13.845,1072,89.4706,25.49,9.19,625,81.52,1.134,27.35,0.0542
2021-12-28,DIRECT_DEPOSIT,359398,28295514.68,5.2097,517.19,11.367,41.77,7505,9762,43.268,1113,99.4997,51.89,4.606,5629,34.6,4.723,95.09,0.9102
2021-12-29,IN_PERSON_PICKUP,42810,2515710.95,23.5465,513.05,11.908,42.87,21747,14213,39.661,1,99.6448,27.14,9.726,3673,84.0,3.887,72.92,0.5976
2021-12-30,DIRECT_DEPOSIT,577841,25037883.54,13.0743,198.02,41.853,6.25,2429,8065,26.703,5899,95.3669,61.75,0.692,4704,28.89,8.531,25.52,0.4429
2021-12-31,EBT_CARD,814038,12457425.5,11.1958,118.52,31.679,36.24,16346,4444,42.805,3889,96.431,10.75,10.757,4755,10.94,9.284,97.63,0.7513
2022-01-01,CHECK,2108778,55378969.05,24.8896,245.98,1.65,31.16,2719,4795,23.216,5191,92.5911,39.12,1.088,7010,63.62,7.753,56.0,0.7214
2022-01-02,CHECK,1831180,90584307.26,7.3577,565.47,14.59,42.18,7404,8290,14.502,1429,94.6912,84.81,2.155,6159,29.87,5.587,16.13,0.5086
2022-01-03,MOBILE_WALLET,1930061,149772958.22,15.4156,456.71,4.508,11.52,6804,673,26.253,4302,97.3743,73.83,4.278,7883,11.85,5.102,51.37,0.8525
2022-01-04,EBT_CARD,673034,38556700.57,10.8631,506.02,44.549,53.21,3100,6392,4.607,1430,92.7334,94.0,11.021,2567,112.45,5.428,68.91,0.2323
2022-01-05,CHECK,1064427,80805662.24,20.7638,198.19,4.624,25.38,8124,15555,11.057,5403,89.9345,59.14,7.809,453,19.12,9.29,4.47,0.5163
2022-01-06,IN_PERSON_PICKUP,2172907,140919805.84,13.3547,229.14,1.172,3.18,6238,11003,43.768,798,99.4066,34.67,1.321,1688,60.27,2.776,57.46,0.6724
2022-01-07,CHECK,1906235,48552206.16,15.879,516.54,32.276,5.1,6238,19305,1.193,4114,85.6517,65.47,4.796,1335,15.61,4.951,18.36,0.0269
2022-01-08,CHECK,948689,20425299.46,20.479,188.08,11.621,52.12,11344,7162,0.477,5524,87.4648,83.65,8.072,3981,93.19,2.679,78.95,0.3844
2022-01-09,EBT_CARD,1582085,103103516.72,2.3169,393.19,41.102,0.87,23666,7842,25.308,2033,99.5739,54.65,3.382,2699,8.07,8.856,63.16,0.1698
2022-01-10,MOBILE_WALLET,2142902,75100952.83,14.2816,158.43,8.865,44.73,16043,8429,26.884,896,86.479,74.93,2.358,907,75.47,8.856,73.08,0.8109
2022-01-11,EBT_CARD,989493,6030468.42,19.3459,414.25,8.355,49.01,12652,3778,17.075,671,95.8441,62.08,8.665,1275,41.36,8.946,89.23,0.0671
2022-01-12,EBT_CARD,2485148,74245681.82,18.9316,209.09,30.236,27.16,24223,17506,28.838,1739,85.5502,38.44,8.118,5166,110.83,9.376,94.82,0.7913
2022-01-13,MOBILE_WALLET,532328,3932003.41,21.7391,40.9,11.122,45.59,2968,11582,38.282,2872,86.4213,11.23,6.876,3485,77.15,0.881,71.78,0.7389
2022-01-14,EBT_CARD,1448506,50846075.58,9.9523,446.57,28.283,53.76,23581,19310,33.712,1762,85.6334,81.64,3.042,6630,87.37,3.04,62.42,0.9434
2022-01-15,EBT_CARD,1086709,47262916.31,9.2922,107.88,28.281,47.11,5096,4973,13.638,3561,96.5575,15.27,1.342,3209,101.23,7.133,89.42,0.0621
2022-01-16,EBT_CARD,1338633,101722299.14,19.8497,93.85,13.361,19.19,9367,19612,27.528,3297,93.0566,11.49,0.514,1081,97.78,9.536,19.82,0.1918
2022-01-17,DIRECT_DEPOSIT,603771,46993053.01,9.6799,559.64,0.19,52.96,17869,17050,44.882,978,97.9657,18.25,11.064,2421,33.88,4.311,13.57,0.1324
2022-01-18,EBT_CARD,371342,21070521.62,19.8045,119.64,26.584,12.77,6554,10664,25.985,1959,89.7708,18.32,5.519,6026,47.03,0.271,21.27,0.2132
2022-01-19,IN_PERSON_PICKUP,650156,12299536.86,5.8296,287.38,29.576,33.26,19477,15030,18.243,5379,86.6019,58.21,11.458,2099,52.96,8.076,74.65,0.0881
2022-01-20,DIRECT_DEPOSIT,1682103,17928187.91,17.8437,228.39,18.339,25.54,5135,2068,10.99,4522,96.935,31.2,4.874,2807,107.37,0.034,93.18,0.7315
2022-01-21,EBT_CARD,808840,62196976.6,23.5748,116.1,32.999,55.25,14552,1149,4.756,2774,86.9011,66.29,10.596,2116,97.2,3.869,67.14,0.7337
2022-01-22,EBT_CARD,673124,7072201.89,24.3775,152.22,24.466,30.77,14908,1529,42.784,3914,98.3872,31.08,0.923,7859,70.08,2.421,31.04,0.0417
2022-01-23,DIRECT_DEPOSIT,2117936,89215741.86,24.5038,227.41,21.294,4.32,18243,10527,29.858,252,85.9053,42.14,6.348,3811,64.21,2.572,10.35,0.4709
2022-01-24,EBT_CARD,550038,26237897.06,8.9407,344.96,41.392,46.89,18900,8531,35.229,5361,95.9534,60.73,0.183,6039,38.77,0.88,30.86,0.8821
2022-01-25,EBT_CARD,2476121,101702311.67,11.6786,433.12,22.753,27.43,7314,2662,13.308,5344,90.8195,70.46,11.961,4464,7.0,7.725,78.56,0.2253
2022-01-26,EBT_CARD,2063582,79687793.66,20.2249,95.86,10.02,39.45,4427,5217,2.793,1491,95.2596,86.2,1.786,57,24.32,1.234,56.29,0.8713
2022-01-27,CHECK,933032,11689615.2,5.5985,46.71,42.187,20.78,1580,6896,25.803,929,87.3947,87.14,1.85,7432,29.03,3.883,18.97,0.8529
2022-01-28,EBT_CARD,775700,34304366.06,9.3979,306.02,0.853,58.48,537,8256,38.857,5835,92.1288,61.09,9.443,4238,67.56,6.838,39.14,0.9893
2022-01-29,MOBILE_WALLET,2085817,83695895.99,9.2308,300.06,19.819,41.34,1853,2329,42.135,4100,94.6779,21.71,2.518,567,66.52,4.501,81.36,0.1989
2022-01-30,EBT_CARD,1150195,33027232.4,18.3791,132.55,1.451,44.21,22165,17919,20.575,4737,98.846,67.32,9.205,7717,67.78,2.505,26.88,0.2791
2022-01-31,EBT_CARD,530958,13171028.43,5.146,588.45,16.427,54.98,22037,19408,4.007,1371,99.0631,10.71,9.521,471,35.62,6.928,25.98,0.2
2022-02-01,DIRECT_DEPOSIT,953480,49009465.32,14.0433,21.37,9.408,39.55,7631,12274,44.152,5382,94.0372,35.6,6.376,1304,118.72,6.528,18.07,0.9903
2022-02-02,IN_PERSON_PICKUP,302038,18229113.85,7.6859,425.59,14.638,2.22,23836,11369,12.455,2608,95.4213,97.34,9.833,258,69.08,4.352,65.1,0.0366
2022-02-03,EBT_CARD,651970,46355573.34,13.6834,47.84,23.929,39.98,558,9407,12.223,1304,95.2334,11.2,9.257,5433,105.64,3.925,15.27,0.7137
2022-02-04,DIRECT_DEPOSIT,2004426,32745085.93,6.361,110.24,33.266,13.14,22361,16699,10.142,4007,97.4045,86.85,11.791,5707,78.97,5.978,56.12,0.5653
2022-02-05,EBT_CARD,1317512,24570125.56,22.2177,476.2,16.547,24.48,122,10236,22.908,171,94.4526,57.46,6.948,7205,115.13,1.034,32.7,0.7564
2022-02-06,EBT_CARD,1026103,62832209.07,20.9924,201.6,42.426,24.2,5845,893,12.583,636,92.6567,42.3,7.256,6407,15.35,9.03,55.39,0.8821
2022-02-07,EBT_CARD,675780,28740941.04,2.2296,266.89,34.062,40.63,16628,18018,29.175,4641,92.0138,70.88,6.179,1383,108.1,1.317,90.47,0.7493
2022-02-08,EBT_CARD,918902,53249344.35,19.3915,239.5,2.136,39.8,14806,17557,34.438,4187,85.6679,54.11,5.731,2931,78.8,9.375,94.94,0.8161
2022-02-09,EBT_CARD,1699975,129332024.12,9.059,61.64,7.696,20.09,19425,17458,7.438,243,86.798,63.9,10.988,6564,21.38,0.343,34.17,0.7818
2022-02-10,EBT_CARD,2074723,42009932.82,11.7364,356.04,6.268,38.97,8929,5477,7.186,3449,99.3971,67.61,8.84,4702,20.85,8.779,98.62,0.5984
2022-02-11,CHECK,2308516,64387493.17,9.9283,471.16,43.373,51.32,14903,1511,24.234,5810,86.1852,98.53,6.492,7265,2.79,5.591,8.36,0.041
2022-02-12,EBT_CARD,1267328,80307411.19,10.1256,23.02,20.625,36.1,12424,18590,28.604,3354,91.1723,25.89,5.273,2222,75.01,8.578,87.59,0.5242
2022-02-13,DIRECT_DEPOSIT,2246963,141174689.98,17.887,269.01,7.842,24.1,8022,15534,23.004,4591,87.9344,93.74,8.005,7440,94.78,2.661,50.22,0.1472
2022-02-14,EBT_CARD,238060,3984030.53,23.8963,366.93,7.795,18.43,20095,9831,4.955,4247,92.4755,98.88,4.774,2489,60.41,2.577,67.21,0.2102
2022-02-15,EBT_CARD,2343510,36697402.93,4.911,429.23,2.694,39.51,23357,4071,9.858,1381,94.9216,62.13,3.327,2554,19.6,2.343,66.05,0.8375
2022-02-16,CHECK,1888396,97205037.31,0.0211,448.38,0.789,1.0,11342,8045,14.657,1009,98.6387,10.27,9.913,2168,54.13,5.448,9.83,0.8696
2022-02-17,CHECK,1277299,106938082.45,23.1489,526.35,9.929,40.93,8604,14535,25.575,654,89.4048,39.24,10.815,4845,78.86,8.907,16.75,0.759
2022-02-18,IN_PERSON_PICKUP,996784,70317984.13,4.396,273.39,40.62,26.28,3954,854,31.236,1826,88.1749,38.24,2.287,4897,8.24,5.368,81.47,0.8057
2022-02-19,MOBILE_WALLET,684883,10153231.92,16.5796,456.63,4.628,50.7,15862,18267,1.498,4847,95.008,50.16,7.86,3070,78.72,7.192,10.21,0.9684
2022-02-20,EBT_CARD,761299,11773426.48,2.047,174.81,36.324,52.63,21021,7390,1.123,173,92.5461,52.52,9.323,2021,71.74,9.99,13.12,0.3022
2022-02-21,EBT_CARD,2458599,120416418.95,21.3242,350.89,34.624,42.23,22274,18051,22.48,3879,97.1952,11.1,2.127,4853,80.43,2.322,3.15,0.9964
2022-02-22,EBT_CARD,1349242,9368733.69,11.7335,363.76,26.224,56.82,5615,12531,1.521,4410,86.5783,50.21,1.539,3180,8.25,2.061,14.07,0.6129
2022-02-23,MOBILE_WALLET,590800,21321201.38,11.58,260.89,42.92,30.94,10111,6200,39.792,5356,94.0994,93.54,3.925,3569,58.91,6.123,65.84,0.9323
2022-02-24,EBT_CARD,1141704,30277427.74,17.974,327.75,30.191,12.45,7933,11928,11.661,3585,96.7005,87.5,6.766,7956,38.52,9.897,21.71,0.5196
2022-02-25,EBT_CARD,1932751,25423438.91,16.5679,82.59,41.873,45.4,4883,17953,43.261,5927,87.7886,88.93,7.298,6868,38.49,6.989,18.23,0.9368
2022-02-26,EBT_CARD,480249,21663339.91,11.047,169.5,42.702,52.79,19551,15584,8.27,5644,91.2157,96.46,9.833,642,117.51,1.774,66.62,0.8969
2022-02-27,EBT_CARD,288583,15561019.02,9.6045,35.53,7.236,56.18,6038,1463,18.732,1475,85.1518,46.11,2.748,6827,73.92,9.022,21.25,0.0023
2022-02-28,DIRECT_DEPOSIT,1177874,72597379.25,10.7712,510.63,24.502,2.55,22664,8577,17.815,4354,93.4409,43.71,9.527,3895,34.77,4.917,83.08,0.1016
2022-03-01,VOUCHER,352028,8831318.05,16.0215,164.22,20.26,27.46,14231,14768,19.065,3125,99.021,67.83,3.869,3166,32.49,7.071,54.53,0.4034
2022-03-02,IN_PERSON_PICKUP,1009795,7279385.97,3.2374,538.03,27.113,49.21,11858,10990,23.472,3100,96.1011,79.1,4.461,1156,76.42,4.3,42.76,0.7383
2022-03-03,EBT_CARD,2108407,87868998.8,1.0196,490.7,24.991,35.57,6765,15018,37.416,4811,97.3272,75.59,11.271,3032,85.62,1.517,58.08,0.8006
2022-03-04,EBT_CARD,1622020,66283943.27,12.0606,90.5,38.755,28.08,23490,3375,18.088,701,97.0553,53.58,9.559,4212,72.04,8.863,38.65,0.7321
2022-03-05,DIRECT_DEPOSIT,90115,3416915.93,9.1007,460.7,39.977,52.59,22166,19130,31.592,3359,96.7524,40.68,11.725,2776,98.75,4.588,13.26,0.9294
2022-03-06,CHECK,231251,1853968.21,4.2196,149.44,36.94,51.4,47,6027,33.534,47,99.2715,83.4,2.133,5109,2.52,1.527,64.1,0.1137
2022-03-07,IN_PERSON_PICKUP,338210,12444127.69,6.5215,209.64,39.306,11.64,621,18996,43.477,3148,85.7896,32.87,10.061,56,47.0,4.295,53.75,0.8605
2022-03-08,EBT_CARD,1208507,65397920.67,15.6613,138.64,36.883,59.1,6777,3727,43.528,3132,95.6907,27.76,2.452,6420,84.93,8.568,59.11,0.7159
2022-03-09,EBT_CARD,1033771,57440199.71,13.5526,56.6,19.889,30.06,5188,2843,19.874,2588,86.0468,70.7,7.636,4650,63.98,6.186,37.32,0.8092
2022-03-10,CHECK,1887797,97284775.6,19.6204,528.97,2.976,43.58,4876,2289,7.234,4352,90.9309,34.92,8.205,5459,116.46,3.637,33.6,0.629
2022-03-11,EBT_CARD,1944571,163619237.81,9.5184,279.1,36.169,36.24,22774,3951,26.564,3415,93.905,92.22,5.846,5962,37.16,7.55,33.91,0.642
2022-03-12,IN_PERSON_PICKUP,1142243,15972279.19,9.4412,470.35,7.884,10.35,17991,10518,4.466,1287,93.6921,79.68,8.147,5312,108.35,4.027,10.77,0.6629
2022-03-13,DIRECT_DEPOSIT,303421,17939091.21,9.3867,492.56,26.67,41.9,4809,13886,1.691,3043,88.6862,39.66,7.092,3601,59.81,6.513,35.35,0.0149
2022-03-14,EBT_CARD,1379645,67139896.13,20.3495,400.99,40.627,53.65,7095,1764,26.265,4239,89.9913,20.03,6.375,557,89.04,9.747,70.94,0.2714
2022-03-15,IN_PERSON_PICKUP,778411,45873141.79,5.2909,257.97,28.561,5.63,16253,10882,43.752,5149,96.3474,46.94,3.159,4377,19.4,6.468,15.59,0.0945
2022-03-16,EBT_CARD,201753,8672650.4,15.0632,289.46,10.467,32.23,16975,11791,29.093,5639,99.2425,25.49,5.476,891,5.33,0.513,74.7,0.808
2022-03-17,EBT_CARD,948731,56160459.85,5.7781,422.86,13.95,17.37,20221,1675,12.793,5888,90.3806,81.12,2.16,77,69.47,1.979,48.99,0.9385
2022-03-18,DIRECT_DEPOSIT,1106557,76882641.34,10.8497,232.42,19.224,56.28,5640,14277,25.491,2388,95.2187,60.69,10.161,5495,15.48,1.663,86.52,0.8217
2022-03-19,VOUCHER,685206,4890989.07,16.1334,292.69,14.403,26.85,16276,1826,38.656,341,95.3778,36.0,2.841,3701,87.8,1.538,95.19,0.9654
2022-03-20,DIRECT_DEPOSIT,467491,9787831.73,5.7335,474.78,20.324,57.27,7714,6157,40.224,1738,89.5389,46.42,10.745,4968,57.15,0.364,52.99,0.2479
2022-03-21,DIRECT_DEPOSIT,748120,43523711.72,20.0198,335.12,3.462,48.28,1428,11730,37.534,4861,99.59,68.98,9.64,167,65.61,2.985,10.39,0.0831
2022-03-22,CHECK,1320015,107534691.99,0.0346,201.92,7.35,53.69,8824,9189,18.444,3267,86.2961,39.49,1.761,2795,37.03,9.092,99.84,0.5637
